event_id,home_team,away_team,commence_time,type,player,market,line,odds
0a71aa25c5a06a81d5fface3760c6f03,Washington Nationals,Boston Red Sox,2025-07-04 15:06:00+00:00,team,h2h boston red sox,h2h,,-115.0
0a71aa25c5a06a81d5fface3760c6f03,Washington Nationals,Boston Red Sox,2025-07-04 15:06:00+00:00,team,h2h washington nationals,h2h,,-105.0
0a71aa25c5a06a81d5fface3760c6f03,Washington Nationals,Boston Red Sox,2025-07-04 15:06:00+00:00,team,spreads boston red sox,spreads,-1.5,140.0
0a71aa25c5a06a81d5fface3760c6f03,Washington Nationals,Boston Red Sox,2025-07-04 15:06:00+00:00,team,spreads washington nationals,spreads,1.5,-172.0
0a71aa25c5a06a81d5fface3760c6f03,Washington Nationals,Boston Red Sox,2025-07-04 15:06:00+00:00,team,totals over,totals,8.5,-111.0
0a71aa25c5a06a81d5fface3760c6f03,Washington Nationals,Boston Red Sox,2025-07-04 15:06:00+00:00,team,totals under,totals,8.5,-110.0
0a71aa25c5a06a81d5fface3760c6f03,Washington Nationals,Boston Red Sox,2025-07-04 15:06:00+00:00,team,h2h oakland athletics,h2h,,
0a71aa25c5a06a81d5fface3760c6f03,Washington Nationals,Boston Red Sox,2025-07-04 15:06:00+00:00,team,h2h san francisco giants,h2h,,
0a71aa25c5a06a81d5fface3760c6f03,Washington Nationals,Boston Red Sox,2025-07-04 15:06:00+00:00,team,spreads oakland athletics,spreads,,
0a71aa25c5a06a81d5fface3760c6f03,Washington Nationals,Boston Red Sox,2025-07-04 15:06:00+00:00,team,spreads san francisco giants,spreads,,
0a71aa25c5a06a81d5fface3760c6f03,Washington Nationals,Boston Red Sox,2025-07-04 15:06:00+00:00,team,h2h chicago cubs,h2h,,
0a71aa25c5a06a81d5fface3760c6f03,Washington Nationals,Boston Red Sox,2025-07-04 15:06:00+00:00,team,h2h st. louis cardinals,h2h,,
0a71aa25c5a06a81d5fface3760c6f03,Washington Nationals,Boston Red Sox,2025-07-04 15:06:00+00:00,team,spreads chicago cubs,spreads,,
0a71aa25c5a06a81d5fface3760c6f03,Washington Nationals,Boston Red Sox,2025-07-04 15:06:00+00:00,team,spreads st. louis cardinals,spreads,,
0a71aa25c5a06a81d5fface3760c6f03,Washington Nationals,Boston Red Sox,2025-07-04 15:06:00+00:00,team,h2h san diego padres,h2h,,
0a71aa25c5a06a81d5fface3760c6f03,Washington Nationals,Boston Red Sox,2025-07-04 15:06:00+00:00,team,h2h texas rangers,h2h,,
0a71aa25c5a06a81d5fface3760c6f03,Washington Nationals,Boston Red Sox,2025-07-04 15:06:00+00:00,team,spreads san diego padres,spreads,,
0a71aa25c5a06a81d5fface3760c6f03,Washington Nationals,Boston Red Sox,2025-07-04 15:06:00+00:00,team,spreads texas rangers,spreads,,
0a71aa25c5a06a81d5fface3760c6f03,Washington Nationals,Boston Red Sox,2025-07-04 15:06:00+00:00,team,h2h houston astros,h2h,,
0a71aa25c5a06a81d5fface3760c6f03,Washington Nationals,Boston Red Sox,2025-07-04 15:06:00+00:00,team,h2h los angeles dodgers,h2h,,
0a71aa25c5a06a81d5fface3760c6f03,Washington Nationals,Boston Red Sox,2025-07-04 15:06:00+00:00,team,spreads houston astros,spreads,,
0a71aa25c5a06a81d5fface3760c6f03,Washington Nationals,Boston Red Sox,2025-07-04 15:06:00+00:00,team,spreads los angeles dodgers,spreads,,
0a71aa25c5a06a81d5fface3760c6f03,Washington Nationals,Boston Red Sox,2025-07-04 15:06:00+00:00,team,h2h los angeles angels,h2h,,
0a71aa25c5a06a81d5fface3760c6f03,Washington Nationals,Boston Red Sox,2025-07-04 15:06:00+00:00,team,h2h toronto blue jays,h2h,,
0a71aa25c5a06a81d5fface3760c6f03,Washington Nationals,Boston Red Sox,2025-07-04 15:06:00+00:00,team,spreads los angeles angels,spreads,,
0a71aa25c5a06a81d5fface3760c6f03,Washington Nationals,Boston Red Sox,2025-07-04 15:06:00+00:00,team,spreads toronto blue jays,spreads,,
0a71aa25c5a06a81d5fface3760c6f03,Washington Nationals,Boston Red Sox,2025-07-04 15:06:00+00:00,team,h2h cleveland guardians,h2h,,
0a71aa25c5a06a81d5fface3760c6f03,Washington Nationals,Boston Red Sox,2025-07-04 15:06:00+00:00,team,h2h detroit tigers,h2h,,
