event_id,home_team,away_team,commence_time,bookmaker,last_update,market,participant,description,raw_name,line,odds
7d3f08020efaca804ed1f40c4641f287,Philadelphia Phillies,San Diego Padres,2025-07-02T17:05:00Z,FanDuel,2025-07-02T08:00:43Z,pitcher_strikeouts,,Nick Pivetta,Under,5.5,102
7d3f08020efaca804ed1f40c4641f287,Philadelphia Phillies,San Diego Padres,2025-07-02T17:05:00Z,DraftKings,2025-07-02T07:59:42Z,pitcher_strikeouts,,Nick Pivetta,Over,5.5,-125
7d3f08020efaca804ed1f40c4641f287,Philadelphia Phillies,San Diego Padres,2025-07-02T17:05:00Z,DraftKings,2025-07-02T07:59:42Z,pitcher_strikeouts,,Nick Pivetta,Under,5.5,-105
7d3f08020efaca804ed1f40c4641f287,Philadelphia Phillies,San Diego Padres,2025-07-02T17:05:00Z,DraftKings,2025-07-02T07:59:42Z,pitcher_strikeouts,,Mick Abel,Over,3.5,115
7d3f08020efaca804ed1f40c4641f287,Philadelphia Phillies,San Diego Padres,2025-07-02T17:05:00Z,DraftKings,2025-07-02T07:59:42Z,pitcher_strikeouts,,Mick Abel,Under,3.5,-150
a3e64f79235e000af657be7997a22185,New York Mets,Milwaukee Brewers,2025-07-02T17:10:00Z,FanDuel,2025-07-02T08:01:09Z,pitcher_strikeouts,,Clay Holmes,Over,4.5,-112
a3e64f79235e000af657be7997a22185,New York Mets,Milwaukee Brewers,2025-07-02T17:10:00Z,FanDuel,2025-07-02T08:01:09Z,pitcher_strikeouts,,Clay Holmes,Under,4.5,-112
a3e64f79235e000af657be7997a22185,New York Mets,Milwaukee Brewers,2025-07-02T17:10:00Z,FanDuel,2025-07-02T08:01:09Z,pitcher_strikeouts,,Freddy Peralta,Over,5.5,-122
a3e64f79235e000af657be7997a22185,New York Mets,Milwaukee Brewers,2025-07-02T17:10:00Z,FanDuel,2025-07-02T08:01:09Z,pitcher_strikeouts,,Freddy Peralta,Under,5.5,-108
578b5862ae2105546b340df74f9223bb,Philadelphia Phillies,San Diego Padres,2025-07-02T22:15:00Z,FanDuel,2025-07-02T08:00:25Z,pitcher_strikeouts,,Cristopher Sanchez,Over,4.5,-152
578b5862ae2105546b340df74f9223bb,Philadelphia Phillies,San Diego Padres,2025-07-02T22:15:00Z,FanDuel,2025-07-02T08:00:25Z,pitcher_strikeouts,,Cristopher Sanchez,Under,4.5,120
578b5862ae2105546b340df74f9223bb,Philadelphia Phillies,San Diego Padres,2025-07-02T22:15:00Z,FanDuel,2025-07-02T08:00:25Z,pitcher_strikeouts,,Dylan Cease,Over,6.5,100
578b5862ae2105546b340df74f9223bb,Philadelphia Phillies,San Diego Padres,2025-07-02T22:15:00Z,FanDuel,2025-07-02T08:00:25Z,pitcher_strikeouts,,Dylan Cease,Under,6.5,-132
e678b04e901c1d304a204c26850df1d3,Miami Marlins,Minnesota Twins,2025-07-02T22:40:00Z,FanDuel,2025-07-02T08:00:42Z,pitcher_strikeouts,,Simeon Woods Richardson,Over,4.5,108
e678b04e901c1d304a204c26850df1d3,Miami Marlins,Minnesota Twins,2025-07-02T22:40:00Z,FanDuel,2025-07-02T08:00:42Z,pitcher_strikeouts,,Simeon Woods Richardson,Under,4.5,-144
e678b04e901c1d304a204c26850df1d3,Miami Marlins,Minnesota Twins,2025-07-02T22:40:00Z,FanDuel,2025-07-02T08:00:42Z,pitcher_strikeouts,,Janson Junk,Over,3.5,-146
e678b04e901c1d304a204c26850df1d3,Miami Marlins,Minnesota Twins,2025-07-02T22:40:00Z,FanDuel,2025-07-02T08:00:42Z,pitcher_strikeouts,,Janson Junk,Under,3.5,116
e678b04e901c1d304a204c26850df1d3,Miami Marlins,Minnesota Twins,2025-07-02T22:40:00Z,BetOnline.ag,2025-07-02T08:01:19Z,pitcher_strikeouts,,Simeon Woods Richardson,Over,4.5,109
e678b04e901c1d304a204c26850df1d3,Miami Marlins,Minnesota Twins,2025-07-02T22:40:00Z,BetOnline.ag,2025-07-02T08:01:19Z,pitcher_strikeouts,,Simeon Woods Richardson,Under,4.5,-141
