Rk,Team,Date,SO,Unnamed: 4,Opp,Result,IP,H,R,ER,UER,HR,BB,IBB,SO.1,HBP,BK,WP,BF,BR
767,LAA,2025-04-18,8,,SFG,W 2-0,9.0,4,0,0,0,0,3,0,8,0,0,0,34,7
768,LAA,2025-04-15,8,@,TEX,L 0-4,8.0,8,4,3,1,0,2,0,8,0,0,0,33,10
769,ARI,2025-05-30,8,,WSN,L 7-9,9.0,11,9,7,2,2,6,0,8,0,0,0,43,17
770,ARI,2025-05-27,8,,PIT,L 6-9,9.0,12,9,8,1,2,5,0,8,1,0,0,45,19
771,ARI,2025-05-24,8,@,STL,L 5-6,8.0,8,6,6,0,0,2,0,8,1,0,0,35,11
772,ARI,2025-05-07,8,,NYM,L 1-7,9.0,8,7,7,0,2,3,0,8,0,0,0,39,12
773,ARI,2025-05-06,8,,NYM,W 5-1,9.0,4,1,1,0,0,4,0,8,0,0,0,33,8
774,ARI,2025-04-25,8,,ATL,L 2-8,9.0,11,8,6,2,0,5,0,8,0,0,1,43,17
775,ARI,2025-04-19,8,@,CHC,L 2-6,8.0,8,6,6,0,2,3,0,8,0,0,0,35,11
776,ARI,2025-04-18,8,@,CHC,L 11-13,8.0,18,13,13,0,5,2,0,8,1,0,0,44,21
777,ATL,2025-05-23,8,,SDP,L 1-2,9.0,6,2,2,0,2,2,0,8,0,0,0,33,8
778,ATL,2025-05-12,8,,WSN,W 4-3,9.0,8,3,2,1,1,2,0,8,1,0,0,36,11
779,ATL,2025-04-26,8,@,ARI,W 8-7 (10),10.0,7,7,7,0,4,5,0,8,0,0,0,39,12
780,ATL,2025-04-25,8,@,ARI,W 8-2,9.0,7,2,2,0,0,5,0,8,0,0,0,39,12
781,ATL,2025-04-22,8,,STL,L 4-10,9.0,12,10,10,0,1,7,2,8,1,0,2,47,20
782,ATL,2025-04-02,8,@,LAD,L 5-6,8.1,9,6,6,0,3,4,0,8,1,0,0,37,14
783,BAL,2025-05-25,8,@,BOS,W 5-1,9.0,10,1,1,0,0,1,0,8,0,0,0,37,11
784,BAL,2025-05-21,8,@,MIL,W 8-4 (11),11.0,7,4,3,1,1,3,0,8,0,0,0,42,10
785,BAL,2025-05-14 (1),8,,MIN,L 3-6,9.0,9,6,5,1,2,4,0,8,0,0,1,40,13
786,BAL,2025-05-10,8,@,LAA,L 2-5,8.0,7,5,5,0,1,6,0,8,0,0,0,37,13
787,BAL,2025-05-09,8,@,LAA,W 4-1,9.0,4,1,1,0,0,1,0,8,0,0,0,32,5
788,BAL,2025-04-30,8,,NYY,W 5-4,9.0,7,4,4,0,2,5,1,8,0,0,1,38,12
789,BAL,2025-04-09,8,@,ARI,L 0-9,8.0,14,9,9,0,4,3,0,8,1,0,0,41,18
790,BOS,2025-05-30,8,@,ATL,W 5-1,9.0,6,1,1,0,0,3,0,8,1,0,0,37,10
791,BOS,2025-05-27,8,@,MIL,L 1-5 (10),9.1,7,5,4,1,1,4,0,8,2,0,0,40,13
792,BOS,2025-05-17,8,,ATL,W 7-6,9.0,13,6,6,0,3,5,0,8,0,0,0,43,18
793,BOS,2025-04-30,8,@,TOR,L 6-7 (10),9.1,10,7,6,1,3,4,2,8,0,0,0,42,14
794,BOS,2025-04-29,8,@,TOR,W 10-2,9.0,4,2,2,0,1,3,0,8,0,0,0,33,7
795,BOS,2025-04-20,8,,CHW,L 4-8,9.0,9,8,7,1,2,3,1,8,3,0,0,41,16
796,BOS,2025-04-08,8,,TOR,L 1-6,9.0,9,6,3,3,1,5,0,8,1,0,0,43,16
797,CHC,2025-05-27,8,,COL,W 4-3 (11),11.0,7,3,2,1,1,3,0,8,1,0,0,42,11
798,CHC,2025-05-12,8,,MIA,W 5-2,9.0,7,2,2,0,1,3,0,8,0,0,0,34,10
799,CHC,2025-05-09,8,@,NYM,L 2-7,8.0,13,7,6,1,4,2,0,8,0,0,0,39,15
800,CHC,2025-05-02,8,@,MIL,W 10-0,9.0,5,0,0,0,0,2,0,8,0,0,1,33,7
801,CHC,2025-04-23,8,,LAD,W 7-6,9.0,11,6,3,3,2,1,0,8,0,0,0,38,12
802,CHC,2025-04-02,8,@,ATH,W 10-2,9.0,5,2,2,0,1,5,0,8,0,0,0,36,11
803,CHW,2025-05-30,8,@,BAL,L 1-2,8.0,7,2,2,0,0,1,0,8,1,0,0,32,9
804,CHW,2025-05-26,8,@,NYM,L 1-2,8.1,7,2,2,0,0,4,2,8,1,0,0,37,12
805,CHW,2025-05-24,8,,TEX,W 10-5,9.0,7,5,3,2,1,3,0,8,1,0,0,40,12
806,CHW,2025-05-21,8,,SEA,L 5-6,9.0,7,6,6,0,3,5,0,8,2,0,0,42,15
807,CHW,2025-05-16,8,@,CHC,L 3-13,8.0,15,13,8,5,1,2,0,8,2,0,2,45,19
808,CHW,2025-04-27,8,@,ATH,L 2-3 (10),9.1,6,3,2,1,1,3,0,8,0,0,0,34,9
809,CHW,2025-04-21,8,@,BOS,L 2-4,8.0,8,4,4,0,1,5,0,8,0,0,1,36,13
810,CHW,2025-04-09,8,@,CLE,L 2-3,8.0,3,3,3,0,1,7,0,8,1,0,1,34,11
811,CHW,2025-04-05,8,@,DET,L 2-7,8.0,10,7,7,0,2,4,0,8,1,0,0,38,15
812,CIN,2025-05-19,8,@,PIT,W 7-1,9.0,5,1,1,0,0,1,0,8,1,0,0,33,7
813,CIN,2025-05-18,8,,CLE,W 3-1,9.0,9,1,1,0,0,4,0,8,1,0,1,40,14
814,CIN,2025-05-04,8,,WSN,L 1-4,9.0,9,4,4,0,1,1,0,8,1,0,0,38,11
815,CIN,2025-05-03,8,,WSN,L 6-11,9.0,15,11,10,1,1,5,0,8,3,0,1,51,24
816,CIN,2025-04-20,8,@,BAL,W 24-2,9.0,7,2,1,1,1,2,0,8,0,0,0,37,10
817,CIN,2025-04-16,8,,SEA,L 3-5,9.0,10,5,4,1,2,4,0,8,0,0,1,41,15
818,CIN,2025-04-11,8,,PIT,W 5-3,9.0,4,3,3,0,1,4,0,8,0,0,0,33,8
819,CIN,2025-04-09,8,@,SFG,L 6-8 (10),9.1,12,8,7,1,2,1,0,8,0,0,1,42,14
820,CLE,2025-05-26,8,,LAD,L 2-7,9.0,8,7,7,0,2,8,0,8,0,1,0,42,16
821,CLE,2025-05-19,8,@,MIN,L 5-6,8.2,12,6,6,0,0,6,1,8,1,0,0,43,19
822,CLE,2025-05-12,8,,MIL,W 5-0,9.0,7,0,0,0,0,5,0,8,0,0,0,38,12
823,CLE,2025-05-06 (1),8,@,WSN,L 9-10,8.0,10,10,9,1,1,5,0,8,0,0,0,40,16
824,COL,2025-05-26,8,@,CHC,L 1-3,8.0,4,3,2,1,0,4,0,8,0,0,0,33,8
825,COL,2025-05-24,8,,NYY,L 1-13,9.0,21,13,6,7,1,5,1,8,0,0,1,50,27
826,COL,2025-05-22,8,,PHI,L 0-2,9.0,4,2,1,1,0,3,0,8,0,0,0,33,8
827,COL,2025-05-12,8,@,TEX,L 1-2,8.0,3,2,2,0,1,3,0,8,0,0,0,29,6
828,COL,2025-04-30,8,,ATL,W 2-1,9.0,3,1,1,0,0,3,0,8,0,0,0,33,6
829,COL,2025-04-25,8,,CIN,L 7-8,9.0,13,8,8,0,1,4,0,8,1,0,0,45,19
830,COL,2025-04-24 (2),8,@,KCR,L 2-6,8.0,9,6,5,1,0,4,0,8,0,0,1,36,13
831,COL,2025-04-20 (2),8,,WSN,W 3-1,9.0,8,1,1,0,0,2,0,8,0,0,0,36,10
832,COL,2025-04-12,8,@,SDP,L 0-2,8.0,3,2,2,0,2,3,0,8,0,0,0,29,6
833,DET,2025-05-28,8,,SFG,W 4-3,9.0,10,3,3,0,1,4,0,8,0,0,0,40,14
834,DET,2025-05-11,8,,TEX,L 1-6,9.0,12,6,6,0,3,2,0,8,1,0,0,42,16
835,DET,2025-05-07,8,@,COL,W 8-6 (10),10.0,13,6,6,0,2,5,1,8,0,0,0,45,18
836,DET,2025-04-29,8,@,HOU,L 4-6,8.0,10,6,6,0,0,5,0,8,1,0,0,38,16
837,DET,2025-04-07,8,,NYY,W 6-2,9.0,7,2,1,1,0,3,0,8,0,0,0,36,11
838,MIA,2025-05-21,8,,CHC,L 1-2,9.0,8,2,1,1,1,2,0,8,0,0,0,35,10
839,MIA,2025-05-09,8,@,CHW,L 2-6,8.0,6,6,5,1,1,4,0,8,1,0,1,36,12
840,MIA,2025-05-05,8,,LAD,L 4-7,9.0,13,7,7,0,2,1,0,8,0,0,0,40,14
841,MIA,2025-05-04,8,,ATH,L 2-3,9.0,10,3,3,0,0,2,0,8,0,0,0,36,12
842,MIA,2025-04-28,8,@,LAD,L 6-7 (10),9.1,12,7,6,1,1,7,0,8,0,0,0,45,19
843,HOU,2025-05-21,8,@,TBR,L 4-8,8.0,10,8,8,0,4,6,0,8,0,0,0,40,17
844,HOU,2025-05-13,8,,KCR,W 2-1,9.0,6,1,1,0,0,1,0,8,1,0,0,32,8
845,HOU,2025-05-05,8,@,MIL,L 1-5,8.0,10,5,5,0,1,3,0,8,0,0,0,36,13
846,HOU,2025-04-14,8,@,STL,L 3-8,8.0,14,8,8,0,1,2,0,8,0,0,0,39,16
847,KCR,2025-05-26,8,,CIN,L 4-7,9.0,14,7,7,0,1,3,0,8,0,0,1,45,18
848,KCR,2025-05-20,8,@,SFG,L 2-3,8.0,8,3,2,1,0,3,0,8,1,0,1,35,13
849,KCR,2025-05-16,8,,STL,L 3-10,9.0,13,10,9,1,0,1,0,8,0,0,1,41,14
850,KCR,2025-05-11,8,,BOS,L 1-3,9.0,8,3,3,0,2,1,1,8,0,0,0,34,9
851,KCR,2025-04-29,8,@,TBR,W 3-1,9.0,8,1,1,0,1,2,0,8,0,0,0,37,10
852,KCR,2025-04-26,8,,HOU,W 2-0,9.0,6,0,0,0,0,2,0,8,0,0,0,35,8
853,KCR,2025-04-20,8,@,DET,W 4-3 (10),10.0,10,3,3,0,0,2,1,8,0,0,0,42,13
854,KCR,2025-04-10,8,,MIN,W 3-2,9.0,5,2,2,0,1,5,0,8,1,0,0,38,11
855,KCR,2025-04-01,8,@,MIL,L 0-5,8.0,7,5,4,1,2,3,0,8,0,0,1,33,10
856,LAD,2025-05-26,8,@,CLE,W 7-2,9.0,6,2,2,0,0,3,0,8,0,0,1,36,10
857,LAD,2025-05-25,8,@,NYM,L 1-3,8.0,6,3,1,2,1,0,0,8,1,0,0,31,8
858,LAD,2025-05-18,8,,LAA,L 4-6,9.0,8,6,6,0,3,6,0,8,0,0,1,40,14
859,LAD,2025-05-14,8,,ATH,W 9-3,9.0,5,3,3,0,1,2,0,8,0,0,0,34,7
860,LAD,2025-05-10,8,@,ARI,L 0-3,8.0,9,3,3,0,1,1,0,8,0,0,0,33,10
861,LAD,2025-04-23,8,@,CHC,L 6-7,8.0,8,7,7,0,1,7,0,8,0,0,1,37,15
862,LAD,2025-04-05,8,@,PHI,W 3-1,9.0,4,1,1,0,0,2,0,8,1,0,0,32,7
863,LAD,2025-04-02,8,,ATL,W 6-5,9.0,8,5,0,5,0,5,0,8,0,0,1,41,15
864,MIL,2025-05-23,8,@,PIT,L 5-6 (10),9.2,12,6,4,2,2,5,1,8,0,0,1,44,17
865,MIL,2025-05-10,8,@,TBR,L 2-3,8.2,5,3,3,0,0,5,0,8,0,0,0,35,10
866,MIL,2025-05-06,8,,HOU,W 4-3,9.0,5,3,3,0,1,3,0,8,1,0,0,35,9
867,MIL,2025-05-02,8,,CHC,L 0-10,9.0,12,10,10,0,3,4,0,8,0,0,0,43,16
868,MIL,2025-04-30,8,@,CHW,W 6-4,9.0,10,4,4,0,0,5,0,8,1,0,1,40,16
869,MIN,2025-05-30,8,@,SEA,W 12-6 (10),10.0,9,6,6,0,3,1,0,8,0,0,0,39,10
870,MIN,2025-05-19,8,,CLE,W 6-5,9.0,8,5,5,0,1,2,0,8,0,0,1,36,10
871,MIN,2025-05-09,8,,SFG,W 3-1,9.0,3,1,1,0,1,0,0,8,0,0,0,30,3
872,MIN,2025-04-24,8,,CHW,L 0-3 (7),7.0,8,3,3,0,2,5,0,8,0,0,0,34,13
873,MIN,2025-04-11,8,,DET,L 6-7,9.0,10,7,5,2,0,3,0,8,2,0,1,43,16
874,MIN,2025-04-08,8,@,KCR,L 1-2,8.0,3,2,0,2,0,3,0,8,0,0,0,31,8
875,MIN,2025-04-07,8,@,KCR,L 2-4,8.0,9,4,4,0,1,4,0,8,0,0,0,36,13
876,NYM,2025-05-12,8,,PIT,W 4-3,9.0,6,3,2,1,1,4,0,8,0,1,0,38,10
877,NYM,2025-04-22,8,,PHI,W 5-1,9.0,8,1,1,0,0,4,0,8,0,0,0,37,12
878,NYM,2025-04-07,8,,MIA,W 2-0,9.0,7,0,0,0,0,3,0,8,0,0,0,33,10
879,NYM,2025-04-06,8,,TOR,W 2-1,9.0,4,1,1,0,0,5,0,8,3,0,0,38,12
880,NYY,2025-05-28,8,@,LAA,W 1-0,9.0,5,0,0,0,0,2,0,8,0,0,1,33,7
881,NYY,2025-05-09,8,@,ATH,W 10-2,9.0,7,2,2,0,0,1,0,8,0,0,0,35,8
882,NYY,2025-05-03,8,,TBR,L 2-3,9.0,5,3,3,0,0,6,0,8,0,0,0,39,11
883,NYY,2025-04-14,8,,KCR,W 4-1,9.0,2,1,1,0,1,4,0,8,0,0,0,33,6
884,ATH,2025-05-21,8,,LAA,L 5-10,9.0,14,10,10,0,4,3,0,8,0,0,2,42,17
885,ATH,2025-05-16,8,@,SFG,L 1-9,8.0,13,9,9,0,3,5,0,8,0,0,0,42,18
886,ATH,2025-04-29,8,@,TEX,L 2-15,8.0,18,15,15,0,0,9,0,8,1,0,0,49,28
887,ATH,2025-04-28,8,@,TEX,W 2-1,9.0,6,1,1,0,0,2,0,8,0,0,0,35,8
888,ATH,2025-04-26,8,,CHW,L 3-10,9.0,11,10,8,2,1,5,0,8,0,0,0,44,16
889,ATH,2025-04-18,8,@,MIL,L 3-5,8.0,8,5,3,2,0,3,0,8,0,0,0,36,11
890,ATH,2025-04-15,8,@,CHW,W 12-3,9.0,6,3,3,0,1,4,0,8,0,0,0,37,11
891,ATH,2025-04-01,8,,CHC,L 4-7,9.0,9,7,6,1,2,3,1,8,0,0,0,40,13
892,PHI,2025-05-29 (1),8,,ATL,W 5-4,9.0,13,4,4,0,1,5,0,8,0,0,0,42,18
893,PHI,2025-05-22,8,@,COL,W 2-0,9.0,7,0,0,0,0,3,0,8,0,0,0,37,10
894,PHI,2025-05-16,8,,PIT,W 8-4,9.0,7,4,4,0,1,5,0,8,0,0,0,38,12
895,PHI,2025-05-09,8,@,CLE,L 0-6,8.0,9,6,6,0,3,2,0,8,1,0,0,35,12
896,PHI,2025-05-02,8,,ARI,W 3-2,9.0,10,2,2,0,0,1,0,8,0,0,0,36,11
897,PHI,2025-04-27,8,@,CHC,W 3-1 (10),10.0,3,1,1,0,0,1,0,8,0,0,0,33,4
898,PHI,2025-04-26,8,@,CHC,W 10-4,9.0,8,4,2,2,0,5,0,8,0,0,0,41,14
899,PHI,2025-04-15,8,,SFG,W 6-4,9.0,8,4,4,0,0,2,0,8,0,0,1,36,10
900,PHI,2025-04-08,8,@,ATL,L 5-7,8.0,11,7,7,0,1,6,0,8,0,0,2,41,17
901,PIT,2025-05-21,8,,CIN,W 3-1,9.0,4,1,1,0,0,3,0,8,1,0,0,33,8
902,PIT,2025-05-13,8,@,NYM,L 1-2,8.0,5,2,2,0,1,2,0,8,0,0,0,31,7
903,PIT,2025-05-12,8,@,NYM,L 3-4,8.2,10,4,4,0,0,4,0,8,1,0,1,39,15
904,PIT,2025-05-09,8,,ATL,W 3-2,9.0,7,2,2,0,0,3,0,8,0,0,0,37,10
905,PIT,2025-05-06,8,@,STL,L 1-2,8.0,4,2,2,0,0,4,0,8,0,0,0,31,8
906,PIT,2025-05-02,8,,SDP,L 4-9,9.0,14,9,8,1,1,3,0,8,2,0,0,45,19
907,PIT,2025-04-30,8,,CHC,W 4-3,9.0,9,3,3,0,0,1,0,8,0,0,2,36,10
908,PIT,2025-04-19,8,,CLE,L 0-3,9.0,9,3,3,0,1,3,0,8,0,0,0,36,12
909,PIT,2025-04-02,8,@,TBR,W 4-2,9.0,4,2,1,1,0,2,0,8,0,0,1,33,6
910,SDP,2025-05-02,8,@,PIT,W 9-4,9.0,7,4,4,0,1,5,0,8,3,0,0,41,15
911,SDP,2025-04-15,8,,CHC,L 1-2 (10),10.0,10,2,1,1,0,3,0,8,0,1,0,45,13
912,SDP,2025-04-13,8,,COL,W 6-0,9.0,2,0,0,0,0,1,0,8,0,0,0,29,3
913,SDP,2025-04-06,8,@,CHC,W 8-7,9.0,6,7,7,0,1,8,0,8,0,2,0,40,14
914,SDP,2025-04-05,8,@,CHC,L 1-7,8.0,11,7,7,0,2,8,0,8,0,0,0,44,21
915,SDP,2025-03-31,8,,CLE,W 7-2,9.0,8,2,2,0,2,1,0,8,1,0,1,35,10
916,SDP,2025-03-30,8,,ATL,W 5-0,9.0,1,0,0,0,0,1,0,8,0,0,0,27,2
917,SEA,2025-05-29,8,,WSN,L 3-9 (10),10.0,12,9,7,2,1,4,1,8,0,0,1,44,16
918,SEA,2025-05-25,8,@,HOU,L 3-5,8.0,13,5,5,0,1,4,1,8,0,0,0,40,18
919,SEA,2025-05-20,8,@,CHW,L 0-1,8.0,7,1,1,0,0,1,0,8,0,0,0,31,8
920,SEA,2025-05-19,8,@,CHW,W 5-1,9.0,5,1,1,0,0,2,0,8,0,0,0,34,7
921,SEA,2025-05-17,8,@,SDP,W 4-1,9.0,8,1,1,0,1,1,0,8,0,0,0,36,9
922,SEA,2025-05-09,8,,TOR,L 3-6,9.0,10,6,6,0,1,3,0,8,0,0,0,40,13
923,SEA,2025-04-25,8,,MIA,L 4-8,9.0,10,8,2,6,2,0,0,8,0,0,0,37,11
924,SEA,2025-04-11,8,,TEX,W 5-3,9.0,8,3,3,0,1,3,0,8,1,0,0,37,12
925,SEA,2025-04-02,8,,DET,W 3-2,9.0,6,2,2,0,1,4,0,8,0,0,0,37,10
926,SEA,2025-03-30,8,,ATH,W 2-1,9.0,4,1,1,0,1,3,0,8,0,0,0,34,8
927,SFG,2025-05-26,8,@,DET,L 1-3,8.0,7,3,3,0,0,4,1,8,0,0,1,34,11
928,SFG,2025-05-24,8,@,WSN,L 0-3,8.0,8,3,3,0,1,0,0,8,0,0,0,32,8
929,SFG,2025-05-17,8,,ATH,W 1-0 (10),10.0,5,0,0,0,0,3,0,8,0,0,0,38,8
930,SFG,2025-05-12,8,,ARI,L 1-2,9.0,9,2,2,0,2,1,0,8,0,0,0,35,10
931,SFG,2025-05-04,8,,COL,W 9-3,9.0,10,3,3,0,0,2,0,8,0,0,0,38,12
932,SFG,2025-04-29,8,@,SDP,L 4-7,8.0,11,7,7,0,1,1,0,8,1,0,0,37,14
933,SFG,2025-04-23,8,,MIL,W 4-2,9.0,9,2,2,0,0,3,0,8,1,0,0,39,13
934,SFG,2025-04-12,8,@,NYY,L 4-8,8.0,11,8,8,0,1,4,0,8,0,0,0,39,15
935,SFG,2025-04-04,8,,SEA,W 10-9 (11),11.0,15,9,5,4,2,7,1,8,0,0,1,56,22
936,SFG,2025-03-27,8,@,CIN,W 6-4,9.0,8,4,4,0,0,4,0,8,1,0,0,38,13
937,STL,2025-05-26,8,@,BAL,L 2-5,8.0,10,5,3,2,1,1,0,8,1,0,0,36,12
938,STL,2025-05-12,8,@,PHI,W 3-2,9.0,9,2,2,0,0,1,0,8,0,0,0,37,10
939,STL,2025-05-11,8,@,WSN,W 6-1,9.0,5,1,1,0,1,2,0,8,0,0,0,32,7
940,STL,2025-05-10,8,@,WSN,W 4-2,9.0,7,2,2,0,1,3,0,8,0,0,1,37,10
941,STL,2025-05-09,8,@,WSN,W 10-0,9.0,6,0,0,0,0,0,0,8,0,0,0,31,6
942,STL,2025-05-02,8,,NYM,L 3-9,9.0,17,9,7,2,2,4,0,8,1,0,0,46,23
943,STL,2025-04-16,8,,HOU,W 4-1,9.0,4,1,1,0,0,1,0,8,0,0,0,32,5
944,STL,2025-04-15,8,,HOU,L 0-2,9.0,7,2,2,0,1,3,0,8,1,0,0,36,11
945,TBR,2025-05-30,8,@,HOU,L 1-2,8.2,7,2,2,0,1,1,0,8,0,0,0,32,8
946,TBR,2025-04-09,8,,LAA,W 5-4,9.0,7,4,4,0,4,5,0,8,0,0,0,39,12
947,TEX,2025-05-27,8,,TOR,W 2-0,9.0,4,0,0,0,0,6,1,8,1,0,0,38,11
948,TEX,2025-05-23,8,@,CHW,L 1-4,8.0,8,4,3,1,0,3,0,8,0,0,0,34,12
949,TEX,2025-05-13,8,,COL,W 4-1,9.0,5,1,1,0,0,3,0,8,0,0,0,34,8
950,TEX,2025-04-28,8,,ATH,L 1-2,9.0,8,2,2,0,0,4,0,8,0,0,1,37,12
951,TEX,2025-04-18,8,,LAD,L 0-3,9.0,5,3,3,0,1,3,1,8,0,0,0,34,8
952,TEX,2025-04-11,8,@,SEA,L 3-5,8.0,6,5,5,0,3,4,0,8,0,0,0,33,10
953,TEX,2025-04-01,8,@,CIN,W 1-0,9.0,4,0,0,0,0,0,0,8,0,0,1,30,4
954,TEX,2025-03-31,8,@,CIN,L 3-14,8.0,14,14,10,4,3,4,0,8,2,0,1,44,21
955,TOR,2025-05-30,8,,ATH,W 11-7,9.0,10,7,7,0,2,4,0,8,1,0,0,38,15
956,TOR,2025-05-27,8,@,TEX,L 0-2,8.0,6,2,1,1,0,2,1,8,0,0,0,31,9
957,TOR,2025-05-20,8,,SDP,W 3-0,9.0,5,0,0,0,0,1,0,8,0,0,0,32,6
958,TOR,2025-05-13,8,,TBR,L 9-11,9.0,10,11,11,0,3,4,0,8,1,0,0,41,15
959,TOR,2025-04-22,8,@,HOU,L 1-5,8.0,10,5,5,0,1,2,0,8,2,1,0,37,14
960,TOR,2025-03-27,8,,BAL,L 2-12,9.0,14,12,12,0,6,5,0,8,1,0,0,45,20
961,WSN,2025-05-27,8,@,SEA,L 1-9,8.0,12,9,8,1,3,4,0,8,1,0,2,41,17
962,WSN,2025-05-24,8,,SFG,W 3-0,9.0,3,0,0,0,0,2,0,8,0,0,0,32,6
963,WSN,2025-05-22,8,,ATL,W 8-7 (10),10.0,10,7,6,1,2,4,0,8,0,0,0,43,14
964,WSN,2025-04-23,8,,BAL,W 4-3,9.0,10,3,3,0,0,3,0,8,2,0,0,42,15
965,LAA,2025-05-27,7,,NYY,L 2-3,9.0,6,3,2,1,2,5,1,7,0,0,1,38,12
966,LAA,2025-05-26,7,,NYY,L 1-5,9.0,6,5,4,1,0,3,0,7,1,0,0,38,10
967,LAA,2025-05-17,7,@,LAD,W 11-9,9.0,15,9,9,0,2,5,0,7,1,1,2,47,21
968,LAA,2025-05-16,7,@,LAD,W 6-2,9.0,7,2,2,0,1,5,0,7,0,0,1,34,12
969,LAA,2025-05-13,7,@,SDP,L 4-6,8.0,6,6,4,2,1,8,0,7,0,0,3,37,14
970,LAA,2025-05-10,7,,BAL,W 5-2,9.0,6,2,2,0,1,4,0,7,0,0,0,35,10
971,LAA,2025-04-27,7,@,MIN,L 0-5,8.0,9,5,4,1,0,1,0,7,0,0,0,35,11
972,LAA,2025-04-09,7,@,TBR,L 4-5,8.0,7,5,5,0,2,3,0,7,0,0,0,32,10
973,LAA,2025-04-05,7,,CLE,W 10-4,9.0,7,4,3,1,2,4,1,7,0,0,3,37,11
974,LAA,2025-03-29,7,@,CHW,W 1-0,9.0,2,0,0,0,0,4,0,7,0,0,1,31,6
975,ARI,2025-05-25,7,@,STL,L 3-4,8.0,8,4,4,0,1,1,0,7,0,0,1,33,9
976,ARI,2025-05-20,7,@,LAD,L 3-4 (10),9.2,7,4,3,1,0,5,2,7,1,0,0,41,13
977,ARI,2025-05-17,7,,COL,L 12-14,9.0,19,14,14,0,5,5,0,7,0,1,0,49,24
978,ARI,2025-05-11,7,,LAD,L 1-8,9.0,18,8,8,0,2,2,0,7,0,3,0,44,20
979,ARI,2025-04-06,7,@,WSN,L 4-5,8.0,9,5,5,0,0,5,0,7,2,0,0,38,16
980,ARI,2025-04-03,7,@,NYY,L 7-9,8.0,12,9,9,0,3,5,1,7,0,0,0,41,17
981,ATL,2025-05-29 (1),7,@,PHI,L 4-5,8.0,10,5,4,1,2,4,0,7,2,0,0,38,16
982,ATL,2025-04-29,7,@,COL,W 8-2,9.0,6,2,2,0,1,2,0,7,0,0,0,34,8
983,ATL,2025-04-28,7,@,COL,W 6-3,9.0,7,3,3,0,1,3,0,7,0,0,0,37,11
984,ATL,2025-04-27,7,@,ARI,L 4-6,8.0,9,6,5,1,1,2,0,7,1,0,0,36,12
985,ATL,2025-04-16,7,@,TOR,L 1-3,8.0,6,3,3,0,1,4,0,7,1,1,0,33,11
986,ATL,2025-04-01,7,@,LAD,L 1-3,8.0,5,3,3,0,1,0,0,7,2,0,0,31,7
987,ATL,2025-03-31,7,@,LAD,L 1-6,8.0,9,6,6,0,2,6,0,7,0,0,1,38,15
988,ATL,2025-03-29,7,@,SDP,L 0-1,8.0,4,1,1,0,0,2,1,7,1,0,0,30,7
989,BAL,2025-05-24 (2),7,@,BOS,W 2-1,9.0,5,1,1,0,1,1,0,7,1,0,0,34,7
990,BAL,2025-05-23 (1),7,@,BOS,L 5-19,8.0,20,19,19,0,3,8,0,7,0,0,1,53,30
991,BAL,2025-05-19,7,@,MIL,L 4-5,8.0,11,5,5,0,0,5,0,7,0,0,0,39,16
992,BAL,2025-05-15,7,,MIN,L 0-4,9.0,7,4,4,0,2,3,0,7,0,0,0,36,10
993,BAL,2025-05-06,7,@,MIN,L 1-9,8.0,10,9,7,2,2,1,0,7,0,0,0,36,13
994,BAL,2025-04-26 (2),7,@,DET,L 2-6,8.0,6,6,6,0,1,8,0,7,0,0,1,37,14
995,BAL,2025-04-22,7,@,WSN,L 0-7,8.0,14,7,6,1,2,0,0,7,0,0,1,37,14
996,BAL,2025-04-19,7,,CIN,W 9-5,9.0,13,5,5,0,2,9,0,7,0,0,0,45,22
997,BAL,2025-04-17,7,,CLE,W 6-2,9.0,7,2,2,0,2,1,0,7,0,0,0,34,8
998,BAL,2025-04-16,7,,CLE,W 9-1,9.0,8,1,1,0,1,2,0,7,0,0,0,36,10
999,BAL,2025-04-06,7,@,KCR,L 1-4,8.0,12,4,1,3,0,1,0,7,0,0,1,35,14
1000,BOS,2025-05-24 (2),7,,BAL,L 1-2,9.0,8,2,2,0,0,6,0,7,0,0,0,36,14
1001,BOS,2025-05-21,7,,NYM,L 1-5,9.0,10,5,5,0,1,4,0,7,0,0,1,40,14
1002,BOS,2025-05-20,7,,NYM,W 2-0,9.0,4,0,0,0,0,3,0,7,2,0,0,34,9
1003,BOS,2025-05-19,7,,NYM,W 3-1,9.0,8,1,1,0,0,3,0,7,0,0,0,34,11
1004,BOS,2025-05-18,7,,ATL,L 4-10,9.0,16,10,10,0,1,7,0,7,0,0,0,47,23
1005,BOS,2025-05-14,7,@,DET,L 5-6,8.2,10,6,6,0,1,1,0,7,0,0,1,36,11
1006,BOS,2025-05-11,7,@,KCR,W 3-1,9.0,4,1,1,0,0,1,0,7,0,0,0,33,6
1007,BOS,2025-04-26 (2),7,@,CLE,W 7-3,9.0,7,3,3,0,1,2,0,7,0,0,0,35,9
1008,BOS,2025-03-31,7,@,BAL,L 5-8,8.0,15,8,8,0,0,3,0,7,0,0,0,38,18
1009,BOS,2025-03-27,7,@,TEX,W 5-2,9.0,7,2,2,0,0,2,0,7,0,0,0,35,9
1010,CHC,2025-05-30,7,,CIN,L 2-6,9.0,10,6,6,0,3,4,0,7,0,0,0,38,14
1011,CHC,2025-05-06,7,,SFG,L 5-14 (11),11.0,16,14,12,2,1,4,0,7,2,0,0,54,23
