event_id,home_team,away_team,commence_time,h2h_los_angeles_angels_line,h2h_los_angeles_angels_odds,h2h_seattle_mariners_line,h2h_seattle_mariners_odds,spreads_los_angeles_angels_line,spreads_los_angeles_angels_odds,spreads_seattle_mariners_line,spreads_seattle_mariners_odds,totals_over_line,totals_over_odds,totals_under_line,totals_under_odds,h2h_baltimore_orioles_line,h2h_baltimore_orioles_odds,spreads_baltimore_orioles_line,spreads_baltimore_orioles_odds,h2h_minnesota_twins_line,h2h_minnesota_twins_odds,h2h_oakland_athletics_line,h2h_oakland_athletics_odds,spreads_minnesota_twins_line,spreads_minnesota_twins_odds,spreads_oakland_athletics_line,spreads_oakland_athletics_odds,h2h_chicago_white_sox_line,h2h_chicago_white_sox_odds,h2h_kansas_city_royals_line,h2h_kansas_city_royals_odds,spreads_chicago_white_sox_line,spreads_chicago_white_sox_odds,spreads_kansas_city_royals_line,spreads_kansas_city_royals_odds,h2h_arizona_diamondbacks_line,h2h_arizona_diamondbacks_odds,h2h_atlanta_braves_line,h2h_atlanta_braves_odds,spreads_arizona_diamondbacks_line,spreads_arizona_diamondbacks_odds,spreads_atlanta_braves_line,spreads_atlanta_braves_odds,h2h_detroit_tigers_line,h2h_detroit_tigers_odds,spreads_detroit_tigers_line,spreads_detroit_tigers_odds,h2h_philadelphia_phillies_line,h2h_philadelphia_phillies_odds,h2h_toronto_blue_jays_line,h2h_toronto_blue_jays_odds,spreads_philadelphia_phillies_line,spreads_philadelphia_phillies_odds,spreads_toronto_blue_jays_line,spreads_toronto_blue_jays_odds,h2h_houston_astros_line,h2h_houston_astros_odds,h2h_pittsburgh_pirates_line,h2h_pittsburgh_pirates_odds,spreads_houston_astros_line,spreads_houston_astros_odds,spreads_pittsburgh_pirates_line,spreads_pittsburgh_pirates_odds,h2h_cleveland_guardians_line,h2h_cleveland_guardians_odds,h2h_new_york_yankees_line,h2h_new_york_yankees_odds,spreads_cleveland_guardians_line,spreads_cleveland_guardians_odds,spreads_new_york_yankees_line,spreads_new_york_yankees_odds,h2h_san_diego_padres_line,h2h_san_diego_padres_odds,h2h_san_francisco_giants_line,h2h_san_francisco_giants_odds,spreads_san_diego_padres_line,spreads_san_diego_padres_odds,spreads_san_francisco_giants_line,spreads_san_francisco_giants_odds,h2h_colorado_rockies_line,h2h_colorado_rockies_odds,h2h_new_york_mets_line,h2h_new_york_mets_odds,spreads_colorado_rockies_line,spreads_colorado_rockies_odds,spreads_new_york_mets_line,spreads_new_york_mets_odds,h2h_st._louis_cardinals_line,h2h_st._louis_cardinals_odds,spreads_st._louis_cardinals_line,spreads_st._louis_cardinals_odds,h2h_chicago_cubs_line,h2h_chicago_cubs_odds,h2h_washington_nationals_line,h2h_washington_nationals_odds,spreads_chicago_cubs_line,spreads_chicago_cubs_odds,spreads_washington_nationals_line,spreads_washington_nationals_odds,h2h_los_angeles_dodgers_line,h2h_los_angeles_dodgers_odds,spreads_los_angeles_dodgers_line,spreads_los_angeles_dodgers_odds,h2h_tampa_bay_rays_line,h2h_tampa_bay_rays_odds,h2h_texas_rangers_line,h2h_texas_rangers_odds,spreads_tampa_bay_rays_line,spreads_tampa_bay_rays_odds,spreads_texas_rangers_line,spreads_texas_rangers_odds,pitcher_props,batter_props,game_date
071852a9923b3a38457101c24469658a,Los Angeles Angels,Seattle Mariners,2025-06-07 01:39:00+00:00,,124.0,,-146.0,1.5,-140.0,-1.5,116.0,9.0,-122,9.0,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-07
299a11884a56df80d1a7692eff0bd245,Seattle Mariners,Baltimore Orioles,2025-06-05 19:41:00+00:00,,,,-155.0,,,-1.5,142.0,7.5,100,7.5,-120,,130.0,1.5,-170.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'player': 'Bryan Woo', 'market': 'pitcher_strikeouts', 'line': 5.5, 'odds': -120}, {'player': 'Bryan Woo', 'market': 'pitcher_strikeouts', 'line': 5.5, 'odds': -106}, {'player': 'Zach Eflin', 'market': 'pitcher_strikeouts', 'line': 4.5, 'odds': -118}, {'player': 'Zach Eflin', 'market': 'pitcher_strikeouts', 'line': 4.5, 'odds': -108}, {'player': 'Bryan Woo', 'market': 'pitcher_strikeouts', 'line': 5.5, 'odds': -132}, {'player': 'Bryan Woo', 'market': 'pitcher_strikeouts', 'line': 5.5, 'odds': 102}, {'player': 'Zach Eflin', 'market': 'pitcher_strikeouts', 'line': 4.5, 'odds': -106}, {'player': 'Zach Eflin', 'market': 'pitcher_strikeouts', 'line': 4.5, 'odds': -122}, {'player': 'Bryan Woo', 'market': 'pitcher_strikeouts', 'line': 5.5, 'odds': -115}, {'player': 'Bryan Woo', 'market': 'pitcher_strikeouts', 'line': 5.5, 'odds': -110}, {'player': 'Zach Eflin', 'market': 'pitcher_strikeouts', 'line': 4.5, 'odds': -105}, {'player': 'Zach Eflin', 'market': 'pitcher_strikeouts', 'line': 4.5, 'odds': -125}]","[{'player': 'Julio Rodriguez', 'market': 'batter_hits', 'line': 1.5, 'odds': 210}, {'player': 'Gunnar Henderson', 'market': 'batter_hits', 'line': 1.5, 'odds': 210}, {'player': 'Jackson Holliday', 'market': 'batter_hits', 'line': 1.5, 'odds': 230}, {'player': 'J.P. Crawford', 'market': 'batter_hits', 'line': 1.5, 'odds': 260}, {'player': 'Jorge Polanco', 'market': 'batter_hits', 'line': 1.5, 'odds': 270}, {'player': 'Adley Rutschman', 'market': 'batter_hits', 'line': 1.5, 'odds': 280}, {'player': 'Cal Raleigh', 'market': 'batter_hits', 'line': 1.5, 'odds': 310}, {'player': ""Ryan O'Hearn"", 'market': 'batter_hits', 'line': 1.5, 'odds': 310}, {'player': 'Ramon Urias', 'market': 'batter_hits', 'line': 1.5, 'odds': 350}, {'player': 'Randy Arozarena', 'market': 'batter_hits', 'line': 1.5, 'odds': 360}, {'player': 'Colton Cowser', 'market': 'batter_hits', 'line': 1.5, 'odds': 360}, {'player': 'Leody Taveras', 'market': 'batter_hits', 'line': 1.5, 'odds': 370}, {'player': 'Heston Kjerstad', 'market': 'batter_hits', 'line': 1.5, 'odds': 400}, {'player': 'Cole Young', 'market': 'batter_hits', 'line': 1.5, 'odds': 460}, {'player': 'Rowdy Tellez', 'market': 'batter_hits', 'line': 1.5, 'odds': 480}, {'player': 'Miles Mastrobuoni', 'market': 'batter_hits', 'line': 1.5, 'odds': 500}, {'player': 'Dylan Carlson', 'market': 'batter_hits', 'line': 1.5, 'odds': 550}, {'player': 'Coby Mayo', 'market': 'batter_hits', 'line': 1.5, 'odds': 550}, {'player': 'Julio Rodriguez', 'market': 'batter_hits', 'line': 0.5, 'odds': -260}, {'player': 'Gunnar Henderson', 'market': 'batter_hits', 'line': 0.5, 'odds': -250}, {'player': 'Jackson Holliday', 'market': 'batter_hits', 'line': 0.5, 'odds': -230}, {'player': 'J.P. Crawford', 'market': 'batter_hits', 'line': 0.5, 'odds': -220}, {'player': 'Jorge Polanco', 'market': 'batter_hits', 'line': 0.5, 'odds': -210}, {'player': 'Cal Raleigh', 'market': 'batter_hits', 'line': 0.5, 'odds': -195}, {'player': 'Adley Rutschman', 'market': 'batter_hits', 'line': 0.5, 'odds': -195}, {'player': ""Ryan O'Hearn"", 'market': 'batter_hits', 'line': 0.5, 'odds': -180}, {'player': 'Randy Arozarena', 'market': 'batter_hits', 'line': 0.5, 'odds': -175}, {'player': 'Ramon Urias', 'market': 'batter_hits', 'line': 0.5, 'odds': -165}, {'player': 'Leody Taveras', 'market': 'batter_hits', 'line': 0.5, 'odds': -165}, {'player': 'Heston Kjerstad', 'market': 'batter_hits', 'line': 0.5, 'odds': -160}, {'player': 'Colton Cowser', 'market': 'batter_hits', 'line': 0.5, 'odds': -160}, {'player': 'Cole Young', 'market': 'batter_hits', 'line': 0.5, 'odds': -140}, {'player': 'Rowdy Tellez', 'market': 'batter_hits', 'line': 0.5, 'odds': -135}, {'player': 'Miles Mastrobuoni', 'market': 'batter_hits', 'line': 0.5, 'odds': -135}, {'player': 'Coby Mayo', 'market': 'batter_hits', 'line': 0.5, 'odds': -120}, {'player': 'Dylan Carlson', 'market': 'batter_hits', 'line': 0.5, 'odds': -115}, {'player': 'Gunnar Henderson', 'market': 'batter_hits', 'line': 2.5, 'odds': 1100}, {'player': 'Julio Rodriguez', 'market': 'batter_hits', 'line': 2.5, 'odds': 1200}, {'player': 'Jackson Holliday', 'market': 'batter_hits', 'line': 2.5, 'odds': 1200}, {'player': 'J.P. Crawford', 'market': 'batter_hits', 'line': 2.5, 'odds': 1200}, {'player': 'Adley Rutschman', 'market': 'batter_hits', 'line': 2.5, 'odds': 1400}, {'player': 'Jorge Polanco', 'market': 'batter_hits', 'line': 2.5, 'odds': 1500}, {'player': ""Ryan O'Hearn"", 'market': 'batter_hits', 'line': 2.5, 'odds': 1700}, {'player': 'Cal Raleigh', 'market': 'batter_hits', 'line': 2.5, 'odds': 1800}, {'player': 'Ramon Urias', 'market': 'batter_hits', 'line': 2.5, 'odds': 2100}, {'player': 'Randy Arozarena', 'market': 'batter_hits', 'line': 2.5, 'odds': 2100}, {'player': 'Colton Cowser', 'market': 'batter_hits', 'line': 2.5, 'odds': 2200}, {'player': 'Heston Kjerstad', 'market': 'batter_hits', 'line': 2.5, 'odds': 2300}, {'player': 'Leody Taveras', 'market': 'batter_hits', 'line': 2.5, 'odds': 2600}, {'player': 'Cole Young', 'market': 'batter_hits', 'line': 2.5, 'odds': 3100}, {'player': 'Rowdy Tellez', 'market': 'batter_hits', 'line': 2.5, 'odds': 3300}, {'player': 'Miles Mastrobuoni', 'market': 'batter_hits', 'line': 2.5, 'odds': 3300}, {'player': 'Coby Mayo', 'market': 'batter_hits', 'line': 2.5, 'odds': 3500}, {'player': 'Dylan Carlson', 'market': 'batter_hits', 'line': 2.5, 'odds': 3700}, {'player': 'Cal Raleigh', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 220}, {'player': 'Gunnar Henderson', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 370}, {'player': 'Jorge Polanco', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 470}, {'player': 'Julio Rodriguez', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 480}, {'player': 'Colton Cowser', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 500}, {'player': 'Randy Arozarena', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 520}, {'player': 'Adley Rutschman', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 540}, {'player': 'Rowdy Tellez', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 560}, {'player': 'Jackson Holliday', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 560}, {'player': ""Ryan O'Hearn"", 'market': 'batter_home_runs', 'line': 0.5, 'odds': 600}, {'player': 'Heston Kjerstad', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 600}, {'player': 'Leody Taveras', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 800}, {'player': 'J.P. Crawford', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 830}, {'player': 'Dylan Carlson', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 1000}, {'player': 'Ramon Urias', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 1060}, {'player': 'Coby Mayo', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 1200}, {'player': 'Cole Young', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 1400}, {'player': 'Miles Mastrobuoni', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 1700}, {'player': 'Julio Rodriguez', 'market': 'batter_hits', 'line': 2.5, 'odds': 500}, {'player': 'Julio Rodriguez', 'market': 'batter_hits', 'line': 1.5, 'odds': 195}, {'player': 'Julio Rodriguez', 'market': 'batter_hits', 'line': 3.5, 'odds': 1450}, {'player': 'Julio Rodriguez', 'market': 'batter_hits', 'line': 0.5, 'odds': -263}, {'player': 'Ramon Urias', 'market': 'batter_hits', 'line': 1.5, 'odds': 280}, {'player': 'Ramon Urias', 'market': 'batter_hits', 'line': 0.5, 'odds': -167}, {'player': 'Ramon Urias', 'market': 'batter_hits', 'line': 2.5, 'odds': 1100}, {'player': 'Cal Raleigh', 'market': 'batter_hits', 'line': 2.5, 'odds': 1000}, {'player': 'Cal Raleigh', 'market': 'batter_hits', 'line': 0.5, 'odds': -185}, {'player': 'Cal Raleigh', 'market': 'batter_hits', 'line': 1.5, 'odds': 260}, {'player': 'J.P. Crawford', 'market': 'batter_hits', 'line': 1.5, 'odds': 240}, {'player': 'J.P. Crawford', 'market': 'batter_hits', 'line': 2.5, 'odds': 950}, {'player': 'J.P. Crawford', 'market': 'batter_hits', 'line': 0.5, 'odds': -204}, {'player': 'Gunnar Henderson', 'market': 'batter_hits', 'line': 1.5, 'odds': 160}, {'player': 'Gunnar Henderson', 'market': 'batter_hits', 'line': 0.5, 'odds': -250}, {'player': 'Gunnar Henderson', 'market': 'batter_hits', 'line': 2.5, 'odds': 500}, {'player': 'Colton Cowser', 'market': 'batter_hits', 'line': 0.5, 'odds': -156}, {'player': 'Colton Cowser', 'market': 'batter_hits', 'line': 2.5, 'odds': 1100}, {'player': 'Colton Cowser', 'market': 'batter_hits', 'line': 1.5, 'odds': 290}, {'player': 'Heston Kjerstad', 'market': 'batter_hits', 'line': 1.5, 'odds': 310}, {'player': 'Heston Kjerstad', 'market': 'batter_hits', 'line': 0.5, 'odds': -145}, {'player': 'Heston Kjerstad', 'market': 'batter_hits', 'line': 2.5, 'odds': 1150}, {'player': 'Adley Rutschman', 'market': 'batter_hits', 'line': 0.5, 'odds': -200}, {'player': 'Adley Rutschman', 'market': 'batter_hits', 'line': 2.5, 'odds': 950}, {'player': 'Adley Rutschman', 'market': 'batter_hits', 'line': 1.5, 'odds': 250}, {'player': ""Ryan O'Hearn"", 'market': 'batter_hits', 'line': 2.5, 'odds': 825}, {'player': ""Ryan O'Hearn"", 'market': 'batter_hits', 'line': 0.5, 'odds': -169}, {'player': ""Ryan O'Hearn"", 'market': 'batter_hits', 'line': 1.5, 'odds': 240}, {'player': 'Jorge Polanco', 'market': 'batter_hits', 'line': 1.5, 'odds': 240}, {'player': 'Jorge Polanco', 'market': 'batter_hits', 'line': 0.5, 'odds': -208}, {'player': 'Jorge Polanco', 'market': 'batter_hits', 'line': 2.5, 'odds': 950}, {'player': 'Jackson Holliday', 'market': 'batter_hits', 'line': 1.5, 'odds': 197}, {'player': 'Jackson Holliday', 'market': 'batter_hits', 'line': 2.5, 'odds': 700}, {'player': 'Jackson Holliday', 'market': 'batter_hits', 'line': 0.5, 'odds': -227}, {'player': 'Randy Arozarena', 'market': 'batter_hits', 'line': 2.5, 'odds': 1050}, {'player': 'Randy Arozarena', 'market': 'batter_hits', 'line': 1.5, 'odds': 280}, {'player': 'Randy Arozarena', 'market': 'batter_hits', 'line': 0.5, 'odds': -172}, {'player': 'Dylan Carlson', 'market': 'batter_hits', 'line': 1.5, 'odds': 500}, {'player': 'Dylan Carlson', 'market': 'batter_hits', 'line': 0.5, 'odds': -112}, {'player': 'Dylan Carlson', 'market': 'batter_hits', 'line': 2.5, 'odds': 2000}, {'player': 'Leody Taveras', 'market': 'batter_hits', 'line': 1.5, 'odds': 300}, {'player': 'Leody Taveras', 'market': 'batter_hits', 'line': 2.5, 'odds': 1100}, {'player': 'Leody Taveras', 'market': 'batter_hits', 'line': 0.5, 'odds': -152}, {'player': 'Coby Mayo', 'market': 'batter_hits', 'line': 0.5, 'odds': -112}, {'player': 'Coby Mayo', 'market': 'batter_hits', 'line': 1.5, 'odds': 500}, {'player': 'Coby Mayo', 'market': 'batter_hits', 'line': 2.5, 'odds': 2000}, {'player': 'Rowdy Tellez', 'market': 'batter_hits', 'line': 0.5, 'odds': -127}, {'player': 'Rowdy Tellez', 'market': 'batter_hits', 'line': 1.5, 'odds': 340}, {'player': 'Rowdy Tellez', 'market': 'batter_hits', 'line': 2.5, 'odds': 1250}, {'player': 'Cole Young', 'market': 'batter_hits', 'line': 2.5, 'odds': 1200}, {'player': 'Cole Young', 'market': 'batter_hits', 'line': 1.5, 'odds': 320}, {'player': 'Cole Young', 'market': 'batter_hits', 'line': 0.5, 'odds': -133}, {'player': 'Miles Mastrobuoni', 'market': 'batter_hits', 'line': 1.5, 'odds': 330}, {'player': 'Miles Mastrobuoni', 'market': 'batter_hits', 'line': 2.5, 'odds': 1250}, {'player': 'Miles Mastrobuoni', 'market': 'batter_hits', 'line': 0.5, 'odds': -132}, {'player': 'Ramon Urias', 'market': 'batter_hits', 'line': 0.5, 'odds': -167}, {'player': 'Ramon Urias', 'market': 'batter_hits', 'line': 0.5, 'odds': 127}, {'player': 'Julio Rodriguez', 'market': 'batter_hits', 'line': 1.5, 'odds': 195}, {'player': 'Julio Rodriguez', 'market': 'batter_hits', 'line': 1.5, 'odds': -263}, {'player': 'J.P. Crawford', 'market': 'batter_hits', 'line': 0.5, 'odds': -204}, {'player': 'J.P. Crawford', 'market': 'batter_hits', 'line': 0.5, 'odds': 156}, {'player': 'Cal Raleigh', 'market': 'batter_hits', 'line': 0.5, 'odds': -185}, {'player': 'Cal Raleigh', 'market': 'batter_hits', 'line': 0.5, 'odds': 142}, {'player': 'Heston Kjerstad', 'market': 'batter_hits', 'line': 0.5, 'odds': -145}, {'player': 'Heston Kjerstad', 'market': 'batter_hits', 'line': 0.5, 'odds': 112}, {'player': 'Adley Rutschman', 'market': 'batter_hits', 'line': 0.5, 'odds': -200}, {'player': 'Adley Rutschman', 'market': 'batter_hits', 'line': 0.5, 'odds': 151}, {'player': 'Colton Cowser', 'market': 'batter_hits', 'line': 0.5, 'odds': -156}, {'player': 'Colton Cowser', 'market': 'batter_hits', 'line': 0.5, 'odds': 120}, {'player': 'Gunnar Henderson', 'market': 'batter_hits', 'line': 0.5, 'odds': -250}, {'player': 'Gunnar Henderson', 'market': 'batter_hits', 'line': 0.5, 'odds': 186}, {'player': ""Ryan O'Hearn"", 'market': 'batter_hits', 'line': 0.5, 'odds': -169}, {'player': ""Ryan O'Hearn"", 'market': 'batter_hits', 'line': 0.5, 'odds': 129}, {'player': 'Jorge Polanco', 'market': 'batter_hits', 'line': 0.5, 'odds': -208}, {'player': 'Jorge Polanco', 'market': 'batter_hits', 'line': 0.5, 'odds': 157}, {'player': 'Jackson Holliday', 'market': 'batter_hits', 'line': 0.5, 'odds': -227}, {'player': 'Jackson Holliday', 'market': 'batter_hits', 'line': 0.5, 'odds': 172}, {'player': 'Randy Arozarena', 'market': 'batter_hits', 'line': 0.5, 'odds': -172}, {'player': 'Randy Arozarena', 'market': 'batter_hits', 'line': 0.5, 'odds': 131}, {'player': 'Dylan Carlson', 'market': 'batter_hits', 'line': 0.5, 'odds': -112}, {'player': 'Dylan Carlson', 'market': 'batter_hits', 'line': 0.5, 'odds': -115}, {'player': 'Rowdy Tellez', 'market': 'batter_hits', 'line': 0.5, 'odds': -127}, {'player': 'Rowdy Tellez', 'market': 'batter_hits', 'line': 0.5, 'odds': -102}, {'player': 'Coby Mayo', 'market': 'batter_hits', 'line': 0.5, 'odds': -112}, {'player': 'Coby Mayo', 'market': 'batter_hits', 'line': 0.5, 'odds': -115}, {'player': 'Leody Taveras', 'market': 'batter_hits', 'line': 0.5, 'odds': -152}, {'player': 'Leody Taveras', 'market': 'batter_hits', 'line': 0.5, 'odds': 116}, {'player': 'Cole Young', 'market': 'batter_hits', 'line': 0.5, 'odds': -133}, {'player': 'Cole Young', 'market': 'batter_hits', 'line': 0.5, 'odds': 103}, {'player': 'Miles Mastrobuoni', 'market': 'batter_hits', 'line': 0.5, 'odds': -132}, {'player': 'Miles Mastrobuoni', 'market': 'batter_hits', 'line': 0.5, 'odds': 102}, {'player': 'Cal Raleigh', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 1400}, {'player': 'Cal Raleigh', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 225}, {'player': 'J.P. Crawford', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 700}, {'player': 'J.P. Crawford', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 4400}, {'player': 'Ramon Urias', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 900}, {'player': 'Ramon Urias', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 4900}, {'player': 'Julio Rodriguez', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 3400}, {'player': 'Julio Rodriguez', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 500}, {'player': 'Jorge Polanco', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 450}, {'player': 'Jorge Polanco', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 2900}, {'player': 'Adley Rutschman', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 3400}, {'player': 'Adley Rutschman', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 500}, {'player': 'Colton Cowser', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 400}, {'player': 'Colton Cowser', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 2400}, {'player': 'Gunnar Henderson', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 350}, {'player': 'Gunnar Henderson', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 2150}, {'player': 'Heston Kjerstad', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 500}, {'player': 'Heston Kjerstad', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 3400}, {'player': ""Ryan O'Hearn"", 'market': 'batter_home_runs', 'line': 1.5, 'odds': 3400}, {'player': ""Ryan O'Hearn"", 'market': 'batter_home_runs', 'line': 0.5, 'odds': 500}, {'player': 'Jackson Holliday', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 500}, {'player': 'Jackson Holliday', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 3400}, {'player': 'Randy Arozarena', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 500}, {'player': 'Randy Arozarena', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 3400}, {'player': 'Leody Taveras', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 4400}, {'player': 'Leody Taveras', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 700}, {'player': 'Coby Mayo', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 4900}, {'player': 'Coby Mayo', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 900}, {'player': 'Dylan Carlson', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 900}, {'player': 'Dylan Carlson', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 4900}, {'player': 'Rowdy Tellez', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 3400}, {'player': 'Rowdy Tellez', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 500}, {'player': 'Cole Young', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 4900}, {'player': 'Cole Young', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 900}, {'player': 'Miles Mastrobuoni', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 900}, {'player': 'Miles Mastrobuoni', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 4900}, {'player': 'Julio Rodriguez', 'market': 'batter_hits', 'line': 1.5, 'odds': 185}, {'player': 'Julio Rodriguez', 'market': 'batter_hits', 'line': 1.5, 'odds': -250}, {'player': 'Gunnar Henderson', 'market': 'batter_hits', 'line': 0.5, 'odds': -260}, {'player': 'Gunnar Henderson', 'market': 'batter_hits', 'line': 0.5, 'odds': 190}, {'player': 'Jackson Holliday', 'market': 'batter_hits', 'line': 0.5, 'odds': -235}, {'player': 'Jackson Holliday', 'market': 'batter_hits', 'line': 0.5, 'odds': 170}, {'player': 'Jorge Polanco', 'market': 'batter_hits', 'line': 0.5, 'odds': -220}, {'player': 'Jorge Polanco', 'market': 'batter_hits', 'line': 0.5, 'odds': 160}, {'player': 'J.P. Crawford', 'market': 'batter_hits', 'line': 0.5, 'odds': -205}, {'player': 'J.P. Crawford', 'market': 'batter_hits', 'line': 0.5, 'odds': 150}, {'player': 'Adley Rutschman', 'market': 'batter_hits', 'line': 0.5, 'odds': -200}, {'player': 'Adley Rutschman', 'market': 'batter_hits', 'line': 0.5, 'odds': 150}, {'player': 'Cal Raleigh', 'market': 'batter_hits', 'line': 0.5, 'odds': -185}, {'player': 'Cal Raleigh', 'market': 'batter_hits', 'line': 0.5, 'odds': 135}, {'player': 'Randy Arozarena', 'market': 'batter_hits', 'line': 0.5, 'odds': -175}, {'player': 'Randy Arozarena', 'market': 'batter_hits', 'line': 0.5, 'odds': 130}, {'player': ""Ryan O'Hearn"", 'market': 'batter_hits', 'line': 0.5, 'odds': -170}, {'player': ""Ryan O'Hearn"", 'market': 'batter_hits', 'line': 0.5, 'odds': 125}, {'player': 'Ramon Urias', 'market': 'batter_hits', 'line': 0.5, 'odds': -165}, {'player': 'Ramon Urias', 'market': 'batter_hits', 'line': 0.5, 'odds': 125}, {'player': 'Colton Cowser', 'market': 'batter_hits', 'line': 0.5, 'odds': -160}, {'player': 'Colton Cowser', 'market': 'batter_hits', 'line': 0.5, 'odds': 120}, {'player': 'Leody Taveras', 'market': 'batter_hits', 'line': 0.5, 'odds': -155}, {'player': 'Leody Taveras', 'market': 'batter_hits', 'line': 0.5, 'odds': 115}, {'player': 'Heston Kjerstad', 'market': 'batter_hits', 'line': 0.5, 'odds': -145}, {'player': 'Heston Kjerstad', 'market': 'batter_hits', 'line': 0.5, 'odds': 110}, {'player': 'Cole Young', 'market': 'batter_hits', 'line': 0.5, 'odds': -135}, {'player': 'Cole Young', 'market': 'batter_hits', 'line': 0.5, 'odds': 100}, {'player': 'Miles Mastrobuoni', 'market': 'batter_hits', 'line': 0.5, 'odds': -135}, {'player': 'Miles Mastrobuoni', 'market': 'batter_hits', 'line': 0.5, 'odds': 100}, {'player': 'Rowdy Tellez', 'market': 'batter_hits', 'line': 0.5, 'odds': -125}, {'player': 'Rowdy Tellez', 'market': 'batter_hits', 'line': 0.5, 'odds': -110}, {'player': 'Coby Mayo', 'market': 'batter_hits', 'line': 0.5, 'odds': -110}, {'player': 'Coby Mayo', 'market': 'batter_hits', 'line': 0.5, 'odds': -120}, {'player': 'Dylan Carlson', 'market': 'batter_hits', 'line': 0.5, 'odds': -110}, {'player': 'Dylan Carlson', 'market': 'batter_hits', 'line': 0.5, 'odds': -120}]",2025-06-05
