event_id,home_team,away_team,commence_time,h2h_los_angeles_dodgers_line,h2h_los_angeles_dodgers_odds,h2h_san_diego_padres_line,h2h_san_diego_padres_odds,spreads_los_angeles_dodgers_line,spreads_los_angeles_dodgers_odds,spreads_san_diego_padres_line,spreads_san_diego_padres_odds,totals_over_line,totals_over_odds,totals_under_line,totals_under_odds,h2h_colorado_rockies_line,h2h_colorado_rockies_odds,h2h_washington_nationals_line,h2h_washington_nationals_odds,spreads_colorado_rockies_line,spreads_colorado_rockies_odds,spreads_washington_nationals_line,spreads_washington_nationals_odds,h2h_chicago_white_sox_line,h2h_chicago_white_sox_odds,h2h_st._louis_cardinals_line,h2h_st._louis_cardinals_odds,spreads_chicago_white_sox_line,spreads_chicago_white_sox_odds,spreads_st._louis_cardinals_line,spreads_st._louis_cardinals_odds,h2h_arizona_diamondbacks_line,h2h_arizona_diamondbacks_odds,h2h_toronto_blue_jays_line,h2h_toronto_blue_jays_odds,spreads_arizona_diamondbacks_line,spreads_arizona_diamondbacks_odds,spreads_toronto_blue_jays_line,spreads_toronto_blue_jays_odds,h2h_cleveland_guardians_line,h2h_cleveland_guardians_odds,h2h_san_francisco_giants_line,h2h_san_francisco_giants_odds,spreads_cleveland_guardians_line,spreads_cleveland_guardians_odds,spreads_san_francisco_giants_line,spreads_san_francisco_giants_odds,h2h_boston_red_sox_line,h2h_boston_red_sox_odds,h2h_seattle_mariners_line,h2h_seattle_mariners_odds,spreads_boston_red_sox_line,spreads_boston_red_sox_odds,spreads_seattle_mariners_line,spreads_seattle_mariners_odds,h2h_detroit_tigers_line,h2h_detroit_tigers_odds,h2h_pittsburgh_pirates_line,h2h_pittsburgh_pirates_odds,spreads_detroit_tigers_line,spreads_detroit_tigers_odds,spreads_pittsburgh_pirates_line,spreads_pittsburgh_pirates_odds,h2h_los_angeles_angels_line,h2h_los_angeles_angels_odds,h2h_new_york_yankees_line,h2h_new_york_yankees_odds,spreads_los_angeles_angels_line,spreads_los_angeles_angels_odds,spreads_new_york_yankees_line,spreads_new_york_yankees_odds,h2h_houston_astros_line,h2h_houston_astros_odds,h2h_oakland_athletics_line,h2h_oakland_athletics_odds,spreads_houston_astros_line,spreads_houston_astros_odds,spreads_oakland_athletics_line,spreads_oakland_athletics_odds,h2h_chicago_cubs_line,h2h_chicago_cubs_odds,h2h_milwaukee_brewers_line,h2h_milwaukee_brewers_odds,spreads_chicago_cubs_line,spreads_chicago_cubs_odds,spreads_milwaukee_brewers_line,spreads_milwaukee_brewers_odds,h2h_cincinnati_reds_line,h2h_cincinnati_reds_odds,h2h_minnesota_twins_line,h2h_minnesota_twins_odds,spreads_cincinnati_reds_line,spreads_cincinnati_reds_odds,spreads_minnesota_twins_line,spreads_minnesota_twins_odds,h2h_atlanta_braves_line,h2h_atlanta_braves_odds,h2h_new_york_mets_line,h2h_new_york_mets_odds,spreads_atlanta_braves_line,spreads_atlanta_braves_odds,spreads_new_york_mets_line,spreads_new_york_mets_odds,h2h_miami_marlins_line,h2h_miami_marlins_odds,h2h_philadelphia_phillies_line,h2h_philadelphia_phillies_odds,spreads_miami_marlins_line,spreads_miami_marlins_odds,spreads_philadelphia_phillies_line,spreads_philadelphia_phillies_odds,h2h_baltimore_orioles_line,h2h_baltimore_orioles_odds,h2h_tampa_bay_rays_line,h2h_tampa_bay_rays_odds,spreads_baltimore_orioles_line,spreads_baltimore_orioles_odds,spreads_tampa_bay_rays_line,spreads_tampa_bay_rays_odds,h2h_kansas_city_royals_line,h2h_kansas_city_royals_odds,h2h_texas_rangers_line,h2h_texas_rangers_odds,spreads_kansas_city_royals_line,spreads_kansas_city_royals_odds,spreads_texas_rangers_line,spreads_texas_rangers_odds,pitcher_props,batter_props,game_date
0b964c56ee24c62203a4f2512b05a42b,Los Angeles Dodgers,San Diego Padres,2025-06-17 02:11:00+00:00,,112.0,,-145.0,1.5,-175.0,-1.5,133.0,8.5,-101,8.5,-128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'player': 'Dylan Cease', 'market': 'pitcher_strikeouts', 'line': 9.5, 'odds': -125}, {'player': 'Dylan Cease', 'market': 'pitcher_strikeouts', 'line': 9.5, 'odds': -105}]","[{'player': 'Luis Arraez', 'market': 'batter_hits', 'line': 1.5, 'odds': -160}, {'player': 'Andy Pages', 'market': 'batter_hits', 'line': 1.5, 'odds': -145}, {'player': 'Fernando Tatis Jr.', 'market': 'batter_hits', 'line': 1.5, 'odds': -145}, {'player': 'Xander Bogaerts', 'market': 'batter_hits', 'line': 1.5, 'odds': 105}, {'player': 'Shohei Ohtani', 'market': 'batter_hits', 'line': 1.5, 'odds': 110}, {'player': 'Manny Machado', 'market': 'batter_hits', 'line': 1.5, 'odds': 750}, {'player': 'Will Smith', 'market': 'batter_hits', 'line': 1.5, 'odds': 750}, {'player': 'Tommy Edman', 'market': 'batter_hits', 'line': 1.5, 'odds': 800}, {'player': 'Luis Arraez', 'market': 'batter_hits', 'line': 3.5, 'odds': 3200}, {'player': 'Fernando Tatis Jr.', 'market': 'batter_hits', 'line': 3.5, 'odds': 3600}, {'player': 'Andy Pages', 'market': 'batter_hits', 'line': 3.5, 'odds': 4600}, {'player': 'Xander Bogaerts', 'market': 'batter_hits', 'line': 3.5, 'odds': 9000}, {'player': 'Luis Arraez', 'market': 'batter_hits', 'line': 2.5, 'odds': 450}, {'player': 'Fernando Tatis Jr.', 'market': 'batter_hits', 'line': 2.5, 'odds': 500}, {'player': 'Andy Pages', 'market': 'batter_hits', 'line': 2.5, 'odds': 550}, {'player': 'Xander Bogaerts', 'market': 'batter_hits', 'line': 2.5, 'odds': 950}, {'player': 'Shohei Ohtani', 'market': 'batter_hits', 'line': 2.5, 'odds': 1000}, {'player': 'Will Smith', 'market': 'batter_hits', 'line': 0.5, 'odds': 100}, {'player': 'Manny Machado', 'market': 'batter_hits', 'line': 0.5, 'odds': 100}, {'player': 'Tommy Edman', 'market': 'batter_hits', 'line': 0.5, 'odds': 104}, {'player': 'Mookie Betts', 'market': 'batter_hits', 'line': 0.5, 'odds': 126}, {'player': 'Gavin Sheets', 'market': 'batter_hits', 'line': 0.5, 'odds': 128}, {'player': 'Michael Conforto', 'market': 'batter_hits', 'line': 0.5, 'odds': 128}, {'player': 'Jake Cronenworth', 'market': 'batter_hits', 'line': 0.5, 'odds': 142}, {'player': 'Max Muncy', 'market': 'batter_hits', 'line': 0.5, 'odds': 138}, {'player': 'Martin Maldonado', 'market': 'batter_hits', 'line': 0.5, 'odds': 162}, {'player': 'Tyler Wade', 'market': 'batter_hits', 'line': 0.5, 'odds': 182}, {'player': 'Trenton Brooks', 'market': 'batter_hits', 'line': 0.5, 'odds': 182}, {'player': 'Shohei Ohtani', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 5500}, {'player': 'Fernando Tatis Jr.', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 8500}, {'player': 'Manny Machado', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 9000}, {'player': 'Michael Conforto', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 10000}, {'player': 'Andy Pages', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 10000}, {'player': 'Max Muncy', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 9500}, {'player': 'Will Smith', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 11000}, {'player': 'Mookie Betts', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 13000}, {'player': 'Gavin Sheets', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 14000}, {'player': 'Shohei Ohtani', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 430}, {'player': 'Fernando Tatis Jr.', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 550}, {'player': 'Manny Machado', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 600}, {'player': 'Andy Pages', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 600}, {'player': 'Max Muncy', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 650}, {'player': 'Will Smith', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 750}, {'player': 'Michael Conforto', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 750}, {'player': 'Mookie Betts', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 850}, {'player': 'Gavin Sheets', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 900}, {'player': 'Tommy Edman', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 1000}, {'player': 'Jake Cronenworth', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 1200}, {'player': 'Trenton Brooks', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 1200}, {'player': 'Xander Bogaerts', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 1300}, {'player': 'Martin Maldonado', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 2000}, {'player': 'Luis Arraez', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 2500}, {'player': 'Tyler Wade', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 4400}]",2025-06-17
1fc276d3059845b04732cef40a464398,Washington Nationals,Colorado Rockies,2025-06-17 22:46:00+00:00,,,,,,,,,9.5,-106,9.5,-115,,160.0,,-197.0,1.5,-124.0,-1.5,102.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-17
392abe6f0c436507e09c7a82536dcc97,Chicago White Sox,St. Louis Cardinals,2025-06-17 23:41:00+00:00,,,,,,,,,8.5,-107,8.5,-114,,,,,,,,,,128.0,,-157.0,1.5,-132.0,-1.5,108.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'player': 'Shane Smith', 'market': 'pitcher_strikeouts', 'line': 4.5, 'odds': 112}, {'player': 'Shane Smith', 'market': 'pitcher_strikeouts', 'line': 4.5, 'odds': -142}, {'player': 'Matthew Liberatore', 'market': 'pitcher_strikeouts', 'line': 4.5, 'odds': -130}, {'player': 'Matthew Liberatore', 'market': 'pitcher_strikeouts', 'line': 4.5, 'odds': -102}, {'player': 'Matthew Liberatore', 'market': 'pitcher_strikeouts', 'line': 4.5, 'odds': -135}, {'player': 'Matthew Liberatore', 'market': 'pitcher_strikeouts', 'line': 4.5, 'odds': 105}, {'player': 'Shane Smith', 'market': 'pitcher_strikeouts', 'line': 4.5, 'odds': 110}, {'player': 'Shane Smith', 'market': 'pitcher_strikeouts', 'line': 4.5, 'odds': -140}]","[{'player': 'Brendan Donovan', 'market': 'batter_hits', 'line': 1.5, 'odds': 175}, {'player': 'Ivan Herrera', 'market': 'batter_hits', 'line': 1.5, 'odds': 185}, {'player': 'Masyn Winn', 'market': 'batter_hits', 'line': 1.5, 'odds': 190}, {'player': 'Chase Meidroth', 'market': 'batter_hits', 'line': 1.5, 'odds': 200}, {'player': 'Alec Burleson', 'market': 'batter_hits', 'line': 1.5, 'odds': 210}, {'player': 'Miguel Vargas', 'market': 'batter_hits', 'line': 1.5, 'odds': 230}, {'player': 'Willson Contreras', 'market': 'batter_hits', 'line': 1.5, 'odds': 240}, {'player': 'Edgar Quero', 'market': 'batter_hits', 'line': 1.5, 'odds': 250}, {'player': 'Nolan Arenado', 'market': 'batter_hits', 'line': 1.5, 'odds': 250}, {'player': 'Luis Robert Jr.', 'market': 'batter_hits', 'line': 1.5, 'odds': 290}, {'player': 'Pedro Pages', 'market': 'batter_hits', 'line': 1.5, 'odds': 300}, {'player': 'Austin Slater', 'market': 'batter_hits', 'line': 1.5, 'odds': 310}, {'player': 'Andrew Benintendi', 'market': 'batter_hits', 'line': 1.5, 'odds': 330}, {'player': 'Vinny Capra', 'market': 'batter_hits', 'line': 1.5, 'odds': 400}, {'player': 'Nolan Gorman', 'market': 'batter_hits', 'line': 1.5, 'odds': 430}, {'player': 'Michael A. Taylor', 'market': 'batter_hits', 'line': 1.5, 'odds': 470}, {'player': 'Victor Scott II', 'market': 'batter_hits', 'line': 1.5, 'odds': 480}, {'player': 'Brendan Donovan', 'market': 'batter_hits', 'line': 0.5, 'odds': -300}, {'player': 'Masyn Winn', 'market': 'batter_hits', 'line': 0.5, 'odds': -280}, {'player': 'Ivan Herrera', 'market': 'batter_hits', 'line': 0.5, 'odds': -280}, {'player': 'Chase Meidroth', 'market': 'batter_hits', 'line': 0.5, 'odds': -270}, {'player': 'Alec Burleson', 'market': 'batter_hits', 'line': 0.5, 'odds': -250}, {'player': 'Miguel Vargas', 'market': 'batter_hits', 'line': 0.5, 'odds': -250}, {'player': 'Willson Contreras', 'market': 'batter_hits', 'line': 0.5, 'odds': -240}, {'player': 'Edgar Quero', 'market': 'batter_hits', 'line': 0.5, 'odds': -230}, {'player': 'Nolan Arenado', 'market': 'batter_hits', 'line': 0.5, 'odds': -220}, {'player': 'Luis Robert Jr.', 'market': 'batter_hits', 'line': 0.5, 'odds': -195}, {'player': 'Austin Slater', 'market': 'batter_hits', 'line': 0.5, 'odds': -195}, {'player': 'Pedro Pages', 'market': 'batter_hits', 'line': 0.5, 'odds': -190}, {'player': 'Andrew Benintendi', 'market': 'batter_hits', 'line': 0.5, 'odds': -180}, {'player': 'Vinny Capra', 'market': 'batter_hits', 'line': 0.5, 'odds': -155}, {'player': 'Nolan Gorman', 'market': 'batter_hits', 'line': 0.5, 'odds': -145}, {'player': 'Victor Scott II', 'market': 'batter_hits', 'line': 0.5, 'odds': -140}, {'player': 'Michael A. Taylor', 'market': 'batter_hits', 'line': 0.5, 'odds': -140}, {'player': 'Brendan Donovan', 'market': 'batter_hits', 'line': 2.5, 'odds': 800}, {'player': 'Ivan Herrera', 'market': 'batter_hits', 'line': 2.5, 'odds': 900}, {'player': 'Masyn Winn', 'market': 'batter_hits', 'line': 2.5, 'odds': 900}, {'player': 'Chase Meidroth', 'market': 'batter_hits', 'line': 2.5, 'odds': 1000}, {'player': 'Alec Burleson', 'market': 'batter_hits', 'line': 2.5, 'odds': 1000}, {'player': 'Miguel Vargas', 'market': 'batter_hits', 'line': 2.5, 'odds': 1200}, {'player': 'Nolan Arenado', 'market': 'batter_hits', 'line': 2.5, 'odds': 1300}, {'player': 'Willson Contreras', 'market': 'batter_hits', 'line': 2.5, 'odds': 1300}, {'player': 'Edgar Quero', 'market': 'batter_hits', 'line': 2.5, 'odds': 1300}, {'player': 'Austin Slater', 'market': 'batter_hits', 'line': 2.5, 'odds': 1700}, {'player': 'Luis Robert Jr.', 'market': 'batter_hits', 'line': 2.5, 'odds': 1700}, {'player': 'Pedro Pages', 'market': 'batter_hits', 'line': 2.5, 'odds': 1800}, {'player': 'Andrew Benintendi', 'market': 'batter_hits', 'line': 2.5, 'odds': 2000}, {'player': 'Nolan Gorman', 'market': 'batter_hits', 'line': 2.5, 'odds': 2700}, {'player': 'Vinny Capra', 'market': 'batter_hits', 'line': 2.5, 'odds': 2800}, {'player': 'Michael A. Taylor', 'market': 'batter_hits', 'line': 2.5, 'odds': 2900}, {'player': 'Victor Scott II', 'market': 'batter_hits', 'line': 2.5, 'odds': 3100}, {'player': 'Willson Contreras', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 420}, {'player': 'Miguel Vargas', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 450}, {'player': 'Nolan Arenado', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 500}, {'player': 'Alec Burleson', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 520}, {'player': 'Ivan Herrera', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 520}, {'player': 'Nolan Gorman', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 540}, {'player': 'Pedro Pages', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 560}, {'player': 'Luis Robert Jr.', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 560}, {'player': 'Masyn Winn', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 560}, {'player': 'Andrew Benintendi', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 600}, {'player': 'Michael A. Taylor', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 630}, {'player': 'Brendan Donovan', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 630}, {'player': 'Edgar Quero', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 750}, {'player': 'Austin Slater', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 750}, {'player': 'Chase Meidroth', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 800}, {'player': 'Vinny Capra', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 900}, {'player': 'Victor Scott II', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 900}, {'player': 'Brendan Donovan', 'market': 'batter_hits', 'line': 1.5, 'odds': 185}, {'player': 'Brendan Donovan', 'market': 'batter_hits', 'line': 1.5, 'odds': -265}, {'player': 'Masyn Winn', 'market': 'batter_hits', 'line': 1.5, 'odds': 185}, {'player': 'Masyn Winn', 'market': 'batter_hits', 'line': 1.5, 'odds': -265}, {'player': 'Ivan Herrera', 'market': 'batter_hits', 'line': 1.5, 'odds': 190}, {'player': 'Ivan Herrera', 'market': 'batter_hits', 'line': 1.5, 'odds': -275}, {'player': 'Chase Meidroth', 'market': 'batter_hits', 'line': 0.5, 'odds': -270}, {'player': 'Chase Meidroth', 'market': 'batter_hits', 'line': 0.5, 'odds': 185}, {'player': 'Edgar Quero', 'market': 'batter_hits', 'line': 0.5, 'odds': -255}, {'player': 'Edgar Quero', 'market': 'batter_hits', 'line': 0.5, 'odds': 180}, {'player': 'Alec Burleson', 'market': 'batter_hits', 'line': 0.5, 'odds': -250}, {'player': 'Alec Burleson', 'market': 'batter_hits', 'line': 0.5, 'odds': 175}, {'player': 'Willson Contreras', 'market': 'batter_hits', 'line': 0.5, 'odds': -235}, {'player': 'Willson Contreras', 'market': 'batter_hits', 'line': 0.5, 'odds': 165}, {'player': 'Nolan Arenado', 'market': 'batter_hits', 'line': 0.5, 'odds': -225}, {'player': 'Nolan Arenado', 'market': 'batter_hits', 'line': 0.5, 'odds': 160}, {'player': 'Miguel Vargas', 'market': 'batter_hits', 'line': 0.5, 'odds': -220}, {'player': 'Miguel Vargas', 'market': 'batter_hits', 'line': 0.5, 'odds': 155}, {'player': 'Luis Robert Jr.', 'market': 'batter_hits', 'line': 0.5, 'odds': -205}, {'player': 'Luis Robert Jr.', 'market': 'batter_hits', 'line': 0.5, 'odds': 145}, {'player': 'Austin Slater', 'market': 'batter_hits', 'line': 0.5, 'odds': -195}, {'player': 'Austin Slater', 'market': 'batter_hits', 'line': 0.5, 'odds': 140}, {'player': 'Andrew Benintendi', 'market': 'batter_hits', 'line': 0.5, 'odds': -175}, {'player': 'Andrew Benintendi', 'market': 'batter_hits', 'line': 0.5, 'odds': 125}, {'player': 'Vinny Capra', 'market': 'batter_hits', 'line': 0.5, 'odds': -160}, {'player': 'Vinny Capra', 'market': 'batter_hits', 'line': 0.5, 'odds': 115}, {'player': 'Michael A. Taylor', 'market': 'batter_hits', 'line': 0.5, 'odds': -140}, {'player': 'Michael A. Taylor', 'market': 'batter_hits', 'line': 0.5, 'odds': 100}, {'player': 'Nolan Gorman', 'market': 'batter_hits', 'line': 0.5, 'odds': -140}, {'player': 'Nolan Gorman', 'market': 'batter_hits', 'line': 0.5, 'odds': 100}, {'player': 'Victor Scott II', 'market': 'batter_hits', 'line': 0.5, 'odds': -130}, {'player': 'Victor Scott II', 'market': 'batter_hits', 'line': 0.5, 'odds': -110}]",2025-06-17
428599146319ec6287a9c65f553f0088,Toronto Blue Jays,Arizona Diamondbacks,2025-06-17 23:08:00+00:00,,,,,,,,,8.5,-112,8.5,-108,,,,,,,,,,,,,,,,,,108.0,,-132.0,1.5,-194.0,-1.5,158.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-17
