event_id,home_team,away_team,commence_time,h2h_kansas_city_royals_line,h2h_kansas_city_royals_odds,h2h_seattle_mariners_line,h2h_seattle_mariners_odds,spreads_kansas_city_royals_line,spreads_kansas_city_royals_odds,spreads_seattle_mariners_line,spreads_seattle_mariners_odds,totals_over_line,totals_over_odds,totals_under_line,totals_under_odds,h2h_new_york_yankees_line,h2h_new_york_yankees_odds,h2h_toronto_blue_jays_line,h2h_toronto_blue_jays_odds,spreads_new_york_yankees_line,spreads_new_york_yankees_odds,spreads_toronto_blue_jays_line,spreads_toronto_blue_jays_odds,h2h_baltimore_orioles_line,h2h_baltimore_orioles_odds,h2h_texas_rangers_line,h2h_texas_rangers_odds,spreads_baltimore_orioles_line,spreads_baltimore_orioles_odds,spreads_texas_rangers_line,spreads_texas_rangers_odds,h2h_oakland_athletics_line,h2h_oakland_athletics_odds,h2h_tampa_bay_rays_line,h2h_tampa_bay_rays_odds,spreads_oakland_athletics_line,spreads_oakland_athletics_odds,spreads_tampa_bay_rays_line,spreads_tampa_bay_rays_odds,h2h_pittsburgh_pirates_line,h2h_pittsburgh_pirates_odds,h2h_st._louis_cardinals_line,h2h_st._louis_cardinals_odds,spreads_pittsburgh_pirates_line,spreads_pittsburgh_pirates_odds,spreads_st._louis_cardinals_line,spreads_st._louis_cardinals_odds,h2h_philadelphia_phillies_line,h2h_philadelphia_phillies_odds,h2h_san_diego_padres_line,h2h_san_diego_padres_odds,spreads_philadelphia_phillies_line,spreads_philadelphia_phillies_odds,spreads_san_diego_padres_line,spreads_san_diego_padres_odds,h2h_arizona_diamondbacks_line,h2h_arizona_diamondbacks_odds,h2h_san_francisco_giants_line,h2h_san_francisco_giants_odds,spreads_arizona_diamondbacks_line,spreads_arizona_diamondbacks_odds,spreads_san_francisco_giants_line,spreads_san_francisco_giants_odds,h2h_boston_red_sox_line,h2h_boston_red_sox_odds,h2h_cincinnati_reds_line,h2h_cincinnati_reds_odds,spreads_boston_red_sox_line,spreads_boston_red_sox_odds,spreads_cincinnati_reds_line,spreads_cincinnati_reds_odds,pitcher_props,batter_props,game_date
328ef5ad25957c2c1d5ed018e22fea20,Seattle Mariners,Kansas City Royals,2025-07-01 01:41:00+00:00,,133.0,,-163.0,1.5,-164.0,-1.5,134.0,7.5,-101,7.5,-120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'player': 'Michael Wacha', 'market': 'pitcher_strikeouts', 'line': 4.5, 'odds': -174}, {'player': 'Michael Wacha', 'market': 'pitcher_strikeouts', 'line': 4.5, 'odds': 130}, {'player': 'George Kirby', 'market': 'pitcher_strikeouts', 'line': 4.5, 'odds': -134}, {'player': 'George Kirby', 'market': 'pitcher_strikeouts', 'line': 4.5, 'odds': 106}, {'player': 'George Kirby', 'market': 'pitcher_strikeouts', 'line': 4.5, 'odds': -120}, {'player': 'George Kirby', 'market': 'pitcher_strikeouts', 'line': 4.5, 'odds': -105}]","[{'player': 'Bobby Witt Jr.', 'market': 'batter_hits', 'line': 0.5, 'odds': -270}, {'player': 'Vinnie Pasquantino', 'market': 'batter_hits', 'line': 0.5, 'odds': -260}, {'player': 'Julio Rodriguez', 'market': 'batter_hits', 'line': 0.5, 'odds': -260}, {'player': 'Maikel Garcia', 'market': 'batter_hits', 'line': 0.5, 'odds': -230}, {'player': 'Cal Raleigh', 'market': 'batter_hits', 'line': 0.5, 'odds': -210}, {'player': 'J.P. Crawford', 'market': 'batter_hits', 'line': 0.5, 'odds': -230}, {'player': 'Donovan Solano', 'market': 'batter_hits', 'line': 0.5, 'odds': -210}, {'player': 'Jonathan India', 'market': 'batter_hits', 'line': 0.5, 'odds': -190}, {'player': 'Jorge Polanco', 'market': 'batter_hits', 'line': 0.5, 'odds': -210}, {'player': 'Ben Williamson', 'market': 'batter_hits', 'line': 0.5, 'odds': -175}, {'player': 'Randy Arozarena', 'market': 'batter_hits', 'line': 0.5, 'odds': -180}, {'player': 'Jac Caglianone', 'market': 'batter_hits', 'line': 0.5, 'odds': -180}, {'player': 'Salvador Perez', 'market': 'batter_hits', 'line': 0.5, 'odds': -180}, {'player': 'Luke Raley', 'market': 'batter_hits', 'line': 0.5, 'odds': -170}, {'player': 'Kyle Isbel', 'market': 'batter_hits', 'line': 0.5, 'odds': -155}, {'player': 'Drew Waters', 'market': 'batter_hits', 'line': 0.5, 'odds': -160}, {'player': 'Cole Young', 'market': 'batter_hits', 'line': 0.5, 'odds': -145}, {'player': 'John Rave', 'market': 'batter_hits', 'line': 0.5, 'odds': -130}, {'player': 'Bobby Witt Jr.', 'market': 'batter_hits', 'line': 2.5, 'odds': 1000}, {'player': 'Vinnie Pasquantino', 'market': 'batter_hits', 'line': 2.5, 'odds': 1100}, {'player': 'Julio Rodriguez', 'market': 'batter_hits', 'line': 2.5, 'odds': 1100}, {'player': 'Maikel Garcia', 'market': 'batter_hits', 'line': 2.5, 'odds': 1200}, {'player': 'J.P. Crawford', 'market': 'batter_hits', 'line': 2.5, 'odds': 1200}, {'player': 'Cal Raleigh', 'market': 'batter_hits', 'line': 2.5, 'odds': 1600}, {'player': 'Jonathan India', 'market': 'batter_hits', 'line': 2.5, 'odds': 1700}, {'player': 'Jorge Polanco', 'market': 'batter_hits', 'line': 2.5, 'odds': 1600}, {'player': 'Donovan Solano', 'market': 'batter_hits', 'line': 2.5, 'odds': 1700}, {'player': 'Salvador Perez', 'market': 'batter_hits', 'line': 2.5, 'odds': 1900}, {'player': 'Jac Caglianone', 'market': 'batter_hits', 'line': 2.5, 'odds': 2000}, {'player': 'Randy Arozarena', 'market': 'batter_hits', 'line': 2.5, 'odds': 2200}, {'player': 'Kyle Isbel', 'market': 'batter_hits', 'line': 2.5, 'odds': 2400}, {'player': 'Drew Waters', 'market': 'batter_hits', 'line': 2.5, 'odds': 2400}, {'player': 'Luke Raley', 'market': 'batter_hits', 'line': 2.5, 'odds': 2500}, {'player': 'Ben Williamson', 'market': 'batter_hits', 'line': 2.5, 'odds': 2200}, {'player': 'Cole Young', 'market': 'batter_hits', 'line': 2.5, 'odds': 3000}, {'player': 'John Rave', 'market': 'batter_hits', 'line': 2.5, 'odds': 3300}, {'player': 'Bobby Witt Jr.', 'market': 'batter_hits', 'line': 1.5, 'odds': 200}, {'player': 'Vinnie Pasquantino', 'market': 'batter_hits', 'line': 1.5, 'odds': 210}, {'player': 'Julio Rodriguez', 'market': 'batter_hits', 'line': 1.5, 'odds': 210}, {'player': 'Maikel Garcia', 'market': 'batter_hits', 'line': 1.5, 'odds': 240}, {'player': 'J.P. Crawford', 'market': 'batter_hits', 'line': 1.5, 'odds': 240}, {'player': 'Cal Raleigh', 'market': 'batter_hits', 'line': 1.5, 'odds': 280}, {'player': 'Jonathan India', 'market': 'batter_hits', 'line': 1.5, 'odds': 280}, {'player': 'Donovan Solano', 'market': 'batter_hits', 'line': 1.5, 'odds': 300}, {'player': 'Jorge Polanco', 'market': 'batter_hits', 'line': 1.5, 'odds': 280}, {'player': 'Jac Caglianone', 'market': 'batter_hits', 'line': 1.5, 'odds': 330}, {'player': 'Randy Arozarena', 'market': 'batter_hits', 'line': 1.5, 'odds': 330}, {'player': 'Salvador Perez', 'market': 'batter_hits', 'line': 1.5, 'odds': 310}, {'player': 'Ben Williamson', 'market': 'batter_hits', 'line': 1.5, 'odds': 360}, {'player': 'Luke Raley', 'market': 'batter_hits', 'line': 1.5, 'odds': 360}, {'player': 'Kyle Isbel', 'market': 'batter_hits', 'line': 1.5, 'odds': 390}, {'player': 'Drew Waters', 'market': 'batter_hits', 'line': 1.5, 'odds': 390}, {'player': 'Cole Young', 'market': 'batter_hits', 'line': 1.5, 'odds': 450}, {'player': 'John Rave', 'market': 'batter_hits', 'line': 1.5, 'odds': 500}, {'player': 'Cal Raleigh', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 200}, {'player': 'Bobby Witt Jr.', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 470}, {'player': 'Randy Arozarena', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 560}, {'player': 'Jorge Polanco', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 560}, {'player': 'Luke Raley', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 560}, {'player': 'Julio Rodriguez', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 560}, {'player': 'Vinnie Pasquantino', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 630}, {'player': 'Salvador Perez', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 600}, {'player': 'Jac Caglianone', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 680}, {'player': 'Donovan Solano', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 900}, {'player': 'J.P. Crawford', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 1000}, {'player': 'Jonathan India', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 900}, {'player': 'Maikel Garcia', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 1060}, {'player': 'Kyle Isbel', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 1100}, {'player': 'John Rave', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 1100}, {'player': 'Ben Williamson', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 1200}, {'player': 'Cole Young', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 1200}, {'player': 'Drew Waters', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 1300}, {'player': 'Julio Rodriguez', 'market': 'batter_hits', 'line': 0.5, 'odds': -275}, {'player': 'Julio Rodriguez', 'market': 'batter_hits', 'line': 0.5, 'odds': 200}, {'player': 'Cal Raleigh', 'market': 'batter_hits', 'line': 0.5, 'odds': -190}, {'player': 'Cal Raleigh', 'market': 'batter_hits', 'line': 0.5, 'odds': 140}, {'player': 'J.P. Crawford', 'market': 'batter_hits', 'line': 0.5, 'odds': -190}, {'player': 'J.P. Crawford', 'market': 'batter_hits', 'line': 0.5, 'odds': 140}, {'player': 'Jorge Polanco', 'market': 'batter_hits', 'line': 0.5, 'odds': -180}, {'player': 'Jorge Polanco', 'market': 'batter_hits', 'line': 0.5, 'odds': 130}, {'player': 'Donovan Solano', 'market': 'batter_hits', 'line': 0.5, 'odds': -175}, {'player': 'Donovan Solano', 'market': 'batter_hits', 'line': 0.5, 'odds': 130}, {'player': 'Dominic Canzone', 'market': 'batter_hits', 'line': 0.5, 'odds': -160}, {'player': 'Dominic Canzone', 'market': 'batter_hits', 'line': 0.5, 'odds': 115}, {'player': 'Randy Arozarena', 'market': 'batter_hits', 'line': 0.5, 'odds': -155}, {'player': 'Randy Arozarena', 'market': 'batter_hits', 'line': 0.5, 'odds': 115}, {'player': 'Ben Williamson', 'market': 'batter_hits', 'line': 0.5, 'odds': -150}, {'player': 'Ben Williamson', 'market': 'batter_hits', 'line': 0.5, 'odds': 115}, {'player': 'Cole Young', 'market': 'batter_hits', 'line': 0.5, 'odds': -125}, {'player': 'Cole Young', 'market': 'batter_hits', 'line': 0.5, 'odds': -110}]",2025-07-01
3948fbda49d7aaf8cc653b2767e01bab,Toronto Blue Jays,New York Yankees,2025-06-30 23:08:00+00:00,,,,,,,,,8.0,-120,8.0,100,,-138.0,,125.0,-1.5,114.0,1.5,-134.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'player': 'Carlos Rodon', 'market': 'pitcher_strikeouts', 'line': 5.5, 'odds': -136}, {'player': 'Carlos Rodon', 'market': 'pitcher_strikeouts', 'line': 5.5, 'odds': 102}, {'player': 'Max Scherzer', 'market': 'pitcher_strikeouts', 'line': 5.5, 'odds': 120}, {'player': 'Max Scherzer', 'market': 'pitcher_strikeouts', 'line': 5.5, 'odds': -154}, {'player': 'Carlos Rodon', 'market': 'pitcher_strikeouts', 'line': 5.5, 'odds': -130}, {'player': 'Carlos Rodon', 'market': 'pitcher_strikeouts', 'line': 5.5, 'odds': 100}, {'player': 'Max Scherzer', 'market': 'pitcher_strikeouts', 'line': 5.5, 'odds': 125}, {'player': 'Max Scherzer', 'market': 'pitcher_strikeouts', 'line': 5.5, 'odds': -165}]","[{'player': 'Aaron Judge', 'market': 'batter_hits', 'line': 1.5, 'odds': 170}, {'player': 'Bo Bichette', 'market': 'batter_hits', 'line': 1.5, 'odds': 200}, {'player': 'Cody Bellinger', 'market': 'batter_hits', 'line': 1.5, 'odds': 220}, {'player': 'Paul Goldschmidt', 'market': 'batter_hits', 'line': 1.5, 'odds': 230}, {'player': 'Vladimir Guerrero Jr.', 'market': 'batter_hits', 'line': 1.5, 'odds': 240}, {'player': 'Ernie Clement', 'market': 'batter_hits', 'line': 1.5, 'odds': 250}, {'player': 'Alejandro Kirk', 'market': 'batter_hits', 'line': 1.5, 'odds': 250}, {'player': 'Giancarlo Stanton', 'market': 'batter_hits', 'line': 1.5, 'odds': 290}, {'player': 'Jazz Chisholm Jr.', 'market': 'batter_hits', 'line': 1.5, 'odds': 300}, {'player': 'Jasson Domínguez', 'market': 'batter_hits', 'line': 1.5, 'odds': 320}, {'player': 'George Springer', 'market': 'batter_hits', 'line': 1.5, 'odds': 350}, {'player': 'Anthony Volpe', 'market': 'batter_hits', 'line': 1.5, 'odds': 370}, {'player': 'Tyler Heineman', 'market': 'batter_hits', 'line': 1.5, 'odds': 370}, {'player': 'Myles Straw', 'market': 'batter_hits', 'line': 1.5, 'odds': 380}, {'player': 'Austin Wells', 'market': 'batter_hits', 'line': 1.5, 'odds': 420}, {'player': 'Andres Gimenez', 'market': 'batter_hits', 'line': 1.5, 'odds': 450}, {'player': 'Oswald Peraza', 'market': 'batter_hits', 'line': 1.5, 'odds': 450}, {'player': 'Nathan Lukes', 'market': 'batter_hits', 'line': 1.5, 'odds': 450}, {'player': 'Aaron Judge', 'market': 'batter_hits', 'line': 0.5, 'odds': -310}, {'player': 'Bo Bichette', 'market': 'batter_hits', 'line': 0.5, 'odds': -270}, {'player': 'Cody Bellinger', 'market': 'batter_hits', 'line': 0.5, 'odds': -240}, {'player': 'Ernie Clement', 'market': 'batter_hits', 'line': 0.5, 'odds': -230}, {'player': 'Vladimir Guerrero Jr.', 'market': 'batter_hits', 'line': 0.5, 'odds': -230}, {'player': 'Paul Goldschmidt', 'market': 'batter_hits', 'line': 0.5, 'odds': -230}, {'player': 'Alejandro Kirk', 'market': 'batter_hits', 'line': 0.5, 'odds': -220}, {'player': 'Giancarlo Stanton', 'market': 'batter_hits', 'line': 0.5, 'odds': -195}, {'player': 'Jazz Chisholm Jr.', 'market': 'batter_hits', 'line': 0.5, 'odds': -185}, {'player': 'Jasson Domínguez', 'market': 'batter_hits', 'line': 0.5, 'odds': -175}, {'player': 'George Springer', 'market': 'batter_hits', 'line': 0.5, 'odds': -170}, {'player': 'Tyler Heineman', 'market': 'batter_hits', 'line': 0.5, 'odds': -165}, {'player': 'Anthony Volpe', 'market': 'batter_hits', 'line': 0.5, 'odds': -160}, {'player': 'Myles Straw', 'market': 'batter_hits', 'line': 0.5, 'odds': -155}, {'player': 'Austin Wells', 'market': 'batter_hits', 'line': 0.5, 'odds': -145}, {'player': 'Andres Gimenez', 'market': 'batter_hits', 'line': 0.5, 'odds': -145}, {'player': 'Nathan Lukes', 'market': 'batter_hits', 'line': 0.5, 'odds': -145}, {'player': 'Oswald Peraza', 'market': 'batter_hits', 'line': 0.5, 'odds': -140}, {'player': 'Aaron Judge', 'market': 'batter_hits', 'line': 2.5, 'odds': 750}, {'player': 'Bo Bichette', 'market': 'batter_hits', 'line': 2.5, 'odds': 950}, {'player': 'Cody Bellinger', 'market': 'batter_hits', 'line': 2.5, 'odds': 1100}, {'player': 'Paul Goldschmidt', 'market': 'batter_hits', 'line': 2.5, 'odds': 1100}, {'player': 'Vladimir Guerrero Jr.', 'market': 'batter_hits', 'line': 2.5, 'odds': 1300}, {'player': 'Ernie Clement', 'market': 'batter_hits', 'line': 2.5, 'odds': 1300}, {'player': 'Alejandro Kirk', 'market': 'batter_hits', 'line': 2.5, 'odds': 1400}, {'player': 'Giancarlo Stanton', 'market': 'batter_hits', 'line': 2.5, 'odds': 1600}, {'player': 'Jazz Chisholm Jr.', 'market': 'batter_hits', 'line': 2.5, 'odds': 1700}, {'player': 'Anthony Volpe', 'market': 'batter_hits', 'line': 2.5, 'odds': 1900}, {'player': 'Jasson Domínguez', 'market': 'batter_hits', 'line': 2.5, 'odds': 1900}, {'player': 'George Springer', 'market': 'batter_hits', 'line': 2.5, 'odds': 2100}, {'player': 'Austin Wells', 'market': 'batter_hits', 'line': 2.5, 'odds': 2300}, {'player': 'Tyler Heineman', 'market': 'batter_hits', 'line': 2.5, 'odds': 2400}, {'player': 'Myles Straw', 'market': 'batter_hits', 'line': 2.5, 'odds': 2500}, {'player': 'Oswald Peraza', 'market': 'batter_hits', 'line': 2.5, 'odds': 2800}, {'player': 'Nathan Lukes', 'market': 'batter_hits', 'line': 2.5, 'odds': 2900}, {'player': 'Andres Gimenez', 'market': 'batter_hits', 'line': 2.5, 'odds': 3000}, {'player': 'Aaron Judge', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 132}, {'player': 'Giancarlo Stanton', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 255}, {'player': 'Jazz Chisholm Jr.', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 360}, {'player': 'Vladimir Guerrero Jr.', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 400}, {'player': 'George Springer', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 470}, {'player': 'Austin Wells', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 500}, {'player': 'Paul Goldschmidt', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 500}, {'player': 'Bo Bichette', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 520}, {'player': 'Cody Bellinger', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 540}, {'player': 'Alejandro Kirk', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 560}, {'player': 'Jasson Domínguez', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 630}, {'player': 'Ernie Clement', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 750}, {'player': 'Anthony Volpe', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 800}, {'player': 'Oswald Peraza', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 830}, {'player': 'Nathan Lukes', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 830}, {'player': 'Tyler Heineman', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 830}, {'player': 'Andres Gimenez', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 900}, {'player': 'Myles Straw', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 1300}, {'player': 'Bo Bichette', 'market': 'batter_hits', 'line': 1.5, 'odds': 180}, {'player': 'Bo Bichette', 'market': 'batter_hits', 'line': 1.5, 'odds': -245}, {'player': 'Cody Bellinger', 'market': 'batter_hits', 'line': 0.5, 'odds': -225}, {'player': 'Cody Bellinger', 'market': 'batter_hits', 'line': 0.5, 'odds': 165}, {'player': 'Ernie Clement', 'market': 'batter_hits', 'line': 0.5, 'odds': -225}, {'player': 'Ernie Clement', 'market': 'batter_hits', 'line': 0.5, 'odds': 165}, {'player': 'Aaron Judge', 'market': 'batter_hits', 'line': 0.5, 'odds': -220}, {'player': 'Aaron Judge', 'market': 'batter_hits', 'line': 0.5, 'odds': 160}, {'player': 'Vladimir Guerrero Jr.', 'market': 'batter_hits', 'line': 0.5, 'odds': -220}, {'player': 'Vladimir Guerrero Jr.', 'market': 'batter_hits', 'line': 0.5, 'odds': 160}, {'player': 'Alejandro Kirk', 'market': 'batter_hits', 'line': 0.5, 'odds': -210}, {'player': 'Alejandro Kirk', 'market': 'batter_hits', 'line': 0.5, 'odds': 155}, {'player': 'DJ LeMahieu', 'market': 'batter_hits', 'line': 0.5, 'odds': -175}, {'player': 'DJ LeMahieu', 'market': 'batter_hits', 'line': 0.5, 'odds': 130}, {'player': 'Giancarlo Stanton', 'market': 'batter_hits', 'line': 0.5, 'odds': -170}, {'player': 'Giancarlo Stanton', 'market': 'batter_hits', 'line': 0.5, 'odds': 125}, {'player': 'Ben Rice', 'market': 'batter_hits', 'line': 0.5, 'odds': -165}, {'player': 'Ben Rice', 'market': 'batter_hits', 'line': 0.5, 'odds': 120}, {'player': 'Anthony Volpe', 'market': 'batter_hits', 'line': 0.5, 'odds': -160}, {'player': 'Anthony Volpe', 'market': 'batter_hits', 'line': 0.5, 'odds': 115}, {'player': 'George Springer', 'market': 'batter_hits', 'line': 0.5, 'odds': -160}, {'player': 'George Springer', 'market': 'batter_hits', 'line': 0.5, 'odds': 120}, {'player': 'Jazz Chisholm Jr.', 'market': 'batter_hits', 'line': 0.5, 'odds': -155}, {'player': 'Jazz Chisholm Jr.', 'market': 'batter_hits', 'line': 0.5, 'odds': 115}, {'player': 'Trent Grisham', 'market': 'batter_hits', 'line': 0.5, 'odds': -150}, {'player': 'Trent Grisham', 'market': 'batter_hits', 'line': 0.5, 'odds': 110}, {'player': 'Austin Wells', 'market': 'batter_hits', 'line': 0.5, 'odds': -145}, {'player': 'Austin Wells', 'market': 'batter_hits', 'line': 0.5, 'odds': 105}, {'player': 'Myles Straw', 'market': 'batter_hits', 'line': 0.5, 'odds': -145}, {'player': 'Myles Straw', 'market': 'batter_hits', 'line': 0.5, 'odds': 105}, {'player': 'Andres Gimenez', 'market': 'batter_hits', 'line': 0.5, 'odds': -140}, {'player': 'Andres Gimenez', 'market': 'batter_hits', 'line': 0.5, 'odds': 105}, {'player': 'Addison Barger', 'market': 'batter_hits', 'line': 0.5, 'odds': -125}, {'player': 'Addison Barger', 'market': 'batter_hits', 'line': 0.5, 'odds': -105}, {'player': 'Davis Schneider', 'market': 'batter_hits', 'line': 0.5, 'odds': 115}, {'player': 'Davis Schneider', 'market': 'batter_hits', 'line': 0.5, 'odds': -155}]",2025-06-30
