event_id,home_team,away_team,commence_time,h2h_oakland_athletics_line,h2h_oakland_athletics_odds,h2h_san_francisco_giants_line,h2h_san_francisco_giants_odds,spreads_oakland_athletics_line,spreads_oakland_athletics_odds,spreads_san_francisco_giants_line,spreads_san_francisco_giants_odds,totals_over_line,totals_over_odds,totals_under_line,totals_under_odds,spreads_houston_astros_line,spreads_houston_astros_odds,spreads_los_angeles_dodgers_line,spreads_los_angeles_dodgers_odds,h2h_miami_marlins_line,h2h_miami_marlins_odds,h2h_milwaukee_brewers_line,h2h_milwaukee_brewers_odds,spreads_miami_marlins_line,spreads_miami_marlins_odds,spreads_milwaukee_brewers_line,spreads_milwaukee_brewers_odds,h2h_cincinnati_reds_line,h2h_cincinnati_reds_odds,h2h_philadelphia_phillies_line,h2h_philadelphia_phillies_odds,spreads_cincinnati_reds_line,spreads_cincinnati_reds_odds,spreads_philadelphia_phillies_line,spreads_philadelphia_phillies_odds,h2h_chicago_cubs_line,h2h_chicago_cubs_odds,h2h_st._louis_cardinals_line,h2h_st._louis_cardinals_odds,spreads_chicago_cubs_line,spreads_chicago_cubs_odds,spreads_st._louis_cardinals_line,spreads_st._louis_cardinals_odds,h2h_san_diego_padres_line,h2h_san_diego_padres_odds,h2h_texas_rangers_line,h2h_texas_rangers_odds,spreads_san_diego_padres_line,spreads_san_diego_padres_odds,spreads_texas_rangers_line,spreads_texas_rangers_odds,h2h_new_york_mets_line,h2h_new_york_mets_odds,h2h_new_york_yankees_line,h2h_new_york_yankees_odds,spreads_new_york_mets_line,spreads_new_york_mets_odds,spreads_new_york_yankees_line,spreads_new_york_yankees_odds,h2h_arizona_diamondbacks_line,h2h_arizona_diamondbacks_odds,h2h_kansas_city_royals_line,h2h_kansas_city_royals_odds,spreads_arizona_diamondbacks_line,spreads_arizona_diamondbacks_odds,spreads_kansas_city_royals_line,spreads_kansas_city_royals_odds,h2h_atlanta_braves_line,h2h_atlanta_braves_odds,h2h_baltimore_orioles_line,h2h_baltimore_orioles_odds,spreads_atlanta_braves_line,spreads_atlanta_braves_odds,spreads_baltimore_orioles_line,spreads_baltimore_orioles_odds,h2h_houston_astros_line,h2h_houston_astros_odds,h2h_los_angeles_dodgers_line,h2h_los_angeles_dodgers_odds,h2h_cleveland_guardians_line,h2h_cleveland_guardians_odds,h2h_detroit_tigers_line,h2h_detroit_tigers_odds,spreads_cleveland_guardians_line,spreads_cleveland_guardians_odds,spreads_detroit_tigers_line,spreads_detroit_tigers_odds,h2h_pittsburgh_pirates_line,h2h_pittsburgh_pirates_odds,h2h_seattle_mariners_line,h2h_seattle_mariners_odds,spreads_pittsburgh_pirates_line,spreads_pittsburgh_pirates_odds,spreads_seattle_mariners_line,spreads_seattle_mariners_odds,h2h_boston_red_sox_line,h2h_boston_red_sox_odds,h2h_washington_nationals_line,h2h_washington_nationals_odds,spreads_boston_red_sox_line,spreads_boston_red_sox_odds,spreads_washington_nationals_line,spreads_washington_nationals_odds,h2h_los_angeles_angels_line,h2h_los_angeles_angels_odds,h2h_toronto_blue_jays_line,h2h_toronto_blue_jays_odds,spreads_los_angeles_angels_line,spreads_los_angeles_angels_odds,spreads_toronto_blue_jays_line,spreads_toronto_blue_jays_odds,h2h_chicago_white_sox_line,h2h_chicago_white_sox_odds,h2h_colorado_rockies_line,h2h_colorado_rockies_odds,spreads_chicago_white_sox_line,spreads_chicago_white_sox_odds,spreads_colorado_rockies_line,spreads_colorado_rockies_odds,h2h_minnesota_twins_line,h2h_minnesota_twins_odds,h2h_tampa_bay_rays_line,h2h_tampa_bay_rays_odds,spreads_minnesota_twins_line,spreads_minnesota_twins_odds,spreads_tampa_bay_rays_line,spreads_tampa_bay_rays_odds,pitcher_props,batter_props,game_date
0ef6aeabc52167f6cf36201c3a7a9939,Oakland Athletics,San Francisco Giants,2025-07-05 02:06:00+00:00,,-2500.0,,870.0,-5.5,100.0,5.5,-130.0,11.5,-104,11.5,-125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'player': 'Willy Adames', 'market': 'batter_hits', 'line': 1.5, 'odds': 110}, {'player': 'Tyler Soderstrom', 'market': 'batter_hits', 'line': 1.5, 'odds': 110}, {'player': 'Lawrence Butler', 'market': 'batter_hits', 'line': 1.5, 'odds': 130}, {'player': 'Heliot Ramos', 'market': 'batter_hits', 'line': 1.5, 'odds': 550}, {'player': 'Sergio Alcantara', 'market': 'batter_hits', 'line': 1.5, 'odds': 500}, {'player': 'Shea Langeliers', 'market': 'batter_hits', 'line': 1.5, 'odds': 750}, {'player': 'Rafael Devers', 'market': 'batter_hits', 'line': 1.5, 'odds': 800}, {'player': 'Jung Hoo Lee', 'market': 'batter_hits', 'line': 1.5, 'odds': 950}, {'player': 'Max Muncy (2002)', 'market': 'batter_hits', 'line': 3.5, 'odds': 1100}, {'player': 'Brent Rooker', 'market': 'batter_hits', 'line': 3.5, 'odds': 1200}, {'player': 'Willy Adames', 'market': 'batter_hits', 'line': 3.5, 'odds': 8000}, {'player': 'Max Muncy (2002)', 'market': 'batter_hits', 'line': 2.5, 'odds': 115}, {'player': 'Brent Rooker', 'market': 'batter_hits', 'line': 2.5, 'odds': 115}, {'player': 'Willy Adames', 'market': 'batter_hits', 'line': 2.5, 'odds': 950}, {'player': 'Tyler Soderstrom', 'market': 'batter_hits', 'line': 2.5, 'odds': 1000}, {'player': 'Lawrence Butler', 'market': 'batter_hits', 'line': 2.5, 'odds': 1300}, {'player': 'Sergio Alcantara', 'market': 'batter_hits', 'line': 2.5, 'odds': 4600}, {'player': 'Heliot Ramos', 'market': 'batter_hits', 'line': 2.5, 'odds': 4000}, {'player': 'Heliot Ramos', 'market': 'batter_hits', 'line': 0.5, 'odds': -128}, {'player': 'Sergio Alcantara', 'market': 'batter_hits', 'line': 0.5, 'odds': -128}, {'player': 'Shea Langeliers', 'market': 'batter_hits', 'line': 0.5, 'odds': -102}, {'player': 'Jung Hoo Lee', 'market': 'batter_hits', 'line': 0.5, 'odds': 104}, {'player': 'Rafael Devers', 'market': 'batter_hits', 'line': 0.5, 'odds': 104}, {'player': 'Wilmer Flores', 'market': 'batter_hits', 'line': 0.5, 'odds': 118}, {'player': 'Denzel Clarke', 'market': 'batter_hits', 'line': 0.5, 'odds': 164}, {'player': 'Nick Kurtz', 'market': 'batter_hits', 'line': 0.5, 'odds': 194}, {'player': 'Shea Langeliers', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 8000}, {'player': 'Heliot Ramos', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 9000}, {'player': 'Rafael Devers', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 12000}, {'player': 'Willy Adames', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 12000}, {'player': 'Tyler Soderstrom', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 11000}, {'player': 'Sergio Alcantara', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 14000}, {'player': 'Brent Rooker', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 14000}, {'player': 'Max Muncy (2002)', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 14000}, {'player': 'Shea Langeliers', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 500}, {'player': 'Rafael Devers', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 650}, {'player': 'Heliot Ramos', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 550}, {'player': 'Willy Adames', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 650}, {'player': 'Tyler Soderstrom', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 750}, {'player': 'Max Muncy (2002)', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 750}, {'player': 'Lawrence Butler', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 900}, {'player': 'Brent Rooker', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 850}, {'player': 'Wilmer Flores', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 900}, {'player': 'Sergio Alcantara', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 850}, {'player': 'Nick Kurtz', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 1000}, {'player': 'Jung Hoo Lee', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 1100}, {'player': 'Denzel Clarke', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 1400}]",2025-07-05
172e4b20975aaa5fa3537758bc05cdf4,Oakland Athletics,San Francisco Giants,2025-07-06 02:06:00+00:00,,160.0,,-198.0,1.5,-101.0,-1.5,-120.0,9.0,-119,9.0,-103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-07-06
1cf299e221ee150b1c399d19df14ca38,Los Angeles Dodgers,Houston Astros,2025-07-05 01:11:00+00:00,,,,,,,,,22.5,-139,22.5,102,-16.5,110.0,16.5,-150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-07-05
28660ee867ddb997d00b7b7f32bc4cdc,Miami Marlins,Milwaukee Brewers,2025-07-05 20:11:00+00:00,,,,,,,,,8.5,-109,8.5,-111,,,,,,123.0,,-149.0,1.5,-137.0,-1.5,113.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-07-05
2f2c508b627f4f88aafef1742439fe1b,Philadelphia Phillies,Cincinnati Reds,2025-07-05 20:06:00+00:00,,,,,,,,,8.5,-105,8.5,-115,,,,,,,,,,,,,,144.0,,-176.0,1.5,-149.0,-1.5,122.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'player': 'Ranger Suarez', 'market': 'pitcher_strikeouts', 'line': 5.5, 'odds': -124}, {'player': 'Ranger Suarez', 'market': 'pitcher_strikeouts', 'line': 5.5, 'odds': -102}, {'player': 'Nick Lodolo', 'market': 'pitcher_strikeouts', 'line': 5.5, 'odds': 118}, {'player': 'Nick Lodolo', 'market': 'pitcher_strikeouts', 'line': 5.5, 'odds': -158}]","[{'player': 'Trea Turner', 'market': 'batter_hits', 'line': 1.5, 'odds': 170}, {'player': 'Alec Bohm', 'market': 'batter_hits', 'line': 1.5, 'odds': 195}, {'player': 'Nick Castellanos', 'market': 'batter_hits', 'line': 1.5, 'odds': 220}, {'player': 'Bryce Harper', 'market': 'batter_hits', 'line': 1.5, 'odds': 230}, {'player': 'TJ Friedl', 'market': 'batter_hits', 'line': 1.5, 'odds': 240}, {'player': 'Austin Hays', 'market': 'batter_hits', 'line': 1.5, 'odds': 250}, {'player': 'Elly De La Cruz', 'market': 'batter_hits', 'line': 1.5, 'odds': 260}, {'player': 'J.T. Realmuto', 'market': 'batter_hits', 'line': 1.5, 'odds': 260}, {'player': 'Spencer Steer', 'market': 'batter_hits', 'line': 1.5, 'odds': 270}, {'player': 'Matt McLain', 'market': 'batter_hits', 'line': 1.5, 'odds': 270}, {'player': 'Kyle Schwarber', 'market': 'batter_hits', 'line': 1.5, 'odds': 300}, {'player': 'Johan Rojas', 'market': 'batter_hits', 'line': 1.5, 'odds': 300}, {'player': 'Tyler Stephenson', 'market': 'batter_hits', 'line': 1.5, 'odds': 310}, {'player': 'Edmundo Sosa', 'market': 'batter_hits', 'line': 1.5, 'odds': 320}, {'player': 'Noelvi Marte', 'market': 'batter_hits', 'line': 1.5, 'odds': 330}, {'player': 'Santiago Espinal', 'market': 'batter_hits', 'line': 1.5, 'odds': 350}, {'player': 'Otto Kemp', 'market': 'batter_hits', 'line': 1.5, 'odds': 370}, {'player': 'Rece Hinds', 'market': 'batter_hits', 'line': 1.5, 'odds': 410}, {'player': 'Trea Turner', 'market': 'batter_hits', 'line': 2.5, 'odds': 800}, {'player': 'Alec Bohm', 'market': 'batter_hits', 'line': 2.5, 'odds': 1000}, {'player': 'Nick Castellanos', 'market': 'batter_hits', 'line': 2.5, 'odds': 1200}, {'player': 'TJ Friedl', 'market': 'batter_hits', 'line': 2.5, 'odds': 1200}, {'player': 'Bryce Harper', 'market': 'batter_hits', 'line': 2.5, 'odds': 1200}, {'player': 'Austin Hays', 'market': 'batter_hits', 'line': 2.5, 'odds': 1300}, {'player': 'J.T. Realmuto', 'market': 'batter_hits', 'line': 2.5, 'odds': 1400}, {'player': 'Elly De La Cruz', 'market': 'batter_hits', 'line': 2.5, 'odds': 1400}, {'player': 'Matt McLain', 'market': 'batter_hits', 'line': 2.5, 'odds': 1400}, {'player': 'Spencer Steer', 'market': 'batter_hits', 'line': 2.5, 'odds': 1500}, {'player': 'Kyle Schwarber', 'market': 'batter_hits', 'line': 2.5, 'odds': 1700}, {'player': 'Tyler Stephenson', 'market': 'batter_hits', 'line': 2.5, 'odds': 1800}, {'player': 'Johan Rojas', 'market': 'batter_hits', 'line': 2.5, 'odds': 1900}, {'player': 'Noelvi Marte', 'market': 'batter_hits', 'line': 2.5, 'odds': 1900}, {'player': 'Edmundo Sosa', 'market': 'batter_hits', 'line': 2.5, 'odds': 2000}, {'player': 'Santiago Espinal', 'market': 'batter_hits', 'line': 2.5, 'odds': 2100}, {'player': 'Otto Kemp', 'market': 'batter_hits', 'line': 2.5, 'odds': 2100}, {'player': 'Rece Hinds', 'market': 'batter_hits', 'line': 2.5, 'odds': 2500}, {'player': 'Trea Turner', 'market': 'batter_hits', 'line': 0.5, 'odds': -310}, {'player': 'Alec Bohm', 'market': 'batter_hits', 'line': 0.5, 'odds': -280}, {'player': 'Nick Castellanos', 'market': 'batter_hits', 'line': 0.5, 'odds': -260}, {'player': 'Bryce Harper', 'market': 'batter_hits', 'line': 0.5, 'odds': -240}, {'player': 'Austin Hays', 'market': 'batter_hits', 'line': 0.5, 'odds': -220}, {'player': 'TJ Friedl', 'market': 'batter_hits', 'line': 0.5, 'odds': -220}, {'player': 'J.T. Realmuto', 'market': 'batter_hits', 'line': 0.5, 'odds': -220}, {'player': 'Matt McLain', 'market': 'batter_hits', 'line': 0.5, 'odds': -210}, {'player': 'Elly De La Cruz', 'market': 'batter_hits', 'line': 0.5, 'odds': -210}, {'player': 'Spencer Steer', 'market': 'batter_hits', 'line': 0.5, 'odds': -200}, {'player': 'Kyle Schwarber', 'market': 'batter_hits', 'line': 0.5, 'odds': -195}, {'player': 'Johan Rojas', 'market': 'batter_hits', 'line': 0.5, 'odds': -195}, {'player': 'Edmundo Sosa', 'market': 'batter_hits', 'line': 0.5, 'odds': -175}, {'player': 'Tyler Stephenson', 'market': 'batter_hits', 'line': 0.5, 'odds': -175}, {'player': 'Otto Kemp', 'market': 'batter_hits', 'line': 0.5, 'odds': -170}, {'player': 'Santiago Espinal', 'market': 'batter_hits', 'line': 0.5, 'odds': -170}, {'player': 'Noelvi Marte', 'market': 'batter_hits', 'line': 0.5, 'odds': -170}, {'player': 'Rece Hinds', 'market': 'batter_hits', 'line': 0.5, 'odds': -150}, {'player': 'Kyle Schwarber', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 260}, {'player': 'Bryce Harper', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 400}, {'player': 'Trea Turner', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 440}, {'player': 'Nick Castellanos', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 480}, {'player': 'Elly De La Cruz', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 520}, {'player': 'J.T. Realmuto', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 560}, {'player': 'Alec Bohm', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 560}, {'player': 'Rece Hinds', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 560}, {'player': 'Spencer Steer', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 600}, {'player': 'Austin Hays', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 600}, {'player': 'Tyler Stephenson', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 630}, {'player': 'Matt McLain', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 630}, {'player': 'Otto Kemp', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 680}, {'player': 'Noelvi Marte', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 680}, {'player': 'Edmundo Sosa', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 750}, {'player': 'TJ Friedl', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 800}, {'player': 'Johan Rojas', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 800}, {'player': 'Santiago Espinal', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 1100}]",2025-07-05
3228f9b80daeec530a5d115e984cc12c,Chicago Cubs,St. Louis Cardinals,2025-07-05 18:21:00+00:00,,,,,,,,,10.5,-115,10.5,-105,,,,,,,,,,,,,,,,,,,,,,-123.0,,101.0,1.5,-181.0,-1.5,148.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'player': 'Matthew Liberatore', 'market': 'pitcher_strikeouts', 'line': 3.5, 'odds': -162}, {'player': 'Matthew Liberatore', 'market': 'pitcher_strikeouts', 'line': 3.5, 'odds': 122}]","[{'player': 'Kyle Tucker', 'market': 'batter_hits', 'line': 2.5, 'odds': 700}, {'player': 'Brendan Donovan', 'market': 'batter_hits', 'line': 2.5, 'odds': 700}, {'player': 'Seiya Suzuki', 'market': 'batter_hits', 'line': 2.5, 'odds': 750}, {'player': 'Alec Burleson', 'market': 'batter_hits', 'line': 2.5, 'odds': 800}, {'player': 'Masyn Winn', 'market': 'batter_hits', 'line': 2.5, 'odds': 850}, {'player': 'Ian Happ', 'market': 'batter_hits', 'line': 2.5, 'odds': 1000}, {'player': 'Willson Contreras', 'market': 'batter_hits', 'line': 2.5, 'odds': 1000}, {'player': 'Pete Crow-Armstrong', 'market': 'batter_hits', 'line': 2.5, 'odds': 1100}, {'player': 'Dansby Swanson', 'market': 'batter_hits', 'line': 2.5, 'odds': 1100}, {'player': 'Nolan Arenado', 'market': 'batter_hits', 'line': 2.5, 'odds': 1100}, {'player': 'Nico Hoerner', 'market': 'batter_hits', 'line': 2.5, 'odds': 1200}, {'player': 'Lars Nootbaar', 'market': 'batter_hits', 'line': 2.5, 'odds': 1200}, {'player': 'Carson Kelly', 'market': 'batter_hits', 'line': 2.5, 'odds': 1700}, {'player': 'Nolan Gorman', 'market': 'batter_hits', 'line': 2.5, 'odds': 1800}, {'player': 'Pedro Pages', 'market': 'batter_hits', 'line': 2.5, 'odds': 1900}, {'player': 'Victor Scott II', 'market': 'batter_hits', 'line': 2.5, 'odds': 2200}, {'player': 'Matt Shaw', 'market': 'batter_hits', 'line': 2.5, 'odds': 2200}, {'player': 'Justin Turner', 'market': 'batter_hits', 'line': 2.5, 'odds': 2300}, {'player': 'Kyle Tucker', 'market': 'batter_hits', 'line': 0.5, 'odds': -340}, {'player': 'Brendan Donovan', 'market': 'batter_hits', 'line': 0.5, 'odds': -340}, {'player': 'Alec Burleson', 'market': 'batter_hits', 'line': 0.5, 'odds': -330}, {'player': 'Seiya Suzuki', 'market': 'batter_hits', 'line': 0.5, 'odds': -320}, {'player': 'Masyn Winn', 'market': 'batter_hits', 'line': 0.5, 'odds': -290}, {'player': 'Willson Contreras', 'market': 'batter_hits', 'line': 0.5, 'odds': -270}, {'player': 'Nolan Arenado', 'market': 'batter_hits', 'line': 0.5, 'odds': -270}, {'player': 'Dansby Swanson', 'market': 'batter_hits', 'line': 0.5, 'odds': -260}, {'player': 'Pete Crow-Armstrong', 'market': 'batter_hits', 'line': 0.5, 'odds': -260}, {'player': 'Nico Hoerner', 'market': 'batter_hits', 'line': 0.5, 'odds': -260}, {'player': 'Ian Happ', 'market': 'batter_hits', 'line': 0.5, 'odds': -260}, {'player': 'Lars Nootbaar', 'market': 'batter_hits', 'line': 0.5, 'odds': -230}, {'player': 'Carson Kelly', 'market': 'batter_hits', 'line': 0.5, 'odds': -190}, {'player': 'Pedro Pages', 'market': 'batter_hits', 'line': 0.5, 'odds': -185}, {'player': 'Nolan Gorman', 'market': 'batter_hits', 'line': 0.5, 'odds': -180}, {'player': 'Matt Shaw', 'market': 'batter_hits', 'line': 0.5, 'odds': -170}, {'player': 'Justin Turner', 'market': 'batter_hits', 'line': 0.5, 'odds': -160}, {'player': 'Victor Scott II', 'market': 'batter_hits', 'line': 0.5, 'odds': -160}, {'player': 'Brendan Donovan', 'market': 'batter_hits', 'line': 1.5, 'odds': 155}, {'player': 'Kyle Tucker', 'market': 'batter_hits', 'line': 1.5, 'odds': 160}, {'player': 'Seiya Suzuki', 'market': 'batter_hits', 'line': 1.5, 'odds': 165}, {'player': 'Alec Burleson', 'market': 'batter_hits', 'line': 1.5, 'odds': 170}, {'player': 'Masyn Winn', 'market': 'batter_hits', 'line': 1.5, 'odds': 175}, {'player': 'Willson Contreras', 'market': 'batter_hits', 'line': 1.5, 'odds': 200}, {'player': 'Ian Happ', 'market': 'batter_hits', 'line': 1.5, 'odds': 200}, {'player': 'Nolan Arenado', 'market': 'batter_hits', 'line': 1.5, 'odds': 210}, {'player': 'Dansby Swanson', 'market': 'batter_hits', 'line': 1.5, 'odds': 210}, {'player': 'Nico Hoerner', 'market': 'batter_hits', 'line': 1.5, 'odds': 210}, {'player': 'Pete Crow-Armstrong', 'market': 'batter_hits', 'line': 1.5, 'odds': 220}, {'player': 'Lars Nootbaar', 'market': 'batter_hits', 'line': 1.5, 'odds': 230}, {'player': 'Carson Kelly', 'market': 'batter_hits', 'line': 1.5, 'odds': 300}, {'player': 'Nolan Gorman', 'market': 'batter_hits', 'line': 1.5, 'odds': 320}, {'player': 'Pedro Pages', 'market': 'batter_hits', 'line': 1.5, 'odds': 320}, {'player': 'Justin Turner', 'market': 'batter_hits', 'line': 1.5, 'odds': 360}, {'player': 'Victor Scott II', 'market': 'batter_hits', 'line': 1.5, 'odds': 380}, {'player': 'Matt Shaw', 'market': 'batter_hits', 'line': 1.5, 'odds': 380}, {'player': 'Seiya Suzuki', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 240}, {'player': 'Kyle Tucker', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 290}, {'player': 'Willson Contreras', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 300}, {'player': 'Nolan Gorman', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 320}, {'player': 'Ian Happ', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 320}, {'player': 'Alec Burleson', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 330}, {'player': 'Lars Nootbaar', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 330}, {'player': 'Dansby Swanson', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 360}, {'player': 'Pete Crow-Armstrong', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 360}, {'player': 'Masyn Winn', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 440}, {'player': 'Nolan Arenado', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 440}, {'player': 'Carson Kelly', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 450}, {'player': 'Brendan Donovan', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 470}, {'player': 'Pedro Pages', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 470}, {'player': 'Justin Turner', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 700}, {'player': 'Victor Scott II', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 800}, {'player': 'Nico Hoerner', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 900}, {'player': 'Matt Shaw', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 900}]",2025-07-05
5015c6d6f41f162719f1ceae88dfaabe,San Diego Padres,Texas Rangers,2025-07-06 01:40:00+00:00,,,,,,,,,8.5,-108,8.5,-113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-144.0,,118.0,-1.5,148.0,1.5,-181.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-07-06
