event_id,home_team,away_team,commence_time,h2h_texas_rangers_line,h2h_texas_rangers_odds,h2h_toronto_blue_jays_line,h2h_toronto_blue_jays_odds,spreads_texas_rangers_line,spreads_texas_rangers_odds,spreads_toronto_blue_jays_line,spreads_toronto_blue_jays_odds,totals_over_line,totals_over_odds,totals_under_line,totals_under_odds,h2h_los_angeles_angels_line,h2h_los_angeles_angels_odds,h2h_new_york_yankees_line,h2h_new_york_yankees_odds,spreads_los_angeles_angels_line,spreads_los_angeles_angels_odds,spreads_new_york_yankees_line,spreads_new_york_yankees_odds,h2h_cincinnati_reds_line,h2h_cincinnati_reds_odds,h2h_kansas_city_royals_line,h2h_kansas_city_royals_odds,spreads_cincinnati_reds_line,spreads_cincinnati_reds_odds,spreads_kansas_city_royals_line,spreads_kansas_city_royals_odds,h2h_chicago_cubs_line,h2h_chicago_cubs_odds,h2h_colorado_rockies_line,h2h_colorado_rockies_odds,spreads_chicago_cubs_line,spreads_chicago_cubs_odds,spreads_colorado_rockies_line,spreads_colorado_rockies_odds,h2h_chicago_white_sox_line,h2h_chicago_white_sox_odds,h2h_new_york_mets_line,h2h_new_york_mets_odds,spreads_chicago_white_sox_line,spreads_chicago_white_sox_odds,spreads_new_york_mets_line,spreads_new_york_mets_odds,h2h_arizona_diamondbacks_line,h2h_arizona_diamondbacks_odds,h2h_pittsburgh_pirates_line,h2h_pittsburgh_pirates_odds,spreads_arizona_diamondbacks_line,spreads_arizona_diamondbacks_odds,spreads_pittsburgh_pirates_line,spreads_pittsburgh_pirates_odds,h2h_minnesota_twins_line,h2h_minnesota_twins_odds,h2h_tampa_bay_rays_line,h2h_tampa_bay_rays_odds,spreads_minnesota_twins_line,spreads_minnesota_twins_odds,spreads_tampa_bay_rays_line,spreads_tampa_bay_rays_odds,h2h_miami_marlins_line,h2h_miami_marlins_odds,h2h_san_diego_padres_line,h2h_san_diego_padres_odds,spreads_miami_marlins_line,spreads_miami_marlins_odds,spreads_san_diego_padres_line,spreads_san_diego_padres_odds,h2h_cleveland_guardians_line,h2h_cleveland_guardians_odds,h2h_los_angeles_dodgers_line,h2h_los_angeles_dodgers_odds,spreads_cleveland_guardians_line,spreads_cleveland_guardians_odds,spreads_los_angeles_dodgers_line,spreads_los_angeles_dodgers_odds,h2h_baltimore_orioles_line,h2h_baltimore_orioles_odds,h2h_st._louis_cardinals_line,h2h_st._louis_cardinals_odds,spreads_baltimore_orioles_line,spreads_baltimore_orioles_odds,spreads_st._louis_cardinals_line,spreads_st._louis_cardinals_odds,h2h_boston_red_sox_line,h2h_boston_red_sox_odds,h2h_milwaukee_brewers_line,h2h_milwaukee_brewers_odds,spreads_boston_red_sox_line,spreads_boston_red_sox_odds,spreads_milwaukee_brewers_line,spreads_milwaukee_brewers_odds,pitcher_props,batter_props,game_date
26071c96fdf4ed6d6aede9a6cc6f418d,Texas Rangers,Toronto Blue Jays,2025-05-26 20:06:00+00:00,,-130.0,,118.0,-1.5,156.0,1.5,-178.0,7.0,-101,7.0,-119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'player': 'Kevin Gausman', 'market': 'pitcher_strikeouts', 'line': 5.5, 'odds': -143}, {'player': 'Kevin Gausman', 'market': 'pitcher_strikeouts', 'line': 5.5, 'odds': 110}, {'player': 'Jacob deGrom', 'market': 'pitcher_strikeouts', 'line': 6.5, 'odds': 112}, {'player': 'Jacob deGrom', 'market': 'pitcher_strikeouts', 'line': 6.5, 'odds': -145}]","[{'player': 'Vladimir Guerrero Jr.', 'market': 'batter_hits', 'line': 2.5, 'odds': 700}, {'player': 'Vladimir Guerrero Jr.', 'market': 'batter_hits', 'line': 1.5, 'odds': 197}, {'player': 'Vladimir Guerrero Jr.', 'market': 'batter_hits', 'line': 0.5, 'odds': -227}, {'player': 'Bo Bichette', 'market': 'batter_hits', 'line': 0.5, 'odds': -256}, {'player': 'Bo Bichette', 'market': 'batter_hits', 'line': 2.5, 'odds': 650}, {'player': 'Bo Bichette', 'market': 'batter_hits', 'line': 1.5, 'odds': 182}, {'player': 'Alejandro Kirk', 'market': 'batter_hits', 'line': 2.5, 'odds': 950}, {'player': 'Alejandro Kirk', 'market': 'batter_hits', 'line': 0.5, 'odds': -204}, {'player': 'Alejandro Kirk', 'market': 'batter_hits', 'line': 1.5, 'odds': 250}, {'player': 'Adolis Garcia', 'market': 'batter_hits', 'line': 1.5, 'odds': 300}, {'player': 'Adolis Garcia', 'market': 'batter_hits', 'line': 2.5, 'odds': 1100}, {'player': 'Adolis Garcia', 'market': 'batter_hits', 'line': 0.5, 'odds': -147}, {'player': 'Jonah Heim', 'market': 'batter_hits', 'line': 0.5, 'odds': -127}, {'player': 'Jonah Heim', 'market': 'batter_hits', 'line': 2.5, 'odds': 1250}, {'player': 'Jonah Heim', 'market': 'batter_hits', 'line': 1.5, 'odds': 330}, {'player': 'Marcus Semien', 'market': 'batter_hits', 'line': 0.5, 'odds': -125}, {'player': 'Marcus Semien', 'market': 'batter_hits', 'line': 1.5, 'odds': 340}, {'player': 'Marcus Semien', 'market': 'batter_hits', 'line': 2.5, 'odds': 1250}, {'player': 'Josh Smith', 'market': 'batter_hits', 'line': 2.5, 'odds': 1000}, {'player': 'Josh Smith', 'market': 'batter_hits', 'line': 1.5, 'odds': 260}, {'player': 'Josh Smith', 'market': 'batter_hits', 'line': 0.5, 'odds': -189}, {'player': 'Nathan Lukes', 'market': 'batter_hits', 'line': 0.5, 'odds': -137}, {'player': 'Nathan Lukes', 'market': 'batter_hits', 'line': 2.5, 'odds': 950}, {'player': 'Nathan Lukes', 'market': 'batter_hits', 'line': 1.5, 'odds': 280}, {'player': 'Ernie Clement', 'market': 'batter_hits', 'line': 0.5, 'odds': -156}, {'player': 'Ernie Clement', 'market': 'batter_hits', 'line': 1.5, 'odds': 290}, {'player': 'Ernie Clement', 'market': 'batter_hits', 'line': 2.5, 'odds': 1150}, {'player': 'Addison Barger', 'market': 'batter_hits', 'line': 1.5, 'odds': 340}, {'player': 'Addison Barger', 'market': 'batter_hits', 'line': 2.5, 'odds': 1300}, {'player': 'Addison Barger', 'market': 'batter_hits', 'line': 0.5, 'odds': -127}, {'player': 'Josh Jung', 'market': 'batter_hits', 'line': 1.5, 'odds': 250}, {'player': 'Josh Jung', 'market': 'batter_hits', 'line': 2.5, 'odds': 950}, {'player': 'Josh Jung', 'market': 'batter_hits', 'line': 0.5, 'odds': -200}, {'player': 'Wyatt Langford', 'market': 'batter_hits', 'line': 0.5, 'odds': -200}, {'player': 'Wyatt Langford', 'market': 'batter_hits', 'line': 2.5, 'odds': 950}, {'player': 'Wyatt Langford', 'market': 'batter_hits', 'line': 1.5, 'odds': 250}, {'player': 'Daulton Varsho', 'market': 'batter_hits', 'line': 0.5, 'odds': -130}, {'player': 'Daulton Varsho', 'market': 'batter_hits', 'line': 1.5, 'odds': 330}, {'player': 'Daulton Varsho', 'market': 'batter_hits', 'line': 2.5, 'odds': 1250}, {'player': 'Sam Haggerty', 'market': 'batter_hits', 'line': 1.5, 'odds': 270}, {'player': 'Sam Haggerty', 'market': 'batter_hits', 'line': 0.5, 'odds': -182}, {'player': 'Sam Haggerty', 'market': 'batter_hits', 'line': 2.5, 'odds': 1000}, {'player': 'Jake Burger', 'market': 'batter_hits', 'line': 2.5, 'odds': 1050}, {'player': 'Jake Burger', 'market': 'batter_hits', 'line': 0.5, 'odds': -172}, {'player': 'Jake Burger', 'market': 'batter_hits', 'line': 1.5, 'odds': 270}, {'player': 'Anthony Santander', 'market': 'batter_hits', 'line': 2.5, 'odds': 1200}, {'player': 'Anthony Santander', 'market': 'batter_hits', 'line': 1.5, 'odds': 320}, {'player': 'Anthony Santander', 'market': 'batter_hits', 'line': 0.5, 'odds': -135}, {'player': 'Alejandro Osuna', 'market': 'batter_hits', 'line': 0.5, 'odds': -137}, {'player': 'Alejandro Osuna', 'market': 'batter_hits', 'line': 2.5, 'odds': 1200}, {'player': 'Alejandro Osuna', 'market': 'batter_hits', 'line': 1.5, 'odds': 320}, {'player': 'Michael Stefanic', 'market': 'batter_hits', 'line': 0.5, 'odds': -135}, {'player': 'Michael Stefanic', 'market': 'batter_hits', 'line': 2.5, 'odds': 1200}, {'player': 'Michael Stefanic', 'market': 'batter_hits', 'line': 1.5, 'odds': 320}, {'player': 'Vladimir Guerrero Jr.', 'market': 'batter_hits', 'line': 0.5, 'odds': -227}, {'player': 'Vladimir Guerrero Jr.', 'market': 'batter_hits', 'line': 0.5, 'odds': 170}, {'player': 'Bo Bichette', 'market': 'batter_hits', 'line': 0.5, 'odds': -256}, {'player': 'Bo Bichette', 'market': 'batter_hits', 'line': 0.5, 'odds': 189}, {'player': 'Adolis Garcia', 'market': 'batter_hits', 'line': 0.5, 'odds': -147}, {'player': 'Adolis Garcia', 'market': 'batter_hits', 'line': 0.5, 'odds': 114}, {'player': 'Alejandro Kirk', 'market': 'batter_hits', 'line': 0.5, 'odds': -204}, {'player': 'Alejandro Kirk', 'market': 'batter_hits', 'line': 0.5, 'odds': 154}, {'player': 'Marcus Semien', 'market': 'batter_hits', 'line': 0.5, 'odds': -125}, {'player': 'Marcus Semien', 'market': 'batter_hits', 'line': 0.5, 'odds': -103}, {'player': 'Jonah Heim', 'market': 'batter_hits', 'line': 0.5, 'odds': -127}, {'player': 'Jonah Heim', 'market': 'batter_hits', 'line': 0.5, 'odds': -102}, {'player': 'Josh Smith', 'market': 'batter_hits', 'line': 0.5, 'odds': -189}, {'player': 'Josh Smith', 'market': 'batter_hits', 'line': 0.5, 'odds': 143}, {'player': 'Nathan Lukes', 'market': 'batter_hits', 'line': 0.5, 'odds': -137}, {'player': 'Nathan Lukes', 'market': 'batter_hits', 'line': 0.5, 'odds': 106}, {'player': 'Ernie Clement', 'market': 'batter_hits', 'line': 0.5, 'odds': -156}, {'player': 'Ernie Clement', 'market': 'batter_hits', 'line': 0.5, 'odds': 120}, {'player': 'Daulton Varsho', 'market': 'batter_hits', 'line': 0.5, 'odds': -130}, {'player': 'Daulton Varsho', 'market': 'batter_hits', 'line': 0.5, 'odds': 101}, {'player': 'Addison Barger', 'market': 'batter_hits', 'line': 0.5, 'odds': -127}, {'player': 'Addison Barger', 'market': 'batter_hits', 'line': 0.5, 'odds': -102}, {'player': 'Wyatt Langford', 'market': 'batter_hits', 'line': 0.5, 'odds': -200}, {'player': 'Wyatt Langford', 'market': 'batter_hits', 'line': 0.5, 'odds': 152}, {'player': 'Josh Jung', 'market': 'batter_hits', 'line': 0.5, 'odds': -200}, {'player': 'Josh Jung', 'market': 'batter_hits', 'line': 0.5, 'odds': 152}, {'player': 'Jake Burger', 'market': 'batter_hits', 'line': 0.5, 'odds': -172}, {'player': 'Jake Burger', 'market': 'batter_hits', 'line': 0.5, 'odds': 133}, {'player': 'Sam Haggerty', 'market': 'batter_hits', 'line': 0.5, 'odds': -182}, {'player': 'Sam Haggerty', 'market': 'batter_hits', 'line': 0.5, 'odds': 138}, {'player': 'Anthony Santander', 'market': 'batter_hits', 'line': 0.5, 'odds': -135}, {'player': 'Anthony Santander', 'market': 'batter_hits', 'line': 0.5, 'odds': 104}, {'player': 'Alejandro Osuna', 'market': 'batter_hits', 'line': 0.5, 'odds': -137}, {'player': 'Alejandro Osuna', 'market': 'batter_hits', 'line': 0.5, 'odds': 106}, {'player': 'Michael Stefanic', 'market': 'batter_hits', 'line': 0.5, 'odds': -135}, {'player': 'Michael Stefanic', 'market': 'batter_hits', 'line': 0.5, 'odds': 104}, {'player': 'Bo Bichette', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 4400}, {'player': 'Bo Bichette', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 700}, {'player': 'Vladimir Guerrero Jr.', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 450}, {'player': 'Vladimir Guerrero Jr.', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 2900}, {'player': 'Jonah Heim', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 3900}, {'player': 'Jonah Heim', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 600}, {'player': 'Alejandro Kirk', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 900}, {'player': 'Alejandro Kirk', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 4900}, {'player': 'Adolis Garcia', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 2400}, {'player': 'Adolis Garcia', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 400}, {'player': 'Marcus Semien', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 600}, {'player': 'Marcus Semien', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 3900}, {'player': 'Josh Smith', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 600}, {'player': 'Josh Smith', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 3900}, {'player': 'Josh Jung', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 600}, {'player': 'Josh Jung', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 3900}, {'player': 'Daulton Varsho', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 400}, {'player': 'Daulton Varsho', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 2400}, {'player': 'Nathan Lukes', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 900}, {'player': 'Nathan Lukes', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 4900}, {'player': 'Addison Barger', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 500}, {'player': 'Addison Barger', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 3400}, {'player': 'Ernie Clement', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 900}, {'player': 'Ernie Clement', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 4900}, {'player': 'Wyatt Langford', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 400}, {'player': 'Wyatt Langford', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 2400}, {'player': 'Jake Burger', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 350}, {'player': 'Jake Burger', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 2150}, {'player': 'Sam Haggerty', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 900}, {'player': 'Sam Haggerty', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 4900}, {'player': 'Anthony Santander', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 2150}, {'player': 'Anthony Santander', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 350}, {'player': 'Alejandro Osuna', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 600}, {'player': 'Alejandro Osuna', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 3900}, {'player': 'Michael Stefanic', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 900}, {'player': 'Michael Stefanic', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 4900}]",2025-05-26
299839c827d14fe9ad89b3124be68732,Los Angeles Angels,New York Yankees,2025-05-27 01:38:00+00:00,,,,,,,,,9.5,-120,9.5,100,,149.0,,-165.0,1.5,-110.0,-1.5,-110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'player': 'Jack Kochanowicz', 'market': 'pitcher_strikeouts', 'line': 3.5, 'odds': -114}, {'player': 'Jack Kochanowicz', 'market': 'pitcher_strikeouts', 'line': 3.5, 'odds': -114}, {'player': 'Ryan Yarbrough', 'market': 'pitcher_strikeouts', 'line': 3.5, 'odds': -143}, {'player': 'Ryan Yarbrough', 'market': 'pitcher_strikeouts', 'line': 3.5, 'odds': 110}]","[{'player': 'Luis Rengifo', 'market': 'batter_hits', 'line': 1.5, 'odds': 270}, {'player': 'Luis Rengifo', 'market': 'batter_hits', 'line': 2.5, 'odds': 1000}, {'player': 'Luis Rengifo', 'market': 'batter_hits', 'line': 0.5, 'odds': -182}, {'player': 'DJ LeMahieu', 'market': 'batter_hits', 'line': 0.5, 'odds': -204}, {'player': 'DJ LeMahieu', 'market': 'batter_hits', 'line': 1.5, 'odds': 250}, {'player': 'DJ LeMahieu', 'market': 'batter_hits', 'line': 2.5, 'odds': 950}, {'player': 'Aaron Judge', 'market': 'batter_hits', 'line': 0.5, 'odds': -345}, {'player': 'Aaron Judge', 'market': 'batter_hits', 'line': 3.5, 'odds': 1750}, {'player': 'Aaron Judge', 'market': 'batter_hits', 'line': 1.5, 'odds': 171}, {'player': 'Aaron Judge', 'market': 'batter_hits', 'line': 2.5, 'odds': 525}, {'player': 'Taylor Ward', 'market': 'batter_hits', 'line': 0.5, 'odds': -233}, {'player': 'Taylor Ward', 'market': 'batter_hits', 'line': 2.5, 'odds': 700}, {'player': 'Taylor Ward', 'market': 'batter_hits', 'line': 1.5, 'odds': 196}, {'player': 'Anthony Volpe', 'market': 'batter_hits', 'line': 1.5, 'odds': 240}, {'player': 'Anthony Volpe', 'market': 'batter_hits', 'line': 2.5, 'odds': 950}, {'player': 'Anthony Volpe', 'market': 'batter_hits', 'line': 0.5, 'odds': -208}, {'player': 'Nolan Schanuel', 'market': 'batter_hits', 'line': 1.5, 'odds': 280}, {'player': 'Nolan Schanuel', 'market': 'batter_hits', 'line': 0.5, 'odds': -172}, {'player': 'Nolan Schanuel', 'market': 'batter_hits', 'line': 2.5, 'odds': 1050}, {'player': 'Jo Adell', 'market': 'batter_hits', 'line': 0.5, 'odds': -147}, {'player': 'Jo Adell', 'market': 'batter_hits', 'line': 2.5, 'odds': 1200}, {'player': 'Jo Adell', 'market': 'batter_hits', 'line': 1.5, 'odds': 310}, {'player': 'Zach Neto', 'market': 'batter_hits', 'line': 1.5, 'odds': 200}, {'player': 'Zach Neto', 'market': 'batter_hits', 'line': 2.5, 'odds': 550}, {'player': 'Zach Neto', 'market': 'batter_hits', 'line': 0.5, 'odds': -303}, {'player': 'Zach Neto', 'market': 'batter_hits', 'line': 3.5, 'odds': 1750}, {'player': 'Jasson Domínguez', 'market': 'batter_hits', 'line': 1.5, 'odds': 189}, {'player': 'Jasson Domínguez', 'market': 'batter_hits', 'line': 2.5, 'odds': 675}, {'player': 'Jasson Domínguez', 'market': 'batter_hits', 'line': 0.5, 'odds': -244}, {'player': 'Austin Wells', 'market': 'batter_hits', 'line': 1.5, 'odds': 200}, {'player': 'Austin Wells', 'market': 'batter_hits', 'line': 2.5, 'odds': 725}, {'player': 'Austin Wells', 'market': 'batter_hits', 'line': 0.5, 'odds': -222}, {'player': ""Logan O'Hoppe"", 'market': 'batter_hits', 'line': 1.5, 'odds': 220}, {'player': ""Logan O'Hoppe"", 'market': 'batter_hits', 'line': 2.5, 'odds': 800}, {'player': ""Logan O'Hoppe"", 'market': 'batter_hits', 'line': 0.5, 'odds': -192}, {'player': 'Jorbit Vivas', 'market': 'batter_hits', 'line': 2.5, 'odds': 2000}, {'player': 'Jorbit Vivas', 'market': 'batter_hits', 'line': 0.5, 'odds': -120}, {'player': 'Jorbit Vivas', 'market': 'batter_hits', 'line': 1.5, 'odds': 500}, {'player': 'Jorge Soler', 'market': 'batter_hits', 'line': 2.5, 'odds': 1100}, {'player': 'Jorge Soler', 'market': 'batter_hits', 'line': 0.5, 'odds': -167}, {'player': 'Jorge Soler', 'market': 'batter_hits', 'line': 1.5, 'odds': 280}, {'player': 'Trent Grisham', 'market': 'batter_hits', 'line': 2.5, 'odds': 725}, {'player': 'Trent Grisham', 'market': 'batter_hits', 'line': 1.5, 'odds': 200}, {'player': 'Trent Grisham', 'market': 'batter_hits', 'line': 0.5, 'odds': -222}, {'player': 'Matthew Lugo', 'market': 'batter_hits', 'line': 1.5, 'odds': 320}, {'player': 'Matthew Lugo', 'market': 'batter_hits', 'line': 2.5, 'odds': 1200}, {'player': 'Matthew Lugo', 'market': 'batter_hits', 'line': 0.5, 'odds': -141}, {'player': 'Paul Goldschmidt', 'market': 'batter_hits', 'line': 2.5, 'odds': 550}, {'player': 'Paul Goldschmidt', 'market': 'batter_hits', 'line': 3.5, 'odds': 1750}, {'player': 'Paul Goldschmidt', 'market': 'batter_hits', 'line': 0.5, 'odds': -323}, {'player': 'Paul Goldschmidt', 'market': 'batter_hits', 'line': 1.5, 'odds': 190}, {'player': 'Yoan Moncada', 'market': 'batter_hits', 'line': 0.5, 'odds': -172}, {'player': 'Yoan Moncada', 'market': 'batter_hits', 'line': 2.5, 'odds': 1050}, {'player': 'Yoan Moncada', 'market': 'batter_hits', 'line': 1.5, 'odds': 270}, {'player': 'Cody Bellinger', 'market': 'batter_hits', 'line': 3.5, 'odds': 1750}, {'player': 'Cody Bellinger', 'market': 'batter_hits', 'line': 1.5, 'odds': 190}, {'player': 'Cody Bellinger', 'market': 'batter_hits', 'line': 0.5, 'odds': -323}, {'player': 'Cody Bellinger', 'market': 'batter_hits', 'line': 2.5, 'odds': 550}, {'player': 'Taylor Ward', 'market': 'batter_hits', 'line': 0.5, 'odds': -233}, {'player': 'Taylor Ward', 'market': 'batter_hits', 'line': 0.5, 'odds': 175}, {'player': 'Aaron Judge', 'market': 'batter_hits', 'line': 1.5, 'odds': 171}, {'player': 'Aaron Judge', 'market': 'batter_hits', 'line': 1.5, 'odds': -227}, {'player': 'DJ LeMahieu', 'market': 'batter_hits', 'line': 0.5, 'odds': -204}, {'player': 'DJ LeMahieu', 'market': 'batter_hits', 'line': 0.5, 'odds': 155}, {'player': 'Luis Rengifo', 'market': 'batter_hits', 'line': 0.5, 'odds': -182}, {'player': 'Luis Rengifo', 'market': 'batter_hits', 'line': 0.5, 'odds': 139}, {'player': 'Jo Adell', 'market': 'batter_hits', 'line': 0.5, 'odds': -147}, {'player': 'Jo Adell', 'market': 'batter_hits', 'line': 0.5, 'odds': 114}, {'player': 'Nolan Schanuel', 'market': 'batter_hits', 'line': 0.5, 'odds': -172}, {'player': 'Nolan Schanuel', 'market': 'batter_hits', 'line': 0.5, 'odds': 132}, {'player': 'Austin Wells', 'market': 'batter_hits', 'line': 0.5, 'odds': -222}, {'player': 'Austin Wells', 'market': 'batter_hits', 'line': 0.5, 'odds': 167}, {'player': ""Logan O'Hoppe"", 'market': 'batter_hits', 'line': 0.5, 'odds': -192}, {'player': ""Logan O'Hoppe"", 'market': 'batter_hits', 'line': 0.5, 'odds': 147}, {'player': 'Anthony Volpe', 'market': 'batter_hits', 'line': 0.5, 'odds': -208}, {'player': 'Anthony Volpe', 'market': 'batter_hits', 'line': 0.5, 'odds': 157}, {'player': 'Jasson Domínguez', 'market': 'batter_hits', 'line': 0.5, 'odds': -244}, {'player': 'Jasson Domínguez', 'market': 'batter_hits', 'line': 0.5, 'odds': 180}, {'player': 'Matthew Lugo', 'market': 'batter_hits', 'line': 0.5, 'odds': -141}, {'player': 'Matthew Lugo', 'market': 'batter_hits', 'line': 0.5, 'odds': 108}, {'player': 'Paul Goldschmidt', 'market': 'batter_hits', 'line': 1.5, 'odds': 190}, {'player': 'Paul Goldschmidt', 'market': 'batter_hits', 'line': 1.5, 'odds': -256}, {'player': 'Cody Bellinger', 'market': 'batter_hits', 'line': 1.5, 'odds': 190}, {'player': 'Cody Bellinger', 'market': 'batter_hits', 'line': 1.5, 'odds': -256}, {'player': 'Yoan Moncada', 'market': 'batter_hits', 'line': 0.5, 'odds': -172}, {'player': 'Yoan Moncada', 'market': 'batter_hits', 'line': 0.5, 'odds': 133}, {'player': 'Jorbit Vivas', 'market': 'batter_hits', 'line': 0.5, 'odds': -120}, {'player': 'Jorbit Vivas', 'market': 'batter_hits', 'line': 0.5, 'odds': -108}, {'player': 'Trent Grisham', 'market': 'batter_hits', 'line': 0.5, 'odds': -222}, {'player': 'Trent Grisham', 'market': 'batter_hits', 'line': 0.5, 'odds': 168}, {'player': 'Jorge Soler', 'market': 'batter_hits', 'line': 0.5, 'odds': -167}, {'player': 'Jorge Soler', 'market': 'batter_hits', 'line': 0.5, 'odds': 128}, {'player': 'Zach Neto', 'market': 'batter_hits', 'line': 1.5, 'odds': 204}, {'player': 'Zach Neto', 'market': 'batter_hits', 'line': 1.5, 'odds': -278}, {'player': 'Aaron Judge', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 200}, {'player': 'Aaron Judge', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 1200}, {'player': 'Taylor Ward', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 2400}, {'player': 'Taylor Ward', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 400}, {'player': 'DJ LeMahieu', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 4900}, {'player': 'DJ LeMahieu', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 900}, {'player': 'Luis Rengifo', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 4900}, {'player': 'Luis Rengifo', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 900}, {'player': 'Anthony Volpe', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 4400}, {'player': 'Anthony Volpe', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 700}, {'player': 'Jo Adell', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 3400}, {'player': 'Jo Adell', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 500}, {'player': 'Nolan Schanuel', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 900}, {'player': 'Nolan Schanuel', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 4900}, {'player': 'Austin Wells', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 2400}, {'player': 'Austin Wells', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 400}, {'player': 'Jasson Domínguez', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 400}, {'player': 'Jasson Domínguez', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 2400}, {'player': 'Zach Neto', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 400}, {'player': 'Zach Neto', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 2400}, {'player': ""Logan O'Hoppe"", 'market': 'batter_home_runs', 'line': 1.5, 'odds': 2400}, {'player': ""Logan O'Hoppe"", 'market': 'batter_home_runs', 'line': 0.5, 'odds': 400}, {'player': 'Yoan Moncada', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 700}, {'player': 'Yoan Moncada', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 4400}, {'player': 'Jorge Soler', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 400}, {'player': 'Jorge Soler', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 2400}, {'player': 'Cody Bellinger', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 2400}, {'player': 'Cody Bellinger', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 400}, {'player': 'Jorbit Vivas', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 900}, {'player': 'Jorbit Vivas', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 4900}, {'player': 'Paul Goldschmidt', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 3400}, {'player': 'Paul Goldschmidt', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 500}, {'player': 'Matthew Lugo', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 4900}, {'player': 'Matthew Lugo', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 900}, {'player': 'Trent Grisham', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 1900}, {'player': 'Trent Grisham', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 300}]",2025-05-27
