event_id,home_team,away_team,commence_time,h2h_chicago_cubs_line,h2h_chicago_cubs_odds,h2h_seattle_mariners_line,h2h_seattle_mariners_odds,spreads_chicago_cubs_line,spreads_chicago_cubs_odds,spreads_seattle_mariners_line,spreads_seattle_mariners_odds,totals_over_line,totals_over_odds,totals_under_line,totals_under_odds,h2h_cleveland_guardians_line,h2h_cleveland_guardians_odds,h2h_oakland_athletics_line,h2h_oakland_athletics_odds,spreads_cleveland_guardians_line,spreads_cleveland_guardians_odds,spreads_oakland_athletics_line,spreads_oakland_athletics_odds,h2h_chicago_white_sox_line,h2h_chicago_white_sox_odds,h2h_toronto_blue_jays_line,h2h_toronto_blue_jays_odds,spreads_chicago_white_sox_line,spreads_chicago_white_sox_odds,spreads_toronto_blue_jays_line,spreads_toronto_blue_jays_odds,h2h_los_angeles_dodgers_line,h2h_los_angeles_dodgers_odds,h2h_washington_nationals_line,h2h_washington_nationals_odds,spreads_los_angeles_dodgers_line,spreads_los_angeles_dodgers_odds,spreads_washington_nationals_line,spreads_washington_nationals_odds,h2h_atlanta_braves_line,h2h_atlanta_braves_odds,h2h_miami_marlins_line,h2h_miami_marlins_odds,spreads_atlanta_braves_line,spreads_atlanta_braves_odds,spreads_miami_marlins_line,spreads_miami_marlins_odds,h2h_boston_red_sox_line,h2h_boston_red_sox_odds,h2h_san_francisco_giants_line,h2h_san_francisco_giants_odds,spreads_boston_red_sox_line,spreads_boston_red_sox_odds,spreads_san_francisco_giants_line,spreads_san_francisco_giants_odds,h2h_houston_astros_line,h2h_houston_astros_odds,h2h_los_angeles_angels_line,h2h_los_angeles_angels_odds,spreads_houston_astros_line,spreads_houston_astros_odds,spreads_los_angeles_angels_line,spreads_los_angeles_angels_odds,h2h_new_york_mets_line,h2h_new_york_mets_odds,h2h_philadelphia_phillies_line,h2h_philadelphia_phillies_odds,spreads_new_york_mets_line,spreads_new_york_mets_odds,spreads_philadelphia_phillies_line,spreads_philadelphia_phillies_odds,h2h_detroit_tigers_line,h2h_detroit_tigers_odds,h2h_tampa_bay_rays_line,h2h_tampa_bay_rays_odds,spreads_detroit_tigers_line,spreads_detroit_tigers_odds,spreads_tampa_bay_rays_line,spreads_tampa_bay_rays_odds,h2h_kansas_city_royals_line,h2h_kansas_city_royals_odds,h2h_san_diego_padres_line,h2h_san_diego_padres_odds,spreads_kansas_city_royals_line,spreads_kansas_city_royals_odds,spreads_san_diego_padres_line,spreads_san_diego_padres_odds,h2h_cincinnati_reds_line,h2h_cincinnati_reds_odds,h2h_st._louis_cardinals_line,h2h_st._louis_cardinals_odds,spreads_cincinnati_reds_line,spreads_cincinnati_reds_odds,spreads_st._louis_cardinals_line,spreads_st._louis_cardinals_odds,h2h_pittsburgh_pirates_line,h2h_pittsburgh_pirates_odds,h2h_texas_rangers_line,h2h_texas_rangers_odds,spreads_pittsburgh_pirates_line,spreads_pittsburgh_pirates_odds,spreads_texas_rangers_line,spreads_texas_rangers_odds,h2h_arizona_diamondbacks_line,h2h_arizona_diamondbacks_odds,h2h_colorado_rockies_line,h2h_colorado_rockies_odds,spreads_arizona_diamondbacks_line,spreads_arizona_diamondbacks_odds,spreads_colorado_rockies_line,spreads_colorado_rockies_odds,h2h_milwaukee_brewers_line,h2h_milwaukee_brewers_odds,h2h_minnesota_twins_line,h2h_minnesota_twins_odds,spreads_milwaukee_brewers_line,spreads_milwaukee_brewers_odds,spreads_minnesota_twins_line,spreads_minnesota_twins_odds,h2h_baltimore_orioles_line,h2h_baltimore_orioles_odds,h2h_new_york_yankees_line,h2h_new_york_yankees_odds,spreads_baltimore_orioles_line,spreads_baltimore_orioles_odds,spreads_new_york_yankees_line,spreads_new_york_yankees_odds,pitcher_props,batter_props,game_date
05bf94fb854222d8b0485b964035a325,Chicago Cubs,Seattle Mariners,2025-06-21 18:21:00+00:00,,-176.0,,144.0,-1.5,-101.0,1.5,-121.0,12.0,-111,12.0,-109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'player': 'Cade Horton', 'market': 'pitcher_strikeouts', 'line': 4.5, 'odds': 100}, {'player': 'Cade Horton', 'market': 'pitcher_strikeouts', 'line': 4.5, 'odds': -130}, {'player': 'Emerson Hancock', 'market': 'pitcher_strikeouts', 'line': 3.5, 'odds': 125}, {'player': 'Emerson Hancock', 'market': 'pitcher_strikeouts', 'line': 3.5, 'odds': -160}]","[{'player': 'Kyle Tucker', 'market': 'batter_hits', 'line': 1.5, 'odds': 135}, {'player': 'Kyle Tucker', 'market': 'batter_hits', 'line': 1.5, 'odds': -195}, {'player': 'Julio Rodriguez', 'market': 'batter_hits', 'line': 1.5, 'odds': 145}, {'player': 'Julio Rodriguez', 'market': 'batter_hits', 'line': 1.5, 'odds': -210}, {'player': 'Pete Crow-Armstrong', 'market': 'batter_hits', 'line': 1.5, 'odds': 145}, {'player': 'Pete Crow-Armstrong', 'market': 'batter_hits', 'line': 1.5, 'odds': -205}, {'player': 'Ian Happ', 'market': 'batter_hits', 'line': 1.5, 'odds': 155}, {'player': 'Ian Happ', 'market': 'batter_hits', 'line': 1.5, 'odds': -220}, {'player': 'Cal Raleigh', 'market': 'batter_hits', 'line': 1.5, 'odds': 160}, {'player': 'Cal Raleigh', 'market': 'batter_hits', 'line': 1.5, 'odds': -225}, {'player': 'Seiya Suzuki', 'market': 'batter_hits', 'line': 1.5, 'odds': 160}, {'player': 'Seiya Suzuki', 'market': 'batter_hits', 'line': 1.5, 'odds': -225}, {'player': 'Nico Hoerner', 'market': 'batter_hits', 'line': 1.5, 'odds': 185}, {'player': 'Nico Hoerner', 'market': 'batter_hits', 'line': 1.5, 'odds': -265}, {'player': 'Dansby Swanson', 'market': 'batter_hits', 'line': 1.5, 'odds': 195}, {'player': 'Dansby Swanson', 'market': 'batter_hits', 'line': 1.5, 'odds': -280}, {'player': 'J.P. Crawford', 'market': 'batter_hits', 'line': 0.5, 'odds': -260}, {'player': 'J.P. Crawford', 'market': 'batter_hits', 'line': 0.5, 'odds': 180}, {'player': 'Michael Busch', 'market': 'batter_hits', 'line': 0.5, 'odds': -260}, {'player': 'Michael Busch', 'market': 'batter_hits', 'line': 0.5, 'odds': 185}, {'player': 'Jorge Polanco', 'market': 'batter_hits', 'line': 0.5, 'odds': -235}, {'player': 'Jorge Polanco', 'market': 'batter_hits', 'line': 0.5, 'odds': 165}, {'player': 'Randy Arozarena', 'market': 'batter_hits', 'line': 0.5, 'odds': -220}, {'player': 'Randy Arozarena', 'market': 'batter_hits', 'line': 0.5, 'odds': 155}, {'player': 'Carson Kelly', 'market': 'batter_hits', 'line': 0.5, 'odds': -215}, {'player': 'Carson Kelly', 'market': 'batter_hits', 'line': 0.5, 'odds': 150}, {'player': 'Dominic Canzone', 'market': 'batter_hits', 'line': 0.5, 'odds': -215}, {'player': 'Dominic Canzone', 'market': 'batter_hits', 'line': 0.5, 'odds': 150}, {'player': 'Matt Shaw', 'market': 'batter_hits', 'line': 0.5, 'odds': -215}, {'player': 'Matt Shaw', 'market': 'batter_hits', 'line': 0.5, 'odds': 150}, {'player': 'Ben Williamson', 'market': 'batter_hits', 'line': 0.5, 'odds': -185}, {'player': 'Ben Williamson', 'market': 'batter_hits', 'line': 0.5, 'odds': 130}, {'player': 'Luke Raley', 'market': 'batter_hits', 'line': 0.5, 'odds': -180}, {'player': 'Luke Raley', 'market': 'batter_hits', 'line': 0.5, 'odds': 125}, {'player': 'Cole Young', 'market': 'batter_hits', 'line': 0.5, 'odds': -160}, {'player': 'Cole Young', 'market': 'batter_hits', 'line': 0.5, 'odds': 115}]",2025-06-21
0bcc77f730acdc969d1027713c1b91ce,Oakland Athletics,Cleveland Guardians,2025-06-22 02:06:00+00:00,,,,,,,,,9.5,-106,9.5,-114,,-119.0,,-102.0,-1.5,134.0,1.5,-164.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-22
0fa7e91fe399a7fff4fab775a0e18c03,Toronto Blue Jays,Chicago White Sox,2025-06-21 19:07:00+00:00,,,,,,,,,8.5,-115,8.5,-105,,,,,,,,,,172.0,,-205.0,1.5,-118.0,-1.5,-102.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'player': 'Jose Berrios', 'market': 'pitcher_strikeouts', 'line': 4.5, 'odds': -165}, {'player': 'Jose Berrios', 'market': 'pitcher_strikeouts', 'line': 4.5, 'odds': 125}]","[{'player': 'Bo Bichette', 'market': 'batter_hits', 'line': 1.5, 'odds': 135}, {'player': 'Bo Bichette', 'market': 'batter_hits', 'line': 1.5, 'odds': -185}, {'player': 'Vladimir Guerrero Jr.', 'market': 'batter_hits', 'line': 1.5, 'odds': 185}, {'player': 'Vladimir Guerrero Jr.', 'market': 'batter_hits', 'line': 1.5, 'odds': -250}, {'player': 'Alejandro Kirk', 'market': 'batter_hits', 'line': 1.5, 'odds': 200}, {'player': 'Alejandro Kirk', 'market': 'batter_hits', 'line': 1.5, 'odds': -275}, {'player': 'Ernie Clement', 'market': 'batter_hits', 'line': 0.5, 'odds': -245}, {'player': 'Ernie Clement', 'market': 'batter_hits', 'line': 0.5, 'odds': 180}, {'player': 'George Springer', 'market': 'batter_hits', 'line': 0.5, 'odds': -240}, {'player': 'George Springer', 'market': 'batter_hits', 'line': 0.5, 'odds': 175}, {'player': 'Chase Meidroth', 'market': 'batter_hits', 'line': 0.5, 'odds': -220}, {'player': 'Chase Meidroth', 'market': 'batter_hits', 'line': 0.5, 'odds': 165}, {'player': 'Addison Barger', 'market': 'batter_hits', 'line': 0.5, 'odds': -205}, {'player': 'Addison Barger', 'market': 'batter_hits', 'line': 0.5, 'odds': 150}, {'player': 'Andres Gimenez', 'market': 'batter_hits', 'line': 0.5, 'odds': -195}, {'player': 'Andres Gimenez', 'market': 'batter_hits', 'line': 0.5, 'odds': 145}, {'player': 'Andrew Benintendi', 'market': 'batter_hits', 'line': 0.5, 'odds': -195}, {'player': 'Andrew Benintendi', 'market': 'batter_hits', 'line': 0.5, 'odds': 145}, {'player': 'Luis Robert Jr.', 'market': 'batter_hits', 'line': 0.5, 'odds': -185}, {'player': 'Luis Robert Jr.', 'market': 'batter_hits', 'line': 0.5, 'odds': 135}, {'player': 'Mike Tauchman', 'market': 'batter_hits', 'line': 0.5, 'odds': -180}, {'player': 'Mike Tauchman', 'market': 'batter_hits', 'line': 0.5, 'odds': 130}, {'player': 'Miguel Vargas', 'market': 'batter_hits', 'line': 0.5, 'odds': -175}, {'player': 'Miguel Vargas', 'market': 'batter_hits', 'line': 0.5, 'odds': 130}, {'player': 'Nathan Lukes', 'market': 'batter_hits', 'line': 0.5, 'odds': -160}, {'player': 'Nathan Lukes', 'market': 'batter_hits', 'line': 0.5, 'odds': 120}, {'player': 'Kyle Teel', 'market': 'batter_hits', 'line': 0.5, 'odds': -140}, {'player': 'Kyle Teel', 'market': 'batter_hits', 'line': 0.5, 'odds': 100}, {'player': 'Jonatan Clase', 'market': 'batter_hits', 'line': 0.5, 'odds': -135}, {'player': 'Jonatan Clase', 'market': 'batter_hits', 'line': 0.5, 'odds': 100}, {'player': 'Josh Rojas', 'market': 'batter_hits', 'line': 0.5, 'odds': -120}, {'player': 'Josh Rojas', 'market': 'batter_hits', 'line': 0.5, 'odds': -115}, {'player': 'Michael A. Taylor', 'market': 'batter_hits', 'line': 0.5, 'odds': -115}, {'player': 'Michael A. Taylor', 'market': 'batter_hits', 'line': 0.5, 'odds': -115}, {'player': 'Ryan Noda', 'market': 'batter_hits', 'line': 0.5, 'odds': 100}, {'player': 'Ryan Noda', 'market': 'batter_hits', 'line': 0.5, 'odds': -135}]",2025-06-21
1e525e9f5bf0beb955c4c99cdf8b03b4,Los Angeles Dodgers,Washington Nationals,2025-06-22 02:11:00+00:00,,,,,,,,,9.0,-116,9.0,-104,,,,,,,,,,,,,,,,,,-287.0,,227.0,-1.5,-137.0,1.5,113.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-22
3b07d9bf015f15e3605aa2f8001dc0a6,Miami Marlins,Atlanta Braves,2025-06-21 20:11:00+00:00,,,,,,,,,8.5,-111,8.5,-110,,,,,,,,,,,,,,,,,,,,,,,,,,-157.0,,128.0,-1.5,108.0,1.5,-131.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'player': 'Grant Holmes', 'market': 'pitcher_strikeouts', 'line': 6.5, 'odds': 105}, {'player': 'Grant Holmes', 'market': 'pitcher_strikeouts', 'line': 6.5, 'odds': -135}, {'player': 'Eury Perez', 'market': 'pitcher_strikeouts', 'line': 4.5, 'odds': -125}, {'player': 'Eury Perez', 'market': 'pitcher_strikeouts', 'line': 4.5, 'odds': -105}]","[{'player': 'Ronald Acuna Jr.', 'market': 'batter_hits', 'line': 1.5, 'odds': 160}, {'player': 'Ronald Acuna Jr.', 'market': 'batter_hits', 'line': 1.5, 'odds': -220}, {'player': 'Xavier Edwards', 'market': 'batter_hits', 'line': 1.5, 'odds': 170}, {'player': 'Xavier Edwards', 'market': 'batter_hits', 'line': 1.5, 'odds': -235}, {'player': 'Austin Riley', 'market': 'batter_hits', 'line': 0.5, 'odds': -240}, {'player': 'Austin Riley', 'market': 'batter_hits', 'line': 0.5, 'odds': 175}, {'player': 'Otto Lopez', 'market': 'batter_hits', 'line': 0.5, 'odds': -240}, {'player': 'Otto Lopez', 'market': 'batter_hits', 'line': 0.5, 'odds': 175}, {'player': 'Agustín Ramírez', 'market': 'batter_hits', 'line': 0.5, 'odds': -215}, {'player': 'Agustín Ramírez', 'market': 'batter_hits', 'line': 0.5, 'odds': 160}, {'player': 'Drake Baldwin', 'market': 'batter_hits', 'line': 0.5, 'odds': -205}, {'player': 'Drake Baldwin', 'market': 'batter_hits', 'line': 0.5, 'odds': 150}, {'player': 'Matt Olson', 'market': 'batter_hits', 'line': 0.5, 'odds': -200}, {'player': 'Matt Olson', 'market': 'batter_hits', 'line': 0.5, 'odds': 150}, {'player': 'Alex Verdugo', 'market': 'batter_hits', 'line': 0.5, 'odds': -195}, {'player': 'Alex Verdugo', 'market': 'batter_hits', 'line': 0.5, 'odds': 140}, {'player': 'Jesus Sanchez', 'market': 'batter_hits', 'line': 0.5, 'odds': -195}, {'player': 'Jesus Sanchez', 'market': 'batter_hits', 'line': 0.5, 'odds': 145}, {'player': 'Michael Harris II', 'market': 'batter_hits', 'line': 0.5, 'odds': -195}, {'player': 'Michael Harris II', 'market': 'batter_hits', 'line': 0.5, 'odds': 145}, {'player': 'Marcell Ozuna', 'market': 'batter_hits', 'line': 0.5, 'odds': -190}, {'player': 'Marcell Ozuna', 'market': 'batter_hits', 'line': 0.5, 'odds': 140}, {'player': 'Kyle Stowers', 'market': 'batter_hits', 'line': 0.5, 'odds': -175}, {'player': 'Kyle Stowers', 'market': 'batter_hits', 'line': 0.5, 'odds': 130}, {'player': 'Eric Wagaman', 'market': 'batter_hits', 'line': 0.5, 'odds': -165}, {'player': 'Eric Wagaman', 'market': 'batter_hits', 'line': 0.5, 'odds': 125}, {'player': 'Dane Myers', 'market': 'batter_hits', 'line': 0.5, 'odds': -160}, {'player': 'Dane Myers', 'market': 'batter_hits', 'line': 0.5, 'odds': 120}, {'player': 'Ozzie Albies', 'market': 'batter_hits', 'line': 0.5, 'odds': -160}, {'player': 'Ozzie Albies', 'market': 'batter_hits', 'line': 0.5, 'odds': 120}, {'player': 'Connor Norby', 'market': 'batter_hits', 'line': 0.5, 'odds': -145}, {'player': 'Connor Norby', 'market': 'batter_hits', 'line': 0.5, 'odds': 110}, {'player': 'Nick Fortes', 'market': 'batter_hits', 'line': 0.5, 'odds': -125}, {'player': 'Nick Fortes', 'market': 'batter_hits', 'line': 0.5, 'odds': -110}, {'player': 'Nick Allen', 'market': 'batter_hits', 'line': 0.5, 'odds': -120}, {'player': 'Nick Allen', 'market': 'batter_hits', 'line': 0.5, 'odds': -110}]",2025-06-21
4860bcebbeb89aa06f51869b174757e8,San Francisco Giants,Boston Red Sox,2025-06-21 02:16:00+00:00,,,,,,,,,10.5,-136,10.5,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171.0,,-229.0,1.5,-186.0,-1.5,142.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'player': 'Hunter Dobbins', 'market': 'pitcher_strikeouts', 'line': 2.5, 'odds': 100}, {'player': 'Hunter Dobbins', 'market': 'pitcher_strikeouts', 'line': 2.5, 'odds': -130}]","[{'player': 'Ceddanne Rafaela', 'market': 'batter_hits', 'line': 3.5, 'odds': 1100}, {'player': 'Jarren Duran', 'market': 'batter_hits', 'line': 3.5, 'odds': 4100}, {'player': 'Carlos Narvaez', 'market': 'batter_hits', 'line': 0.5, 'odds': -118}, {'player': 'Heliot Ramos', 'market': 'batter_hits', 'line': 0.5, 'odds': -104}, {'player': 'Rafael Devers', 'market': 'batter_hits', 'line': 0.5, 'odds': -102}, {'player': 'Jung Hoo Lee', 'market': 'batter_hits', 'line': 0.5, 'odds': 116}, {'player': 'Abraham Toro', 'market': 'batter_hits', 'line': 0.5, 'odds': 118}, {'player': 'Wilmer Flores', 'market': 'batter_hits', 'line': 0.5, 'odds': 122}, {'player': 'Roman Anthony', 'market': 'batter_hits', 'line': 0.5, 'odds': 140}, {'player': 'Trevor Story', 'market': 'batter_hits', 'line': 0.5, 'odds': 148}, {'player': 'Marcelo Mayer', 'market': 'batter_hits', 'line': 0.5, 'odds': 162}, {'player': 'Ceddanne Rafaela', 'market': 'batter_hits', 'line': 2.5, 'odds': 110}, {'player': 'Jarren Duran', 'market': 'batter_hits', 'line': 2.5, 'odds': 500}, {'player': 'Wilyer Abreu', 'market': 'batter_hits', 'line': 2.5, 'odds': 1100}, {'player': 'David Hamilton', 'market': 'batter_hits', 'line': 2.5, 'odds': 1700}, {'player': 'Carlos Narvaez', 'market': 'batter_hits', 'line': 2.5, 'odds': 5000}, {'player': 'Jarren Duran', 'market': 'batter_hits', 'line': 1.5, 'odds': -145}, {'player': 'Wilyer Abreu', 'market': 'batter_hits', 'line': 1.5, 'odds': 125}, {'player': 'David Hamilton', 'market': 'batter_hits', 'line': 1.5, 'odds': 160}, {'player': 'Carlos Narvaez', 'market': 'batter_hits', 'line': 1.5, 'odds': 600}, {'player': 'Heliot Ramos', 'market': 'batter_hits', 'line': 1.5, 'odds': 700}, {'player': 'Rafael Devers', 'market': 'batter_hits', 'line': 1.5, 'odds': 750}, {'player': 'Abraham Toro', 'market': 'batter_hits', 'line': 1.5, 'odds': 950}, {'player': 'David Hamilton', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 2100}, {'player': 'Rafael Devers', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 9500}, {'player': 'Wilyer Abreu', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 17000}, {'player': 'Rafael Devers', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 600}, {'player': 'Wilyer Abreu', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 950}, {'player': 'Heliot Ramos', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 1100}, {'player': 'Jarren Duran', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 1100}, {'player': 'Trevor Story', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 1300}, {'player': 'Marcelo Mayer', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 1200}, {'player': 'Roman Anthony', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 1600}, {'player': 'Carlos Narvaez', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 1400}, {'player': 'Wilmer Flores', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 1700}, {'player': 'Jung Hoo Lee', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 1800}, {'player': 'Abraham Toro', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 1700}, {'player': 'Ceddanne Rafaela', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 2200}]",2025-06-21
48b5cc44e2634bf12247d33bc3f07cc6,Los Angeles Angels,Houston Astros,2025-06-22 01:39:00+00:00,,,,,,,,,8.5,-108,8.5,-112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-119.0,,-102.0,-1.5,138.0,1.5,-169.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-22
59bdff7006cd4b932e0bc237a8fd2795,Los Angeles Dodgers,Washington Nationals,2025-06-21 02:11:00+00:00,,,,,,,,,10.5,-106,10.5,-122,,,,,,,,,,,,,,,,,,-880.0,,502.0,-2.5,-114.0,2.5,-114.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'player': 'Clayton Kershaw', 'market': 'pitcher_strikeouts', 'line': 4.5, 'odds': -154}, {'player': 'Clayton Kershaw', 'market': 'pitcher_strikeouts', 'line': 4.5, 'odds': 120}, {'player': 'MacKenzie Gore', 'market': 'pitcher_strikeouts', 'line': 4.5, 'odds': 110}, {'player': 'MacKenzie Gore', 'market': 'pitcher_strikeouts', 'line': 4.5, 'odds': -142}]","[{'player': 'Teoscar Hernandez', 'market': 'batter_hits', 'line': 1.5, 'odds': 105}, {'player': 'Enrique Hernandez', 'market': 'batter_hits', 'line': 1.5, 'odds': 120}, {'player': 'Shohei Ohtani', 'market': 'batter_hits', 'line': 1.5, 'odds': 125}, {'player': 'Miguel Rojas', 'market': 'batter_hits', 'line': 1.5, 'odds': 125}, {'player': 'Alex Call', 'market': 'batter_hits', 'line': 1.5, 'odds': 165}, {'player': 'Will Smith', 'market': 'batter_hits', 'line': 1.5, 'odds': 800}, {'player': 'CJ Abrams', 'market': 'batter_hits', 'line': 1.5, 'odds': 900}, {'player': 'Will Smith', 'market': 'batter_hits', 'line': 0.5, 'odds': 102}, {'player': 'Tommy Edman', 'market': 'batter_hits', 'line': 0.5, 'odds': 112}, {'player': 'CJ Abrams', 'market': 'batter_hits', 'line': 0.5, 'odds': 108}, {'player': 'James Wood', 'market': 'batter_hits', 'line': 0.5, 'odds': 130}, {'player': 'Brady House', 'market': 'batter_hits', 'line': 0.5, 'odds': 140}, {'player': 'Andrés Chaparro', 'market': 'batter_hits', 'line': 0.5, 'odds': 142}, {'player': 'Nathaniel Lowe', 'market': 'batter_hits', 'line': 0.5, 'odds': 152}, {'player': 'Michael Conforto', 'market': 'batter_hits', 'line': 0.5, 'odds': 174}, {'player': 'Mookie Betts', 'market': 'batter_hits', 'line': 0.5, 'odds': 172}, {'player': 'Amed Rosario', 'market': 'batter_hits', 'line': 2.5, 'odds': -130}, {'player': 'Andy Pages', 'market': 'batter_hits', 'line': 2.5, 'odds': -110}, {'player': 'Teoscar Hernandez', 'market': 'batter_hits', 'line': 2.5, 'odds': 850}, {'player': 'Enrique Hernandez', 'market': 'batter_hits', 'line': 2.5, 'odds': 1200}, {'player': 'Shohei Ohtani', 'market': 'batter_hits', 'line': 2.5, 'odds': 1400}, {'player': 'Miguel Rojas', 'market': 'batter_hits', 'line': 2.5, 'odds': 1500}, {'player': 'Alex Call', 'market': 'batter_hits', 'line': 2.5, 'odds': 1800}, {'player': 'Amed Rosario', 'market': 'batter_hits', 'line': 3.5, 'odds': 550}, {'player': 'Andy Pages', 'market': 'batter_hits', 'line': 3.5, 'odds': 800}, {'player': 'Amed Rosario', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 1700}, {'player': 'Shohei Ohtani', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 12000}, {'player': 'Will Smith', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 12000}, {'player': 'Andy Pages', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 12000}, {'player': 'James Wood', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 16000}, {'player': 'Teoscar Hernandez', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 12000}, {'player': 'Shohei Ohtani', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 500}, {'player': 'Andy Pages', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 700}, {'player': 'Teoscar Hernandez', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 700}, {'player': 'Will Smith', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 750}, {'player': 'James Wood', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 800}, {'player': 'Tommy Edman', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 950}, {'player': 'Brady House', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 1100}, {'player': 'Enrique Hernandez', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 1100}, {'player': 'CJ Abrams', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 1300}, {'player': 'Andrés Chaparro', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 1200}, {'player': 'Michael Conforto', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 1300}, {'player': 'Mookie Betts', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 1300}, {'player': 'Nathaniel Lowe', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 1500}, {'player': 'Alex Call', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 1700}, {'player': 'Miguel Rojas', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 2200}]",2025-06-21
