event_id,home_team,away_team,commence_time,h2h_baltimore_orioles_line,h2h_baltimore_orioles_odds,h2h_new_york_yankees_line,h2h_new_york_yankees_odds,spreads_baltimore_orioles_line,spreads_baltimore_orioles_odds,spreads_new_york_yankees_line,spreads_new_york_yankees_odds,totals_over_line,totals_over_odds,totals_under_line,totals_under_odds,h2h_pittsburgh_pirates_line,h2h_pittsburgh_pirates_odds,h2h_texas_rangers_line,h2h_texas_rangers_odds,spreads_pittsburgh_pirates_line,spreads_pittsburgh_pirates_odds,spreads_texas_rangers_line,spreads_texas_rangers_odds,h2h_boston_red_sox_line,h2h_boston_red_sox_odds,h2h_san_francisco_giants_line,h2h_san_francisco_giants_odds,spreads_boston_red_sox_line,spreads_boston_red_sox_odds,spreads_san_francisco_giants_line,spreads_san_francisco_giants_odds,h2h_new_york_mets_line,h2h_new_york_mets_odds,h2h_philadelphia_phillies_line,h2h_philadelphia_phillies_odds,spreads_new_york_mets_line,spreads_new_york_mets_odds,spreads_philadelphia_phillies_line,spreads_philadelphia_phillies_odds,h2h_chicago_cubs_line,h2h_chicago_cubs_odds,h2h_seattle_mariners_line,h2h_seattle_mariners_odds,spreads_chicago_cubs_line,spreads_chicago_cubs_odds,spreads_seattle_mariners_line,spreads_seattle_mariners_odds,h2h_los_angeles_dodgers_line,h2h_los_angeles_dodgers_odds,h2h_washington_nationals_line,h2h_washington_nationals_odds,spreads_los_angeles_dodgers_line,spreads_los_angeles_dodgers_odds,spreads_washington_nationals_line,spreads_washington_nationals_odds,h2h_houston_astros_line,h2h_houston_astros_odds,h2h_los_angeles_angels_line,h2h_los_angeles_angels_odds,spreads_houston_astros_line,spreads_houston_astros_odds,spreads_los_angeles_angels_line,spreads_los_angeles_angels_odds,h2h_chicago_white_sox_line,h2h_chicago_white_sox_odds,h2h_toronto_blue_jays_line,h2h_toronto_blue_jays_odds,spreads_chicago_white_sox_line,spreads_chicago_white_sox_odds,spreads_toronto_blue_jays_line,spreads_toronto_blue_jays_odds,h2h_cleveland_guardians_line,h2h_cleveland_guardians_odds,h2h_oakland_athletics_line,h2h_oakland_athletics_odds,spreads_cleveland_guardians_line,spreads_cleveland_guardians_odds,spreads_oakland_athletics_line,spreads_oakland_athletics_odds,h2h_atlanta_braves_line,h2h_atlanta_braves_odds,h2h_miami_marlins_line,h2h_miami_marlins_odds,spreads_atlanta_braves_line,spreads_atlanta_braves_odds,spreads_miami_marlins_line,spreads_miami_marlins_odds,h2h_cincinnati_reds_line,h2h_cincinnati_reds_odds,h2h_st._louis_cardinals_line,h2h_st._louis_cardinals_odds,spreads_cincinnati_reds_line,spreads_cincinnati_reds_odds,spreads_st._louis_cardinals_line,spreads_st._louis_cardinals_odds,h2h_milwaukee_brewers_line,h2h_milwaukee_brewers_odds,h2h_minnesota_twins_line,h2h_minnesota_twins_odds,spreads_milwaukee_brewers_line,spreads_milwaukee_brewers_odds,spreads_minnesota_twins_line,spreads_minnesota_twins_odds,h2h_detroit_tigers_line,h2h_detroit_tigers_odds,h2h_tampa_bay_rays_line,h2h_tampa_bay_rays_odds,spreads_detroit_tigers_line,spreads_detroit_tigers_odds,spreads_tampa_bay_rays_line,spreads_tampa_bay_rays_odds,h2h_arizona_diamondbacks_line,h2h_arizona_diamondbacks_odds,h2h_colorado_rockies_line,h2h_colorado_rockies_odds,spreads_arizona_diamondbacks_line,spreads_arizona_diamondbacks_odds,spreads_colorado_rockies_line,spreads_colorado_rockies_odds,h2h_kansas_city_royals_line,h2h_kansas_city_royals_odds,h2h_san_diego_padres_line,h2h_san_diego_padres_odds,spreads_kansas_city_royals_line,spreads_kansas_city_royals_odds,spreads_san_diego_padres_line,spreads_san_diego_padres_odds,pitcher_props,batter_props,game_date
1f2651cdb92eb35e4b6cf022e6482881,New York Yankees,Baltimore Orioles,2025-06-20 23:06:00+00:00,,192.0,,-240.0,1.5,-106.0,-1.5,-114.0,9.0,-110,9.0,-110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'player': 'Tomoyuki Sugano', 'market': 'pitcher_strikeouts', 'line': 3.5, 'odds': -114}, {'player': 'Tomoyuki Sugano', 'market': 'pitcher_strikeouts', 'line': 3.5, 'odds': -114}, {'player': 'Max Fried', 'market': 'pitcher_strikeouts', 'line': 6.5, 'odds': -110}, {'player': 'Max Fried', 'market': 'pitcher_strikeouts', 'line': 6.5, 'odds': -116}, {'player': 'Max Fried', 'market': 'pitcher_strikeouts', 'line': 6.5, 'odds': -110}, {'player': 'Max Fried', 'market': 'pitcher_strikeouts', 'line': 6.5, 'odds': -120}, {'player': 'Tomoyuki Sugano', 'market': 'pitcher_strikeouts', 'line': 3.5, 'odds': -105}, {'player': 'Tomoyuki Sugano', 'market': 'pitcher_strikeouts', 'line': 3.5, 'odds': -125}]","[{'player': 'Aaron Judge', 'market': 'batter_hits', 'line': 0.5, 'odds': -300}, {'player': 'Paul Goldschmidt', 'market': 'batter_hits', 'line': 0.5, 'odds': -250}, {'player': 'Trent Grisham', 'market': 'batter_hits', 'line': 0.5, 'odds': -240}, {'player': 'Cody Bellinger', 'market': 'batter_hits', 'line': 0.5, 'odds': -230}, {'player': 'Giancarlo Stanton', 'market': 'batter_hits', 'line': 0.5, 'odds': -230}, {'player': 'Gunnar Henderson', 'market': 'batter_hits', 'line': 0.5, 'odds': -220}, {'player': 'Jordan Westburg', 'market': 'batter_hits', 'line': 0.5, 'odds': -220}, {'player': ""Ryan O'Hearn"", 'market': 'batter_hits', 'line': 0.5, 'odds': -210}, {'player': 'Adley Rutschman', 'market': 'batter_hits', 'line': 0.5, 'odds': -200}, {'player': 'Jackson Holliday', 'market': 'batter_hits', 'line': 0.5, 'odds': -200}, {'player': 'Anthony Volpe', 'market': 'batter_hits', 'line': 0.5, 'odds': -190}, {'player': 'Austin Wells', 'market': 'batter_hits', 'line': 0.5, 'odds': -180}, {'player': 'Ramon Laureano', 'market': 'batter_hits', 'line': 0.5, 'odds': -170}, {'player': 'Jazz Chisholm Jr.', 'market': 'batter_hits', 'line': 0.5, 'odds': -170}, {'player': 'DJ LeMahieu', 'market': 'batter_hits', 'line': 0.5, 'odds': -165}, {'player': 'Cedric Mullins', 'market': 'batter_hits', 'line': 0.5, 'odds': -160}, {'player': 'Colton Cowser', 'market': 'batter_hits', 'line': 0.5, 'odds': -160}, {'player': 'Coby Mayo', 'market': 'batter_hits', 'line': 0.5, 'odds': -125}, {'player': 'Aaron Judge', 'market': 'batter_hits', 'line': 1.5, 'odds': 180}, {'player': 'Paul Goldschmidt', 'market': 'batter_hits', 'line': 1.5, 'odds': 220}, {'player': 'Cody Bellinger', 'market': 'batter_hits', 'line': 1.5, 'odds': 230}, {'player': 'Trent Grisham', 'market': 'batter_hits', 'line': 1.5, 'odds': 230}, {'player': 'Jordan Westburg', 'market': 'batter_hits', 'line': 1.5, 'odds': 240}, {'player': 'Giancarlo Stanton', 'market': 'batter_hits', 'line': 1.5, 'odds': 250}, {'player': 'Gunnar Henderson', 'market': 'batter_hits', 'line': 1.5, 'odds': 260}, {'player': 'Jackson Holliday', 'market': 'batter_hits', 'line': 1.5, 'odds': 270}, {'player': 'Adley Rutschman', 'market': 'batter_hits', 'line': 1.5, 'odds': 280}, {'player': ""Ryan O'Hearn"", 'market': 'batter_hits', 'line': 1.5, 'odds': 280}, {'player': 'Anthony Volpe', 'market': 'batter_hits', 'line': 1.5, 'odds': 310}, {'player': 'Austin Wells', 'market': 'batter_hits', 'line': 1.5, 'odds': 320}, {'player': 'Cedric Mullins', 'market': 'batter_hits', 'line': 1.5, 'odds': 350}, {'player': 'Ramon Laureano', 'market': 'batter_hits', 'line': 1.5, 'odds': 350}, {'player': 'DJ LeMahieu', 'market': 'batter_hits', 'line': 1.5, 'odds': 360}, {'player': 'Jazz Chisholm Jr.', 'market': 'batter_hits', 'line': 1.5, 'odds': 360}, {'player': 'Colton Cowser', 'market': 'batter_hits', 'line': 1.5, 'odds': 370}, {'player': 'Coby Mayo', 'market': 'batter_hits', 'line': 1.5, 'odds': 500}, {'player': 'Aaron Judge', 'market': 'batter_hits', 'line': 2.5, 'odds': 900}, {'player': 'Paul Goldschmidt', 'market': 'batter_hits', 'line': 2.5, 'odds': 1200}, {'player': 'Trent Grisham', 'market': 'batter_hits', 'line': 2.5, 'odds': 1200}, {'player': 'Jordan Westburg', 'market': 'batter_hits', 'line': 2.5, 'odds': 1300}, {'player': 'Cody Bellinger', 'market': 'batter_hits', 'line': 2.5, 'odds': 1300}, {'player': 'Jackson Holliday', 'market': 'batter_hits', 'line': 2.5, 'odds': 1300}, {'player': 'Gunnar Henderson', 'market': 'batter_hits', 'line': 2.5, 'odds': 1400}, {'player': 'Adley Rutschman', 'market': 'batter_hits', 'line': 2.5, 'odds': 1400}, {'player': 'Giancarlo Stanton', 'market': 'batter_hits', 'line': 2.5, 'odds': 1400}, {'player': ""Ryan O'Hearn"", 'market': 'batter_hits', 'line': 2.5, 'odds': 1600}, {'player': 'Anthony Volpe', 'market': 'batter_hits', 'line': 2.5, 'odds': 1800}, {'player': 'Austin Wells', 'market': 'batter_hits', 'line': 2.5, 'odds': 2000}, {'player': 'Cedric Mullins', 'market': 'batter_hits', 'line': 2.5, 'odds': 2000}, {'player': 'Ramon Laureano', 'market': 'batter_hits', 'line': 2.5, 'odds': 2100}, {'player': 'Colton Cowser', 'market': 'batter_hits', 'line': 2.5, 'odds': 2100}, {'player': 'Jazz Chisholm Jr.', 'market': 'batter_hits', 'line': 2.5, 'odds': 2200}, {'player': 'DJ LeMahieu', 'market': 'batter_hits', 'line': 2.5, 'odds': 2400}, {'player': 'Coby Mayo', 'market': 'batter_hits', 'line': 2.5, 'odds': 3300}, {'player': 'Aaron Judge', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 176}, {'player': 'Giancarlo Stanton', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 220}, {'player': 'Trent Grisham', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 300}, {'player': 'Austin Wells', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 350}, {'player': 'Cody Bellinger', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 400}, {'player': 'Jazz Chisholm Jr.', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 400}, {'player': 'Paul Goldschmidt', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 430}, {'player': 'Jordan Westburg', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 480}, {'player': 'Cedric Mullins', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 500}, {'player': 'Gunnar Henderson', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 540}, {'player': 'Anthony Volpe', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 560}, {'player': 'Ramon Laureano', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 560}, {'player': 'Colton Cowser', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 600}, {'player': ""Ryan O'Hearn"", 'market': 'batter_home_runs', 'line': 0.5, 'odds': 600}, {'player': 'Adley Rutschman', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 630}, {'player': 'Jackson Holliday', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 630}, {'player': 'DJ LeMahieu', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 830}, {'player': 'Coby Mayo', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 870}, {'player': 'Cody Bellinger', 'market': 'batter_hits', 'line': 1.5, 'odds': 185}, {'player': 'Cody Bellinger', 'market': 'batter_hits', 'line': 1.5, 'odds': -265}, {'player': 'Aaron Judge', 'market': 'batter_hits', 'line': 1.5, 'odds': 190}, {'player': 'Aaron Judge', 'market': 'batter_hits', 'line': 1.5, 'odds': -270}, {'player': 'Giancarlo Stanton', 'market': 'batter_hits', 'line': 0.5, 'odds': -235}, {'player': 'Giancarlo Stanton', 'market': 'batter_hits', 'line': 0.5, 'odds': 165}, {'player': 'Paul Goldschmidt', 'market': 'batter_hits', 'line': 0.5, 'odds': -230}, {'player': 'Paul Goldschmidt', 'market': 'batter_hits', 'line': 0.5, 'odds': 160}, {'player': 'Trent Grisham', 'market': 'batter_hits', 'line': 0.5, 'odds': -225}, {'player': 'Trent Grisham', 'market': 'batter_hits', 'line': 0.5, 'odds': 160}, {'player': 'Adley Rutschman', 'market': 'batter_hits', 'line': 0.5, 'odds': -220}, {'player': 'Adley Rutschman', 'market': 'batter_hits', 'line': 0.5, 'odds': 155}, {'player': 'Jordan Westburg', 'market': 'batter_hits', 'line': 0.5, 'odds': -220}, {'player': 'Jordan Westburg', 'market': 'batter_hits', 'line': 0.5, 'odds': 155}, {'player': 'Gunnar Henderson', 'market': 'batter_hits', 'line': 0.5, 'odds': -195}, {'player': 'Gunnar Henderson', 'market': 'batter_hits', 'line': 0.5, 'odds': 140}, {'player': 'Jazz Chisholm Jr.', 'market': 'batter_hits', 'line': 0.5, 'odds': -195}, {'player': 'Jazz Chisholm Jr.', 'market': 'batter_hits', 'line': 0.5, 'odds': 135}, {'player': ""Ryan O'Hearn"", 'market': 'batter_hits', 'line': 0.5, 'odds': -190}, {'player': ""Ryan O'Hearn"", 'market': 'batter_hits', 'line': 0.5, 'odds': 135}, {'player': 'Anthony Volpe', 'market': 'batter_hits', 'line': 0.5, 'odds': -185}, {'player': 'Anthony Volpe', 'market': 'batter_hits', 'line': 0.5, 'odds': 130}, {'player': 'Jackson Holliday', 'market': 'batter_hits', 'line': 0.5, 'odds': -185}, {'player': 'Jackson Holliday', 'market': 'batter_hits', 'line': 0.5, 'odds': 130}, {'player': 'DJ LeMahieu', 'market': 'batter_hits', 'line': 0.5, 'odds': -170}, {'player': 'DJ LeMahieu', 'market': 'batter_hits', 'line': 0.5, 'odds': 120}, {'player': 'Ramon Laureano', 'market': 'batter_hits', 'line': 0.5, 'odds': -170}, {'player': 'Ramon Laureano', 'market': 'batter_hits', 'line': 0.5, 'odds': 120}, {'player': 'Cedric Mullins', 'market': 'batter_hits', 'line': 0.5, 'odds': -165}, {'player': 'Cedric Mullins', 'market': 'batter_hits', 'line': 0.5, 'odds': 115}, {'player': 'Austin Wells', 'market': 'batter_hits', 'line': 0.5, 'odds': -160}, {'player': 'Austin Wells', 'market': 'batter_hits', 'line': 0.5, 'odds': 115}, {'player': 'Coby Mayo', 'market': 'batter_hits', 'line': 0.5, 'odds': -120}, {'player': 'Coby Mayo', 'market': 'batter_hits', 'line': 0.5, 'odds': -120}, {'player': 'Colton Cowser', 'market': 'batter_hits', 'line': 0.5, 'odds': -120}, {'player': 'Colton Cowser', 'market': 'batter_hits', 'line': 0.5, 'odds': -115}]",2025-06-20
394d0ade265d12771303adcabcbf216c,Pittsburgh Pirates,Texas Rangers,2025-06-20 22:41:00+00:00,,,,,,,,,7.5,-114,7.5,-107,,157.0,,-193.0,1.5,-113.0,-1.5,-108.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'player': 'Jacob deGrom', 'market': 'pitcher_strikeouts', 'line': 6.5, 'odds': 102}, {'player': 'Jacob deGrom', 'market': 'pitcher_strikeouts', 'line': 6.5, 'odds': -136}, {'player': 'Mike Burrows', 'market': 'pitcher_strikeouts', 'line': 4.5, 'odds': -134}, {'player': 'Mike Burrows', 'market': 'pitcher_strikeouts', 'line': 4.5, 'odds': 106}, {'player': 'Jacob deGrom', 'market': 'pitcher_strikeouts', 'line': 6.5, 'odds': -105}, {'player': 'Jacob deGrom', 'market': 'pitcher_strikeouts', 'line': 6.5, 'odds': -125}, {'player': 'Mike Burrows', 'market': 'pitcher_strikeouts', 'line': 4.5, 'odds': -135}, {'player': 'Mike Burrows', 'market': 'pitcher_strikeouts', 'line': 4.5, 'odds': 105}]","[{'player': 'Wyatt Langford', 'market': 'batter_hits', 'line': 1.5, 'odds': 185}, {'player': 'Corey Seager', 'market': 'batter_hits', 'line': 1.5, 'odds': 190}, {'player': 'Marcus Semien', 'market': 'batter_hits', 'line': 1.5, 'odds': 220}, {'player': 'Jake Burger', 'market': 'batter_hits', 'line': 1.5, 'odds': 240}, {'player': 'Nick Gonzales', 'market': 'batter_hits', 'line': 1.5, 'odds': 260}, {'player': 'Oneil Cruz', 'market': 'batter_hits', 'line': 1.5, 'odds': 260}, {'player': 'Josh Jung', 'market': 'batter_hits', 'line': 1.5, 'odds': 270}, {'player': 'Alejandro Osuna', 'market': 'batter_hits', 'line': 1.5, 'odds': 270}, {'player': 'Adolis Garcia', 'market': 'batter_hits', 'line': 1.5, 'odds': 280}, {'player': 'Evan Carter', 'market': 'batter_hits', 'line': 1.5, 'odds': 280}, {'player': 'Andrew McCutchen', 'market': 'batter_hits', 'line': 1.5, 'odds': 310}, {'player': 'Spencer Horwitz', 'market': 'batter_hits', 'line': 1.5, 'odds': 320}, {'player': 'Isiah Kiner-Falefa', 'market': 'batter_hits', 'line': 1.5, 'odds': 340}, {'player': 'Adam Frazier', 'market': 'batter_hits', 'line': 1.5, 'odds': 370}, {'player': 'Jonah Heim', 'market': 'batter_hits', 'line': 1.5, 'odds': 370}, {'player': ""Ke'Bryan Hayes"", 'market': 'batter_hits', 'line': 1.5, 'odds': 370}, {'player': 'Joey Bart', 'market': 'batter_hits', 'line': 1.5, 'odds': 390}, {'player': 'Alexander Canario', 'market': 'batter_hits', 'line': 1.5, 'odds': 420}, {'player': 'Wyatt Langford', 'market': 'batter_hits', 'line': 2.5, 'odds': 950}, {'player': 'Corey Seager', 'market': 'batter_hits', 'line': 2.5, 'odds': 1000}, {'player': 'Marcus Semien', 'market': 'batter_hits', 'line': 2.5, 'odds': 1100}, {'player': 'Jake Burger', 'market': 'batter_hits', 'line': 2.5, 'odds': 1200}, {'player': 'Nick Gonzales', 'market': 'batter_hits', 'line': 2.5, 'odds': 1400}, {'player': 'Oneil Cruz', 'market': 'batter_hits', 'line': 2.5, 'odds': 1400}, {'player': 'Alejandro Osuna', 'market': 'batter_hits', 'line': 2.5, 'odds': 1400}, {'player': 'Adolis Garcia', 'market': 'batter_hits', 'line': 2.5, 'odds': 1500}, {'player': 'Evan Carter', 'market': 'batter_hits', 'line': 2.5, 'odds': 1500}, {'player': 'Josh Jung', 'market': 'batter_hits', 'line': 2.5, 'odds': 1600}, {'player': 'Andrew McCutchen', 'market': 'batter_hits', 'line': 2.5, 'odds': 1800}, {'player': 'Spencer Horwitz', 'market': 'batter_hits', 'line': 2.5, 'odds': 1900}, {'player': 'Isiah Kiner-Falefa', 'market': 'batter_hits', 'line': 2.5, 'odds': 2100}, {'player': 'Jonah Heim', 'market': 'batter_hits', 'line': 2.5, 'odds': 2200}, {'player': ""Ke'Bryan Hayes"", 'market': 'batter_hits', 'line': 2.5, 'odds': 2300}, {'player': 'Adam Frazier', 'market': 'batter_hits', 'line': 2.5, 'odds': 2300}, {'player': 'Alexander Canario', 'market': 'batter_hits', 'line': 2.5, 'odds': 2400}, {'player': 'Joey Bart', 'market': 'batter_hits', 'line': 2.5, 'odds': 2600}, {'player': 'Corey Seager', 'market': 'batter_hits', 'line': 0.5, 'odds': -290}, {'player': 'Wyatt Langford', 'market': 'batter_hits', 'line': 0.5, 'odds': -280}, {'player': 'Marcus Semien', 'market': 'batter_hits', 'line': 0.5, 'odds': -240}, {'player': 'Jake Burger', 'market': 'batter_hits', 'line': 0.5, 'odds': -230}, {'player': 'Oneil Cruz', 'market': 'batter_hits', 'line': 0.5, 'odds': -220}, {'player': 'Nick Gonzales', 'market': 'batter_hits', 'line': 0.5, 'odds': -220}, {'player': 'Josh Jung', 'market': 'batter_hits', 'line': 0.5, 'odds': -200}, {'player': 'Alejandro Osuna', 'market': 'batter_hits', 'line': 0.5, 'odds': -200}, {'player': 'Evan Carter', 'market': 'batter_hits', 'line': 0.5, 'odds': -195}, {'player': 'Adolis Garcia', 'market': 'batter_hits', 'line': 0.5, 'odds': -195}, {'player': 'Andrew McCutchen', 'market': 'batter_hits', 'line': 0.5, 'odds': -190}, {'player': 'Spencer Horwitz', 'market': 'batter_hits', 'line': 0.5, 'odds': -185}, {'player': 'Isiah Kiner-Falefa', 'market': 'batter_hits', 'line': 0.5, 'odds': -175}, {'player': ""Ke'Bryan Hayes"", 'market': 'batter_hits', 'line': 0.5, 'odds': -170}, {'player': 'Jonah Heim', 'market': 'batter_hits', 'line': 0.5, 'odds': -165}, {'player': 'Adam Frazier', 'market': 'batter_hits', 'line': 0.5, 'odds': -165}, {'player': 'Alexander Canario', 'market': 'batter_hits', 'line': 0.5, 'odds': -155}, {'player': 'Joey Bart', 'market': 'batter_hits', 'line': 0.5, 'odds': -155}, {'player': 'Corey Seager', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 390}, {'player': 'Oneil Cruz', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 390}, {'player': 'Wyatt Langford', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 430}, {'player': 'Jake Burger', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 450}, {'player': 'Adolis Garcia', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 540}, {'player': 'Evan Carter', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 560}, {'player': 'Marcus Semien', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 600}, {'player': 'Josh Jung', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 750}, {'player': 'Andrew McCutchen', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 750}, {'player': 'Jonah Heim', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 750}, {'player': 'Spencer Horwitz', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 900}, {'player': 'Alexander Canario', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 900}, {'player': 'Joey Bart', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 1000}, {'player': 'Nick Gonzales', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 1060}, {'player': 'Alejandro Osuna', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 1060}, {'player': 'Adam Frazier', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 1300}, {'player': ""Ke'Bryan Hayes"", 'market': 'batter_home_runs', 'line': 0.5, 'odds': 1300}, {'player': 'Isiah Kiner-Falefa', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 1700}, {'player': 'Corey Seager', 'market': 'batter_hits', 'line': 1.5, 'odds': 185}, {'player': 'Corey Seager', 'market': 'batter_hits', 'line': 1.5, 'odds': -255}, {'player': 'Nick Gonzales', 'market': 'batter_hits', 'line': 0.5, 'odds': -245}, {'player': 'Nick Gonzales', 'market': 'batter_hits', 'line': 0.5, 'odds': 180}, {'player': 'Wyatt Langford', 'market': 'batter_hits', 'line': 0.5, 'odds': -235}, {'player': 'Wyatt Langford', 'market': 'batter_hits', 'line': 0.5, 'odds': 170}, {'player': 'Marcus Semien', 'market': 'batter_hits', 'line': 0.5, 'odds': -215}, {'player': 'Marcus Semien', 'market': 'batter_hits', 'line': 0.5, 'odds': 155}, {'player': 'Evan Carter', 'market': 'batter_hits', 'line': 0.5, 'odds': -205}, {'player': 'Evan Carter', 'market': 'batter_hits', 'line': 0.5, 'odds': 150}, {'player': 'Jake Burger', 'market': 'batter_hits', 'line': 0.5, 'odds': -195}, {'player': 'Jake Burger', 'market': 'batter_hits', 'line': 0.5, 'odds': 140}, {'player': 'Isiah Kiner-Falefa', 'market': 'batter_hits', 'line': 0.5, 'odds': -190}, {'player': 'Isiah Kiner-Falefa', 'market': 'batter_hits', 'line': 0.5, 'odds': 140}, {'player': 'Josh Jung', 'market': 'batter_hits', 'line': 0.5, 'odds': -190}, {'player': 'Josh Jung', 'market': 'batter_hits', 'line': 0.5, 'odds': 140}, {'player': 'Oneil Cruz', 'market': 'batter_hits', 'line': 0.5, 'odds': -190}, {'player': 'Oneil Cruz', 'market': 'batter_hits', 'line': 0.5, 'odds': 140}, {'player': 'Adolis Garcia', 'market': 'batter_hits', 'line': 0.5, 'odds': -185}, {'player': 'Adolis Garcia', 'market': 'batter_hits', 'line': 0.5, 'odds': 135}, {'player': 'Andrew McCutchen', 'market': 'batter_hits', 'line': 0.5, 'odds': -180}, {'player': 'Andrew McCutchen', 'market': 'batter_hits', 'line': 0.5, 'odds': 135}, {'player': 'Spencer Horwitz', 'market': 'batter_hits', 'line': 0.5, 'odds': -175}, {'player': 'Spencer Horwitz', 'market': 'batter_hits', 'line': 0.5, 'odds': 130}, {'player': 'Alejandro Osuna', 'market': 'batter_hits', 'line': 0.5, 'odds': -170}, {'player': 'Alejandro Osuna', 'market': 'batter_hits', 'line': 0.5, 'odds': 125}, {'player': 'Alexander Canario', 'market': 'batter_hits', 'line': 0.5, 'odds': -155}, {'player': 'Alexander Canario', 'market': 'batter_hits', 'line': 0.5, 'odds': 115}, {'player': 'Adam Frazier', 'market': 'batter_hits', 'line': 0.5, 'odds': -150}, {'player': 'Adam Frazier', 'market': 'batter_hits', 'line': 0.5, 'odds': 110}, {'player': 'Joey Bart', 'market': 'batter_hits', 'line': 0.5, 'odds': -145}, {'player': 'Joey Bart', 'market': 'batter_hits', 'line': 0.5, 'odds': 105}, {'player': ""Ke'Bryan Hayes"", 'market': 'batter_hits', 'line': 0.5, 'odds': -145}, {'player': ""Ke'Bryan Hayes"", 'market': 'batter_hits', 'line': 0.5, 'odds': 110}, {'player': 'Jonah Heim', 'market': 'batter_hits', 'line': 0.5, 'odds': -140}, {'player': 'Jonah Heim', 'market': 'batter_hits', 'line': 0.5, 'odds': 105}]",2025-06-20
