event_id,home_team,away_team,commence_time,h2h_baltimore_orioles_line,h2h_baltimore_orioles_odds,h2h_st._louis_cardinals_line,h2h_st._louis_cardinals_odds,spreads_baltimore_orioles_line,spreads_baltimore_orioles_odds,spreads_st._louis_cardinals_line,spreads_st._louis_cardinals_odds,totals_over_line,totals_over_odds,totals_under_line,totals_under_odds,h2h_atlanta_braves_line,h2h_atlanta_braves_odds,h2h_philadelphia_phillies_line,h2h_philadelphia_phillies_odds,spreads_atlanta_braves_line,spreads_atlanta_braves_odds,spreads_philadelphia_phillies_line,spreads_philadelphia_phillies_odds,h2h_los_angeles_angels_line,h2h_los_angeles_angels_odds,h2h_new_york_yankees_line,h2h_new_york_yankees_odds,spreads_los_angeles_angels_line,spreads_los_angeles_angels_odds,spreads_new_york_yankees_line,spreads_new_york_yankees_odds,h2h_houston_astros_line,h2h_houston_astros_odds,h2h_oakland_athletics_line,h2h_oakland_athletics_odds,spreads_houston_astros_line,spreads_houston_astros_odds,spreads_oakland_athletics_line,spreads_oakland_athletics_odds,h2h_cincinnati_reds_line,h2h_cincinnati_reds_odds,h2h_kansas_city_royals_line,h2h_kansas_city_royals_odds,spreads_cincinnati_reds_line,spreads_cincinnati_reds_odds,spreads_kansas_city_royals_line,spreads_kansas_city_royals_odds,h2h_seattle_mariners_line,h2h_seattle_mariners_odds,h2h_washington_nationals_line,h2h_washington_nationals_odds,spreads_seattle_mariners_line,spreads_seattle_mariners_odds,spreads_washington_nationals_line,spreads_washington_nationals_odds,h2h_miami_marlins_line,h2h_miami_marlins_odds,h2h_san_diego_padres_line,h2h_san_diego_padres_odds,spreads_miami_marlins_line,spreads_miami_marlins_odds,spreads_san_diego_padres_line,spreads_san_diego_padres_odds,h2h_arizona_diamondbacks_line,h2h_arizona_diamondbacks_odds,h2h_pittsburgh_pirates_line,h2h_pittsburgh_pirates_odds,spreads_arizona_diamondbacks_line,spreads_arizona_diamondbacks_odds,spreads_pittsburgh_pirates_line,spreads_pittsburgh_pirates_odds,h2h_chicago_cubs_line,h2h_chicago_cubs_odds,h2h_colorado_rockies_line,h2h_colorado_rockies_odds,spreads_chicago_cubs_line,spreads_chicago_cubs_odds,spreads_colorado_rockies_line,spreads_colorado_rockies_odds,h2h_texas_rangers_line,h2h_texas_rangers_odds,h2h_toronto_blue_jays_line,h2h_toronto_blue_jays_odds,spreads_texas_rangers_line,spreads_texas_rangers_odds,spreads_toronto_blue_jays_line,spreads_toronto_blue_jays_odds,pitcher_props,batter_props,game_date
0d747868943922e309302f3b3088c3f2,Baltimore Orioles,St. Louis Cardinals,2025-05-28 22:36:00+00:00,,-117.0,,106.0,-1.5,170.0,1.5,-195.0,8.0,-110,8.0,-110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'player': 'Miles Mikolas', 'market': 'pitcher_strikeouts', 'line': 3.5, 'odds': -116}, {'player': 'Miles Mikolas', 'market': 'pitcher_strikeouts', 'line': 3.5, 'odds': -111}, {'player': 'Cade Povich', 'market': 'pitcher_strikeouts', 'line': 4.5, 'odds': -137}, {'player': 'Cade Povich', 'market': 'pitcher_strikeouts', 'line': 4.5, 'odds': 106}]","[{'player': 'Cedric Mullins', 'market': 'batter_hits', 'line': 1.5, 'odds': 260}, {'player': 'Cedric Mullins', 'market': 'batter_hits', 'line': 0.5, 'odds': -182}, {'player': 'Cedric Mullins', 'market': 'batter_hits', 'line': 2.5, 'odds': 1000}, {'player': 'Ramon Urias', 'market': 'batter_hits', 'line': 2.5, 'odds': 650}, {'player': 'Ramon Urias', 'market': 'batter_hits', 'line': 0.5, 'odds': -256}, {'player': 'Ramon Urias', 'market': 'batter_hits', 'line': 1.5, 'odds': 182}, {'player': 'Ivan Herrera', 'market': 'batter_hits', 'line': 1.5, 'odds': 260}, {'player': 'Ivan Herrera', 'market': 'batter_hits', 'line': 2.5, 'odds': 1000}, {'player': 'Ivan Herrera', 'market': 'batter_hits', 'line': 0.5, 'odds': -189}, {'player': 'Nolan Arenado', 'market': 'batter_hits', 'line': 1.5, 'odds': 250}, {'player': 'Nolan Arenado', 'market': 'batter_hits', 'line': 2.5, 'odds': 950}, {'player': 'Nolan Arenado', 'market': 'batter_hits', 'line': 0.5, 'odds': -200}, {'player': 'Ryan Mountcastle', 'market': 'batter_hits', 'line': 0.5, 'odds': -370}, {'player': 'Ryan Mountcastle', 'market': 'batter_hits', 'line': 2.5, 'odds': 475}, {'player': 'Ryan Mountcastle', 'market': 'batter_hits', 'line': 1.5, 'odds': 190}, {'player': 'Ryan Mountcastle', 'market': 'batter_hits', 'line': 3.5, 'odds': 1450}, {'player': 'Gunnar Henderson', 'market': 'batter_hits', 'line': 3.5, 'odds': 1750}, {'player': 'Gunnar Henderson', 'market': 'batter_hits', 'line': 0.5, 'odds': -303}, {'player': 'Gunnar Henderson', 'market': 'batter_hits', 'line': 1.5, 'odds': 199}, {'player': 'Gunnar Henderson', 'market': 'batter_hits', 'line': 2.5, 'odds': 550}, {'player': 'Jorge Mateo', 'market': 'batter_hits', 'line': 2.5, 'odds': 1100}, {'player': 'Jorge Mateo', 'market': 'batter_hits', 'line': 1.5, 'odds': 280}, {'player': 'Jorge Mateo', 'market': 'batter_hits', 'line': 0.5, 'odds': -167}, {'player': 'Brendan Donovan', 'market': 'batter_hits', 'line': 2.5, 'odds': 575}, {'player': 'Brendan Donovan', 'market': 'batter_hits', 'line': 1.5, 'odds': 177}, {'player': 'Brendan Donovan', 'market': 'batter_hits', 'line': 0.5, 'odds': -227}, {'player': 'Lars Nootbaar', 'market': 'batter_hits', 'line': 2.5, 'odds': 775}, {'player': 'Lars Nootbaar', 'market': 'batter_hits', 'line': 1.5, 'odds': 220}, {'player': 'Lars Nootbaar', 'market': 'batter_hits', 'line': 0.5, 'odds': -192}, {'player': 'Willson Contreras', 'market': 'batter_hits', 'line': 2.5, 'odds': 950}, {'player': 'Willson Contreras', 'market': 'batter_hits', 'line': 0.5, 'odds': -213}, {'player': 'Willson Contreras', 'market': 'batter_hits', 'line': 1.5, 'odds': 240}, {'player': ""Ryan O'Hearn"", 'market': 'batter_hits', 'line': 2.5, 'odds': 750}, {'player': ""Ryan O'Hearn"", 'market': 'batter_hits', 'line': 0.5, 'odds': -208}, {'player': ""Ryan O'Hearn"", 'market': 'batter_hits', 'line': 1.5, 'odds': 210}, {'player': 'Jordan Walker', 'market': 'batter_hits', 'line': 0.5, 'odds': -164}, {'player': 'Jordan Walker', 'market': 'batter_hits', 'line': 2.5, 'odds': 1050}, {'player': 'Jordan Walker', 'market': 'batter_hits', 'line': 1.5, 'odds': 280}, {'player': 'Pedro Pages', 'market': 'batter_hits', 'line': 1.5, 'odds': 300}, {'player': 'Pedro Pages', 'market': 'batter_hits', 'line': 2.5, 'odds': 1150}, {'player': 'Pedro Pages', 'market': 'batter_hits', 'line': 0.5, 'odds': -154}, {'player': 'Masyn Winn', 'market': 'batter_hits', 'line': 0.5, 'odds': -196}, {'player': 'Masyn Winn', 'market': 'batter_hits', 'line': 1.5, 'odds': 220}, {'player': 'Masyn Winn', 'market': 'batter_hits', 'line': 2.5, 'odds': 775}, {'player': 'Heston Kjerstad', 'market': 'batter_hits', 'line': 1.5, 'odds': 270}, {'player': 'Heston Kjerstad', 'market': 'batter_hits', 'line': 2.5, 'odds': 1050}, {'player': 'Heston Kjerstad', 'market': 'batter_hits', 'line': 0.5, 'odds': -172}, {'player': 'Jackson Holliday', 'market': 'batter_hits', 'line': 0.5, 'odds': -263}, {'player': 'Jackson Holliday', 'market': 'batter_hits', 'line': 1.5, 'odds': 165}, {'player': 'Jackson Holliday', 'market': 'batter_hits', 'line': 2.5, 'odds': 500}, {'player': 'Maverick Handley', 'market': 'batter_hits', 'line': 0.5, 'odds': -128}, {'player': 'Maverick Handley', 'market': 'batter_hits', 'line': 1.5, 'odds': 340}, {'player': 'Maverick Handley', 'market': 'batter_hits', 'line': 2.5, 'odds': 1250}, {'player': 'Victor Scott II', 'market': 'batter_hits', 'line': 0.5, 'odds': -109}, {'player': 'Victor Scott II', 'market': 'batter_hits', 'line': 1.5, 'odds': 425}, {'player': 'Victor Scott II', 'market': 'batter_hits', 'line': 2.5, 'odds': 1700}, {'player': 'Cedric Mullins', 'market': 'batter_hits', 'line': 0.5, 'odds': -182}, {'player': 'Cedric Mullins', 'market': 'batter_hits', 'line': 0.5, 'odds': 139}, {'player': 'Ivan Herrera', 'market': 'batter_hits', 'line': 0.5, 'odds': -189}, {'player': 'Ivan Herrera', 'market': 'batter_hits', 'line': 0.5, 'odds': 143}, {'player': 'Ryan Mountcastle', 'market': 'batter_hits', 'line': 1.5, 'odds': 190}, {'player': 'Ryan Mountcastle', 'market': 'batter_hits', 'line': 1.5, 'odds': -256}, {'player': 'Ramon Urias', 'market': 'batter_hits', 'line': 0.5, 'odds': -256}, {'player': 'Ramon Urias', 'market': 'batter_hits', 'line': 0.5, 'odds': 189}, {'player': 'Nolan Arenado', 'market': 'batter_hits', 'line': 0.5, 'odds': -200}, {'player': 'Nolan Arenado', 'market': 'batter_hits', 'line': 0.5, 'odds': 152}, {'player': 'Lars Nootbaar', 'market': 'batter_hits', 'line': 0.5, 'odds': -192}, {'player': 'Lars Nootbaar', 'market': 'batter_hits', 'line': 0.5, 'odds': 147}, {'player': 'Gunnar Henderson', 'market': 'batter_hits', 'line': 1.5, 'odds': 199}, {'player': 'Gunnar Henderson', 'market': 'batter_hits', 'line': 1.5, 'odds': -270}, {'player': 'Brendan Donovan', 'market': 'batter_hits', 'line': 0.5, 'odds': -227}, {'player': 'Brendan Donovan', 'market': 'batter_hits', 'line': 0.5, 'odds': 172}, {'player': 'Jorge Mateo', 'market': 'batter_hits', 'line': 0.5, 'odds': -167}, {'player': 'Jorge Mateo', 'market': 'batter_hits', 'line': 0.5, 'odds': 128}, {'player': 'Willson Contreras', 'market': 'batter_hits', 'line': 0.5, 'odds': -213}, {'player': 'Willson Contreras', 'market': 'batter_hits', 'line': 0.5, 'odds': 160}, {'player': ""Ryan O'Hearn"", 'market': 'batter_hits', 'line': 0.5, 'odds': -208}, {'player': ""Ryan O'Hearn"", 'market': 'batter_hits', 'line': 0.5, 'odds': 159}, {'player': 'Jordan Walker', 'market': 'batter_hits', 'line': 0.5, 'odds': -164}, {'player': 'Jordan Walker', 'market': 'batter_hits', 'line': 0.5, 'odds': 126}, {'player': 'Victor Scott II', 'market': 'batter_hits', 'line': 0.5, 'odds': -109}, {'player': 'Victor Scott II', 'market': 'batter_hits', 'line': 0.5, 'odds': -119}, {'player': 'Jackson Holliday', 'market': 'batter_hits', 'line': 0.5, 'odds': -263}, {'player': 'Jackson Holliday', 'market': 'batter_hits', 'line': 0.5, 'odds': 195}, {'player': 'Maverick Handley', 'market': 'batter_hits', 'line': 0.5, 'odds': -128}, {'player': 'Maverick Handley', 'market': 'batter_hits', 'line': 0.5, 'odds': -101}, {'player': 'Heston Kjerstad', 'market': 'batter_hits', 'line': 0.5, 'odds': -172}, {'player': 'Heston Kjerstad', 'market': 'batter_hits', 'line': 0.5, 'odds': 132}, {'player': 'Masyn Winn', 'market': 'batter_hits', 'line': 0.5, 'odds': -196}, {'player': 'Masyn Winn', 'market': 'batter_hits', 'line': 0.5, 'odds': 149}, {'player': 'Pedro Pages', 'market': 'batter_hits', 'line': 0.5, 'odds': -154}, {'player': 'Pedro Pages', 'market': 'batter_hits', 'line': 0.5, 'odds': 119}, {'player': 'Cedric Mullins', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 450}, {'player': 'Cedric Mullins', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 2900}, {'player': 'Ramon Urias', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 3900}, {'player': 'Ramon Urias', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 600}, {'player': 'Ryan Mountcastle', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 600}, {'player': 'Ryan Mountcastle', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 3900}, {'player': 'Nolan Arenado', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 4400}, {'player': 'Nolan Arenado', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 700}, {'player': 'Ivan Herrera', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 4400}, {'player': 'Ivan Herrera', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 700}, {'player': 'Gunnar Henderson', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 400}, {'player': 'Gunnar Henderson', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 2400}, {'player': 'Jorge Mateo', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 900}, {'player': 'Jorge Mateo', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 4900}, {'player': 'Lars Nootbaar', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 600}, {'player': 'Lars Nootbaar', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 3900}, {'player': 'Brendan Donovan', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 900}, {'player': 'Brendan Donovan', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 4900}, {'player': 'Willson Contreras', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 3400}, {'player': 'Willson Contreras', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 500}, {'player': 'Jordan Walker', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 700}, {'player': 'Jordan Walker', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 4400}, {'player': ""Ryan O'Hearn"", 'market': 'batter_home_runs', 'line': 0.5, 'odds': 500}, {'player': ""Ryan O'Hearn"", 'market': 'batter_home_runs', 'line': 1.5, 'odds': 3400}, {'player': 'Heston Kjerstad', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 600}, {'player': 'Heston Kjerstad', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 3900}, {'player': 'Maverick Handley', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 4900}, {'player': 'Maverick Handley', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 900}, {'player': 'Victor Scott II', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 4900}, {'player': 'Victor Scott II', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 900}, {'player': 'Masyn Winn', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 700}, {'player': 'Masyn Winn', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 4400}, {'player': 'Jackson Holliday', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 700}, {'player': 'Jackson Holliday', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 4400}, {'player': 'Pedro Pages', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 700}, {'player': 'Pedro Pages', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 4400}]",2025-05-28
1db394a833d8af603e77922440859217,Philadelphia Phillies,Atlanta Braves,2025-05-28 22:46:00+00:00,,,,,,,,,7.5,-115,7.5,-105,,132.0,,-146.0,1.5,-165.0,-1.5,145.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'player': 'Zack Wheeler', 'market': 'pitcher_strikeouts', 'line': 6.5, 'odds': -135}, {'player': 'Zack Wheeler', 'market': 'pitcher_strikeouts', 'line': 6.5, 'odds': 105}, {'player': 'AJ Smith-Shawver', 'market': 'pitcher_strikeouts', 'line': 4.5, 'odds': -106}, {'player': 'AJ Smith-Shawver', 'market': 'pitcher_strikeouts', 'line': 4.5, 'odds': -122}]","[{'player': 'Ozzie Albies', 'market': 'batter_hits', 'line': 0.5, 'odds': -130}, {'player': 'Ozzie Albies', 'market': 'batter_hits', 'line': 0.5, 'odds': 101}, {'player': 'Rafael Marchan', 'market': 'batter_hits', 'line': 0.5, 'odds': -119}, {'player': 'Rafael Marchan', 'market': 'batter_hits', 'line': 0.5, 'odds': -109}, {'player': 'Ronald Acuna Jr.', 'market': 'batter_hits', 'line': 0.5, 'odds': -222}, {'player': 'Ronald Acuna Jr.', 'market': 'batter_hits', 'line': 0.5, 'odds': 166}, {'player': 'Austin Riley', 'market': 'batter_hits', 'line': 0.5, 'odds': -164}, {'player': 'Austin Riley', 'market': 'batter_hits', 'line': 0.5, 'odds': 126}, {'player': 'J.T. Realmuto', 'market': 'batter_hits', 'line': 0.5, 'odds': -164}, {'player': 'J.T. Realmuto', 'market': 'batter_hits', 'line': 0.5, 'odds': 125}, {'player': 'Marcell Ozuna', 'market': 'batter_hits', 'line': 0.5, 'odds': -161}, {'player': 'Marcell Ozuna', 'market': 'batter_hits', 'line': 0.5, 'odds': 123}, {'player': 'Matt Olson', 'market': 'batter_hits', 'line': 0.5, 'odds': -141}, {'player': 'Matt Olson', 'market': 'batter_hits', 'line': 0.5, 'odds': 109}, {'player': 'Alec Bohm', 'market': 'batter_hits', 'line': 0.5, 'odds': -222}, {'player': 'Alec Bohm', 'market': 'batter_hits', 'line': 0.5, 'odds': 168}, {'player': 'Nick Castellanos', 'market': 'batter_hits', 'line': 0.5, 'odds': -244}, {'player': 'Nick Castellanos', 'market': 'batter_hits', 'line': 0.5, 'odds': 182}, {'player': 'Kyle Schwarber', 'market': 'batter_hits', 'line': 0.5, 'odds': -154}, {'player': 'Kyle Schwarber', 'market': 'batter_hits', 'line': 0.5, 'odds': 119}, {'player': 'Trea Turner', 'market': 'batter_hits', 'line': 0.5, 'odds': -250}, {'player': 'Trea Turner', 'market': 'batter_hits', 'line': 0.5, 'odds': 188}, {'player': 'Michael Harris II', 'market': 'batter_hits', 'line': 0.5, 'odds': -164}, {'player': 'Michael Harris II', 'market': 'batter_hits', 'line': 0.5, 'odds': 126}, {'player': 'Bryson Stott', 'market': 'batter_hits', 'line': 0.5, 'odds': -217}, {'player': 'Bryson Stott', 'market': 'batter_hits', 'line': 0.5, 'odds': 163}, {'player': 'Nick Allen', 'market': 'batter_hits', 'line': 0.5, 'odds': -109}, {'player': 'Nick Allen', 'market': 'batter_hits', 'line': 0.5, 'odds': -119}, {'player': 'Edmundo Sosa', 'market': 'batter_hits', 'line': 0.5, 'odds': -132}, {'player': 'Edmundo Sosa', 'market': 'batter_hits', 'line': 0.5, 'odds': 102}, {'player': 'Brandon Marsh', 'market': 'batter_hits', 'line': 0.5, 'odds': -139}, {'player': 'Brandon Marsh', 'market': 'batter_hits', 'line': 0.5, 'odds': 107}, {'player': 'Drake Baldwin', 'market': 'batter_hits', 'line': 0.5, 'odds': -175}, {'player': 'Drake Baldwin', 'market': 'batter_hits', 'line': 0.5, 'odds': 135}, {'player': 'Max Kepler', 'market': 'batter_hits', 'line': 0.5, 'odds': -164}, {'player': 'Max Kepler', 'market': 'batter_hits', 'line': 0.5, 'odds': 125}, {'player': 'Alex Verdugo', 'market': 'batter_hits', 'line': 0.5, 'odds': -147}, {'player': 'Alex Verdugo', 'market': 'batter_hits', 'line': 0.5, 'odds': 114}, {'player': 'Austin Riley', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 3400}, {'player': 'Austin Riley', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 500}, {'player': 'Rafael Marchan', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 900}, {'player': 'Rafael Marchan', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 4900}, {'player': 'Ronald Acuna Jr.', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 2900}, {'player': 'Ronald Acuna Jr.', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 450}, {'player': 'Ozzie Albies', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 4900}, {'player': 'Ozzie Albies', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 900}, {'player': 'J.T. Realmuto', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 3900}, {'player': 'J.T. Realmuto', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 600}, {'player': 'Marcell Ozuna', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 2900}, {'player': 'Marcell Ozuna', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 450}, {'player': 'Nick Castellanos', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 500}, {'player': 'Nick Castellanos', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 3400}, {'player': 'Kyle Schwarber', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 300}, {'player': 'Kyle Schwarber', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 1900}, {'player': 'Matt Olson', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 2400}, {'player': 'Matt Olson', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 400}, {'player': 'Alec Bohm', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 4400}, {'player': 'Alec Bohm', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 700}, {'player': 'Bryson Stott', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 700}, {'player': 'Bryson Stott', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 4400}, {'player': 'Michael Harris II', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 4400}, {'player': 'Michael Harris II', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 700}, {'player': 'Trea Turner', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 3900}, {'player': 'Trea Turner', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 600}, {'player': 'Edmundo Sosa', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 900}, {'player': 'Edmundo Sosa', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 4900}, {'player': 'Brandon Marsh', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 4400}, {'player': 'Brandon Marsh', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 700}, {'player': 'Nick Allen', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 900}, {'player': 'Nick Allen', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 4900}, {'player': 'Max Kepler', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 500}, {'player': 'Max Kepler', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 3400}, {'player': 'Drake Baldwin', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 900}, {'player': 'Drake Baldwin', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 4900}, {'player': 'Alex Verdugo', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 900}, {'player': 'Alex Verdugo', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 4900}]",2025-05-28
