event_id,home_team,away_team,commence_time,h2h_boston_red_sox_line,h2h_boston_red_sox_odds,h2h_washington_nationals_line,h2h_washington_nationals_odds,spreads_boston_red_sox_line,spreads_boston_red_sox_odds,spreads_washington_nationals_line,spreads_washington_nationals_odds,totals_over_line,totals_over_odds,totals_under_line,totals_under_odds,h2h_oakland_athletics_line,h2h_oakland_athletics_odds,h2h_san_francisco_giants_line,h2h_san_francisco_giants_odds,spreads_oakland_athletics_line,spreads_oakland_athletics_odds,spreads_san_francisco_giants_line,spreads_san_francisco_giants_odds,h2h_chicago_cubs_line,h2h_chicago_cubs_odds,h2h_st._louis_cardinals_line,h2h_st._louis_cardinals_odds,spreads_chicago_cubs_line,spreads_chicago_cubs_odds,spreads_st._louis_cardinals_line,spreads_st._louis_cardinals_odds,h2h_san_diego_padres_line,h2h_san_diego_padres_odds,h2h_texas_rangers_line,h2h_texas_rangers_odds,spreads_san_diego_padres_line,spreads_san_diego_padres_odds,spreads_texas_rangers_line,spreads_texas_rangers_odds,h2h_houston_astros_line,h2h_houston_astros_odds,h2h_los_angeles_dodgers_line,h2h_los_angeles_dodgers_odds,spreads_houston_astros_line,spreads_houston_astros_odds,spreads_los_angeles_dodgers_line,spreads_los_angeles_dodgers_odds,h2h_los_angeles_angels_line,h2h_los_angeles_angels_odds,h2h_toronto_blue_jays_line,h2h_toronto_blue_jays_odds,spreads_los_angeles_angels_line,spreads_los_angeles_angels_odds,spreads_toronto_blue_jays_line,spreads_toronto_blue_jays_odds,h2h_cleveland_guardians_line,h2h_cleveland_guardians_odds,h2h_detroit_tigers_line,h2h_detroit_tigers_odds,spreads_cleveland_guardians_line,spreads_cleveland_guardians_odds,spreads_detroit_tigers_line,spreads_detroit_tigers_odds,h2h_kansas_city_royals_line,h2h_kansas_city_royals_odds,h2h_seattle_mariners_line,h2h_seattle_mariners_odds,spreads_kansas_city_royals_line,spreads_kansas_city_royals_odds,spreads_seattle_mariners_line,spreads_seattle_mariners_odds,h2h_cincinnati_reds_line,h2h_cincinnati_reds_odds,h2h_philadelphia_phillies_line,h2h_philadelphia_phillies_odds,spreads_cincinnati_reds_line,spreads_cincinnati_reds_odds,spreads_philadelphia_phillies_line,spreads_philadelphia_phillies_odds,h2h_chicago_white_sox_line,h2h_chicago_white_sox_odds,h2h_colorado_rockies_line,h2h_colorado_rockies_odds,spreads_chicago_white_sox_line,spreads_chicago_white_sox_odds,spreads_colorado_rockies_line,spreads_colorado_rockies_odds,h2h_atlanta_braves_line,h2h_atlanta_braves_odds,h2h_baltimore_orioles_line,h2h_baltimore_orioles_odds,spreads_atlanta_braves_line,spreads_atlanta_braves_odds,spreads_baltimore_orioles_line,spreads_baltimore_orioles_odds,h2h_minnesota_twins_line,h2h_minnesota_twins_odds,h2h_tampa_bay_rays_line,h2h_tampa_bay_rays_odds,spreads_minnesota_twins_line,spreads_minnesota_twins_odds,spreads_tampa_bay_rays_line,spreads_tampa_bay_rays_odds,h2h_arizona_diamondbacks_line,h2h_arizona_diamondbacks_odds,spreads_arizona_diamondbacks_line,spreads_arizona_diamondbacks_odds,h2h_miami_marlins_line,h2h_miami_marlins_odds,h2h_milwaukee_brewers_line,h2h_milwaukee_brewers_odds,spreads_miami_marlins_line,spreads_miami_marlins_odds,spreads_milwaukee_brewers_line,spreads_milwaukee_brewers_odds,h2h_new_york_mets_line,h2h_new_york_mets_odds,h2h_new_york_yankees_line,h2h_new_york_yankees_odds,spreads_new_york_mets_line,spreads_new_york_mets_odds,spreads_new_york_yankees_line,spreads_new_york_yankees_odds,pitcher_props,batter_props,game_date
0a71aa25c5a06a81d5fface3760c6f03,Washington Nationals,Boston Red Sox,2025-07-04 15:06:00+00:00,,-115.0,,-105.0,-1.5,140.0,1.5,-172.0,8.5,-111,8.5,-110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'player': 'Michael Soroka', 'market': 'pitcher_strikeouts', 'line': 5.5, 'odds': -116}, {'player': 'Michael Soroka', 'market': 'pitcher_strikeouts', 'line': 5.5, 'odds': -110}, {'player': 'Lucas Giolito', 'market': 'pitcher_strikeouts', 'line': 5.5, 'odds': 136}, {'player': 'Lucas Giolito', 'market': 'pitcher_strikeouts', 'line': 5.5, 'odds': -182}, {'player': 'Michael Soroka', 'market': 'pitcher_strikeouts', 'line': 5.5, 'odds': -110}, {'player': 'Michael Soroka', 'market': 'pitcher_strikeouts', 'line': 5.5, 'odds': -120}, {'player': 'Lucas Giolito', 'market': 'pitcher_strikeouts', 'line': 5.5, 'odds': 115}, {'player': 'Lucas Giolito', 'market': 'pitcher_strikeouts', 'line': 5.5, 'odds': -155}]","[{'player': 'Jarren Duran', 'market': 'batter_hits', 'line': 1.5, 'odds': 185}, {'player': 'CJ Abrams', 'market': 'batter_hits', 'line': 1.5, 'odds': 210}, {'player': 'James Wood', 'market': 'batter_hits', 'line': 1.5, 'odds': 220}, {'player': 'Luis Garcia Jr.', 'market': 'batter_hits', 'line': 1.5, 'odds': 220}, {'player': 'Abraham Toro', 'market': 'batter_hits', 'line': 1.5, 'odds': 260}, {'player': 'Roman Anthony', 'market': 'batter_hits', 'line': 1.5, 'odds': 260}, {'player': 'Josh Bell', 'market': 'batter_hits', 'line': 1.5, 'odds': 290}, {'player': 'Wilyer Abreu', 'market': 'batter_hits', 'line': 1.5, 'odds': 290}, {'player': 'Ceddanne Rafaela', 'market': 'batter_hits', 'line': 1.5, 'odds': 290}, {'player': 'Nathaniel Lowe', 'market': 'batter_hits', 'line': 1.5, 'odds': 310}, {'player': 'Carlos Narvaez', 'market': 'batter_hits', 'line': 1.5, 'odds': 320}, {'player': 'Brady House', 'market': 'batter_hits', 'line': 1.5, 'odds': 330}, {'player': 'Marcelo Mayer', 'market': 'batter_hits', 'line': 1.5, 'odds': 340}, {'player': 'Trevor Story', 'market': 'batter_hits', 'line': 1.5, 'odds': 340}, {'player': 'Daylen Lile', 'market': 'batter_hits', 'line': 1.5, 'odds': 380}, {'player': 'David Hamilton', 'market': 'batter_hits', 'line': 1.5, 'odds': 440}, {'player': 'Jacob Young', 'market': 'batter_hits', 'line': 1.5, 'odds': 480}, {'player': 'Riley Adams', 'market': 'batter_hits', 'line': 1.5, 'odds': 500}, {'player': 'Jarren Duran', 'market': 'batter_hits', 'line': 0.5, 'odds': -280}, {'player': 'CJ Abrams', 'market': 'batter_hits', 'line': 0.5, 'odds': -250}, {'player': 'Luis Garcia Jr.', 'market': 'batter_hits', 'line': 0.5, 'odds': -250}, {'player': 'James Wood', 'market': 'batter_hits', 'line': 0.5, 'odds': -250}, {'player': 'Abraham Toro', 'market': 'batter_hits', 'line': 0.5, 'odds': -210}, {'player': 'Roman Anthony', 'market': 'batter_hits', 'line': 0.5, 'odds': -210}, {'player': 'Josh Bell', 'market': 'batter_hits', 'line': 0.5, 'odds': -195}, {'player': 'Ceddanne Rafaela', 'market': 'batter_hits', 'line': 0.5, 'odds': -195}, {'player': 'Wilyer Abreu', 'market': 'batter_hits', 'line': 0.5, 'odds': -190}, {'player': 'Nathaniel Lowe', 'market': 'batter_hits', 'line': 0.5, 'odds': -185}, {'player': 'Brady House', 'market': 'batter_hits', 'line': 0.5, 'odds': -175}, {'player': 'Trevor Story', 'market': 'batter_hits', 'line': 0.5, 'odds': -175}, {'player': 'Carlos Narvaez', 'market': 'batter_hits', 'line': 0.5, 'odds': -175}, {'player': 'Marcelo Mayer', 'market': 'batter_hits', 'line': 0.5, 'odds': -165}, {'player': 'Daylen Lile', 'market': 'batter_hits', 'line': 0.5, 'odds': -165}, {'player': 'David Hamilton', 'market': 'batter_hits', 'line': 0.5, 'odds': -140}, {'player': 'Jacob Young', 'market': 'batter_hits', 'line': 0.5, 'odds': -140}, {'player': 'Riley Adams', 'market': 'batter_hits', 'line': 0.5, 'odds': -125}, {'player': 'Jarren Duran', 'market': 'batter_hits', 'line': 2.5, 'odds': 900}, {'player': 'CJ Abrams', 'market': 'batter_hits', 'line': 2.5, 'odds': 1100}, {'player': 'Luis Garcia Jr.', 'market': 'batter_hits', 'line': 2.5, 'odds': 1200}, {'player': 'Abraham Toro', 'market': 'batter_hits', 'line': 2.5, 'odds': 1300}, {'player': 'Roman Anthony', 'market': 'batter_hits', 'line': 2.5, 'odds': 1300}, {'player': 'James Wood', 'market': 'batter_hits', 'line': 2.5, 'odds': 1300}, {'player': 'Wilyer Abreu', 'market': 'batter_hits', 'line': 2.5, 'odds': 1500}, {'player': 'Josh Bell', 'market': 'batter_hits', 'line': 2.5, 'odds': 1700}, {'player': 'Ceddanne Rafaela', 'market': 'batter_hits', 'line': 2.5, 'odds': 1800}, {'player': 'Marcelo Mayer', 'market': 'batter_hits', 'line': 2.5, 'odds': 1900}, {'player': 'Nathaniel Lowe', 'market': 'batter_hits', 'line': 2.5, 'odds': 1900}, {'player': 'Carlos Narvaez', 'market': 'batter_hits', 'line': 2.5, 'odds': 1900}, {'player': 'Trevor Story', 'market': 'batter_hits', 'line': 2.5, 'odds': 2000}, {'player': 'Brady House', 'market': 'batter_hits', 'line': 2.5, 'odds': 2100}, {'player': 'Daylen Lile', 'market': 'batter_hits', 'line': 2.5, 'odds': 2500}, {'player': 'David Hamilton', 'market': 'batter_hits', 'line': 2.5, 'odds': 2700}, {'player': 'Jacob Young', 'market': 'batter_hits', 'line': 2.5, 'odds': 3100}, {'player': 'Riley Adams', 'market': 'batter_hits', 'line': 2.5, 'odds': 3500}, {'player': 'James Wood', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 330}, {'player': 'Wilyer Abreu', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 390}, {'player': 'Nathaniel Lowe', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 470}, {'player': 'CJ Abrams', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 470}, {'player': 'Josh Bell', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 520}, {'player': 'Trevor Story', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 560}, {'player': 'Marcelo Mayer', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 560}, {'player': 'Roman Anthony', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 560}, {'player': 'Luis Garcia Jr.', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 600}, {'player': 'Ceddanne Rafaela', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 680}, {'player': 'Jarren Duran', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 680}, {'player': 'Carlos Narvaez', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 700}, {'player': 'Abraham Toro', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 750}, {'player': 'Brady House', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 800}, {'player': 'Daylen Lile', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 830}, {'player': 'David Hamilton', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 870}, {'player': 'Riley Adams', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 900}, {'player': 'Jacob Young', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 1800}, {'player': 'Jarren Duran', 'market': 'batter_hits', 'line': 1.5, 'odds': 190}, {'player': 'Jarren Duran', 'market': 'batter_hits', 'line': 1.5, 'odds': -265}, {'player': 'Luis Garcia Jr.', 'market': 'batter_hits', 'line': 0.5, 'odds': -260}, {'player': 'Luis Garcia Jr.', 'market': 'batter_hits', 'line': 0.5, 'odds': 190}, {'player': 'CJ Abrams', 'market': 'batter_hits', 'line': 0.5, 'odds': -230}, {'player': 'CJ Abrams', 'market': 'batter_hits', 'line': 0.5, 'odds': 165}, {'player': 'Abraham Toro', 'market': 'batter_hits', 'line': 0.5, 'odds': -225}, {'player': 'Abraham Toro', 'market': 'batter_hits', 'line': 0.5, 'odds': 165}, {'player': 'James Wood', 'market': 'batter_hits', 'line': 0.5, 'odds': -210}, {'player': 'James Wood', 'market': 'batter_hits', 'line': 0.5, 'odds': 155}, {'player': 'Roman Anthony', 'market': 'batter_hits', 'line': 0.5, 'odds': -205}, {'player': 'Roman Anthony', 'market': 'batter_hits', 'line': 0.5, 'odds': 150}, {'player': 'Wilyer Abreu', 'market': 'batter_hits', 'line': 0.5, 'odds': -205}, {'player': 'Wilyer Abreu', 'market': 'batter_hits', 'line': 0.5, 'odds': 150}, {'player': 'Carlos Narvaez', 'market': 'batter_hits', 'line': 0.5, 'odds': -195}, {'player': 'Carlos Narvaez', 'market': 'batter_hits', 'line': 0.5, 'odds': 145}, {'player': 'Josh Bell', 'market': 'batter_hits', 'line': 0.5, 'odds': -190}, {'player': 'Josh Bell', 'market': 'batter_hits', 'line': 0.5, 'odds': 140}, {'player': 'Nathaniel Lowe', 'market': 'batter_hits', 'line': 0.5, 'odds': -190}, {'player': 'Nathaniel Lowe', 'market': 'batter_hits', 'line': 0.5, 'odds': 140}, {'player': 'Trevor Story', 'market': 'batter_hits', 'line': 0.5, 'odds': -185}, {'player': 'Trevor Story', 'market': 'batter_hits', 'line': 0.5, 'odds': 135}, {'player': 'Ceddanne Rafaela', 'market': 'batter_hits', 'line': 0.5, 'odds': -180}, {'player': 'Ceddanne Rafaela', 'market': 'batter_hits', 'line': 0.5, 'odds': 135}, {'player': 'Brady House', 'market': 'batter_hits', 'line': 0.5, 'odds': -175}, {'player': 'Brady House', 'market': 'batter_hits', 'line': 0.5, 'odds': 130}, {'player': 'Marcelo Mayer', 'market': 'batter_hits', 'line': 0.5, 'odds': -175}, {'player': 'Marcelo Mayer', 'market': 'batter_hits', 'line': 0.5, 'odds': 130}, {'player': 'Daylen Lile', 'market': 'batter_hits', 'line': 0.5, 'odds': -170}, {'player': 'Daylen Lile', 'market': 'batter_hits', 'line': 0.5, 'odds': 125}, {'player': 'Jacob Young', 'market': 'batter_hits', 'line': 0.5, 'odds': -150}, {'player': 'Jacob Young', 'market': 'batter_hits', 'line': 0.5, 'odds': 110}, {'player': 'David Hamilton', 'market': 'batter_hits', 'line': 0.5, 'odds': -140}, {'player': 'David Hamilton', 'market': 'batter_hits', 'line': 0.5, 'odds': 105}, {'player': 'Riley Adams', 'market': 'batter_hits', 'line': 0.5, 'odds': -115}, {'player': 'Riley Adams', 'market': 'batter_hits', 'line': 0.5, 'odds': -115}]",2025-07-04
0ef6aeabc52167f6cf36201c3a7a9939,Oakland Athletics,San Francisco Giants,2025-07-05 02:06:00+00:00,,,,,,,,,10.0,-113,10.0,-108,,-110.0,,-110.0,1.5,-175.0,-1.5,143.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-07-05
1ab8d1ee4a6057da8977923a8b5ecb58,Chicago Cubs,St. Louis Cardinals,2025-07-04 18:21:00+00:00,,,,,,,,,10.0,-104,10.0,-117,,,,,,,,,,-157.0,,128.0,-1.5,124.0,1.5,-151.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'player': 'Miles Mikolas', 'market': 'pitcher_strikeouts', 'line': 3.5, 'odds': -125}, {'player': 'Miles Mikolas', 'market': 'pitcher_strikeouts', 'line': 3.5, 'odds': -105}]","[{'player': 'Kyle Tucker', 'market': 'batter_hits', 'line': 1.5, 'odds': 155}, {'player': 'Kyle Tucker', 'market': 'batter_hits', 'line': 1.5, 'odds': -210}, {'player': 'Seiya Suzuki', 'market': 'batter_hits', 'line': 1.5, 'odds': 170}, {'player': 'Seiya Suzuki', 'market': 'batter_hits', 'line': 1.5, 'odds': -235}, {'player': 'Pete Crow-Armstrong', 'market': 'batter_hits', 'line': 1.5, 'odds': 185}, {'player': 'Pete Crow-Armstrong', 'market': 'batter_hits', 'line': 1.5, 'odds': -255}, {'player': 'Nico Hoerner', 'market': 'batter_hits', 'line': 0.5, 'odds': -260}, {'player': 'Nico Hoerner', 'market': 'batter_hits', 'line': 0.5, 'odds': 185}, {'player': 'Dansby Swanson', 'market': 'batter_hits', 'line': 0.5, 'odds': -255}, {'player': 'Dansby Swanson', 'market': 'batter_hits', 'line': 0.5, 'odds': 185}, {'player': 'Michael Busch', 'market': 'batter_hits', 'line': 0.5, 'odds': -245}, {'player': 'Michael Busch', 'market': 'batter_hits', 'line': 0.5, 'odds': 180}, {'player': 'Ian Happ', 'market': 'batter_hits', 'line': 0.5, 'odds': -230}, {'player': 'Ian Happ', 'market': 'batter_hits', 'line': 0.5, 'odds': 165}, {'player': 'Carson Kelly', 'market': 'batter_hits', 'line': 0.5, 'odds': -215}, {'player': 'Carson Kelly', 'market': 'batter_hits', 'line': 0.5, 'odds': 155}, {'player': 'Matt Shaw', 'market': 'batter_hits', 'line': 0.5, 'odds': -190}, {'player': 'Matt Shaw', 'market': 'batter_hits', 'line': 0.5, 'odds': 140}]",2025-07-04
1be50a43ea0515334d87f6e15fb1c420,San Diego Padres,Texas Rangers,2025-07-04 22:41:00+00:00,,,,,,,,,9.0,-101,9.0,-120,,,,,,,,,,,,,,,,,,-123.0,,101.0,1.5,-191.0,-1.5,155.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'player': 'Kumar Rocker', 'market': 'pitcher_strikeouts', 'line': 4.5, 'odds': 115}, {'player': 'Kumar Rocker', 'market': 'pitcher_strikeouts', 'line': 4.5, 'odds': -150}, {'player': 'Randy Vasquez', 'market': 'pitcher_strikeouts', 'line': 3.5, 'odds': 120}, {'player': 'Randy Vasquez', 'market': 'pitcher_strikeouts', 'line': 3.5, 'odds': -155}]","[{'player': 'Fernando Tatis Jr.', 'market': 'batter_hits', 'line': 1.5, 'odds': 155}, {'player': 'Fernando Tatis Jr.', 'market': 'batter_hits', 'line': 1.5, 'odds': -215}, {'player': 'Jackson Merrill', 'market': 'batter_hits', 'line': 1.5, 'odds': 160}, {'player': 'Jackson Merrill', 'market': 'batter_hits', 'line': 1.5, 'odds': -215}, {'player': 'Luis Arraez', 'market': 'batter_hits', 'line': 1.5, 'odds': 165}, {'player': 'Luis Arraez', 'market': 'batter_hits', 'line': 1.5, 'odds': -230}, {'player': 'Corey Seager', 'market': 'batter_hits', 'line': 1.5, 'odds': 175}, {'player': 'Corey Seager', 'market': 'batter_hits', 'line': 1.5, 'odds': -245}, {'player': 'Manny Machado', 'market': 'batter_hits', 'line': 1.5, 'odds': 175}, {'player': 'Manny Machado', 'market': 'batter_hits', 'line': 1.5, 'odds': -240}, {'player': 'Marcus Semien', 'market': 'batter_hits', 'line': 0.5, 'odds': -250}, {'player': 'Marcus Semien', 'market': 'batter_hits', 'line': 0.5, 'odds': 180}, {'player': 'Josh Smith', 'market': 'batter_hits', 'line': 0.5, 'odds': -225}, {'player': 'Josh Smith', 'market': 'batter_hits', 'line': 0.5, 'odds': 165}, {'player': 'Xander Bogaerts', 'market': 'batter_hits', 'line': 0.5, 'odds': -205}, {'player': 'Xander Bogaerts', 'market': 'batter_hits', 'line': 0.5, 'odds': 150}, {'player': 'Adolis Garcia', 'market': 'batter_hits', 'line': 0.5, 'odds': -200}, {'player': 'Adolis Garcia', 'market': 'batter_hits', 'line': 0.5, 'odds': 145}, {'player': 'Gavin Sheets', 'market': 'batter_hits', 'line': 0.5, 'odds': -200}, {'player': 'Gavin Sheets', 'market': 'batter_hits', 'line': 0.5, 'odds': 150}, {'player': 'Jake Burger', 'market': 'batter_hits', 'line': 0.5, 'odds': -195}, {'player': 'Jake Burger', 'market': 'batter_hits', 'line': 0.5, 'odds': 145}, {'player': 'Jonah Heim', 'market': 'batter_hits', 'line': 0.5, 'odds': -185}, {'player': 'Jonah Heim', 'market': 'batter_hits', 'line': 0.5, 'odds': 135}, {'player': 'Jake Cronenworth', 'market': 'batter_hits', 'line': 0.5, 'odds': -165}, {'player': 'Jake Cronenworth', 'market': 'batter_hits', 'line': 0.5, 'odds': 125}, {'player': 'Evan Carter', 'market': 'batter_hits', 'line': 0.5, 'odds': -150}, {'player': 'Evan Carter', 'market': 'batter_hits', 'line': 0.5, 'odds': 110}, {'player': 'Sam Haggerty', 'market': 'batter_hits', 'line': 0.5, 'odds': -140}, {'player': 'Sam Haggerty', 'market': 'batter_hits', 'line': 0.5, 'odds': 100}, {'player': 'Alejandro Osuna', 'market': 'batter_hits', 'line': 0.5, 'odds': -135}, {'player': 'Alejandro Osuna', 'market': 'batter_hits', 'line': 0.5, 'odds': 100}, {'player': 'Trenton Brooks', 'market': 'batter_hits', 'line': 0.5, 'odds': -120}, {'player': 'Trenton Brooks', 'market': 'batter_hits', 'line': 0.5, 'odds': -115}, {'player': 'Martin Maldonado', 'market': 'batter_hits', 'line': 0.5, 'odds': 150}, {'player': 'Martin Maldonado', 'market': 'batter_hits', 'line': 0.5, 'odds': -205}]",2025-07-04
1cf299e221ee150b1c399d19df14ca38,Los Angeles Dodgers,Houston Astros,2025-07-05 01:11:00+00:00,,,,,,,,,9.0,-121,9.0,-101,,,,,,,,,,,,,,,,,,,,,,,,,,149.0,,-182.0,1.5,-137.0,-1.5,112.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-07-05
27bb72db4e5491c65573d260ff6425c3,Toronto Blue Jays,Los Angeles Angels,2025-07-04 23:08:00+00:00,,,,,,,,,9.5,-110,9.5,-110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.0,,-162.0,1.5,-150.0,-1.5,125.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-07-04
3f9e726575e9cdd999a67f15bfcef5d7,Cleveland Guardians,Detroit Tigers,2025-07-04 23:11:00+00:00,,,,,,,,,8.0,-110,8.0,-110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-108.0,,-112.0,1.5,-182.0,-1.5,148.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-07-04
4c2dad729e05c31bda3e9437db42ca58,Seattle Mariners,Kansas City Royals,2025-07-04 02:11:00+00:00,,,,,,,,,4.5,-141,4.5,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.0,,-250.0,1.5,-173.0,-1.5,132.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'player': 'Jorge Polanco', 'market': 'batter_hits', 'line': 2.5, 'odds': 150}, {'player': 'J.P. Crawford', 'market': 'batter_hits', 'line': 2.5, 'odds': 1000}, {'player': 'Maikel Garcia', 'market': 'batter_hits', 'line': 2.5, 'odds': 1000}, {'player': 'Luke Raley', 'market': 'batter_hits', 'line': 2.5, 'odds': 2000}, {'player': 'J.P. Crawford', 'market': 'batter_hits', 'line': 1.5, 'odds': 115}, {'player': 'Maikel Garcia', 'market': 'batter_hits', 'line': 1.5, 'odds': 110}, {'player': 'Luke Raley', 'market': 'batter_hits', 'line': 1.5, 'odds': 180}, {'player': 'Julio Rodriguez', 'market': 'batter_hits', 'line': 1.5, 'odds': 800}, {'player': 'Vinnie Pasquantino', 'market': 'batter_hits', 'line': 1.5, 'odds': 800}, {'player': 'Jorge Polanco', 'market': 'batter_hits', 'line': 3.5, 'odds': 1600}, {'player': 'Julio Rodriguez', 'market': 'batter_hits', 'line': 0.5, 'odds': 100}, {'player': 'Vinnie Pasquantino', 'market': 'batter_hits', 'line': 0.5, 'odds': 102}, {'player': 'Cal Raleigh', 'market': 'batter_hits', 'line': 0.5, 'odds': 130}, {'player': 'Salvador Perez', 'market': 'batter_hits', 'line': 0.5, 'odds': 136}, {'player': 'Randy Arozarena', 'market': 'batter_hits', 'line': 0.5, 'odds': 146}, {'player': 'Dominic Canzone', 'market': 'batter_hits', 'line': 0.5, 'odds': 164}, {'player': 'Ben Williamson', 'market': 'batter_hits', 'line': 0.5, 'odds': 182}, {'player': 'Cole Young', 'market': 'batter_hits', 'line': 0.5, 'odds': 198}, {'player': 'John Rave', 'market': 'batter_hits', 'line': 0.5, 'odds': 210}, {'player': 'Cal Raleigh', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 470}, {'player': 'Randy Arozarena', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 900}, {'player': 'Salvador Perez', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 1000}, {'player': 'Vinnie Pasquantino', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 1100}, {'player': 'Luke Raley', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 1100}, {'player': 'Julio Rodriguez', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 1100}, {'player': 'Dominic Canzone', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 1200}, {'player': 'J.P. Crawford', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 1600}, {'player': 'John Rave', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 1800}, {'player': 'Maikel Garcia', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 2200}, {'player': 'Cole Young', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 2500}, {'player': 'Ben Williamson', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 2800}, {'player': 'Jorge Polanco', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 1300}, {'player': 'Cal Raleigh', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 6500}, {'player': 'Randy Arozarena', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 16000}, {'player': 'Salvador Perez', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 17000}, {'player': 'Julio Rodriguez', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 19000}]",2025-07-04
