event_id,home_team,away_team,commence_time,h2h_cleveland_guardians_line,h2h_cleveland_guardians_odds,h2h_seattle_mariners_line,h2h_seattle_mariners_odds,spreads_cleveland_guardians_line,spreads_cleveland_guardians_odds,spreads_seattle_mariners_line,spreads_seattle_mariners_odds,totals_over_line,totals_over_odds,totals_under_line,totals_under_odds,h2h_chicago_cubs_line,h2h_chicago_cubs_odds,h2h_pittsburgh_pirates_line,h2h_pittsburgh_pirates_odds,spreads_chicago_cubs_line,spreads_chicago_cubs_odds,spreads_pittsburgh_pirates_line,spreads_pittsburgh_pirates_odds,h2h_cincinnati_reds_line,h2h_cincinnati_reds_odds,h2h_detroit_tigers_line,h2h_detroit_tigers_odds,spreads_cincinnati_reds_line,spreads_cincinnati_reds_odds,spreads_detroit_tigers_line,spreads_detroit_tigers_odds,h2h_los_angeles_dodgers_line,h2h_los_angeles_dodgers_odds,h2h_san_francisco_giants_line,h2h_san_francisco_giants_odds,spreads_los_angeles_dodgers_line,spreads_los_angeles_dodgers_odds,spreads_san_francisco_giants_line,spreads_san_francisco_giants_odds,h2h_philadelphia_phillies_line,h2h_philadelphia_phillies_odds,h2h_toronto_blue_jays_line,h2h_toronto_blue_jays_odds,spreads_philadelphia_phillies_line,spreads_philadelphia_phillies_odds,spreads_toronto_blue_jays_line,spreads_toronto_blue_jays_odds,h2h_baltimore_orioles_line,h2h_baltimore_orioles_odds,h2h_los_angeles_angels_line,h2h_los_angeles_angels_odds,spreads_baltimore_orioles_line,spreads_baltimore_orioles_odds,spreads_los_angeles_angels_line,spreads_los_angeles_angels_odds,h2h_kansas_city_royals_line,h2h_kansas_city_royals_odds,h2h_oakland_athletics_line,h2h_oakland_athletics_odds,spreads_kansas_city_royals_line,spreads_kansas_city_royals_odds,spreads_oakland_athletics_line,spreads_oakland_athletics_odds,h2h_new_york_mets_line,h2h_new_york_mets_odds,h2h_tampa_bay_rays_line,h2h_tampa_bay_rays_odds,spreads_new_york_mets_line,spreads_new_york_mets_odds,spreads_tampa_bay_rays_line,spreads_tampa_bay_rays_odds,h2h_chicago_white_sox_line,h2h_chicago_white_sox_odds,h2h_texas_rangers_line,h2h_texas_rangers_odds,spreads_chicago_white_sox_line,spreads_chicago_white_sox_odds,spreads_texas_rangers_line,spreads_texas_rangers_odds,h2h_arizona_diamondbacks_line,h2h_arizona_diamondbacks_odds,h2h_san_diego_padres_line,h2h_san_diego_padres_odds,spreads_arizona_diamondbacks_line,spreads_arizona_diamondbacks_odds,spreads_san_diego_padres_line,spreads_san_diego_padres_odds,h2h_houston_astros_line,h2h_houston_astros_odds,h2h_minnesota_twins_line,h2h_minnesota_twins_odds,spreads_houston_astros_line,spreads_houston_astros_odds,spreads_minnesota_twins_line,spreads_minnesota_twins_odds,h2h_milwaukee_brewers_line,h2h_milwaukee_brewers_odds,h2h_st._louis_cardinals_line,h2h_st._louis_cardinals_odds,spreads_milwaukee_brewers_line,spreads_milwaukee_brewers_odds,spreads_st._louis_cardinals_line,spreads_st._louis_cardinals_odds,h2h_boston_red_sox_line,h2h_boston_red_sox_odds,h2h_new_york_yankees_line,h2h_new_york_yankees_odds,spreads_boston_red_sox_line,spreads_boston_red_sox_odds,spreads_new_york_yankees_line,spreads_new_york_yankees_odds,h2h_atlanta_braves_line,h2h_atlanta_braves_odds,h2h_colorado_rockies_line,h2h_colorado_rockies_odds,spreads_atlanta_braves_line,spreads_atlanta_braves_odds,spreads_colorado_rockies_line,spreads_colorado_rockies_odds,pitcher_props,batter_props,game_date
18c1d8f2550523fe89e83d2478611674,Seattle Mariners,Cleveland Guardians,2025-06-15 01:41:00+00:00,,108.0,,-132.0,1.5,-220.0,-1.5,178.0,7.0,-105,7.0,-115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'player': 'George Kirby', 'market': 'pitcher_strikeouts', 'line': 5.5, 'odds': -128}, {'player': 'George Kirby', 'market': 'pitcher_strikeouts', 'line': 5.5, 'odds': 100}, {'player': 'Tanner Bibee', 'market': 'pitcher_strikeouts', 'line': 5.5, 'odds': -114}, {'player': 'Tanner Bibee', 'market': 'pitcher_strikeouts', 'line': 5.5, 'odds': -114}]","[{'player': 'Steven Kwan', 'market': 'batter_hits', 'line': 2.5, 'odds': 950}, {'player': 'Jose Ramirez', 'market': 'batter_hits', 'line': 2.5, 'odds': 1200}, {'player': 'Julio Rodriguez', 'market': 'batter_hits', 'line': 2.5, 'odds': 1200}, {'player': 'J.P. Crawford', 'market': 'batter_hits', 'line': 2.5, 'odds': 1700}, {'player': 'Kyle Manzardo', 'market': 'batter_hits', 'line': 2.5, 'odds': 2000}, {'player': 'Lane Thomas', 'market': 'batter_hits', 'line': 2.5, 'odds': 2200}, {'player': 'Carlos Santana', 'market': 'batter_hits', 'line': 2.5, 'odds': 2200}, {'player': 'Cal Raleigh', 'market': 'batter_hits', 'line': 2.5, 'odds': 2900}, {'player': 'Jorge Polanco', 'market': 'batter_hits', 'line': 2.5, 'odds': 3200}, {'player': 'Gabriel Arias', 'market': 'batter_hits', 'line': 2.5, 'odds': 3200}, {'player': 'Rowdy Tellez', 'market': 'batter_hits', 'line': 2.5, 'odds': 3300}, {'player': 'Daniel Schneemann', 'market': 'batter_hits', 'line': 2.5, 'odds': 3300}, {'player': 'Nolan Jones', 'market': 'batter_hits', 'line': 2.5, 'odds': 3500}, {'player': 'Miles Mastrobuoni', 'market': 'batter_hits', 'line': 2.5, 'odds': 3700}, {'player': 'Randy Arozarena', 'market': 'batter_hits', 'line': 2.5, 'odds': 3800}, {'player': 'Ben Williamson', 'market': 'batter_hits', 'line': 2.5, 'odds': 3800}, {'player': 'Bo Naylor', 'market': 'batter_hits', 'line': 2.5, 'odds': 4100}, {'player': 'Cole Young', 'market': 'batter_hits', 'line': 2.5, 'odds': 4900}, {'player': 'Steven Kwan', 'market': 'batter_hits', 'line': 0.5, 'odds': -270}, {'player': 'Julio Rodriguez', 'market': 'batter_hits', 'line': 0.5, 'odds': -240}, {'player': 'Jose Ramirez', 'market': 'batter_hits', 'line': 0.5, 'odds': -230}, {'player': 'J.P. Crawford', 'market': 'batter_hits', 'line': 0.5, 'odds': -180}, {'player': 'Carlos Santana', 'market': 'batter_hits', 'line': 0.5, 'odds': -165}, {'player': 'Lane Thomas', 'market': 'batter_hits', 'line': 0.5, 'odds': -160}, {'player': 'Kyle Manzardo', 'market': 'batter_hits', 'line': 0.5, 'odds': -160}, {'player': 'Cal Raleigh', 'market': 'batter_hits', 'line': 0.5, 'odds': -145}, {'player': 'Jorge Polanco', 'market': 'batter_hits', 'line': 0.5, 'odds': -140}, {'player': 'Rowdy Tellez', 'market': 'batter_hits', 'line': 0.5, 'odds': -140}, {'player': 'Miles Mastrobuoni', 'market': 'batter_hits', 'line': 0.5, 'odds': -130}, {'player': 'Ben Williamson', 'market': 'batter_hits', 'line': 0.5, 'odds': -130}, {'player': 'Randy Arozarena', 'market': 'batter_hits', 'line': 0.5, 'odds': -130}, {'player': 'Gabriel Arias', 'market': 'batter_hits', 'line': 0.5, 'odds': -130}, {'player': 'Daniel Schneemann', 'market': 'batter_hits', 'line': 0.5, 'odds': -125}, {'player': 'Nolan Jones', 'market': 'batter_hits', 'line': 0.5, 'odds': -120}, {'player': 'Bo Naylor', 'market': 'batter_hits', 'line': 0.5, 'odds': -120}, {'player': 'Cole Young', 'market': 'batter_hits', 'line': 0.5, 'odds': -110}, {'player': 'Steven Kwan', 'market': 'batter_hits', 'line': 1.5, 'odds': 195}, {'player': 'Jose Ramirez', 'market': 'batter_hits', 'line': 1.5, 'odds': 230}, {'player': 'Julio Rodriguez', 'market': 'batter_hits', 'line': 1.5, 'odds': 230}, {'player': 'J.P. Crawford', 'market': 'batter_hits', 'line': 1.5, 'odds': 320}, {'player': 'Carlos Santana', 'market': 'batter_hits', 'line': 1.5, 'odds': 350}, {'player': 'Kyle Manzardo', 'market': 'batter_hits', 'line': 1.5, 'odds': 370}, {'player': 'Lane Thomas', 'market': 'batter_hits', 'line': 1.5, 'odds': 370}, {'player': 'Cal Raleigh', 'market': 'batter_hits', 'line': 1.5, 'odds': 430}, {'player': 'Jorge Polanco', 'market': 'batter_hits', 'line': 1.5, 'odds': 470}, {'player': 'Rowdy Tellez', 'market': 'batter_hits', 'line': 1.5, 'odds': 470}, {'player': 'Miles Mastrobuoni', 'market': 'batter_hits', 'line': 1.5, 'odds': 490}, {'player': 'Randy Arozarena', 'market': 'batter_hits', 'line': 1.5, 'odds': 500}, {'player': 'Daniel Schneemann', 'market': 'batter_hits', 'line': 1.5, 'odds': 500}, {'player': 'Gabriel Arias', 'market': 'batter_hits', 'line': 1.5, 'odds': 500}, {'player': 'Bo Naylor', 'market': 'batter_hits', 'line': 1.5, 'odds': 550}, {'player': 'Ben Williamson', 'market': 'batter_hits', 'line': 1.5, 'odds': 550}, {'player': 'Nolan Jones', 'market': 'batter_hits', 'line': 1.5, 'odds': 550}, {'player': 'Cole Young', 'market': 'batter_hits', 'line': 1.5, 'odds': 650}, {'player': 'Cal Raleigh', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 285}, {'player': 'Jose Ramirez', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 440}, {'player': 'Kyle Manzardo', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 460}, {'player': 'Julio Rodriguez', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 470}, {'player': 'Rowdy Tellez', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 520}, {'player': 'Bo Naylor', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 520}, {'player': 'Jorge Polanco', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 540}, {'player': 'Randy Arozarena', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 560}, {'player': 'Carlos Santana', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 600}, {'player': 'Lane Thomas', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 700}, {'player': 'J.P. Crawford', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 800}, {'player': 'Miles Mastrobuoni', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 800}, {'player': 'Steven Kwan', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 800}, {'player': 'Gabriel Arias', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 830}, {'player': 'Daniel Schneemann', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 830}, {'player': 'Nolan Jones', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 870}, {'player': 'Cole Young', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 1060}, {'player': 'Ben Williamson', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 1060}]",2025-06-15
273cffef3bc38082e8307bbc824b2f42,Chicago Cubs,Pittsburgh Pirates,2025-06-14 18:21:00+00:00,,,,,,,,,7.5,-119,7.5,-102,,-233.0,,188.0,-1.5,100.0,1.5,-121.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'player': 'Mike Burrows', 'market': 'pitcher_strikeouts', 'line': 4.5, 'odds': 118}, {'player': 'Mike Burrows', 'market': 'pitcher_strikeouts', 'line': 4.5, 'odds': -158}, {'player': 'Matthew Boyd', 'market': 'pitcher_strikeouts', 'line': 6.5, 'odds': 112}, {'player': 'Matthew Boyd', 'market': 'pitcher_strikeouts', 'line': 6.5, 'odds': -142}, {'player': 'Matthew Boyd', 'market': 'pitcher_strikeouts', 'line': 6.5, 'odds': 110}, {'player': 'Matthew Boyd', 'market': 'pitcher_strikeouts', 'line': 6.5, 'odds': -145}, {'player': 'Mike Burrows', 'market': 'pitcher_strikeouts', 'line': 4.5, 'odds': 125}, {'player': 'Mike Burrows', 'market': 'pitcher_strikeouts', 'line': 4.5, 'odds': -165}]","[{'player': 'Seiya Suzuki', 'market': 'batter_hits', 'line': 2.5, 'odds': 1400}, {'player': 'Pete Crow-Armstrong', 'market': 'batter_hits', 'line': 2.5, 'odds': 1600}, {'player': 'Nico Hoerner', 'market': 'batter_hits', 'line': 2.5, 'odds': 1600}, {'player': ""Ke'Bryan Hayes"", 'market': 'batter_hits', 'line': 2.5, 'odds': 1600}, {'player': 'Bryan Reynolds', 'market': 'batter_hits', 'line': 2.5, 'odds': 1600}, {'player': 'Ian Happ', 'market': 'batter_hits', 'line': 2.5, 'odds': 1700}, {'player': 'Nick Gonzales', 'market': 'batter_hits', 'line': 2.5, 'odds': 1800}, {'player': 'Kyle Tucker', 'market': 'batter_hits', 'line': 2.5, 'odds': 1800}, {'player': 'Andrew McCutchen', 'market': 'batter_hits', 'line': 2.5, 'odds': 2100}, {'player': 'Carson Kelly', 'market': 'batter_hits', 'line': 2.5, 'odds': 2100}, {'player': 'Isiah Kiner-Falefa', 'market': 'batter_hits', 'line': 2.5, 'odds': 2200}, {'player': 'Dansby Swanson', 'market': 'batter_hits', 'line': 2.5, 'odds': 2200}, {'player': 'Oneil Cruz', 'market': 'batter_hits', 'line': 2.5, 'odds': 2600}, {'player': 'Michael Busch', 'market': 'batter_hits', 'line': 2.5, 'odds': 2700}, {'player': 'Alexander Canario', 'market': 'batter_hits', 'line': 2.5, 'odds': 3000}, {'player': 'Matt Shaw', 'market': 'batter_hits', 'line': 2.5, 'odds': 3000}, {'player': 'Jared Triolo', 'market': 'batter_hits', 'line': 2.5, 'odds': 3000}, {'player': 'Henry Davis', 'market': 'batter_hits', 'line': 2.5, 'odds': 3400}, {'player': 'Nico Hoerner', 'market': 'batter_hits', 'line': 0.5, 'odds': -220}, {'player': 'Seiya Suzuki', 'market': 'batter_hits', 'line': 0.5, 'odds': -220}, {'player': 'Pete Crow-Armstrong', 'market': 'batter_hits', 'line': 0.5, 'odds': -210}, {'player': 'Bryan Reynolds', 'market': 'batter_hits', 'line': 0.5, 'odds': -200}, {'player': ""Ke'Bryan Hayes"", 'market': 'batter_hits', 'line': 0.5, 'odds': -195}, {'player': 'Kyle Tucker', 'market': 'batter_hits', 'line': 0.5, 'odds': -185}, {'player': 'Nick Gonzales', 'market': 'batter_hits', 'line': 0.5, 'odds': -180}, {'player': 'Ian Happ', 'market': 'batter_hits', 'line': 0.5, 'odds': -175}, {'player': 'Dansby Swanson', 'market': 'batter_hits', 'line': 0.5, 'odds': -170}, {'player': 'Carson Kelly', 'market': 'batter_hits', 'line': 0.5, 'odds': -170}, {'player': 'Isiah Kiner-Falefa', 'market': 'batter_hits', 'line': 0.5, 'odds': -160}, {'player': 'Andrew McCutchen', 'market': 'batter_hits', 'line': 0.5, 'odds': -160}, {'player': 'Michael Busch', 'market': 'batter_hits', 'line': 0.5, 'odds': -150}, {'player': 'Matt Shaw', 'market': 'batter_hits', 'line': 0.5, 'odds': -145}, {'player': 'Oneil Cruz', 'market': 'batter_hits', 'line': 0.5, 'odds': -140}, {'player': 'Jared Triolo', 'market': 'batter_hits', 'line': 0.5, 'odds': -135}, {'player': 'Alexander Canario', 'market': 'batter_hits', 'line': 0.5, 'odds': -130}, {'player': 'Henry Davis', 'market': 'batter_hits', 'line': 0.5, 'odds': -120}, {'player': 'Seiya Suzuki', 'market': 'batter_hits', 'line': 1.5, 'odds': 250}, {'player': 'Nico Hoerner', 'market': 'batter_hits', 'line': 1.5, 'odds': 260}, {'player': 'Pete Crow-Armstrong', 'market': 'batter_hits', 'line': 1.5, 'odds': 270}, {'player': 'Bryan Reynolds', 'market': 'batter_hits', 'line': 1.5, 'odds': 280}, {'player': ""Ke'Bryan Hayes"", 'market': 'batter_hits', 'line': 1.5, 'odds': 290}, {'player': 'Kyle Tucker', 'market': 'batter_hits', 'line': 1.5, 'odds': 310}, {'player': 'Nick Gonzales', 'market': 'batter_hits', 'line': 1.5, 'odds': 320}, {'player': 'Ian Happ', 'market': 'batter_hits', 'line': 1.5, 'odds': 320}, {'player': 'Carson Kelly', 'market': 'batter_hits', 'line': 1.5, 'odds': 350}, {'player': 'Dansby Swanson', 'market': 'batter_hits', 'line': 1.5, 'odds': 350}, {'player': 'Andrew McCutchen', 'market': 'batter_hits', 'line': 1.5, 'odds': 360}, {'player': 'Isiah Kiner-Falefa', 'market': 'batter_hits', 'line': 1.5, 'odds': 390}, {'player': 'Michael Busch', 'market': 'batter_hits', 'line': 1.5, 'odds': 410}, {'player': 'Oneil Cruz', 'market': 'batter_hits', 'line': 1.5, 'odds': 430}, {'player': 'Matt Shaw', 'market': 'batter_hits', 'line': 1.5, 'odds': 460}, {'player': 'Jared Triolo', 'market': 'batter_hits', 'line': 1.5, 'odds': 470}, {'player': 'Alexander Canario', 'market': 'batter_hits', 'line': 1.5, 'odds': 470}, {'player': 'Henry Davis', 'market': 'batter_hits', 'line': 1.5, 'odds': 500}, {'player': 'Seiya Suzuki', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 430}, {'player': 'Pete Crow-Armstrong', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 450}, {'player': 'Kyle Tucker', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 500}, {'player': 'Oneil Cruz', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 560}, {'player': 'Carson Kelly', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 600}, {'player': 'Michael Busch', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 600}, {'player': 'Dansby Swanson', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 630}, {'player': 'Bryan Reynolds', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 680}, {'player': 'Andrew McCutchen', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 700}, {'player': 'Ian Happ', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 700}, {'player': 'Henry Davis', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 750}, {'player': 'Nick Gonzales', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 750}, {'player': 'Alexander Canario', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 830}, {'player': 'Matt Shaw', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 870}, {'player': 'Jared Triolo', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 900}, {'player': 'Nico Hoerner', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 900}, {'player': ""Ke'Bryan Hayes"", 'market': 'batter_home_runs', 'line': 0.5, 'odds': 1060}, {'player': 'Isiah Kiner-Falefa', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 1060}, {'player': 'Seiya Suzuki', 'market': 'batter_hits', 'line': 0.5, 'odds': -255}, {'player': 'Seiya Suzuki', 'market': 'batter_hits', 'line': 0.5, 'odds': 175}, {'player': 'Kyle Tucker', 'market': 'batter_hits', 'line': 0.5, 'odds': -230}, {'player': 'Kyle Tucker', 'market': 'batter_hits', 'line': 0.5, 'odds': 160}, {'player': 'Nico Hoerner', 'market': 'batter_hits', 'line': 0.5, 'odds': -230}, {'player': 'Nico Hoerner', 'market': 'batter_hits', 'line': 0.5, 'odds': 160}, {'player': 'Pete Crow-Armstrong', 'market': 'batter_hits', 'line': 0.5, 'odds': -220}, {'player': 'Pete Crow-Armstrong', 'market': 'batter_hits', 'line': 0.5, 'odds': 155}, {'player': ""Ke'Bryan Hayes"", 'market': 'batter_hits', 'line': 0.5, 'odds': -210}, {'player': ""Ke'Bryan Hayes"", 'market': 'batter_hits', 'line': 0.5, 'odds': 145}, {'player': 'Bryan Reynolds', 'market': 'batter_hits', 'line': 0.5, 'odds': -200}, {'player': 'Bryan Reynolds', 'market': 'batter_hits', 'line': 0.5, 'odds': 140}, {'player': 'Ian Happ', 'market': 'batter_hits', 'line': 0.5, 'odds': -200}, {'player': 'Ian Happ', 'market': 'batter_hits', 'line': 0.5, 'odds': 140}, {'player': 'Nick Gonzales', 'market': 'batter_hits', 'line': 0.5, 'odds': -200}, {'player': 'Nick Gonzales', 'market': 'batter_hits', 'line': 0.5, 'odds': 140}, {'player': 'Dansby Swanson', 'market': 'batter_hits', 'line': 0.5, 'odds': -190}, {'player': 'Dansby Swanson', 'market': 'batter_hits', 'line': 0.5, 'odds': 135}, {'player': 'Carson Kelly', 'market': 'batter_hits', 'line': 0.5, 'odds': -185}, {'player': 'Carson Kelly', 'market': 'batter_hits', 'line': 0.5, 'odds': 130}, {'player': 'Matt Shaw', 'market': 'batter_hits', 'line': 0.5, 'odds': -185}, {'player': 'Matt Shaw', 'market': 'batter_hits', 'line': 0.5, 'odds': 130}, {'player': 'Andrew McCutchen', 'market': 'batter_hits', 'line': 0.5, 'odds': -175}, {'player': 'Andrew McCutchen', 'market': 'batter_hits', 'line': 0.5, 'odds': 125}, {'player': 'Michael Busch', 'market': 'batter_hits', 'line': 0.5, 'odds': -175}, {'player': 'Michael Busch', 'market': 'batter_hits', 'line': 0.5, 'odds': 125}, {'player': 'Isiah Kiner-Falefa', 'market': 'batter_hits', 'line': 0.5, 'odds': -160}, {'player': 'Isiah Kiner-Falefa', 'market': 'batter_hits', 'line': 0.5, 'odds': 115}, {'player': 'Henry Davis', 'market': 'batter_hits', 'line': 0.5, 'odds': -140}, {'player': 'Henry Davis', 'market': 'batter_hits', 'line': 0.5, 'odds': 100}, {'player': 'Oneil Cruz', 'market': 'batter_hits', 'line': 0.5, 'odds': -140}, {'player': 'Oneil Cruz', 'market': 'batter_hits', 'line': 0.5, 'odds': 100}, {'player': 'Alexander Canario', 'market': 'batter_hits', 'line': 0.5, 'odds': -135}, {'player': 'Alexander Canario', 'market': 'batter_hits', 'line': 0.5, 'odds': -105}, {'player': 'Jared Triolo', 'market': 'batter_hits', 'line': 0.5, 'odds': -135}, {'player': 'Jared Triolo', 'market': 'batter_hits', 'line': 0.5, 'odds': -105}]",2025-06-14
