event_id,home_team,away_team,commence_time,h2h_kansas_city_royals_line,h2h_kansas_city_royals_odds,h2h_tampa_bay_rays_line,h2h_tampa_bay_rays_odds,spreads_kansas_city_royals_line,spreads_kansas_city_royals_odds,spreads_tampa_bay_rays_line,spreads_tampa_bay_rays_odds,totals_over_line,totals_over_odds,totals_under_line,totals_under_odds,h2h_minnesota_twins_line,h2h_minnesota_twins_odds,h2h_seattle_mariners_line,h2h_seattle_mariners_odds,spreads_minnesota_twins_line,spreads_minnesota_twins_odds,spreads_seattle_mariners_line,spreads_seattle_mariners_odds,h2h_baltimore_orioles_line,h2h_baltimore_orioles_odds,h2h_texas_rangers_line,h2h_texas_rangers_odds,spreads_baltimore_orioles_line,spreads_baltimore_orioles_odds,spreads_texas_rangers_line,spreads_texas_rangers_odds,h2h_san_diego_padres_line,h2h_san_diego_padres_odds,h2h_washington_nationals_line,h2h_washington_nationals_odds,spreads_san_diego_padres_line,spreads_san_diego_padres_odds,spreads_washington_nationals_line,spreads_washington_nationals_odds,h2h_cincinnati_reds_line,h2h_cincinnati_reds_odds,h2h_new_york_yankees_line,h2h_new_york_yankees_odds,spreads_cincinnati_reds_line,spreads_cincinnati_reds_odds,spreads_new_york_yankees_line,spreads_new_york_yankees_odds,h2h_boston_red_sox_line,h2h_boston_red_sox_odds,h2h_los_angeles_angels_line,h2h_los_angeles_angels_odds,spreads_boston_red_sox_line,spreads_boston_red_sox_odds,spreads_los_angeles_angels_line,spreads_los_angeles_angels_odds,h2h_colorado_rockies_line,h2h_colorado_rockies_odds,h2h_los_angeles_dodgers_line,h2h_los_angeles_dodgers_odds,spreads_colorado_rockies_line,spreads_colorado_rockies_odds,spreads_los_angeles_dodgers_line,spreads_los_angeles_dodgers_odds,h2h_miami_marlins_line,h2h_miami_marlins_odds,h2h_san_francisco_giants_line,h2h_san_francisco_giants_odds,spreads_miami_marlins_line,spreads_miami_marlins_odds,spreads_san_francisco_giants_line,spreads_san_francisco_giants_odds,h2h_chicago_cubs_line,h2h_chicago_cubs_odds,h2h_st._louis_cardinals_line,h2h_st._louis_cardinals_odds,spreads_chicago_cubs_line,spreads_chicago_cubs_odds,spreads_st._louis_cardinals_line,spreads_st._louis_cardinals_odds,h2h_atlanta_braves_line,h2h_atlanta_braves_odds,h2h_new_york_mets_line,h2h_new_york_mets_odds,spreads_atlanta_braves_line,spreads_atlanta_braves_odds,spreads_new_york_mets_line,spreads_new_york_mets_odds,h2h_cleveland_guardians_line,h2h_cleveland_guardians_odds,h2h_toronto_blue_jays_line,h2h_toronto_blue_jays_odds,spreads_cleveland_guardians_line,spreads_cleveland_guardians_odds,spreads_toronto_blue_jays_line,spreads_toronto_blue_jays_odds,h2h_detroit_tigers_line,h2h_detroit_tigers_odds,h2h_oakland_athletics_line,h2h_oakland_athletics_odds,spreads_detroit_tigers_line,spreads_detroit_tigers_odds,spreads_oakland_athletics_line,spreads_oakland_athletics_odds,h2h_houston_astros_line,h2h_houston_astros_odds,h2h_philadelphia_phillies_line,h2h_philadelphia_phillies_odds,spreads_houston_astros_line,spreads_houston_astros_odds,spreads_philadelphia_phillies_line,spreads_philadelphia_phillies_odds,h2h_arizona_diamondbacks_line,h2h_arizona_diamondbacks_odds,h2h_chicago_white_sox_line,h2h_chicago_white_sox_odds,spreads_arizona_diamondbacks_line,spreads_arizona_diamondbacks_odds,spreads_chicago_white_sox_line,spreads_chicago_white_sox_odds,h2h_milwaukee_brewers_line,h2h_milwaukee_brewers_odds,h2h_pittsburgh_pirates_line,h2h_pittsburgh_pirates_odds,spreads_milwaukee_brewers_line,spreads_milwaukee_brewers_odds,spreads_pittsburgh_pirates_line,spreads_pittsburgh_pirates_odds,pitcher_props,batter_props,game_date
0cdc784258183116252ac5d1378951d3,Kansas City Royals,Tampa Bay Rays,2025-06-25 23:41:00+00:00,,104.0,,-126.0,1.5,-157.0,-1.5,128.0,9.0,-105,9.0,-115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'player': 'Drew Rasmussen', 'market': 'pitcher_strikeouts', 'line': 3.5, 'odds': -118}, {'player': 'Drew Rasmussen', 'market': 'pitcher_strikeouts', 'line': 3.5, 'odds': -112}, {'player': 'Michael Wacha', 'market': 'pitcher_strikeouts', 'line': 4.5, 'odds': 118}, {'player': 'Michael Wacha', 'market': 'pitcher_strikeouts', 'line': 4.5, 'odds': -150}, {'player': 'Michael Wacha', 'market': 'pitcher_strikeouts', 'line': 4.5, 'odds': 120}, {'player': 'Michael Wacha', 'market': 'pitcher_strikeouts', 'line': 4.5, 'odds': -160}, {'player': 'Drew Rasmussen', 'market': 'pitcher_strikeouts', 'line': 3.5, 'odds': -105}, {'player': 'Drew Rasmussen', 'market': 'pitcher_strikeouts', 'line': 3.5, 'odds': -125}]","[{'player': 'Yandy Diaz', 'market': 'batter_hits', 'line': 1.5, 'odds': 140}, {'player': 'Bobby Witt Jr.', 'market': 'batter_hits', 'line': 1.5, 'odds': 155}, {'player': 'Junior Caminero', 'market': 'batter_hits', 'line': 1.5, 'odds': 180}, {'player': 'Jake Mangum', 'market': 'batter_hits', 'line': 1.5, 'odds': 180}, {'player': 'Brandon Lowe', 'market': 'batter_hits', 'line': 1.5, 'odds': 195}, {'player': 'Jonathan Aranda', 'market': 'batter_hits', 'line': 1.5, 'odds': 195}, {'player': 'Josh Lowe', 'market': 'batter_hits', 'line': 1.5, 'odds': 190}, {'player': 'Chandler Simpson', 'market': 'batter_hits', 'line': 1.5, 'odds': 195}, {'player': 'Jonathan India', 'market': 'batter_hits', 'line': 1.5, 'odds': 230}, {'player': 'Maikel Garcia', 'market': 'batter_hits', 'line': 1.5, 'odds': 230}, {'player': 'Vinnie Pasquantino', 'market': 'batter_hits', 'line': 1.5, 'odds': 240}, {'player': 'Salvador Perez', 'market': 'batter_hits', 'line': 1.5, 'odds': 270}, {'player': 'Jac Caglianone', 'market': 'batter_hits', 'line': 1.5, 'odds': 300}, {'player': 'Drew Waters', 'market': 'batter_hits', 'line': 1.5, 'odds': 320}, {'player': 'Taylor Walls', 'market': 'batter_hits', 'line': 1.5, 'odds': 360}, {'player': 'Danny Jansen', 'market': 'batter_hits', 'line': 1.5, 'odds': 360}, {'player': 'Kyle Isbel', 'market': 'batter_hits', 'line': 1.5, 'odds': 420}, {'player': 'John Rave', 'market': 'batter_hits', 'line': 1.5, 'odds': 500}, {'player': 'Yandy Diaz', 'market': 'batter_hits', 'line': 2.5, 'odds': 600}, {'player': 'Bobby Witt Jr.', 'market': 'batter_hits', 'line': 2.5, 'odds': 750}, {'player': 'Jake Mangum', 'market': 'batter_hits', 'line': 2.5, 'odds': 850}, {'player': 'Junior Caminero', 'market': 'batter_hits', 'line': 2.5, 'odds': 850}, {'player': 'Josh Lowe', 'market': 'batter_hits', 'line': 2.5, 'odds': 900}, {'player': 'Brandon Lowe', 'market': 'batter_hits', 'line': 2.5, 'odds': 950}, {'player': 'Jonathan Aranda', 'market': 'batter_hits', 'line': 2.5, 'odds': 1000}, {'player': 'Chandler Simpson', 'market': 'batter_hits', 'line': 2.5, 'odds': 1000}, {'player': 'Maikel Garcia', 'market': 'batter_hits', 'line': 2.5, 'odds': 1300}, {'player': 'Vinnie Pasquantino', 'market': 'batter_hits', 'line': 2.5, 'odds': 1300}, {'player': 'Jonathan India', 'market': 'batter_hits', 'line': 2.5, 'odds': 1300}, {'player': 'Salvador Perez', 'market': 'batter_hits', 'line': 2.5, 'odds': 1600}, {'player': 'Jac Caglianone', 'market': 'batter_hits', 'line': 2.5, 'odds': 1700}, {'player': 'Drew Waters', 'market': 'batter_hits', 'line': 2.5, 'odds': 2000}, {'player': 'Danny Jansen', 'market': 'batter_hits', 'line': 2.5, 'odds': 2100}, {'player': 'Taylor Walls', 'market': 'batter_hits', 'line': 2.5, 'odds': 2100}, {'player': 'Kyle Isbel', 'market': 'batter_hits', 'line': 2.5, 'odds': 2800}, {'player': 'John Rave', 'market': 'batter_hits', 'line': 2.5, 'odds': 3300}, {'player': 'Yandy Diaz', 'market': 'batter_hits', 'line': 0.5, 'odds': -360}, {'player': 'Bobby Witt Jr.', 'market': 'batter_hits', 'line': 0.5, 'odds': -350}, {'player': 'Jake Mangum', 'market': 'batter_hits', 'line': 0.5, 'odds': -290}, {'player': 'Josh Lowe', 'market': 'batter_hits', 'line': 0.5, 'odds': -290}, {'player': 'Junior Caminero', 'market': 'batter_hits', 'line': 0.5, 'odds': -290}, {'player': 'Chandler Simpson', 'market': 'batter_hits', 'line': 0.5, 'odds': -280}, {'player': 'Jonathan Aranda', 'market': 'batter_hits', 'line': 0.5, 'odds': -270}, {'player': 'Brandon Lowe', 'market': 'batter_hits', 'line': 0.5, 'odds': -270}, {'player': 'Jonathan India', 'market': 'batter_hits', 'line': 0.5, 'odds': -240}, {'player': 'Vinnie Pasquantino', 'market': 'batter_hits', 'line': 0.5, 'odds': -240}, {'player': 'Maikel Garcia', 'market': 'batter_hits', 'line': 0.5, 'odds': -230}, {'player': 'Salvador Perez', 'market': 'batter_hits', 'line': 0.5, 'odds': -220}, {'player': 'Jac Caglianone', 'market': 'batter_hits', 'line': 0.5, 'odds': -200}, {'player': 'Drew Waters', 'market': 'batter_hits', 'line': 0.5, 'odds': -185}, {'player': 'Danny Jansen', 'market': 'batter_hits', 'line': 0.5, 'odds': -160}, {'player': 'Taylor Walls', 'market': 'batter_hits', 'line': 0.5, 'odds': -160}, {'player': 'Kyle Isbel', 'market': 'batter_hits', 'line': 0.5, 'odds': -150}, {'player': 'John Rave', 'market': 'batter_hits', 'line': 0.5, 'odds': -140}, {'player': 'Junior Caminero', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 360}, {'player': 'Bobby Witt Jr.', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 400}, {'player': 'Brandon Lowe', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 450}, {'player': 'Yandy Diaz', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 480}, {'player': 'Jonathan Aranda', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 500}, {'player': 'Vinnie Pasquantino', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 540}, {'player': 'Salvador Perez', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 540}, {'player': 'Josh Lowe', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 560}, {'player': 'Danny Jansen', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 560}, {'player': 'Jac Caglianone', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 560}, {'player': 'Jonathan India', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 630}, {'player': 'Maikel Garcia', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 900}, {'player': 'Jake Mangum', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 1000}, {'player': 'Taylor Walls', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 1000}, {'player': 'Drew Waters', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 1060}, {'player': 'Kyle Isbel', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 1100}, {'player': 'John Rave', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 1200}, {'player': 'Chandler Simpson', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 1400}, {'player': 'Bobby Witt Jr.', 'market': 'batter_hits', 'line': 1.5, 'odds': 160}, {'player': 'Bobby Witt Jr.', 'market': 'batter_hits', 'line': 1.5, 'odds': -220}, {'player': 'Junior Caminero', 'market': 'batter_hits', 'line': 1.5, 'odds': 160}, {'player': 'Junior Caminero', 'market': 'batter_hits', 'line': 1.5, 'odds': -220}, {'player': 'Yandy Diaz', 'market': 'batter_hits', 'line': 1.5, 'odds': 160}, {'player': 'Yandy Diaz', 'market': 'batter_hits', 'line': 1.5, 'odds': -220}, {'player': 'Jake Mangum', 'market': 'batter_hits', 'line': 1.5, 'odds': 185}, {'player': 'Jake Mangum', 'market': 'batter_hits', 'line': 1.5, 'odds': -250}, {'player': 'Jonathan Aranda', 'market': 'batter_hits', 'line': 1.5, 'odds': 195}, {'player': 'Jonathan Aranda', 'market': 'batter_hits', 'line': 1.5, 'odds': -265}, {'player': 'Maikel Garcia', 'market': 'batter_hits', 'line': 0.5, 'odds': -270}, {'player': 'Maikel Garcia', 'market': 'batter_hits', 'line': 0.5, 'odds': 195}, {'player': 'Chandler Simpson', 'market': 'batter_hits', 'line': 0.5, 'odds': -265}, {'player': 'Chandler Simpson', 'market': 'batter_hits', 'line': 0.5, 'odds': 190}, {'player': 'Josh Lowe', 'market': 'batter_hits', 'line': 0.5, 'odds': -260}, {'player': 'Josh Lowe', 'market': 'batter_hits', 'line': 0.5, 'odds': 190}, {'player': 'Brandon Lowe', 'market': 'batter_hits', 'line': 0.5, 'odds': -250}, {'player': 'Brandon Lowe', 'market': 'batter_hits', 'line': 0.5, 'odds': 185}, {'player': 'Vinnie Pasquantino', 'market': 'batter_hits', 'line': 0.5, 'odds': -250}, {'player': 'Vinnie Pasquantino', 'market': 'batter_hits', 'line': 0.5, 'odds': 185}, {'player': 'Salvador Perez', 'market': 'batter_hits', 'line': 0.5, 'odds': -245}, {'player': 'Salvador Perez', 'market': 'batter_hits', 'line': 0.5, 'odds': 180}, {'player': 'Jonathan India', 'market': 'batter_hits', 'line': 0.5, 'odds': -235}, {'player': 'Jonathan India', 'market': 'batter_hits', 'line': 0.5, 'odds': 170}, {'player': 'Jac Caglianone', 'market': 'batter_hits', 'line': 0.5, 'odds': -205}, {'player': 'Jac Caglianone', 'market': 'batter_hits', 'line': 0.5, 'odds': 150}, {'player': 'Freddy Fermin', 'market': 'batter_hits', 'line': 0.5, 'odds': -195}, {'player': 'Freddy Fermin', 'market': 'batter_hits', 'line': 0.5, 'odds': 145}, {'player': 'Drew Waters', 'market': 'batter_hits', 'line': 0.5, 'odds': -180}, {'player': 'Drew Waters', 'market': 'batter_hits', 'line': 0.5, 'odds': 130}, {'player': 'Kyle Isbel', 'market': 'batter_hits', 'line': 0.5, 'odds': -150}, {'player': 'Kyle Isbel', 'market': 'batter_hits', 'line': 0.5, 'odds': 110}, {'player': 'Danny Jansen', 'market': 'batter_hits', 'line': 0.5, 'odds': -135}, {'player': 'Danny Jansen', 'market': 'batter_hits', 'line': 0.5, 'odds': 100}, {'player': 'Taylor Walls', 'market': 'batter_hits', 'line': 0.5, 'odds': -135}, {'player': 'Taylor Walls', 'market': 'batter_hits', 'line': 0.5, 'odds': 100}]",2025-06-25
1004e08c5efe2712a92790193905bdf1,Minnesota Twins,Seattle Mariners,2025-06-25 23:41:00+00:00,,,,,,,,,8.0,-105,8.0,-115,,-131.0,,107.0,-1.5,164.0,1.5,-202.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'player': 'George Kirby', 'market': 'pitcher_strikeouts', 'line': 5.5, 'odds': -114}, {'player': 'George Kirby', 'market': 'pitcher_strikeouts', 'line': 5.5, 'odds': -114}, {'player': 'Joe Ryan', 'market': 'pitcher_strikeouts', 'line': 6.5, 'odds': -148}, {'player': 'Joe Ryan', 'market': 'pitcher_strikeouts', 'line': 6.5, 'odds': 116}, {'player': 'Joe Ryan', 'market': 'pitcher_strikeouts', 'line': 6.5, 'odds': -140}, {'player': 'Joe Ryan', 'market': 'pitcher_strikeouts', 'line': 6.5, 'odds': 105}, {'player': 'George Kirby', 'market': 'pitcher_strikeouts', 'line': 5.5, 'odds': -105}, {'player': 'George Kirby', 'market': 'pitcher_strikeouts', 'line': 5.5, 'odds': -125}]","[{'player': 'Brooks Lee', 'market': 'batter_hits', 'line': 0.5, 'odds': -300}, {'player': 'Byron Buxton', 'market': 'batter_hits', 'line': 0.5, 'odds': -290}, {'player': 'Carlos Correa', 'market': 'batter_hits', 'line': 0.5, 'odds': -260}, {'player': 'Julio Rodriguez', 'market': 'batter_hits', 'line': 0.5, 'odds': -250}, {'player': 'J.P. Crawford', 'market': 'batter_hits', 'line': 0.5, 'odds': -240}, {'player': 'Willi Castro', 'market': 'batter_hits', 'line': 0.5, 'odds': -230}, {'player': 'Cal Raleigh', 'market': 'batter_hits', 'line': 0.5, 'odds': -220}, {'player': 'Trevor Larnach', 'market': 'batter_hits', 'line': 0.5, 'odds': -220}, {'player': 'Matt Wallner', 'market': 'batter_hits', 'line': 0.5, 'odds': -180}, {'player': 'Randy Arozarena', 'market': 'batter_hits', 'line': 0.5, 'odds': -170}, {'player': 'Ben Williamson', 'market': 'batter_hits', 'line': 0.5, 'odds': -170}, {'player': 'Jorge Polanco', 'market': 'batter_hits', 'line': 0.5, 'odds': -160}, {'player': 'Dominic Canzone', 'market': 'batter_hits', 'line': 0.5, 'odds': -160}, {'player': 'Kody Clemens', 'market': 'batter_hits', 'line': 0.5, 'odds': -160}, {'player': 'Harrison Bader', 'market': 'batter_hits', 'line': 0.5, 'odds': -160}, {'player': 'Luke Raley', 'market': 'batter_hits', 'line': 0.5, 'odds': -155}, {'player': 'Cole Young', 'market': 'batter_hits', 'line': 0.5, 'odds': -155}, {'player': 'Christian Vazquez', 'market': 'batter_hits', 'line': 0.5, 'odds': -140}, {'player': 'Brooks Lee', 'market': 'batter_hits', 'line': 1.5, 'odds': 180}, {'player': 'Byron Buxton', 'market': 'batter_hits', 'line': 1.5, 'odds': 185}, {'player': 'Julio Rodriguez', 'market': 'batter_hits', 'line': 1.5, 'odds': 210}, {'player': 'Carlos Correa', 'market': 'batter_hits', 'line': 1.5, 'odds': 220}, {'player': 'J.P. Crawford', 'market': 'batter_hits', 'line': 1.5, 'odds': 230}, {'player': 'Cal Raleigh', 'market': 'batter_hits', 'line': 1.5, 'odds': 240}, {'player': 'Willi Castro', 'market': 'batter_hits', 'line': 1.5, 'odds': 250}, {'player': 'Trevor Larnach', 'market': 'batter_hits', 'line': 1.5, 'odds': 250}, {'player': 'Matt Wallner', 'market': 'batter_hits', 'line': 1.5, 'odds': 330}, {'player': 'Randy Arozarena', 'market': 'batter_hits', 'line': 1.5, 'odds': 350}, {'player': 'Ben Williamson', 'market': 'batter_hits', 'line': 1.5, 'odds': 350}, {'player': 'Jorge Polanco', 'market': 'batter_hits', 'line': 1.5, 'odds': 360}, {'player': 'Dominic Canzone', 'market': 'batter_hits', 'line': 1.5, 'odds': 360}, {'player': 'Kody Clemens', 'market': 'batter_hits', 'line': 1.5, 'odds': 380}, {'player': 'Luke Raley', 'market': 'batter_hits', 'line': 1.5, 'odds': 390}, {'player': 'Harrison Bader', 'market': 'batter_hits', 'line': 1.5, 'odds': 400}, {'player': 'Cole Young', 'market': 'batter_hits', 'line': 1.5, 'odds': 400}, {'player': 'Christian Vazquez', 'market': 'batter_hits', 'line': 1.5, 'odds': 480}, {'player': 'Byron Buxton', 'market': 'batter_hits', 'line': 2.5, 'odds': 900}, {'player': 'Brooks Lee', 'market': 'batter_hits', 'line': 2.5, 'odds': 900}, {'player': 'Julio Rodriguez', 'market': 'batter_hits', 'line': 2.5, 'odds': 1000}, {'player': 'J.P. Crawford', 'market': 'batter_hits', 'line': 2.5, 'odds': 1100}, {'player': 'Cal Raleigh', 'market': 'batter_hits', 'line': 2.5, 'odds': 1300}, {'player': 'Willi Castro', 'market': 'batter_hits', 'line': 2.5, 'odds': 1300}, {'player': 'Carlos Correa', 'market': 'batter_hits', 'line': 2.5, 'odds': 1300}, {'player': 'Trevor Larnach', 'market': 'batter_hits', 'line': 2.5, 'odds': 1400}, {'player': 'Randy Arozarena', 'market': 'batter_hits', 'line': 2.5, 'odds': 1900}, {'player': 'Matt Wallner', 'market': 'batter_hits', 'line': 2.5, 'odds': 1900}, {'player': 'Ben Williamson', 'market': 'batter_hits', 'line': 2.5, 'odds': 2000}, {'player': 'Jorge Polanco', 'market': 'batter_hits', 'line': 2.5, 'odds': 2100}, {'player': 'Dominic Canzone', 'market': 'batter_hits', 'line': 2.5, 'odds': 2300}, {'player': 'Cole Young', 'market': 'batter_hits', 'line': 2.5, 'odds': 2300}, {'player': 'Luke Raley', 'market': 'batter_hits', 'line': 2.5, 'odds': 2400}, {'player': 'Kody Clemens', 'market': 'batter_hits', 'line': 2.5, 'odds': 2500}, {'player': 'Harrison Bader', 'market': 'batter_hits', 'line': 2.5, 'odds': 2800}, {'player': 'Christian Vazquez', 'market': 'batter_hits', 'line': 2.5, 'odds': 3200}, {'player': 'Cal Raleigh', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 230}, {'player': 'Byron Buxton', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 330}, {'player': 'Matt Wallner', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 400}, {'player': 'Jorge Polanco', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 500}, {'player': 'Luke Raley', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 500}, {'player': 'Dominic Canzone', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 520}, {'player': 'Kody Clemens', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 560}, {'player': 'Julio Rodriguez', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 560}, {'player': 'Trevor Larnach', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 560}, {'player': 'Randy Arozarena', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 630}, {'player': 'Willi Castro', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 800}, {'player': 'J.P. Crawford', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 830}, {'player': 'Harrison Bader', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 870}, {'player': 'Brooks Lee', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 900}, {'player': 'Carlos Correa', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 900}, {'player': 'Cole Young', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 1000}, {'player': 'Ben Williamson', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 1060}, {'player': 'Christian Vazquez', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 1200}, {'player': 'Brooks Lee', 'market': 'batter_hits', 'line': 1.5, 'odds': 185}, {'player': 'Brooks Lee', 'market': 'batter_hits', 'line': 1.5, 'odds': -250}, {'player': 'Byron Buxton', 'market': 'batter_hits', 'line': 1.5, 'odds': 190}, {'player': 'Byron Buxton', 'market': 'batter_hits', 'line': 1.5, 'odds': -265}, {'player': 'Trevor Larnach', 'market': 'batter_hits', 'line': 0.5, 'odds': -235}, {'player': 'Trevor Larnach', 'market': 'batter_hits', 'line': 0.5, 'odds': 170}, {'player': 'Cal Raleigh', 'market': 'batter_hits', 'line': 0.5, 'odds': -225}, {'player': 'Cal Raleigh', 'market': 'batter_hits', 'line': 0.5, 'odds': 165}, {'player': 'Carlos Correa', 'market': 'batter_hits', 'line': 0.5, 'odds': -220}, {'player': 'Carlos Correa', 'market': 'batter_hits', 'line': 0.5, 'odds': 165}, {'player': 'J.P. Crawford', 'market': 'batter_hits', 'line': 0.5, 'odds': -215}, {'player': 'J.P. Crawford', 'market': 'batter_hits', 'line': 0.5, 'odds': 155}, {'player': 'Julio Rodriguez', 'market': 'batter_hits', 'line': 0.5, 'odds': -210}, {'player': 'Julio Rodriguez', 'market': 'batter_hits', 'line': 0.5, 'odds': 155}, {'player': 'Ty France', 'market': 'batter_hits', 'line': 0.5, 'odds': -200}, {'player': 'Ty France', 'market': 'batter_hits', 'line': 0.5, 'odds': 145}, {'player': 'Jorge Polanco', 'market': 'batter_hits', 'line': 0.5, 'odds': -185}, {'player': 'Jorge Polanco', 'market': 'batter_hits', 'line': 0.5, 'odds': 135}, {'player': 'Harrison Bader', 'market': 'batter_hits', 'line': 0.5, 'odds': -180}, {'player': 'Harrison Bader', 'market': 'batter_hits', 'line': 0.5, 'odds': 130}, {'player': 'Kody Clemens', 'market': 'batter_hits', 'line': 0.5, 'odds': -175}, {'player': 'Kody Clemens', 'market': 'batter_hits', 'line': 0.5, 'odds': 130}, {'player': 'Matt Wallner', 'market': 'batter_hits', 'line': 0.5, 'odds': -175}, {'player': 'Matt Wallner', 'market': 'batter_hits', 'line': 0.5, 'odds': 130}, {'player': 'Ben Williamson', 'market': 'batter_hits', 'line': 0.5, 'odds': -160}, {'player': 'Ben Williamson', 'market': 'batter_hits', 'line': 0.5, 'odds': 120}, {'player': 'Donovan Solano', 'market': 'batter_hits', 'line': 0.5, 'odds': -160}, {'player': 'Donovan Solano', 'market': 'batter_hits', 'line': 0.5, 'odds': 115}, {'player': 'Luke Raley', 'market': 'batter_hits', 'line': 0.5, 'odds': -150}, {'player': 'Luke Raley', 'market': 'batter_hits', 'line': 0.5, 'odds': 110}, {'player': 'Christian Vazquez', 'market': 'batter_hits', 'line': 0.5, 'odds': -145}, {'player': 'Christian Vazquez', 'market': 'batter_hits', 'line': 0.5, 'odds': 105}, {'player': 'Cole Young', 'market': 'batter_hits', 'line': 0.5, 'odds': -135}, {'player': 'Cole Young', 'market': 'batter_hits', 'line': 0.5, 'odds': 100}, {'player': 'Randy Arozarena', 'market': 'batter_hits', 'line': 0.5, 'odds': -135}, {'player': 'Randy Arozarena', 'market': 'batter_hits', 'line': 0.5, 'odds': 100}]",2025-06-25
