event_id,home_team,away_team,commence_time,h2h_cleveland_guardians_line,h2h_cleveland_guardians_odds,h2h_toronto_blue_jays_line,h2h_toronto_blue_jays_odds,spreads_cleveland_guardians_line,spreads_cleveland_guardians_odds,spreads_toronto_blue_jays_line,spreads_toronto_blue_jays_odds,totals_over_line,totals_over_odds,totals_under_line,totals_under_odds,h2h_boston_red_sox_line,h2h_boston_red_sox_odds,h2h_los_angeles_angels_line,h2h_los_angeles_angels_odds,spreads_boston_red_sox_line,spreads_boston_red_sox_odds,spreads_los_angeles_angels_line,spreads_los_angeles_angels_odds,h2h_san_diego_padres_line,h2h_san_diego_padres_odds,h2h_washington_nationals_line,h2h_washington_nationals_odds,spreads_san_diego_padres_line,spreads_san_diego_padres_odds,spreads_washington_nationals_line,spreads_washington_nationals_odds,h2h_cincinnati_reds_line,h2h_cincinnati_reds_odds,h2h_new_york_yankees_line,h2h_new_york_yankees_odds,spreads_cincinnati_reds_line,spreads_cincinnati_reds_odds,spreads_new_york_yankees_line,spreads_new_york_yankees_odds,h2h_detroit_tigers_line,h2h_detroit_tigers_odds,h2h_oakland_athletics_line,h2h_oakland_athletics_odds,spreads_detroit_tigers_line,spreads_detroit_tigers_odds,spreads_oakland_athletics_line,spreads_oakland_athletics_odds,h2h_houston_astros_line,h2h_houston_astros_odds,h2h_philadelphia_phillies_line,h2h_philadelphia_phillies_odds,spreads_houston_astros_line,spreads_houston_astros_odds,spreads_philadelphia_phillies_line,spreads_philadelphia_phillies_odds,h2h_baltimore_orioles_line,h2h_baltimore_orioles_odds,h2h_texas_rangers_line,h2h_texas_rangers_odds,spreads_baltimore_orioles_line,spreads_baltimore_orioles_odds,spreads_texas_rangers_line,spreads_texas_rangers_odds,h2h_milwaukee_brewers_line,h2h_milwaukee_brewers_odds,h2h_pittsburgh_pirates_line,h2h_pittsburgh_pirates_odds,spreads_milwaukee_brewers_line,spreads_milwaukee_brewers_odds,spreads_pittsburgh_pirates_line,spreads_pittsburgh_pirates_odds,h2h_arizona_diamondbacks_line,h2h_arizona_diamondbacks_odds,h2h_chicago_white_sox_line,h2h_chicago_white_sox_odds,spreads_arizona_diamondbacks_line,spreads_arizona_diamondbacks_odds,spreads_chicago_white_sox_line,spreads_chicago_white_sox_odds,h2h_minnesota_twins_line,h2h_minnesota_twins_odds,h2h_seattle_mariners_line,h2h_seattle_mariners_odds,spreads_minnesota_twins_line,spreads_minnesota_twins_odds,spreads_seattle_mariners_line,spreads_seattle_mariners_odds,h2h_chicago_cubs_line,h2h_chicago_cubs_odds,h2h_st._louis_cardinals_line,h2h_st._louis_cardinals_odds,spreads_chicago_cubs_line,spreads_chicago_cubs_odds,spreads_st._louis_cardinals_line,spreads_st._louis_cardinals_odds,h2h_kansas_city_royals_line,h2h_kansas_city_royals_odds,h2h_tampa_bay_rays_line,h2h_tampa_bay_rays_odds,spreads_kansas_city_royals_line,spreads_kansas_city_royals_odds,spreads_tampa_bay_rays_line,spreads_tampa_bay_rays_odds,h2h_miami_marlins_line,h2h_miami_marlins_odds,h2h_san_francisco_giants_line,h2h_san_francisco_giants_odds,spreads_miami_marlins_line,spreads_miami_marlins_odds,spreads_san_francisco_giants_line,spreads_san_francisco_giants_odds,h2h_atlanta_braves_line,h2h_atlanta_braves_odds,h2h_new_york_mets_line,h2h_new_york_mets_odds,spreads_atlanta_braves_line,spreads_atlanta_braves_odds,spreads_new_york_mets_line,spreads_new_york_mets_odds,h2h_colorado_rockies_line,h2h_colorado_rockies_odds,h2h_los_angeles_dodgers_line,h2h_los_angeles_dodgers_odds,spreads_colorado_rockies_line,spreads_colorado_rockies_odds,spreads_los_angeles_dodgers_line,spreads_los_angeles_dodgers_odds,pitcher_props,batter_props,game_date
134ecc73da813e759c8307a13d512b9c,Cleveland Guardians,Toronto Blue Jays,2025-06-24 22:41:00+00:00,,-106.0,,-114.0,1.5,-168.0,-1.5,137.0,9.0,-102,9.0,-119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'player': 'Eric Lauer', 'market': 'pitcher_strikeouts', 'line': 4.5, 'odds': 120}, {'player': 'Eric Lauer', 'market': 'pitcher_strikeouts', 'line': 4.5, 'odds': -160}, {'player': 'Logan Allen', 'market': 'pitcher_strikeouts', 'line': 3.5, 'odds': -112}, {'player': 'Logan Allen', 'market': 'pitcher_strikeouts', 'line': 3.5, 'odds': -112}, {'player': 'Eric Lauer', 'market': 'pitcher_strikeouts', 'line': 4.5, 'odds': 120}, {'player': 'Eric Lauer', 'market': 'pitcher_strikeouts', 'line': 4.5, 'odds': -160}, {'player': 'Logan Allen', 'market': 'pitcher_strikeouts', 'line': 3.5, 'odds': -115}, {'player': 'Logan Allen', 'market': 'pitcher_strikeouts', 'line': 3.5, 'odds': -110}]","[{'player': 'Bo Bichette', 'market': 'batter_hits', 'line': 1.5, 'odds': 105}, {'player': 'Alejandro Kirk', 'market': 'batter_hits', 'line': 1.5, 'odds': 150}, {'player': 'Ernie Clement', 'market': 'batter_hits', 'line': 1.5, 'odds': 160}, {'player': 'Vladimir Guerrero Jr.', 'market': 'batter_hits', 'line': 1.5, 'odds': 170}, {'player': 'Jose Ramirez', 'market': 'batter_hits', 'line': 1.5, 'odds': 170}, {'player': 'Steven Kwan', 'market': 'batter_hits', 'line': 1.5, 'odds': 200}, {'player': 'Addison Barger', 'market': 'batter_hits', 'line': 1.5, 'odds': 240}, {'player': 'George Springer', 'market': 'batter_hits', 'line': 1.5, 'odds': 260}, {'player': 'Andres Gimenez', 'market': 'batter_hits', 'line': 1.5, 'odds': 270}, {'player': 'Lane Thomas', 'market': 'batter_hits', 'line': 1.5, 'odds': 290}, {'player': 'Gabriel Arias', 'market': 'batter_hits', 'line': 1.5, 'odds': 330}, {'player': 'Tyler Heineman', 'market': 'batter_hits', 'line': 1.5, 'odds': 350}, {'player': 'Carlos Santana', 'market': 'batter_hits', 'line': 1.5, 'odds': 360}, {'player': 'Angel Martinez', 'market': 'batter_hits', 'line': 1.5, 'odds': 390}, {'player': 'David Fry', 'market': 'batter_hits', 'line': 1.5, 'odds': 450}, {'player': 'Johnathan Rodriguez', 'market': 'batter_hits', 'line': 1.5, 'odds': 500}, {'player': 'Davis Schneider', 'market': 'batter_hits', 'line': 1.5, 'odds': 550}, {'player': 'Austin Hedges', 'market': 'batter_hits', 'line': 1.5, 'odds': 750}, {'player': 'Bo Bichette', 'market': 'batter_hits', 'line': 2.5, 'odds': 460}, {'player': 'Alejandro Kirk', 'market': 'batter_hits', 'line': 2.5, 'odds': 650}, {'player': 'Vladimir Guerrero Jr.', 'market': 'batter_hits', 'line': 2.5, 'odds': 700}, {'player': 'Ernie Clement', 'market': 'batter_hits', 'line': 2.5, 'odds': 750}, {'player': 'Jose Ramirez', 'market': 'batter_hits', 'line': 2.5, 'odds': 900}, {'player': 'Steven Kwan', 'market': 'batter_hits', 'line': 2.5, 'odds': 1000}, {'player': 'Addison Barger', 'market': 'batter_hits', 'line': 2.5, 'odds': 1200}, {'player': 'George Springer', 'market': 'batter_hits', 'line': 2.5, 'odds': 1400}, {'player': 'Andres Gimenez', 'market': 'batter_hits', 'line': 2.5, 'odds': 1600}, {'player': 'Lane Thomas', 'market': 'batter_hits', 'line': 2.5, 'odds': 1600}, {'player': 'Gabriel Arias', 'market': 'batter_hits', 'line': 2.5, 'odds': 1900}, {'player': 'Carlos Santana', 'market': 'batter_hits', 'line': 2.5, 'odds': 2000}, {'player': 'Tyler Heineman', 'market': 'batter_hits', 'line': 2.5, 'odds': 2000}, {'player': 'Angel Martinez', 'market': 'batter_hits', 'line': 2.5, 'odds': 2400}, {'player': 'David Fry', 'market': 'batter_hits', 'line': 2.5, 'odds': 3100}, {'player': 'Johnathan Rodriguez', 'market': 'batter_hits', 'line': 2.5, 'odds': 3400}, {'player': 'Davis Schneider', 'market': 'batter_hits', 'line': 2.5, 'odds': 3800}, {'player': 'Austin Hedges', 'market': 'batter_hits', 'line': 2.5, 'odds': 5500}, {'player': 'Bo Bichette', 'market': 'batter_hits', 'line': 0.5, 'odds': -450}, {'player': 'Alejandro Kirk', 'market': 'batter_hits', 'line': 0.5, 'odds': -350}, {'player': 'Ernie Clement', 'market': 'batter_hits', 'line': 0.5, 'odds': -340}, {'player': 'Jose Ramirez', 'market': 'batter_hits', 'line': 0.5, 'odds': -310}, {'player': 'Vladimir Guerrero Jr.', 'market': 'batter_hits', 'line': 0.5, 'odds': -310}, {'player': 'Steven Kwan', 'market': 'batter_hits', 'line': 0.5, 'odds': -260}, {'player': 'Addison Barger', 'market': 'batter_hits', 'line': 0.5, 'odds': -230}, {'player': 'George Springer', 'market': 'batter_hits', 'line': 0.5, 'odds': -210}, {'player': 'Andres Gimenez', 'market': 'batter_hits', 'line': 0.5, 'odds': -210}, {'player': 'Lane Thomas', 'market': 'batter_hits', 'line': 0.5, 'odds': -195}, {'player': 'Tyler Heineman', 'market': 'batter_hits', 'line': 0.5, 'odds': -175}, {'player': 'Gabriel Arias', 'market': 'batter_hits', 'line': 0.5, 'odds': -175}, {'player': 'Carlos Santana', 'market': 'batter_hits', 'line': 0.5, 'odds': -170}, {'player': 'Angel Martinez', 'market': 'batter_hits', 'line': 0.5, 'odds': -160}, {'player': 'David Fry', 'market': 'batter_hits', 'line': 0.5, 'odds': -140}, {'player': 'Johnathan Rodriguez', 'market': 'batter_hits', 'line': 0.5, 'odds': -130}, {'player': 'Davis Schneider', 'market': 'batter_hits', 'line': 0.5, 'odds': -115}, {'player': 'Austin Hedges', 'market': 'batter_hits', 'line': 0.5, 'odds': 110}, {'player': 'Jose Ramirez', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 360}, {'player': 'Vladimir Guerrero Jr.', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 430}, {'player': 'Lane Thomas', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 450}, {'player': 'Bo Bichette', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 470}, {'player': 'Addison Barger', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 480}, {'player': 'George Springer', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 520}, {'player': 'David Fry', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 520}, {'player': 'Carlos Santana', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 560}, {'player': 'Alejandro Kirk', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 560}, {'player': 'Gabriel Arias', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 630}, {'player': 'Davis Schneider', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 630}, {'player': 'Johnathan Rodriguez', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 700}, {'player': 'Angel Martinez', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 800}, {'player': 'Ernie Clement', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 870}, {'player': 'Andres Gimenez', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 900}, {'player': 'Tyler Heineman', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 900}, {'player': 'Austin Hedges', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 900}, {'player': 'Steven Kwan', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 1000}, {'player': 'Bo Bichette', 'market': 'batter_hits', 'line': 1.5, 'odds': 125}, {'player': 'Bo Bichette', 'market': 'batter_hits', 'line': 1.5, 'odds': -175}, {'player': 'Alejandro Kirk', 'market': 'batter_hits', 'line': 1.5, 'odds': 160}, {'player': 'Alejandro Kirk', 'market': 'batter_hits', 'line': 1.5, 'odds': -230}, {'player': 'Jose Ramirez', 'market': 'batter_hits', 'line': 1.5, 'odds': 165}, {'player': 'Jose Ramirez', 'market': 'batter_hits', 'line': 1.5, 'odds': -235}, {'player': 'Vladimir Guerrero Jr.', 'market': 'batter_hits', 'line': 1.5, 'odds': 165}, {'player': 'Vladimir Guerrero Jr.', 'market': 'batter_hits', 'line': 1.5, 'odds': -235}, {'player': 'Steven Kwan', 'market': 'batter_hits', 'line': 1.5, 'odds': 180}, {'player': 'Steven Kwan', 'market': 'batter_hits', 'line': 1.5, 'odds': -255}, {'player': 'Ernie Clement', 'market': 'batter_hits', 'line': 0.5, 'odds': -270}, {'player': 'Ernie Clement', 'market': 'batter_hits', 'line': 0.5, 'odds': 190}, {'player': 'George Springer', 'market': 'batter_hits', 'line': 0.5, 'odds': -230}, {'player': 'George Springer', 'market': 'batter_hits', 'line': 0.5, 'odds': 160}, {'player': 'Andres Gimenez', 'market': 'batter_hits', 'line': 0.5, 'odds': -200}, {'player': 'Andres Gimenez', 'market': 'batter_hits', 'line': 0.5, 'odds': 140}, {'player': 'Lane Thomas', 'market': 'batter_hits', 'line': 0.5, 'odds': -200}, {'player': 'Lane Thomas', 'market': 'batter_hits', 'line': 0.5, 'odds': 140}, {'player': 'Addison Barger', 'market': 'batter_hits', 'line': 0.5, 'odds': -175}, {'player': 'Addison Barger', 'market': 'batter_hits', 'line': 0.5, 'odds': 120}, {'player': 'Carlos Santana', 'market': 'batter_hits', 'line': 0.5, 'odds': -165}, {'player': 'Carlos Santana', 'market': 'batter_hits', 'line': 0.5, 'odds': 120}, {'player': 'Gabriel Arias', 'market': 'batter_hits', 'line': 0.5, 'odds': -160}, {'player': 'Gabriel Arias', 'market': 'batter_hits', 'line': 0.5, 'odds': 110}, {'player': 'Myles Straw', 'market': 'batter_hits', 'line': 0.5, 'odds': -160}, {'player': 'Myles Straw', 'market': 'batter_hits', 'line': 0.5, 'odds': 115}, {'player': 'Angel Martinez', 'market': 'batter_hits', 'line': 0.5, 'odds': -155}, {'player': 'Angel Martinez', 'market': 'batter_hits', 'line': 0.5, 'odds': 110}, {'player': 'David Fry', 'market': 'batter_hits', 'line': 0.5, 'odds': -130}, {'player': 'David Fry', 'market': 'batter_hits', 'line': 0.5, 'odds': -110}, {'player': 'Johnathan Rodriguez', 'market': 'batter_hits', 'line': 0.5, 'odds': -105}, {'player': 'Johnathan Rodriguez', 'market': 'batter_hits', 'line': 0.5, 'odds': -135}, {'player': 'Davis Schneider', 'market': 'batter_hits', 'line': 0.5, 'odds': 105}, {'player': 'Davis Schneider', 'market': 'batter_hits', 'line': 0.5, 'odds': -145}, {'player': 'Austin Hedges', 'market': 'batter_hits', 'line': 0.5, 'odds': 135}, {'player': 'Austin Hedges', 'market': 'batter_hits', 'line': 0.5, 'odds': -190}]",2025-06-24
1dc46df842e18187b6256969c30db204,Los Angeles Angels,Boston Red Sox,2025-06-25 01:39:00+00:00,,,,,,,,,8.0,-105,8.0,-116,,-199.0,,162.0,-1.5,-111.0,1.5,-110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'player': 'Tyler Anderson', 'market': 'pitcher_strikeouts', 'line': 5.5, 'odds': 120}, {'player': 'Tyler Anderson', 'market': 'pitcher_strikeouts', 'line': 5.5, 'odds': -154}, {'player': 'Garrett Crochet', 'market': 'pitcher_strikeouts', 'line': 8.5, 'odds': 110}, {'player': 'Garrett Crochet', 'market': 'pitcher_strikeouts', 'line': 8.5, 'odds': -146}, {'player': 'Garrett Crochet', 'market': 'pitcher_strikeouts', 'line': 8.5, 'odds': 110}, {'player': 'Garrett Crochet', 'market': 'pitcher_strikeouts', 'line': 8.5, 'odds': -145}, {'player': 'Tyler Anderson', 'market': 'pitcher_strikeouts', 'line': 5.5, 'odds': 115}, {'player': 'Tyler Anderson', 'market': 'pitcher_strikeouts', 'line': 5.5, 'odds': -150}]","[{'player': 'Roman Anthony', 'market': 'batter_hits', 'line': 2.5, 'odds': 800}, {'player': 'Carlos Narvaez', 'market': 'batter_hits', 'line': 2.5, 'odds': 1000}, {'player': 'Rob Refsnyder', 'market': 'batter_hits', 'line': 2.5, 'odds': 1100}, {'player': 'Zach Neto', 'market': 'batter_hits', 'line': 2.5, 'odds': 1100}, {'player': 'Romy Gonzalez', 'market': 'batter_hits', 'line': 2.5, 'odds': 1300}, {'player': 'Abraham Toro', 'market': 'batter_hits', 'line': 2.5, 'odds': 1300}, {'player': 'Nolan Schanuel', 'market': 'batter_hits', 'line': 2.5, 'odds': 1500}, {'player': 'Jarren Duran', 'market': 'batter_hits', 'line': 2.5, 'odds': 1500}, {'player': 'Nate Eaton', 'market': 'batter_hits', 'line': 2.5, 'odds': 1500}, {'player': 'Trevor Story', 'market': 'batter_hits', 'line': 2.5, 'odds': 1700}, {'player': 'Taylor Ward', 'market': 'batter_hits', 'line': 2.5, 'odds': 2000}, {'player': 'Ceddanne Rafaela', 'market': 'batter_hits', 'line': 2.5, 'odds': 2000}, {'player': 'Mike Trout', 'market': 'batter_hits', 'line': 2.5, 'odds': 2300}, {'player': 'Luis Rengifo', 'market': 'batter_hits', 'line': 2.5, 'odds': 2300}, {'player': ""Logan O'Hoppe"", 'market': 'batter_hits', 'line': 2.5, 'odds': 2400}, {'player': 'Gustavo Campero', 'market': 'batter_hits', 'line': 2.5, 'odds': 2500}, {'player': 'Christian Moore', 'market': 'batter_hits', 'line': 2.5, 'odds': 3500}, {'player': 'Jo Adell', 'market': 'batter_hits', 'line': 2.5, 'odds': 3500}, {'player': 'Roman Anthony', 'market': 'batter_hits', 'line': 0.5, 'odds': -310}, {'player': 'Carlos Narvaez', 'market': 'batter_hits', 'line': 0.5, 'odds': -270}, {'player': 'Zach Neto', 'market': 'batter_hits', 'line': 0.5, 'odds': -240}, {'player': 'Rob Refsnyder', 'market': 'batter_hits', 'line': 0.5, 'odds': -230}, {'player': 'Romy Gonzalez', 'market': 'batter_hits', 'line': 0.5, 'odds': -230}, {'player': 'Jarren Duran', 'market': 'batter_hits', 'line': 0.5, 'odds': -230}, {'player': 'Abraham Toro', 'market': 'batter_hits', 'line': 0.5, 'odds': -210}, {'player': 'Nate Eaton', 'market': 'batter_hits', 'line': 0.5, 'odds': -210}, {'player': 'Nolan Schanuel', 'market': 'batter_hits', 'line': 0.5, 'odds': -200}, {'player': 'Taylor Ward', 'market': 'batter_hits', 'line': 0.5, 'odds': -175}, {'player': 'Trevor Story', 'market': 'batter_hits', 'line': 0.5, 'odds': -175}, {'player': 'Ceddanne Rafaela', 'market': 'batter_hits', 'line': 0.5, 'odds': -170}, {'player': 'Luis Rengifo', 'market': 'batter_hits', 'line': 0.5, 'odds': -165}, {'player': 'Mike Trout', 'market': 'batter_hits', 'line': 0.5, 'odds': -160}, {'player': ""Logan O'Hoppe"", 'market': 'batter_hits', 'line': 0.5, 'odds': -160}, {'player': 'Gustavo Campero', 'market': 'batter_hits', 'line': 0.5, 'odds': -155}, {'player': 'Jo Adell', 'market': 'batter_hits', 'line': 0.5, 'odds': -130}, {'player': 'Christian Moore', 'market': 'batter_hits', 'line': 0.5, 'odds': -130}, {'player': 'Roman Anthony', 'market': 'batter_hits', 'line': 1.5, 'odds': 170}, {'player': 'Carlos Narvaez', 'market': 'batter_hits', 'line': 1.5, 'odds': 200}, {'player': 'Rob Refsnyder', 'market': 'batter_hits', 'line': 1.5, 'odds': 230}, {'player': 'Romy Gonzalez', 'market': 'batter_hits', 'line': 1.5, 'odds': 230}, {'player': 'Zach Neto', 'market': 'batter_hits', 'line': 1.5, 'odds': 230}, {'player': 'Abraham Toro', 'market': 'batter_hits', 'line': 1.5, 'odds': 250}, {'player': 'Jarren Duran', 'market': 'batter_hits', 'line': 1.5, 'odds': 260}, {'player': 'Nolan Schanuel', 'market': 'batter_hits', 'line': 1.5, 'odds': 280}, {'player': 'Nate Eaton', 'market': 'batter_hits', 'line': 1.5, 'odds': 280}, {'player': 'Trevor Story', 'market': 'batter_hits', 'line': 1.5, 'odds': 320}, {'player': 'Taylor Ward', 'market': 'batter_hits', 'line': 1.5, 'odds': 330}, {'player': 'Ceddanne Rafaela', 'market': 'batter_hits', 'line': 1.5, 'odds': 340}, {'player': 'Luis Rengifo', 'market': 'batter_hits', 'line': 1.5, 'odds': 350}, {'player': 'Mike Trout', 'market': 'batter_hits', 'line': 1.5, 'odds': 380}, {'player': ""Logan O'Hoppe"", 'market': 'batter_hits', 'line': 1.5, 'odds': 400}, {'player': 'Gustavo Campero', 'market': 'batter_hits', 'line': 1.5, 'odds': 430}, {'player': 'Jo Adell', 'market': 'batter_hits', 'line': 1.5, 'odds': 500}, {'player': 'Christian Moore', 'market': 'batter_hits', 'line': 1.5, 'odds': 500}, {'player': 'Mike Trout', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 390}, {'player': 'Romy Gonzalez', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 400}, {'player': 'Roman Anthony', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 420}, {'player': 'Taylor Ward', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 440}, {'player': 'Carlos Narvaez', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 460}, {'player': ""Logan O'Hoppe"", 'market': 'batter_home_runs', 'line': 0.5, 'odds': 480}, {'player': 'Trevor Story', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 500}, {'player': 'Rob Refsnyder', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 520}, {'player': 'Jarren Duran', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 520}, {'player': 'Jo Adell', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 540}, {'player': 'Ceddanne Rafaela', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 540}, {'player': 'Abraham Toro', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 560}, {'player': 'Zach Neto', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 560}, {'player': 'Nate Eaton', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 630}, {'player': 'Christian Moore', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 830}, {'player': 'Luis Rengifo', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 1000}, {'player': 'Nolan Schanuel', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 1060}, {'player': 'Gustavo Campero', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 1060}, {'player': 'Zach Neto', 'market': 'batter_hits', 'line': 1.5, 'odds': 200}, {'player': 'Zach Neto', 'market': 'batter_hits', 'line': 1.5, 'odds': -275}, {'player': 'Jarren Duran', 'market': 'batter_hits', 'line': 0.5, 'odds': -265}, {'player': 'Jarren Duran', 'market': 'batter_hits', 'line': 0.5, 'odds': 190}, {'player': 'Romy Gonzalez', 'market': 'batter_hits', 'line': 0.5, 'odds': -245}, {'player': 'Romy Gonzalez', 'market': 'batter_hits', 'line': 0.5, 'odds': 180}, {'player': 'Carlos Narvaez', 'market': 'batter_hits', 'line': 0.5, 'odds': -210}, {'player': 'Carlos Narvaez', 'market': 'batter_hits', 'line': 0.5, 'odds': 155}, {'player': 'Abraham Toro', 'market': 'batter_hits', 'line': 0.5, 'odds': -200}, {'player': 'Abraham Toro', 'market': 'batter_hits', 'line': 0.5, 'odds': 145}, {'player': 'Ceddanne Rafaela', 'market': 'batter_hits', 'line': 0.5, 'odds': -200}, {'player': 'Ceddanne Rafaela', 'market': 'batter_hits', 'line': 0.5, 'odds': 150}, {'player': 'Trevor Story', 'market': 'batter_hits', 'line': 0.5, 'odds': -200}, {'player': 'Trevor Story', 'market': 'batter_hits', 'line': 0.5, 'odds': 150}, {'player': 'Nolan Schanuel', 'market': 'batter_hits', 'line': 0.5, 'odds': -195}, {'player': 'Nolan Schanuel', 'market': 'batter_hits', 'line': 0.5, 'odds': 145}, {'player': 'Roman Anthony', 'market': 'batter_hits', 'line': 0.5, 'odds': -195}, {'player': 'Roman Anthony', 'market': 'batter_hits', 'line': 0.5, 'odds': 140}, {'player': 'Mike Trout', 'market': 'batter_hits', 'line': 0.5, 'odds': -180}, {'player': 'Mike Trout', 'market': 'batter_hits', 'line': 0.5, 'odds': 135}, {'player': 'Rob Refsnyder', 'market': 'batter_hits', 'line': 0.5, 'odds': -180}, {'player': 'Rob Refsnyder', 'market': 'batter_hits', 'line': 0.5, 'odds': 130}, {'player': 'Taylor Ward', 'market': 'batter_hits', 'line': 0.5, 'odds': -175}, {'player': 'Taylor Ward', 'market': 'batter_hits', 'line': 0.5, 'odds': 130}, {'player': ""Logan O'Hoppe"", 'market': 'batter_hits', 'line': 0.5, 'odds': -160}, {'player': ""Logan O'Hoppe"", 'market': 'batter_hits', 'line': 0.5, 'odds': 120}, {'player': 'Luis Rengifo', 'market': 'batter_hits', 'line': 0.5, 'odds': -155}, {'player': 'Luis Rengifo', 'market': 'batter_hits', 'line': 0.5, 'odds': 115}, {'player': 'Jo Adell', 'market': 'batter_hits', 'line': 0.5, 'odds': -150}, {'player': 'Jo Adell', 'market': 'batter_hits', 'line': 0.5, 'odds': 110}, {'player': 'Nate Eaton', 'market': 'batter_hits', 'line': 0.5, 'odds': -150}, {'player': 'Nate Eaton', 'market': 'batter_hits', 'line': 0.5, 'odds': 110}, {'player': 'Christian Moore', 'market': 'batter_hits', 'line': 0.5, 'odds': -135}, {'player': 'Christian Moore', 'market': 'batter_hits', 'line': 0.5, 'odds': 100}, {'player': 'Gustavo Campero', 'market': 'batter_hits', 'line': 0.5, 'odds': -135}, {'player': 'Gustavo Campero', 'market': 'batter_hits', 'line': 0.5, 'odds': 100}]",2025-06-25
