event_id,home_team,away_team,commence_time,h2h_cincinnati_reds_line,h2h_cincinnati_reds_odds,h2h_kansas_city_royals_line,h2h_kansas_city_royals_odds,spreads_cincinnati_reds_line,spreads_cincinnati_reds_odds,spreads_kansas_city_royals_line,spreads_kansas_city_royals_odds,totals_over_line,totals_over_odds,totals_under_line,totals_under_odds,h2h_baltimore_orioles_line,h2h_baltimore_orioles_odds,h2h_st._louis_cardinals_line,h2h_st._louis_cardinals_odds,spreads_baltimore_orioles_line,spreads_baltimore_orioles_odds,spreads_st._louis_cardinals_line,spreads_st._louis_cardinals_odds,h2h_texas_rangers_line,h2h_texas_rangers_odds,h2h_toronto_blue_jays_line,h2h_toronto_blue_jays_odds,spreads_texas_rangers_line,spreads_texas_rangers_odds,spreads_toronto_blue_jays_line,spreads_toronto_blue_jays_odds,h2h_chicago_white_sox_line,h2h_chicago_white_sox_odds,h2h_new_york_mets_line,h2h_new_york_mets_odds,spreads_chicago_white_sox_line,spreads_chicago_white_sox_odds,spreads_new_york_mets_line,spreads_new_york_mets_odds,h2h_seattle_mariners_line,h2h_seattle_mariners_odds,h2h_washington_nationals_line,h2h_washington_nationals_odds,spreads_seattle_mariners_line,spreads_seattle_mariners_odds,spreads_washington_nationals_line,spreads_washington_nationals_odds,h2h_houston_astros_line,h2h_houston_astros_odds,h2h_oakland_athletics_line,h2h_oakland_athletics_odds,spreads_houston_astros_line,spreads_houston_astros_odds,spreads_oakland_athletics_line,spreads_oakland_athletics_odds,h2h_detroit_tigers_line,h2h_detroit_tigers_odds,h2h_san_francisco_giants_line,h2h_san_francisco_giants_odds,spreads_detroit_tigers_line,spreads_detroit_tigers_odds,spreads_san_francisco_giants_line,spreads_san_francisco_giants_odds,h2h_cleveland_guardians_line,h2h_cleveland_guardians_odds,h2h_los_angeles_dodgers_line,h2h_los_angeles_dodgers_odds,spreads_cleveland_guardians_line,spreads_cleveland_guardians_odds,spreads_los_angeles_dodgers_line,spreads_los_angeles_dodgers_odds,h2h_arizona_diamondbacks_line,h2h_arizona_diamondbacks_odds,h2h_pittsburgh_pirates_line,h2h_pittsburgh_pirates_odds,spreads_arizona_diamondbacks_line,spreads_arizona_diamondbacks_odds,spreads_pittsburgh_pirates_line,spreads_pittsburgh_pirates_odds,h2h_atlanta_braves_line,h2h_atlanta_braves_odds,h2h_philadelphia_phillies_line,h2h_philadelphia_phillies_odds,spreads_atlanta_braves_line,spreads_atlanta_braves_odds,spreads_philadelphia_phillies_line,spreads_philadelphia_phillies_odds,h2h_miami_marlins_line,h2h_miami_marlins_odds,h2h_san_diego_padres_line,h2h_san_diego_padres_odds,spreads_miami_marlins_line,spreads_miami_marlins_odds,spreads_san_diego_padres_line,spreads_san_diego_padres_odds,h2h_minnesota_twins_line,h2h_minnesota_twins_odds,h2h_tampa_bay_rays_line,h2h_tampa_bay_rays_odds,spreads_minnesota_twins_line,spreads_minnesota_twins_odds,spreads_tampa_bay_rays_line,spreads_tampa_bay_rays_odds,h2h_chicago_cubs_line,h2h_chicago_cubs_odds,h2h_colorado_rockies_line,h2h_colorado_rockies_odds,spreads_chicago_cubs_line,spreads_chicago_cubs_odds,spreads_colorado_rockies_line,spreads_colorado_rockies_odds,h2h_los_angeles_angels_line,h2h_los_angeles_angels_odds,h2h_new_york_yankees_line,h2h_new_york_yankees_odds,spreads_los_angeles_angels_line,spreads_los_angeles_angels_odds,spreads_new_york_yankees_line,spreads_new_york_yankees_odds,pitcher_props,batter_props,game_date
094a69015099d2f9b95d92c7b8b2da5e,Kansas City Royals,Cincinnati Reds,2025-05-27 23:41:00+00:00,,106.0,,-117.0,1.5,-205.0,-1.5,177.0,8.5,100,8.5,-120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'player': 'Daniel Lynch IV', 'market': 'pitcher_strikeouts', 'line': 1.5, 'odds': -143}, {'player': 'Daniel Lynch IV', 'market': 'pitcher_strikeouts', 'line': 1.5, 'odds': 110}, {'player': 'Brady Singer', 'market': 'pitcher_strikeouts', 'line': 3.5, 'odds': -182}, {'player': 'Brady Singer', 'market': 'pitcher_strikeouts', 'line': 3.5, 'odds': 139}]","[{'player': 'Tyler Stephenson', 'market': 'batter_hits', 'line': 0.5, 'odds': -204}, {'player': 'Tyler Stephenson', 'market': 'batter_hits', 'line': 2.5, 'odds': 950}, {'player': 'Tyler Stephenson', 'market': 'batter_hits', 'line': 1.5, 'odds': 240}, {'player': 'Maikel Garcia', 'market': 'batter_hits', 'line': 1.5, 'odds': 192}, {'player': 'Maikel Garcia', 'market': 'batter_hits', 'line': 0.5, 'odds': -238}, {'player': 'Maikel Garcia', 'market': 'batter_hits', 'line': 2.5, 'odds': 700}, {'player': 'TJ Friedl', 'market': 'batter_hits', 'line': 1.5, 'odds': 220}, {'player': 'TJ Friedl', 'market': 'batter_hits', 'line': 0.5, 'odds': -200}, {'player': 'TJ Friedl', 'market': 'batter_hits', 'line': 2.5, 'odds': 775}, {'player': 'Bobby Witt Jr.', 'market': 'batter_hits', 'line': 3.5, 'odds': 1750}, {'player': 'Bobby Witt Jr.', 'market': 'batter_hits', 'line': 2.5, 'odds': 525}, {'player': 'Bobby Witt Jr.', 'market': 'batter_hits', 'line': 0.5, 'odds': -345}, {'player': 'Bobby Witt Jr.', 'market': 'batter_hits', 'line': 1.5, 'odds': 171}, {'player': 'Kyle Isbel', 'market': 'batter_hits', 'line': 2.5, 'odds': 1200}, {'player': 'Kyle Isbel', 'market': 'batter_hits', 'line': 0.5, 'odds': -130}, {'player': 'Kyle Isbel', 'market': 'batter_hits', 'line': 1.5, 'odds': 330}, {'player': 'Connor Joe', 'market': 'batter_hits', 'line': 2.5, 'odds': 1250}, {'player': 'Connor Joe', 'market': 'batter_hits', 'line': 0.5, 'odds': -114}, {'player': 'Connor Joe', 'market': 'batter_hits', 'line': 1.5, 'odds': 350}, {'player': 'Salvador Perez', 'market': 'batter_hits', 'line': 0.5, 'odds': -227}, {'player': 'Salvador Perez', 'market': 'batter_hits', 'line': 2.5, 'odds': 725}, {'player': 'Salvador Perez', 'market': 'batter_hits', 'line': 1.5, 'odds': 199}, {'player': 'Vinnie Pasquantino', 'market': 'batter_hits', 'line': 1.5, 'odds': 198}, {'player': 'Vinnie Pasquantino', 'market': 'batter_hits', 'line': 2.5, 'odds': 700}, {'player': 'Vinnie Pasquantino', 'market': 'batter_hits', 'line': 0.5, 'odds': -227}, {'player': 'Michael Massey', 'market': 'batter_hits', 'line': 1.5, 'odds': 290}, {'player': 'Michael Massey', 'market': 'batter_hits', 'line': 0.5, 'odds': -161}, {'player': 'Michael Massey', 'market': 'batter_hits', 'line': 2.5, 'odds': 1100}, {'player': 'Drew Waters', 'market': 'batter_hits', 'line': 0.5, 'odds': -156}, {'player': 'Drew Waters', 'market': 'batter_hits', 'line': 1.5, 'odds': 290}, {'player': 'Drew Waters', 'market': 'batter_hits', 'line': 2.5, 'odds': 1150}, {'player': 'Matt McLain', 'market': 'batter_hits', 'line': 1.5, 'odds': 300}, {'player': 'Matt McLain', 'market': 'batter_hits', 'line': 0.5, 'odds': -147}, {'player': 'Matt McLain', 'market': 'batter_hits', 'line': 2.5, 'odds': 1150}, {'player': 'Santiago Espinal', 'market': 'batter_hits', 'line': 1.5, 'odds': 190}, {'player': 'Santiago Espinal', 'market': 'batter_hits', 'line': 2.5, 'odds': 550}, {'player': 'Santiago Espinal', 'market': 'batter_hits', 'line': 0.5, 'odds': -323}, {'player': 'Santiago Espinal', 'market': 'batter_hits', 'line': 3.5, 'odds': 1750}, {'player': 'Spencer Steer', 'market': 'batter_hits', 'line': 1.5, 'odds': 250}, {'player': 'Spencer Steer', 'market': 'batter_hits', 'line': 2.5, 'odds': 1000}, {'player': 'Spencer Steer', 'market': 'batter_hits', 'line': 0.5, 'odds': -192}, {'player': 'Elly De La Cruz', 'market': 'batter_hits', 'line': 0.5, 'odds': -204}, {'player': 'Elly De La Cruz', 'market': 'batter_hits', 'line': 1.5, 'odds': 240}, {'player': 'Elly De La Cruz', 'market': 'batter_hits', 'line': 2.5, 'odds': 950}, {'player': 'Jonathan India', 'market': 'batter_hits', 'line': 0.5, 'odds': -208}, {'player': 'Jonathan India', 'market': 'batter_hits', 'line': 2.5, 'odds': 950}, {'player': 'Jonathan India', 'market': 'batter_hits', 'line': 1.5, 'odds': 240}, {'player': 'John Rave', 'market': 'batter_hits', 'line': 1.5, 'odds': 300}, {'player': 'John Rave', 'market': 'batter_hits', 'line': 2.5, 'odds': 1150}, {'player': 'John Rave', 'market': 'batter_hits', 'line': 0.5, 'odds': -152}, {'player': 'Jose Trevino', 'market': 'batter_hits', 'line': 0.5, 'odds': -175}, {'player': 'Jose Trevino', 'market': 'batter_hits', 'line': 1.5, 'odds': 270}, {'player': 'Jose Trevino', 'market': 'batter_hits', 'line': 2.5, 'odds': 1050}, {'player': 'Austin Hays', 'market': 'batter_hits', 'line': 1.5, 'odds': 240}, {'player': 'Austin Hays', 'market': 'batter_hits', 'line': 0.5, 'odds': -204}, {'player': 'Austin Hays', 'market': 'batter_hits', 'line': 2.5, 'odds': 950}, {'player': 'Bobby Witt Jr.', 'market': 'batter_hits', 'line': 1.5, 'odds': 171}, {'player': 'Bobby Witt Jr.', 'market': 'batter_hits', 'line': 1.5, 'odds': -227}, {'player': 'Tyler Stephenson', 'market': 'batter_hits', 'line': 0.5, 'odds': -204}, {'player': 'Tyler Stephenson', 'market': 'batter_hits', 'line': 0.5, 'odds': 154}, {'player': 'Maikel Garcia', 'market': 'batter_hits', 'line': 0.5, 'odds': -238}, {'player': 'Maikel Garcia', 'market': 'batter_hits', 'line': 0.5, 'odds': 178}, {'player': 'Kyle Isbel', 'market': 'batter_hits', 'line': 0.5, 'odds': -130}, {'player': 'Kyle Isbel', 'market': 'batter_hits', 'line': 0.5, 'odds': 100}, {'player': 'TJ Friedl', 'market': 'batter_hits', 'line': 0.5, 'odds': -200}, {'player': 'TJ Friedl', 'market': 'batter_hits', 'line': 0.5, 'odds': 153}, {'player': 'Salvador Perez', 'market': 'batter_hits', 'line': 0.5, 'odds': -227}, {'player': 'Salvador Perez', 'market': 'batter_hits', 'line': 0.5, 'odds': 170}, {'player': 'Connor Joe', 'market': 'batter_hits', 'line': 0.5, 'odds': -114}, {'player': 'Connor Joe', 'market': 'batter_hits', 'line': 0.5, 'odds': -114}, {'player': 'Vinnie Pasquantino', 'market': 'batter_hits', 'line': 0.5, 'odds': -227}, {'player': 'Vinnie Pasquantino', 'market': 'batter_hits', 'line': 0.5, 'odds': 170}, {'player': 'Elly De La Cruz', 'market': 'batter_hits', 'line': 0.5, 'odds': -204}, {'player': 'Elly De La Cruz', 'market': 'batter_hits', 'line': 0.5, 'odds': 154}, {'player': 'Michael Massey', 'market': 'batter_hits', 'line': 0.5, 'odds': -161}, {'player': 'Michael Massey', 'market': 'batter_hits', 'line': 0.5, 'odds': 123}, {'player': 'Drew Waters', 'market': 'batter_hits', 'line': 0.5, 'odds': -156}, {'player': 'Drew Waters', 'market': 'batter_hits', 'line': 0.5, 'odds': 120}, {'player': 'Spencer Steer', 'market': 'batter_hits', 'line': 0.5, 'odds': -192}, {'player': 'Spencer Steer', 'market': 'batter_hits', 'line': 0.5, 'odds': 147}, {'player': 'Matt McLain', 'market': 'batter_hits', 'line': 0.5, 'odds': -147}, {'player': 'Matt McLain', 'market': 'batter_hits', 'line': 0.5, 'odds': 113}, {'player': 'Santiago Espinal', 'market': 'batter_hits', 'line': 1.5, 'odds': 190}, {'player': 'Santiago Espinal', 'market': 'batter_hits', 'line': 1.5, 'odds': -256}, {'player': 'Jonathan India', 'market': 'batter_hits', 'line': 0.5, 'odds': -208}, {'player': 'Jonathan India', 'market': 'batter_hits', 'line': 0.5, 'odds': 158}, {'player': 'John Rave', 'market': 'batter_hits', 'line': 0.5, 'odds': -152}, {'player': 'John Rave', 'market': 'batter_hits', 'line': 0.5, 'odds': 117}, {'player': 'Jose Trevino', 'market': 'batter_hits', 'line': 0.5, 'odds': -175}, {'player': 'Jose Trevino', 'market': 'batter_hits', 'line': 0.5, 'odds': 135}, {'player': 'Austin Hays', 'market': 'batter_hits', 'line': 0.5, 'odds': -204}, {'player': 'Austin Hays', 'market': 'batter_hits', 'line': 0.5, 'odds': 156}, {'player': 'TJ Friedl', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 4900}, {'player': 'TJ Friedl', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 900}, {'player': 'Kyle Isbel', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 900}, {'player': 'Kyle Isbel', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 4900}, {'player': 'Bobby Witt Jr.', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 500}, {'player': 'Bobby Witt Jr.', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 3400}, {'player': 'Salvador Perez', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 500}, {'player': 'Salvador Perez', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 3400}, {'player': 'Tyler Stephenson', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 4400}, {'player': 'Tyler Stephenson', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 700}, {'player': 'Connor Joe', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 900}, {'player': 'Connor Joe', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 4900}, {'player': 'Maikel Garcia', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 4900}, {'player': 'Maikel Garcia', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 900}, {'player': 'Vinnie Pasquantino', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 3400}, {'player': 'Vinnie Pasquantino', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 500}, {'player': 'Jonathan India', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 4900}, {'player': 'Jonathan India', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 900}, {'player': 'Santiago Espinal', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 4900}, {'player': 'Santiago Espinal', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 900}, {'player': 'Matt McLain', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 4900}, {'player': 'Matt McLain', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 900}, {'player': 'Elly De La Cruz', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 700}, {'player': 'Elly De La Cruz', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 4400}, {'player': 'Drew Waters', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 4900}, {'player': 'Drew Waters', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 900}, {'player': 'Spencer Steer', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 700}, {'player': 'Spencer Steer', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 4400}, {'player': 'Michael Massey', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 900}, {'player': 'Michael Massey', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 4900}, {'player': 'Austin Hays', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 600}, {'player': 'Austin Hays', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 3900}, {'player': 'John Rave', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 700}, {'player': 'John Rave', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 4400}, {'player': 'Jose Trevino', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 4900}, {'player': 'Jose Trevino', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 900}]",2025-05-27
3f6a919b9cd73679e73146a4caf463f5,Baltimore Orioles,St. Louis Cardinals,2025-05-27 22:36:00+00:00,,,,,,,,,9.0,-104,9.0,-116,,103.0,,-113.0,1.5,-165.0,-1.5,145.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'player': 'Andre Pallante', 'market': 'pitcher_strikeouts', 'line': 3.5, 'odds': -152}, {'player': 'Andre Pallante', 'market': 'pitcher_strikeouts', 'line': 3.5, 'odds': 116}, {'player': 'Tomoyuki Sugano', 'market': 'pitcher_strikeouts', 'line': 3.5, 'odds': 112}, {'player': 'Tomoyuki Sugano', 'market': 'pitcher_strikeouts', 'line': 3.5, 'odds': -145}]","[{'player': 'Cedric Mullins', 'market': 'batter_hits', 'line': 0.5, 'odds': -161}, {'player': 'Cedric Mullins', 'market': 'batter_hits', 'line': 1.5, 'odds': 280}, {'player': 'Cedric Mullins', 'market': 'batter_hits', 'line': 2.5, 'odds': 1050}, {'player': 'Ramon Urias', 'market': 'batter_hits', 'line': 1.5, 'odds': 230}, {'player': 'Ramon Urias', 'market': 'batter_hits', 'line': 2.5, 'odds': 900}, {'player': 'Ramon Urias', 'market': 'batter_hits', 'line': 0.5, 'odds': -217}, {'player': 'Ryan Mountcastle', 'market': 'batter_hits', 'line': 3.5, 'odds': 1750}, {'player': 'Ryan Mountcastle', 'market': 'batter_hits', 'line': 1.5, 'odds': 171}, {'player': 'Ryan Mountcastle', 'market': 'batter_hits', 'line': 2.5, 'odds': 525}, {'player': 'Ryan Mountcastle', 'market': 'batter_hits', 'line': 0.5, 'odds': -345}, {'player': 'Nolan Arenado', 'market': 'batter_hits', 'line': 2.5, 'odds': 725}, {'player': 'Nolan Arenado', 'market': 'batter_hits', 'line': 1.5, 'odds': 200}, {'player': 'Nolan Arenado', 'market': 'batter_hits', 'line': 0.5, 'odds': -222}, {'player': 'Lars Nootbaar', 'market': 'batter_hits', 'line': 0.5, 'odds': -263}, {'player': 'Lars Nootbaar', 'market': 'batter_hits', 'line': 2.5, 'odds': 475}, {'player': 'Lars Nootbaar', 'market': 'batter_hits', 'line': 1.5, 'odds': 155}, {'player': 'Gunnar Henderson', 'market': 'batter_hits', 'line': 0.5, 'odds': -238}, {'player': 'Gunnar Henderson', 'market': 'batter_hits', 'line': 1.5, 'odds': 191}, {'player': 'Gunnar Henderson', 'market': 'batter_hits', 'line': 2.5, 'odds': 675}, {'player': 'Ivan Herrera', 'market': 'batter_hits', 'line': 3.5, 'odds': 1750}, {'player': 'Ivan Herrera', 'market': 'batter_hits', 'line': 2.5, 'odds': 550}, {'player': 'Ivan Herrera', 'market': 'batter_hits', 'line': 1.5, 'odds': 199}, {'player': 'Ivan Herrera', 'market': 'batter_hits', 'line': 0.5, 'odds': -303}, {'player': 'Brendan Donovan', 'market': 'batter_hits', 'line': 1.5, 'odds': 182}, {'player': 'Brendan Donovan', 'market': 'batter_hits', 'line': 2.5, 'odds': 370}, {'player': 'Brendan Donovan', 'market': 'batter_hits', 'line': 0.5, 'odds': -233}, {'player': 'Brendan Donovan', 'market': 'batter_hits', 'line': 3.5, 'odds': 900}, {'player': 'Alec Burleson', 'market': 'batter_hits', 'line': 2.5, 'odds': 950}, {'player': 'Alec Burleson', 'market': 'batter_hits', 'line': 1.5, 'odds': 250}, {'player': 'Alec Burleson', 'market': 'batter_hits', 'line': 0.5, 'odds': -200}, {'player': 'Willson Contreras', 'market': 'batter_hits', 'line': 2.5, 'odds': 675}, {'player': 'Willson Contreras', 'market': 'batter_hits', 'line': 1.5, 'odds': 186}, {'player': 'Willson Contreras', 'market': 'batter_hits', 'line': 0.5, 'odds': -250}, {'player': ""Ryan O'Hearn"", 'market': 'batter_hits', 'line': 0.5, 'odds': -208}, {'player': ""Ryan O'Hearn"", 'market': 'batter_hits', 'line': 2.5, 'odds': 600}, {'player': ""Ryan O'Hearn"", 'market': 'batter_hits', 'line': 1.5, 'odds': 188}, {'player': 'Pedro Pages', 'market': 'batter_hits', 'line': 2.5, 'odds': 1000}, {'player': 'Pedro Pages', 'market': 'batter_hits', 'line': 0.5, 'odds': -169}, {'player': 'Pedro Pages', 'market': 'batter_hits', 'line': 1.5, 'odds': 270}, {'player': 'Masyn Winn', 'market': 'batter_hits', 'line': 3.5, 'odds': 1750}, {'player': 'Masyn Winn', 'market': 'batter_hits', 'line': 1.5, 'odds': 190}, {'player': 'Masyn Winn', 'market': 'batter_hits', 'line': 2.5, 'odds': 550}, {'player': 'Masyn Winn', 'market': 'batter_hits', 'line': 0.5, 'odds': -323}, {'player': 'Heston Kjerstad', 'market': 'batter_hits', 'line': 0.5, 'odds': -185}, {'player': 'Heston Kjerstad', 'market': 'batter_hits', 'line': 1.5, 'odds': 260}, {'player': 'Heston Kjerstad', 'market': 'batter_hits', 'line': 2.5, 'odds': 1000}, {'player': 'Victor Scott II', 'market': 'batter_hits', 'line': 1.5, 'odds': 290}, {'player': 'Victor Scott II', 'market': 'batter_hits', 'line': 0.5, 'odds': -156}, {'player': 'Victor Scott II', 'market': 'batter_hits', 'line': 2.5, 'odds': 1150}, {'player': 'Jackson Holliday', 'market': 'batter_hits', 'line': 2.5, 'odds': 675}, {'player': 'Jackson Holliday', 'market': 'batter_hits', 'line': 0.5, 'odds': -238}, {'player': 'Jackson Holliday', 'market': 'batter_hits', 'line': 1.5, 'odds': 192}, {'player': 'Yohel Pozo', 'market': 'batter_hits', 'line': 1.5, 'odds': 270}, {'player': 'Yohel Pozo', 'market': 'batter_hits', 'line': 2.5, 'odds': 1050}, {'player': 'Yohel Pozo', 'market': 'batter_hits', 'line': 0.5, 'odds': -172}, {'player': 'Maverick Handley', 'market': 'batter_hits', 'line': 1.5, 'odds': 330}, {'player': 'Maverick Handley', 'market': 'batter_hits', 'line': 0.5, 'odds': -128}, {'player': 'Maverick Handley', 'market': 'batter_hits', 'line': 2.5, 'odds': 1200}, {'player': 'Emmanuel Rivera', 'market': 'batter_hits', 'line': 0.5, 'odds': -175}, {'player': 'Emmanuel Rivera', 'market': 'batter_hits', 'line': 2.5, 'odds': 750}, {'player': 'Emmanuel Rivera', 'market': 'batter_hits', 'line': 1.5, 'odds': 230}, {'player': 'Dylan Carlson', 'market': 'batter_hits', 'line': 2.5, 'odds': 1150}, {'player': 'Dylan Carlson', 'market': 'batter_hits', 'line': 0.5, 'odds': -147}, {'player': 'Dylan Carlson', 'market': 'batter_hits', 'line': 1.5, 'odds': 310}, {'player': 'Cedric Mullins', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 3400}, {'player': 'Cedric Mullins', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 500}, {'player': 'Ramon Urias', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 900}, {'player': 'Ramon Urias', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 4900}, {'player': 'Nolan Arenado', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 3900}, {'player': 'Nolan Arenado', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 600}, {'player': 'Lars Nootbaar', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 2900}, {'player': 'Lars Nootbaar', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 450}, {'player': 'Ryan Mountcastle', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 600}, {'player': 'Ryan Mountcastle', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 3900}, {'player': 'Ivan Herrera', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 700}, {'player': 'Ivan Herrera', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 4400}, {'player': 'Brendan Donovan', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 700}, {'player': 'Brendan Donovan', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 4400}, {'player': 'Gunnar Henderson', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 3900}, {'player': 'Gunnar Henderson', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 600}, {'player': 'Willson Contreras', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 3400}, {'player': 'Willson Contreras', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 500}, {'player': 'Alec Burleson', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 3900}, {'player': 'Alec Burleson', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 600}, {'player': 'Masyn Winn', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 900}, {'player': 'Masyn Winn', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 4900}, {'player': 'Heston Kjerstad', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 4900}, {'player': 'Heston Kjerstad', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 900}, {'player': 'Pedro Pages', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 3400}, {'player': 'Pedro Pages', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 500}, {'player': ""Ryan O'Hearn"", 'market': 'batter_home_runs', 'line': 0.5, 'odds': 700}, {'player': ""Ryan O'Hearn"", 'market': 'batter_home_runs', 'line': 1.5, 'odds': 4400}, {'player': 'Victor Scott II', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 4900}, {'player': 'Victor Scott II', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 900}, {'player': 'Dylan Carlson', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 4900}, {'player': 'Dylan Carlson', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 900}, {'player': 'Yohel Pozo', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 900}, {'player': 'Yohel Pozo', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 4900}, {'player': 'Emmanuel Rivera', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 4900}, {'player': 'Emmanuel Rivera', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 900}, {'player': 'Maverick Handley', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 900}, {'player': 'Maverick Handley', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 4900}, {'player': 'Jackson Holliday', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 900}, {'player': 'Jackson Holliday', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 4900}]",2025-05-27
