event_id,home_team,away_team,commence_time,h2h_arizona_diamondbacks_line,h2h_arizona_diamondbacks_odds,h2h_toronto_blue_jays_line,h2h_toronto_blue_jays_odds,spreads_arizona_diamondbacks_line,spreads_arizona_diamondbacks_odds,spreads_toronto_blue_jays_line,spreads_toronto_blue_jays_odds,totals_over_line,totals_over_odds,totals_under_line,totals_under_odds,h2h_miami_marlins_line,h2h_miami_marlins_odds,h2h_philadelphia_phillies_line,h2h_philadelphia_phillies_odds,spreads_miami_marlins_line,spreads_miami_marlins_odds,spreads_philadelphia_phillies_line,spreads_philadelphia_phillies_odds,h2h_chicago_cubs_line,h2h_chicago_cubs_odds,h2h_milwaukee_brewers_line,h2h_milwaukee_brewers_odds,spreads_chicago_cubs_line,spreads_chicago_cubs_odds,spreads_milwaukee_brewers_line,spreads_milwaukee_brewers_odds,h2h_boston_red_sox_line,h2h_boston_red_sox_odds,h2h_seattle_mariners_line,h2h_seattle_mariners_odds,spreads_boston_red_sox_line,spreads_boston_red_sox_odds,spreads_seattle_mariners_line,spreads_seattle_mariners_odds,h2h_chicago_white_sox_line,h2h_chicago_white_sox_odds,h2h_st._louis_cardinals_line,h2h_st._louis_cardinals_odds,spreads_chicago_white_sox_line,spreads_chicago_white_sox_odds,spreads_st._louis_cardinals_line,spreads_st._louis_cardinals_odds,h2h_atlanta_braves_line,h2h_atlanta_braves_odds,h2h_new_york_mets_line,h2h_new_york_mets_odds,spreads_atlanta_braves_line,spreads_atlanta_braves_odds,spreads_new_york_mets_line,spreads_new_york_mets_odds,h2h_houston_astros_line,h2h_houston_astros_odds,h2h_oakland_athletics_line,h2h_oakland_athletics_odds,spreads_houston_astros_line,spreads_houston_astros_odds,spreads_oakland_athletics_line,spreads_oakland_athletics_odds,h2h_colorado_rockies_line,h2h_colorado_rockies_odds,h2h_washington_nationals_line,h2h_washington_nationals_odds,spreads_colorado_rockies_line,spreads_colorado_rockies_odds,spreads_washington_nationals_line,spreads_washington_nationals_odds,h2h_baltimore_orioles_line,h2h_baltimore_orioles_odds,h2h_tampa_bay_rays_line,h2h_tampa_bay_rays_odds,spreads_baltimore_orioles_line,spreads_baltimore_orioles_odds,spreads_tampa_bay_rays_line,spreads_tampa_bay_rays_odds,h2h_detroit_tigers_line,h2h_detroit_tigers_odds,h2h_pittsburgh_pirates_line,h2h_pittsburgh_pirates_odds,spreads_detroit_tigers_line,spreads_detroit_tigers_odds,spreads_pittsburgh_pirates_line,spreads_pittsburgh_pirates_odds,h2h_cleveland_guardians_line,h2h_cleveland_guardians_odds,h2h_san_francisco_giants_line,h2h_san_francisco_giants_odds,spreads_cleveland_guardians_line,spreads_cleveland_guardians_odds,spreads_san_francisco_giants_line,spreads_san_francisco_giants_odds,h2h_cincinnati_reds_line,h2h_cincinnati_reds_odds,h2h_minnesota_twins_line,h2h_minnesota_twins_odds,spreads_cincinnati_reds_line,spreads_cincinnati_reds_odds,spreads_minnesota_twins_line,spreads_minnesota_twins_odds,h2h_los_angeles_dodgers_line,h2h_los_angeles_dodgers_odds,h2h_san_diego_padres_line,h2h_san_diego_padres_odds,spreads_los_angeles_dodgers_line,spreads_los_angeles_dodgers_odds,spreads_san_diego_padres_line,spreads_san_diego_padres_odds,h2h_los_angeles_angels_line,h2h_los_angeles_angels_odds,h2h_new_york_yankees_line,h2h_new_york_yankees_odds,spreads_los_angeles_angels_line,spreads_los_angeles_angels_odds,spreads_new_york_yankees_line,spreads_new_york_yankees_odds,h2h_kansas_city_royals_line,h2h_kansas_city_royals_odds,h2h_texas_rangers_line,h2h_texas_rangers_odds,spreads_kansas_city_royals_line,spreads_kansas_city_royals_odds,spreads_texas_rangers_line,spreads_texas_rangers_odds,pitcher_props,batter_props,game_date
0f6ad216c05a79da7d493b874190035b,Toronto Blue Jays,Arizona Diamondbacks,2025-06-18 23:08:00+00:00,,-105.0,,-115.0,-1.5,150.0,1.5,-184.0,9.0,-112,9.0,-108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'player': 'Eduardo Rodriguez', 'market': 'pitcher_strikeouts', 'line': 4.5, 'odds': -102}, {'player': 'Eduardo Rodriguez', 'market': 'pitcher_strikeouts', 'line': 4.5, 'odds': -130}, {'player': 'Eric Lauer', 'market': 'pitcher_strikeouts', 'line': 3.5, 'odds': -106}, {'player': 'Eric Lauer', 'market': 'pitcher_strikeouts', 'line': 3.5, 'odds': -122}, {'player': 'Eduardo Rodriguez', 'market': 'pitcher_strikeouts', 'line': 4.5, 'odds': -120}, {'player': 'Eduardo Rodriguez', 'market': 'pitcher_strikeouts', 'line': 4.5, 'odds': -110}, {'player': 'Eric Lauer', 'market': 'pitcher_strikeouts', 'line': 3.5, 'odds': -130}, {'player': 'Eric Lauer', 'market': 'pitcher_strikeouts', 'line': 3.5, 'odds': 100}]","[{'player': 'Ketel Marte', 'market': 'batter_hits', 'line': 1.5, 'odds': 165}, {'player': 'Vladimir Guerrero Jr.', 'market': 'batter_hits', 'line': 1.5, 'odds': 165}, {'player': 'Bo Bichette', 'market': 'batter_hits', 'line': 1.5, 'odds': 175}, {'player': 'Alejandro Kirk', 'market': 'batter_hits', 'line': 1.5, 'odds': 195}, {'player': 'Ernie Clement', 'market': 'batter_hits', 'line': 1.5, 'odds': 200}, {'player': 'Lourdes Gurriel Jr.', 'market': 'batter_hits', 'line': 1.5, 'odds': 230}, {'player': 'George Springer', 'market': 'batter_hits', 'line': 1.5, 'odds': 240}, {'player': 'Gabriel Moreno', 'market': 'batter_hits', 'line': 1.5, 'odds': 250}, {'player': 'Corbin Carroll', 'market': 'batter_hits', 'line': 1.5, 'odds': 250}, {'player': 'Eugenio Suarez', 'market': 'batter_hits', 'line': 1.5, 'odds': 280}, {'player': 'Josh Naylor', 'market': 'batter_hits', 'line': 1.5, 'odds': 280}, {'player': 'Randal Grichuk', 'market': 'batter_hits', 'line': 1.5, 'odds': 350}, {'player': 'Alek Thomas', 'market': 'batter_hits', 'line': 1.5, 'odds': 360}, {'player': 'Tim Tawa', 'market': 'batter_hits', 'line': 1.5, 'odds': 370}, {'player': 'Myles Straw', 'market': 'batter_hits', 'line': 1.5, 'odds': 370}, {'player': 'Jonatan Clase', 'market': 'batter_hits', 'line': 1.5, 'odds': 380}, {'player': 'Tyler Heineman', 'market': 'batter_hits', 'line': 1.5, 'odds': 390}, {'player': 'Davis Schneider', 'market': 'batter_hits', 'line': 1.5, 'odds': 500}, {'player': 'Vladimir Guerrero Jr.', 'market': 'batter_hits', 'line': 0.5, 'odds': -330}, {'player': 'Ketel Marte', 'market': 'batter_hits', 'line': 0.5, 'odds': -330}, {'player': 'Bo Bichette', 'market': 'batter_hits', 'line': 0.5, 'odds': -310}, {'player': 'Alejandro Kirk', 'market': 'batter_hits', 'line': 0.5, 'odds': -270}, {'player': 'Ernie Clement', 'market': 'batter_hits', 'line': 0.5, 'odds': -260}, {'player': 'Lourdes Gurriel Jr.', 'market': 'batter_hits', 'line': 0.5, 'odds': -240}, {'player': 'George Springer', 'market': 'batter_hits', 'line': 0.5, 'odds': -230}, {'player': 'Gabriel Moreno', 'market': 'batter_hits', 'line': 0.5, 'odds': -220}, {'player': 'Corbin Carroll', 'market': 'batter_hits', 'line': 0.5, 'odds': -220}, {'player': 'Eugenio Suarez', 'market': 'batter_hits', 'line': 0.5, 'odds': -200}, {'player': 'Josh Naylor', 'market': 'batter_hits', 'line': 0.5, 'odds': -195}, {'player': 'Randal Grichuk', 'market': 'batter_hits', 'line': 0.5, 'odds': -175}, {'player': 'Tim Tawa', 'market': 'batter_hits', 'line': 0.5, 'odds': -165}, {'player': 'Alek Thomas', 'market': 'batter_hits', 'line': 0.5, 'odds': -165}, {'player': 'Myles Straw', 'market': 'batter_hits', 'line': 0.5, 'odds': -160}, {'player': 'Jonatan Clase', 'market': 'batter_hits', 'line': 0.5, 'odds': -160}, {'player': 'Tyler Heineman', 'market': 'batter_hits', 'line': 0.5, 'odds': -155}, {'player': 'Davis Schneider', 'market': 'batter_hits', 'line': 0.5, 'odds': -130}, {'player': 'Vladimir Guerrero Jr.', 'market': 'batter_hits', 'line': 2.5, 'odds': 750}, {'player': 'Ketel Marte', 'market': 'batter_hits', 'line': 2.5, 'odds': 750}, {'player': 'Bo Bichette', 'market': 'batter_hits', 'line': 2.5, 'odds': 800}, {'player': 'Ernie Clement', 'market': 'batter_hits', 'line': 2.5, 'odds': 1000}, {'player': 'Alejandro Kirk', 'market': 'batter_hits', 'line': 2.5, 'odds': 1000}, {'player': 'Lourdes Gurriel Jr.', 'market': 'batter_hits', 'line': 2.5, 'odds': 1100}, {'player': 'Corbin Carroll', 'market': 'batter_hits', 'line': 2.5, 'odds': 1300}, {'player': 'George Springer', 'market': 'batter_hits', 'line': 2.5, 'odds': 1400}, {'player': 'Gabriel Moreno', 'market': 'batter_hits', 'line': 2.5, 'odds': 1500}, {'player': 'Eugenio Suarez', 'market': 'batter_hits', 'line': 2.5, 'odds': 1500}, {'player': 'Josh Naylor', 'market': 'batter_hits', 'line': 2.5, 'odds': 1700}, {'player': 'Alek Thomas', 'market': 'batter_hits', 'line': 2.5, 'odds': 2000}, {'player': 'Randal Grichuk', 'market': 'batter_hits', 'line': 2.5, 'odds': 2100}, {'player': 'Tim Tawa', 'market': 'batter_hits', 'line': 2.5, 'odds': 2200}, {'player': 'Myles Straw', 'market': 'batter_hits', 'line': 2.5, 'odds': 2300}, {'player': 'Jonatan Clase', 'market': 'batter_hits', 'line': 2.5, 'odds': 2400}, {'player': 'Tyler Heineman', 'market': 'batter_hits', 'line': 2.5, 'odds': 2500}, {'player': 'Davis Schneider', 'market': 'batter_hits', 'line': 2.5, 'odds': 3200}, {'player': 'Ketel Marte', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 172}, {'player': 'Eugenio Suarez', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 235}, {'player': 'Corbin Carroll', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 265}, {'player': 'Vladimir Guerrero Jr.', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 290}, {'player': 'Randal Grichuk', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 330}, {'player': 'George Springer', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 340}, {'player': 'Lourdes Gurriel Jr.', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 370}, {'player': 'Bo Bichette', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 430}, {'player': 'Alejandro Kirk', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 460}, {'player': 'Tim Tawa', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 470}, {'player': 'Davis Schneider', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 470}, {'player': 'Josh Naylor', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 500}, {'player': 'Gabriel Moreno', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 520}, {'player': 'Ernie Clement', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 600}, {'player': 'Jonatan Clase', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 630}, {'player': 'Alek Thomas', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 680}, {'player': 'Tyler Heineman', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 800}, {'player': 'Myles Straw', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 1200}, {'player': 'Bo Bichette', 'market': 'batter_hits', 'line': 1.5, 'odds': 140}, {'player': 'Bo Bichette', 'market': 'batter_hits', 'line': 1.5, 'odds': -190}, {'player': 'Ketel Marte', 'market': 'batter_hits', 'line': 1.5, 'odds': 175}, {'player': 'Ketel Marte', 'market': 'batter_hits', 'line': 1.5, 'odds': -240}, {'player': 'Vladimir Guerrero Jr.', 'market': 'batter_hits', 'line': 1.5, 'odds': 185}, {'player': 'Vladimir Guerrero Jr.', 'market': 'batter_hits', 'line': 1.5, 'odds': -255}, {'player': 'Lourdes Gurriel Jr.', 'market': 'batter_hits', 'line': 0.5, 'odds': -275}, {'player': 'Lourdes Gurriel Jr.', 'market': 'batter_hits', 'line': 0.5, 'odds': 200}, {'player': 'Alejandro Kirk', 'market': 'batter_hits', 'line': 0.5, 'odds': -270}, {'player': 'Alejandro Kirk', 'market': 'batter_hits', 'line': 0.5, 'odds': 195}, {'player': 'Ernie Clement', 'market': 'batter_hits', 'line': 0.5, 'odds': -265}, {'player': 'Ernie Clement', 'market': 'batter_hits', 'line': 0.5, 'odds': 190}, {'player': 'Gabriel Moreno', 'market': 'batter_hits', 'line': 0.5, 'odds': -215}, {'player': 'Gabriel Moreno', 'market': 'batter_hits', 'line': 0.5, 'odds': 160}, {'player': 'Andres Gimenez', 'market': 'batter_hits', 'line': 0.5, 'odds': -200}, {'player': 'Andres Gimenez', 'market': 'batter_hits', 'line': 0.5, 'odds': 145}, {'player': 'Eugenio Suarez', 'market': 'batter_hits', 'line': 0.5, 'odds': -195}, {'player': 'Eugenio Suarez', 'market': 'batter_hits', 'line': 0.5, 'odds': 140}, {'player': 'George Springer', 'market': 'batter_hits', 'line': 0.5, 'odds': -195}, {'player': 'George Springer', 'market': 'batter_hits', 'line': 0.5, 'odds': 145}, {'player': 'Josh Naylor', 'market': 'batter_hits', 'line': 0.5, 'odds': -195}, {'player': 'Josh Naylor', 'market': 'batter_hits', 'line': 0.5, 'odds': 140}, {'player': 'Corbin Carroll', 'market': 'batter_hits', 'line': 0.5, 'odds': -190}, {'player': 'Corbin Carroll', 'market': 'batter_hits', 'line': 0.5, 'odds': 140}, {'player': 'Tim Tawa', 'market': 'batter_hits', 'line': 0.5, 'odds': -170}, {'player': 'Tim Tawa', 'market': 'batter_hits', 'line': 0.5, 'odds': 125}, {'player': 'Addison Barger', 'market': 'batter_hits', 'line': 0.5, 'odds': -160}, {'player': 'Addison Barger', 'market': 'batter_hits', 'line': 0.5, 'odds': 115}, {'player': 'Randal Grichuk', 'market': 'batter_hits', 'line': 0.5, 'odds': -150}, {'player': 'Randal Grichuk', 'market': 'batter_hits', 'line': 0.5, 'odds': 110}, {'player': 'Geraldo Perdomo', 'market': 'batter_hits', 'line': 0.5, 'odds': -145}, {'player': 'Geraldo Perdomo', 'market': 'batter_hits', 'line': 0.5, 'odds': 105}, {'player': 'Alan Roden', 'market': 'batter_hits', 'line': 0.5, 'odds': -120}, {'player': 'Alan Roden', 'market': 'batter_hits', 'line': 0.5, 'odds': -110}, {'player': 'Will Robertson', 'market': 'batter_hits', 'line': 0.5, 'odds': -120}, {'player': 'Will Robertson', 'market': 'batter_hits', 'line': 0.5, 'odds': -110}]",2025-06-18
12d3ca13507c195b69778d93186ddd80,Miami Marlins,Philadelphia Phillies,2025-06-18 22:40:00+00:00,,,,,,,,,7.5,-118,7.5,-104,,160.0,,-190.0,1.5,-110.0,-1.5,-110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'player': 'Ranger Suarez', 'market': 'pitcher_strikeouts', 'line': 5.5, 'odds': 125}, {'player': 'Ranger Suarez', 'market': 'pitcher_strikeouts', 'line': 5.5, 'odds': -160}, {'player': 'Ranger Suarez', 'market': 'pitcher_strikeouts', 'line': 5.5, 'odds': 124}, {'player': 'Ranger Suarez', 'market': 'pitcher_strikeouts', 'line': 5.5, 'odds': -166}]","[{'player': 'Xavier Edwards', 'market': 'batter_hits', 'line': 1.5, 'odds': 190}, {'player': 'Xavier Edwards', 'market': 'batter_hits', 'line': 1.5, 'odds': -260}, {'player': 'Otto Lopez', 'market': 'batter_hits', 'line': 1.5, 'odds': 200}, {'player': 'Otto Lopez', 'market': 'batter_hits', 'line': 1.5, 'odds': -280}, {'player': 'Alec Bohm', 'market': 'batter_hits', 'line': 0.5, 'odds': -260}, {'player': 'Alec Bohm', 'market': 'batter_hits', 'line': 0.5, 'odds': 190}, {'player': 'Agustín Ramírez', 'market': 'batter_hits', 'line': 0.5, 'odds': -240}, {'player': 'Agustín Ramírez', 'market': 'batter_hits', 'line': 0.5, 'odds': 175}, {'player': 'Nick Castellanos', 'market': 'batter_hits', 'line': 0.5, 'odds': -230}, {'player': 'Nick Castellanos', 'market': 'batter_hits', 'line': 0.5, 'odds': 170}, {'player': 'Eric Wagaman', 'market': 'batter_hits', 'line': 0.5, 'odds': -215}, {'player': 'Eric Wagaman', 'market': 'batter_hits', 'line': 0.5, 'odds': 160}, {'player': 'Connor Norby', 'market': 'batter_hits', 'line': 0.5, 'odds': -195}, {'player': 'Connor Norby', 'market': 'batter_hits', 'line': 0.5, 'odds': 145}, {'player': 'Heriberto Hernandez', 'market': 'batter_hits', 'line': 0.5, 'odds': -195}, {'player': 'Heriberto Hernandez', 'market': 'batter_hits', 'line': 0.5, 'odds': 140}, {'player': 'J.T. Realmuto', 'market': 'batter_hits', 'line': 0.5, 'odds': -190}, {'player': 'J.T. Realmuto', 'market': 'batter_hits', 'line': 0.5, 'odds': 140}, {'player': 'Javier Sanoja', 'market': 'batter_hits', 'line': 0.5, 'odds': -175}, {'player': 'Javier Sanoja', 'market': 'batter_hits', 'line': 0.5, 'odds': 125}, {'player': 'Bryson Stott', 'market': 'batter_hits', 'line': 0.5, 'odds': -170}, {'player': 'Bryson Stott', 'market': 'batter_hits', 'line': 0.5, 'odds': 125}, {'player': 'Kyle Stowers', 'market': 'batter_hits', 'line': 0.5, 'odds': -170}, {'player': 'Kyle Stowers', 'market': 'batter_hits', 'line': 0.5, 'odds': 125}, {'player': 'Max Kepler', 'market': 'batter_hits', 'line': 0.5, 'odds': -165}, {'player': 'Max Kepler', 'market': 'batter_hits', 'line': 0.5, 'odds': 120}, {'player': 'Brandon Marsh', 'market': 'batter_hits', 'line': 0.5, 'odds': -155}, {'player': 'Brandon Marsh', 'market': 'batter_hits', 'line': 0.5, 'odds': 115}, {'player': 'Nick Fortes', 'market': 'batter_hits', 'line': 0.5, 'odds': -155}, {'player': 'Nick Fortes', 'market': 'batter_hits', 'line': 0.5, 'odds': 115}, {'player': 'Kyle Schwarber', 'market': 'batter_hits', 'line': 0.5, 'odds': -150}, {'player': 'Kyle Schwarber', 'market': 'batter_hits', 'line': 0.5, 'odds': 110}, {'player': 'Otto Kemp', 'market': 'batter_hits', 'line': 0.5, 'odds': -145}, {'player': 'Otto Kemp', 'market': 'batter_hits', 'line': 0.5, 'odds': 110}, {'player': 'Xavier Edwards', 'market': 'batter_hits', 'line': 0.5, 'odds': -330}, {'player': 'Trea Turner', 'market': 'batter_hits', 'line': 0.5, 'odds': -330}, {'player': 'Alec Bohm', 'market': 'batter_hits', 'line': 0.5, 'odds': -300}, {'player': 'Max Kepler', 'market': 'batter_hits', 'line': 0.5, 'odds': -270}, {'player': 'Nick Castellanos', 'market': 'batter_hits', 'line': 0.5, 'odds': -250}, {'player': 'Kyle Schwarber', 'market': 'batter_hits', 'line': 0.5, 'odds': -240}, {'player': 'Agustín Ramírez', 'market': 'batter_hits', 'line': 0.5, 'odds': -240}, {'player': 'Otto Lopez', 'market': 'batter_hits', 'line': 0.5, 'odds': -240}, {'player': 'Eric Wagaman', 'market': 'batter_hits', 'line': 0.5, 'odds': -220}, {'player': 'J.T. Realmuto', 'market': 'batter_hits', 'line': 0.5, 'odds': -200}, {'player': 'Brandon Marsh', 'market': 'batter_hits', 'line': 0.5, 'odds': -195}, {'player': 'Heriberto Hernandez', 'market': 'batter_hits', 'line': 0.5, 'odds': -185}, {'player': 'Connor Norby', 'market': 'batter_hits', 'line': 0.5, 'odds': -185}, {'player': 'Bryson Stott', 'market': 'batter_hits', 'line': 0.5, 'odds': -180}, {'player': 'Otto Kemp', 'market': 'batter_hits', 'line': 0.5, 'odds': -180}, {'player': 'Kyle Stowers', 'market': 'batter_hits', 'line': 0.5, 'odds': -160}, {'player': 'Javier Sanoja', 'market': 'batter_hits', 'line': 0.5, 'odds': -160}, {'player': 'Nick Fortes', 'market': 'batter_hits', 'line': 0.5, 'odds': -150}, {'player': 'Trea Turner', 'market': 'batter_hits', 'line': 1.5, 'odds': 155}, {'player': 'Xavier Edwards', 'market': 'batter_hits', 'line': 1.5, 'odds': 165}, {'player': 'Alec Bohm', 'market': 'batter_hits', 'line': 1.5, 'odds': 170}, {'player': 'Max Kepler', 'market': 'batter_hits', 'line': 1.5, 'odds': 210}, {'player': 'Nick Castellanos', 'market': 'batter_hits', 'line': 1.5, 'odds': 220}, {'player': 'Agustín Ramírez', 'market': 'batter_hits', 'line': 1.5, 'odds': 230}, {'player': 'Kyle Schwarber', 'market': 'batter_hits', 'line': 1.5, 'odds': 230}, {'player': 'Otto Lopez', 'market': 'batter_hits', 'line': 1.5, 'odds': 240}, {'player': 'Eric Wagaman', 'market': 'batter_hits', 'line': 1.5, 'odds': 260}, {'player': 'J.T. Realmuto', 'market': 'batter_hits', 'line': 1.5, 'odds': 280}, {'player': 'Brandon Marsh', 'market': 'batter_hits', 'line': 1.5, 'odds': 290}, {'player': 'Otto Kemp', 'market': 'batter_hits', 'line': 1.5, 'odds': 320}, {'player': 'Heriberto Hernandez', 'market': 'batter_hits', 'line': 1.5, 'odds': 320}, {'player': 'Connor Norby', 'market': 'batter_hits', 'line': 1.5, 'odds': 330}, {'player': 'Bryson Stott', 'market': 'batter_hits', 'line': 1.5, 'odds': 350}, {'player': 'Kyle Stowers', 'market': 'batter_hits', 'line': 1.5, 'odds': 390}, {'player': 'Javier Sanoja', 'market': 'batter_hits', 'line': 1.5, 'odds': 390}, {'player': 'Nick Fortes', 'market': 'batter_hits', 'line': 1.5, 'odds': 440}, {'player': 'Trea Turner', 'market': 'batter_hits', 'line': 2.5, 'odds': 700}, {'player': 'Xavier Edwards', 'market': 'batter_hits', 'line': 2.5, 'odds': 800}, {'player': 'Alec Bohm', 'market': 'batter_hits', 'line': 2.5, 'odds': 800}, {'player': 'Nick Castellanos', 'market': 'batter_hits', 'line': 2.5, 'odds': 1100}, {'player': 'Max Kepler', 'market': 'batter_hits', 'line': 2.5, 'odds': 1100}, {'player': 'Kyle Schwarber', 'market': 'batter_hits', 'line': 2.5, 'odds': 1200}, {'player': 'Agustín Ramírez', 'market': 'batter_hits', 'line': 2.5, 'odds': 1300}, {'player': 'Otto Lopez', 'market': 'batter_hits', 'line': 2.5, 'odds': 1300}, {'player': 'Eric Wagaman', 'market': 'batter_hits', 'line': 2.5, 'odds': 1500}, {'player': 'J.T. Realmuto', 'market': 'batter_hits', 'line': 2.5, 'odds': 1600}, {'player': 'Brandon Marsh', 'market': 'batter_hits', 'line': 2.5, 'odds': 1700}, {'player': 'Otto Kemp', 'market': 'batter_hits', 'line': 2.5, 'odds': 1900}, {'player': 'Bryson Stott', 'market': 'batter_hits', 'line': 2.5, 'odds': 1900}, {'player': 'Connor Norby', 'market': 'batter_hits', 'line': 2.5, 'odds': 2000}, {'player': 'Heriberto Hernandez', 'market': 'batter_hits', 'line': 2.5, 'odds': 2000}, {'player': 'Javier Sanoja', 'market': 'batter_hits', 'line': 2.5, 'odds': 2600}, {'player': 'Kyle Stowers', 'market': 'batter_hits', 'line': 2.5, 'odds': 2700}, {'player': 'Nick Fortes', 'market': 'batter_hits', 'line': 2.5, 'odds': 2900}, {'player': 'Kyle Schwarber', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 255}, {'player': 'Max Kepler', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 520}, {'player': 'Trea Turner', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 560}, {'player': 'Agustín Ramírez', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 700}, {'player': 'Nick Castellanos', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 800}, {'player': 'J.T. Realmuto', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 800}, {'player': 'Otto Kemp', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 830}, {'player': 'Alec Bohm', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 870}, {'player': 'Connor Norby', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 900}, {'player': 'Brandon Marsh', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 900}, {'player': 'Kyle Stowers', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 1000}, {'player': 'Otto Lopez', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 1000}, {'player': 'Eric Wagaman', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 1000}, {'player': 'Nick Fortes', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 1060}, {'player': 'Heriberto Hernandez', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 1100}, {'player': 'Bryson Stott', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 1100}, {'player': 'Xavier Edwards', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 1500}, {'player': 'Javier Sanoja', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 1700}]",2025-06-18
