event_id,home_team,away_team,commence_time,h2h_philadelphia_phillies_line,h2h_philadelphia_phillies_odds,h2h_toronto_blue_jays_line,h2h_toronto_blue_jays_odds,spreads_philadelphia_phillies_line,spreads_philadelphia_phillies_odds,spreads_toronto_blue_jays_line,spreads_toronto_blue_jays_odds,totals_over_line,totals_over_odds,totals_under_line,totals_under_odds,h2h_kansas_city_royals_line,h2h_kansas_city_royals_odds,h2h_oakland_athletics_line,h2h_oakland_athletics_odds,spreads_kansas_city_royals_line,spreads_kansas_city_royals_odds,spreads_oakland_athletics_line,spreads_oakland_athletics_odds,h2h_chicago_cubs_line,h2h_chicago_cubs_odds,h2h_pittsburgh_pirates_line,h2h_pittsburgh_pirates_odds,spreads_chicago_cubs_line,spreads_chicago_cubs_odds,spreads_pittsburgh_pirates_line,spreads_pittsburgh_pirates_odds,h2h_new_york_mets_line,h2h_new_york_mets_odds,h2h_tampa_bay_rays_line,h2h_tampa_bay_rays_odds,spreads_new_york_mets_line,spreads_new_york_mets_odds,spreads_tampa_bay_rays_line,spreads_tampa_bay_rays_odds,h2h_baltimore_orioles_line,h2h_baltimore_orioles_odds,h2h_los_angeles_angels_line,h2h_los_angeles_angels_odds,spreads_baltimore_orioles_line,spreads_baltimore_orioles_odds,spreads_los_angeles_angels_line,spreads_los_angeles_angels_odds,h2h_houston_astros_line,h2h_houston_astros_odds,h2h_minnesota_twins_line,h2h_minnesota_twins_odds,spreads_houston_astros_line,spreads_houston_astros_odds,spreads_minnesota_twins_line,spreads_minnesota_twins_odds,h2h_los_angeles_dodgers_line,h2h_los_angeles_dodgers_odds,h2h_san_francisco_giants_line,h2h_san_francisco_giants_odds,spreads_los_angeles_dodgers_line,spreads_los_angeles_dodgers_odds,spreads_san_francisco_giants_line,spreads_san_francisco_giants_odds,h2h_atlanta_braves_line,h2h_atlanta_braves_odds,h2h_colorado_rockies_line,h2h_colorado_rockies_odds,spreads_atlanta_braves_line,spreads_atlanta_braves_odds,spreads_colorado_rockies_line,spreads_colorado_rockies_odds,h2h_boston_red_sox_line,h2h_boston_red_sox_odds,h2h_new_york_yankees_line,h2h_new_york_yankees_odds,spreads_boston_red_sox_line,spreads_boston_red_sox_odds,spreads_new_york_yankees_line,spreads_new_york_yankees_odds,h2h_arizona_diamondbacks_line,h2h_arizona_diamondbacks_odds,h2h_san_diego_padres_line,h2h_san_diego_padres_odds,spreads_arizona_diamondbacks_line,spreads_arizona_diamondbacks_odds,spreads_san_diego_padres_line,spreads_san_diego_padres_odds,h2h_miami_marlins_line,h2h_miami_marlins_odds,h2h_washington_nationals_line,h2h_washington_nationals_odds,spreads_miami_marlins_line,spreads_miami_marlins_odds,spreads_washington_nationals_line,spreads_washington_nationals_odds,h2h_milwaukee_brewers_line,h2h_milwaukee_brewers_odds,h2h_st._louis_cardinals_line,h2h_st._louis_cardinals_odds,spreads_milwaukee_brewers_line,spreads_milwaukee_brewers_odds,spreads_st._louis_cardinals_line,spreads_st._louis_cardinals_odds,pitcher_props,batter_props,game_date
07236539aad09d15d5f04df7df35c366,Philadelphia Phillies,Toronto Blue Jays,2025-06-13 22:46:00+00:00,,-132.0,,108.0,-1.5,158.0,1.5,-194.0,8.0,-115,8.0,-105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'player': 'Kevin Gausman', 'market': 'pitcher_strikeouts', 'line': 5.5, 'odds': -135}, {'player': 'Kevin Gausman', 'market': 'pitcher_strikeouts', 'line': 5.5, 'odds': 105}, {'player': 'Ranger Suarez', 'market': 'pitcher_strikeouts', 'line': 4.5, 'odds': -120}, {'player': 'Ranger Suarez', 'market': 'pitcher_strikeouts', 'line': 4.5, 'odds': -110}]","[{'player': 'Bo Bichette', 'market': 'batter_hits', 'line': 1.5, 'odds': 145}, {'player': 'Bo Bichette', 'market': 'batter_hits', 'line': 1.5, 'odds': -195}, {'player': 'Vladimir Guerrero Jr.', 'market': 'batter_hits', 'line': 1.5, 'odds': 185}, {'player': 'Vladimir Guerrero Jr.', 'market': 'batter_hits', 'line': 1.5, 'odds': -250}, {'player': 'Alec Bohm', 'market': 'batter_hits', 'line': 1.5, 'odds': 195}, {'player': 'Alec Bohm', 'market': 'batter_hits', 'line': 1.5, 'odds': -270}, {'player': 'Trea Turner', 'market': 'batter_hits', 'line': 1.5, 'odds': 195}, {'player': 'Trea Turner', 'market': 'batter_hits', 'line': 1.5, 'odds': -270}, {'player': 'Ernie Clement', 'market': 'batter_hits', 'line': 1.5, 'odds': 200}, {'player': 'Ernie Clement', 'market': 'batter_hits', 'line': 1.5, 'odds': -275}, {'player': 'Alejandro Kirk', 'market': 'batter_hits', 'line': 0.5, 'odds': -265}, {'player': 'Alejandro Kirk', 'market': 'batter_hits', 'line': 0.5, 'odds': 195}, {'player': 'Nick Castellanos', 'market': 'batter_hits', 'line': 0.5, 'odds': -225}, {'player': 'Nick Castellanos', 'market': 'batter_hits', 'line': 0.5, 'odds': 165}, {'player': 'George Springer', 'market': 'batter_hits', 'line': 0.5, 'odds': -195}, {'player': 'George Springer', 'market': 'batter_hits', 'line': 0.5, 'odds': 140}, {'player': 'J.T. Realmuto', 'market': 'batter_hits', 'line': 0.5, 'odds': -190}, {'player': 'J.T. Realmuto', 'market': 'batter_hits', 'line': 0.5, 'odds': 140}, {'player': 'Bryson Stott', 'market': 'batter_hits', 'line': 0.5, 'odds': -180}, {'player': 'Bryson Stott', 'market': 'batter_hits', 'line': 0.5, 'odds': 130}, {'player': 'Myles Straw', 'market': 'batter_hits', 'line': 0.5, 'odds': -175}, {'player': 'Myles Straw', 'market': 'batter_hits', 'line': 0.5, 'odds': 130}, {'player': 'Andres Gimenez', 'market': 'batter_hits', 'line': 0.5, 'odds': -170}, {'player': 'Andres Gimenez', 'market': 'batter_hits', 'line': 0.5, 'odds': 125}, {'player': 'Max Kepler', 'market': 'batter_hits', 'line': 0.5, 'odds': -170}, {'player': 'Max Kepler', 'market': 'batter_hits', 'line': 0.5, 'odds': 125}, {'player': 'Kyle Schwarber', 'market': 'batter_hits', 'line': 0.5, 'odds': -160}, {'player': 'Kyle Schwarber', 'market': 'batter_hits', 'line': 0.5, 'odds': 120}, {'player': 'Brandon Marsh', 'market': 'batter_hits', 'line': 0.5, 'odds': -155}, {'player': 'Brandon Marsh', 'market': 'batter_hits', 'line': 0.5, 'odds': 115}, {'player': 'Jonatan Clase', 'market': 'batter_hits', 'line': 0.5, 'odds': -145}, {'player': 'Jonatan Clase', 'market': 'batter_hits', 'line': 0.5, 'odds': 110}, {'player': 'Otto Kemp', 'market': 'batter_hits', 'line': 0.5, 'odds': -130}, {'player': 'Otto Kemp', 'market': 'batter_hits', 'line': 0.5, 'odds': -105}, {'player': 'Davis Schneider', 'market': 'batter_hits', 'line': 0.5, 'odds': -115}, {'player': 'Davis Schneider', 'market': 'batter_hits', 'line': 0.5, 'odds': -120}]",2025-06-13
0c25682262b350c86e632c27c47291f4,Kansas City Royals,Oakland Athletics,2025-06-14 00:11:00+00:00,,,,,,,,,8.0,-120,8.0,-102,,-164.0,,134.0,-1.5,128.0,1.5,-157.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'player': 'Michael Wacha', 'market': 'pitcher_strikeouts', 'line': 4.5, 'odds': -165}, {'player': 'Michael Wacha', 'market': 'pitcher_strikeouts', 'line': 4.5, 'odds': 125}, {'player': 'Luis Severino', 'market': 'pitcher_strikeouts', 'line': 3.5, 'odds': -160}, {'player': 'Luis Severino', 'market': 'pitcher_strikeouts', 'line': 3.5, 'odds': 125}]","[{'player': 'Bobby Witt Jr.', 'market': 'batter_hits', 'line': 1.5, 'odds': 150}, {'player': 'Bobby Witt Jr.', 'market': 'batter_hits', 'line': 1.5, 'odds': -205}, {'player': 'Brent Rooker', 'market': 'batter_hits', 'line': 1.5, 'odds': 190}, {'player': 'Brent Rooker', 'market': 'batter_hits', 'line': 1.5, 'odds': -260}, {'player': 'Maikel Garcia', 'market': 'batter_hits', 'line': 0.5, 'odds': -260}, {'player': 'Maikel Garcia', 'market': 'batter_hits', 'line': 0.5, 'odds': 190}, {'player': 'Vinnie Pasquantino', 'market': 'batter_hits', 'line': 0.5, 'odds': -260}, {'player': 'Vinnie Pasquantino', 'market': 'batter_hits', 'line': 0.5, 'odds': 190}, {'player': 'Jac Caglianone', 'market': 'batter_hits', 'line': 0.5, 'odds': -235}, {'player': 'Jac Caglianone', 'market': 'batter_hits', 'line': 0.5, 'odds': 170}, {'player': 'Jonathan India', 'market': 'batter_hits', 'line': 0.5, 'odds': -235}, {'player': 'Jonathan India', 'market': 'batter_hits', 'line': 0.5, 'odds': 175}, {'player': 'Salvador Perez', 'market': 'batter_hits', 'line': 0.5, 'odds': -230}, {'player': 'Salvador Perez', 'market': 'batter_hits', 'line': 0.5, 'odds': 170}, {'player': 'Lawrence Butler', 'market': 'batter_hits', 'line': 0.5, 'odds': -220}, {'player': 'Lawrence Butler', 'market': 'batter_hits', 'line': 0.5, 'odds': 160}, {'player': 'Tyler Soderstrom', 'market': 'batter_hits', 'line': 0.5, 'odds': -215}, {'player': 'Tyler Soderstrom', 'market': 'batter_hits', 'line': 0.5, 'odds': 160}, {'player': 'Drew Waters', 'market': 'batter_hits', 'line': 0.5, 'odds': -185}, {'player': 'Drew Waters', 'market': 'batter_hits', 'line': 0.5, 'odds': 140}, {'player': 'Nick Kurtz', 'market': 'batter_hits', 'line': 0.5, 'odds': -185}, {'player': 'Nick Kurtz', 'market': 'batter_hits', 'line': 0.5, 'odds': 140}, {'player': 'Max Muncy (2002)', 'market': 'batter_hits', 'line': 0.5, 'odds': -180}, {'player': 'Max Muncy (2002)', 'market': 'batter_hits', 'line': 0.5, 'odds': 135}, {'player': 'Luis Urias', 'market': 'batter_hits', 'line': 0.5, 'odds': -175}, {'player': 'Luis Urias', 'market': 'batter_hits', 'line': 0.5, 'odds': 130}, {'player': 'Willie MacIver', 'market': 'batter_hits', 'line': 0.5, 'odds': -170}, {'player': 'Willie MacIver', 'market': 'batter_hits', 'line': 0.5, 'odds': 125}, {'player': 'Kyle Isbel', 'market': 'batter_hits', 'line': 0.5, 'odds': -155}, {'player': 'Kyle Isbel', 'market': 'batter_hits', 'line': 0.5, 'odds': 115}, {'player': 'Denzel Clarke', 'market': 'batter_hits', 'line': 0.5, 'odds': -140}, {'player': 'Denzel Clarke', 'market': 'batter_hits', 'line': 0.5, 'odds': 105}, {'player': 'Max Schuemann', 'market': 'batter_hits', 'line': 0.5, 'odds': -135}, {'player': 'Max Schuemann', 'market': 'batter_hits', 'line': 0.5, 'odds': 100}]",2025-06-14
174d81c2d622c1ed65338cfb68c4e39d,Chicago Cubs,Pittsburgh Pirates,2025-06-13 18:21:00+00:00,,,,,,,,,7.0,-105,7.0,-116,,,,,,,,,,-116.0,,-105.0,1.5,-207.0,-1.5,168.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'player': 'Cade Horton', 'market': 'pitcher_strikeouts', 'line': 4.5, 'odds': 110}, {'player': 'Cade Horton', 'market': 'pitcher_strikeouts', 'line': 4.5, 'odds': -140}, {'player': 'Paul Skenes', 'market': 'pitcher_strikeouts', 'line': 6.5, 'odds': -160}, {'player': 'Paul Skenes', 'market': 'pitcher_strikeouts', 'line': 6.5, 'odds': 120}, {'player': 'Paul Skenes', 'market': 'pitcher_strikeouts', 'line': 7.5, 'odds': 110}, {'player': 'Paul Skenes', 'market': 'pitcher_strikeouts', 'line': 7.5, 'odds': -145}, {'player': 'Cade Horton', 'market': 'pitcher_strikeouts', 'line': 4.5, 'odds': 105}, {'player': 'Cade Horton', 'market': 'pitcher_strikeouts', 'line': 4.5, 'odds': -140}]","[{'player': 'Bryan Reynolds', 'market': 'batter_hits', 'line': 0.5, 'odds': -230}, {'player': 'Oneil Cruz', 'market': 'batter_hits', 'line': 0.5, 'odds': -220}, {'player': 'Kyle Tucker', 'market': 'batter_hits', 'line': 0.5, 'odds': -220}, {'player': 'Nick Gonzales', 'market': 'batter_hits', 'line': 0.5, 'odds': -210}, {'player': 'Isiah Kiner-Falefa', 'market': 'batter_hits', 'line': 0.5, 'odds': -200}, {'player': 'Andrew McCutchen', 'market': 'batter_hits', 'line': 0.5, 'odds': -200}, {'player': ""Ke'Bryan Hayes"", 'market': 'batter_hits', 'line': 0.5, 'odds': -200}, {'player': 'Adam Frazier', 'market': 'batter_hits', 'line': 0.5, 'odds': -195}, {'player': 'Seiya Suzuki', 'market': 'batter_hits', 'line': 0.5, 'odds': -185}, {'player': 'Nico Hoerner', 'market': 'batter_hits', 'line': 0.5, 'odds': -185}, {'player': 'Spencer Horwitz', 'market': 'batter_hits', 'line': 0.5, 'odds': -185}, {'player': 'Ian Happ', 'market': 'batter_hits', 'line': 0.5, 'odds': -175}, {'player': 'Dansby Swanson', 'market': 'batter_hits', 'line': 0.5, 'odds': -170}, {'player': 'Pete Crow-Armstrong', 'market': 'batter_hits', 'line': 0.5, 'odds': -165}, {'player': 'Henry Davis', 'market': 'batter_hits', 'line': 0.5, 'odds': -155}, {'player': 'Matt Shaw', 'market': 'batter_hits', 'line': 0.5, 'odds': -145}, {'player': 'Michael Busch', 'market': 'batter_hits', 'line': 0.5, 'odds': -135}, {'player': 'Carson Kelly', 'market': 'batter_hits', 'line': 0.5, 'odds': -125}, {'player': 'Oneil Cruz', 'market': 'batter_hits', 'line': 2.5, 'odds': 1200}, {'player': 'Bryan Reynolds', 'market': 'batter_hits', 'line': 2.5, 'odds': 1200}, {'player': 'Kyle Tucker', 'market': 'batter_hits', 'line': 2.5, 'odds': 1300}, {'player': 'Andrew McCutchen', 'market': 'batter_hits', 'line': 2.5, 'odds': 1500}, {'player': 'Seiya Suzuki', 'market': 'batter_hits', 'line': 2.5, 'odds': 1600}, {'player': ""Ke'Bryan Hayes"", 'market': 'batter_hits', 'line': 2.5, 'odds': 1600}, {'player': 'Isiah Kiner-Falefa', 'market': 'batter_hits', 'line': 2.5, 'odds': 1600}, {'player': 'Nick Gonzales', 'market': 'batter_hits', 'line': 2.5, 'odds': 1600}, {'player': 'Spencer Horwitz', 'market': 'batter_hits', 'line': 2.5, 'odds': 1700}, {'player': 'Adam Frazier', 'market': 'batter_hits', 'line': 2.5, 'odds': 1700}, {'player': 'Ian Happ', 'market': 'batter_hits', 'line': 2.5, 'odds': 1800}, {'player': 'Nico Hoerner', 'market': 'batter_hits', 'line': 2.5, 'odds': 1900}, {'player': 'Pete Crow-Armstrong', 'market': 'batter_hits', 'line': 2.5, 'odds': 2000}, {'player': 'Dansby Swanson', 'market': 'batter_hits', 'line': 2.5, 'odds': 2100}, {'player': 'Henry Davis', 'market': 'batter_hits', 'line': 2.5, 'odds': 2500}, {'player': 'Matt Shaw', 'market': 'batter_hits', 'line': 2.5, 'odds': 3100}, {'player': 'Michael Busch', 'market': 'batter_hits', 'line': 2.5, 'odds': 3200}, {'player': 'Carson Kelly', 'market': 'batter_hits', 'line': 2.5, 'odds': 3300}, {'player': 'Bryan Reynolds', 'market': 'batter_hits', 'line': 1.5, 'odds': 240}, {'player': 'Oneil Cruz', 'market': 'batter_hits', 'line': 1.5, 'odds': 240}, {'player': 'Kyle Tucker', 'market': 'batter_hits', 'line': 1.5, 'odds': 260}, {'player': 'Nick Gonzales', 'market': 'batter_hits', 'line': 1.5, 'odds': 270}, {'player': ""Ke'Bryan Hayes"", 'market': 'batter_hits', 'line': 1.5, 'odds': 280}, {'player': 'Isiah Kiner-Falefa', 'market': 'batter_hits', 'line': 1.5, 'odds': 280}, {'player': 'Andrew McCutchen', 'market': 'batter_hits', 'line': 1.5, 'odds': 280}, {'player': 'Adam Frazier', 'market': 'batter_hits', 'line': 1.5, 'odds': 290}, {'player': 'Seiya Suzuki', 'market': 'batter_hits', 'line': 1.5, 'odds': 300}, {'player': 'Spencer Horwitz', 'market': 'batter_hits', 'line': 1.5, 'odds': 300}, {'player': 'Ian Happ', 'market': 'batter_hits', 'line': 1.5, 'odds': 320}, {'player': 'Nico Hoerner', 'market': 'batter_hits', 'line': 1.5, 'odds': 320}, {'player': 'Pete Crow-Armstrong', 'market': 'batter_hits', 'line': 1.5, 'odds': 360}, {'player': 'Dansby Swanson', 'market': 'batter_hits', 'line': 1.5, 'odds': 370}, {'player': 'Henry Davis', 'market': 'batter_hits', 'line': 1.5, 'odds': 410}, {'player': 'Matt Shaw', 'market': 'batter_hits', 'line': 1.5, 'odds': 430}, {'player': 'Carson Kelly', 'market': 'batter_hits', 'line': 1.5, 'odds': 500}, {'player': 'Michael Busch', 'market': 'batter_hits', 'line': 1.5, 'odds': 500}, {'player': 'Oneil Cruz', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 400}, {'player': 'Seiya Suzuki', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 540}, {'player': 'Kyle Tucker', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 540}, {'player': 'Andrew McCutchen', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 560}, {'player': 'Pete Crow-Armstrong', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 560}, {'player': 'Henry Davis', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 560}, {'player': 'Bryan Reynolds', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 600}, {'player': 'Dansby Swanson', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 750}, {'player': 'Michael Busch', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 800}, {'player': 'Nick Gonzales', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 800}, {'player': 'Ian Happ', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 830}, {'player': 'Carson Kelly', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 830}, {'player': 'Spencer Horwitz', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 900}, {'player': ""Ke'Bryan Hayes"", 'market': 'batter_home_runs', 'line': 0.5, 'odds': 900}, {'player': 'Matt Shaw', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 1200}, {'player': 'Isiah Kiner-Falefa', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 1300}, {'player': 'Adam Frazier', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 1400}, {'player': 'Nico Hoerner', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 1700}, {'player': 'Bryan Reynolds', 'market': 'batter_hits', 'line': 0.5, 'odds': -215}, {'player': 'Bryan Reynolds', 'market': 'batter_hits', 'line': 0.5, 'odds': 150}, {'player': 'Nick Gonzales', 'market': 'batter_hits', 'line': 0.5, 'odds': -205}, {'player': 'Nick Gonzales', 'market': 'batter_hits', 'line': 0.5, 'odds': 145}, {'player': 'Nico Hoerner', 'market': 'batter_hits', 'line': 0.5, 'odds': -190}, {'player': 'Nico Hoerner', 'market': 'batter_hits', 'line': 0.5, 'odds': 135}, {'player': 'Oneil Cruz', 'market': 'batter_hits', 'line': 0.5, 'odds': -190}, {'player': 'Oneil Cruz', 'market': 'batter_hits', 'line': 0.5, 'odds': 135}, {'player': 'Kyle Tucker', 'market': 'batter_hits', 'line': 0.5, 'odds': -185}, {'player': 'Kyle Tucker', 'market': 'batter_hits', 'line': 0.5, 'odds': 130}, {'player': 'Seiya Suzuki', 'market': 'batter_hits', 'line': 0.5, 'odds': -185}, {'player': 'Seiya Suzuki', 'market': 'batter_hits', 'line': 0.5, 'odds': 130}, {'player': 'Andrew McCutchen', 'market': 'batter_hits', 'line': 0.5, 'odds': -180}, {'player': 'Andrew McCutchen', 'market': 'batter_hits', 'line': 0.5, 'odds': 125}, {'player': 'Isiah Kiner-Falefa', 'market': 'batter_hits', 'line': 0.5, 'odds': -175}, {'player': 'Isiah Kiner-Falefa', 'market': 'batter_hits', 'line': 0.5, 'odds': 125}, {'player': 'Spencer Horwitz', 'market': 'batter_hits', 'line': 0.5, 'odds': -170}, {'player': 'Spencer Horwitz', 'market': 'batter_hits', 'line': 0.5, 'odds': 120}, {'player': 'Adam Frazier', 'market': 'batter_hits', 'line': 0.5, 'odds': -165}, {'player': 'Adam Frazier', 'market': 'batter_hits', 'line': 0.5, 'odds': 120}, {'player': 'Dansby Swanson', 'market': 'batter_hits', 'line': 0.5, 'odds': -160}, {'player': 'Dansby Swanson', 'market': 'batter_hits', 'line': 0.5, 'odds': 115}, {'player': 'Pete Crow-Armstrong', 'market': 'batter_hits', 'line': 0.5, 'odds': -155}, {'player': 'Pete Crow-Armstrong', 'market': 'batter_hits', 'line': 0.5, 'odds': 110}, {'player': ""Ke'Bryan Hayes"", 'market': 'batter_hits', 'line': 0.5, 'odds': -150}, {'player': ""Ke'Bryan Hayes"", 'market': 'batter_hits', 'line': 0.5, 'odds': 105}, {'player': 'Ian Happ', 'market': 'batter_hits', 'line': 0.5, 'odds': -145}, {'player': 'Ian Happ', 'market': 'batter_hits', 'line': 0.5, 'odds': 105}, {'player': 'Michael Busch', 'market': 'batter_hits', 'line': 0.5, 'odds': -140}, {'player': 'Michael Busch', 'market': 'batter_hits', 'line': 0.5, 'odds': 100}, {'player': 'Carson Kelly', 'market': 'batter_hits', 'line': 0.5, 'odds': -130}, {'player': 'Carson Kelly', 'market': 'batter_hits', 'line': 0.5, 'odds': -110}, {'player': 'Henry Davis', 'market': 'batter_hits', 'line': 0.5, 'odds': -130}, {'player': 'Henry Davis', 'market': 'batter_hits', 'line': 0.5, 'odds': -105}, {'player': 'Matt Shaw', 'market': 'batter_hits', 'line': 0.5, 'odds': -125}, {'player': 'Matt Shaw', 'market': 'batter_hits', 'line': 0.5, 'odds': -110}]",2025-06-13
