event_id,home_team,away_team,commence_time,h2h_philadelphia_phillies_line,h2h_philadelphia_phillies_odds,h2h_toronto_blue_jays_line,h2h_toronto_blue_jays_odds,spreads_philadelphia_phillies_line,spreads_philadelphia_phillies_odds,spreads_toronto_blue_jays_line,spreads_toronto_blue_jays_odds,totals_over_line,totals_over_odds,totals_under_line,totals_under_odds,h2h_kansas_city_royals_line,h2h_kansas_city_royals_odds,h2h_oakland_athletics_line,h2h_oakland_athletics_odds,spreads_kansas_city_royals_line,spreads_kansas_city_royals_odds,spreads_oakland_athletics_line,spreads_oakland_athletics_odds,h2h_chicago_cubs_line,h2h_chicago_cubs_odds,h2h_pittsburgh_pirates_line,h2h_pittsburgh_pirates_odds,spreads_chicago_cubs_line,spreads_chicago_cubs_odds,spreads_pittsburgh_pirates_line,spreads_pittsburgh_pirates_odds,h2h_new_york_mets_line,h2h_new_york_mets_odds,h2h_tampa_bay_rays_line,h2h_tampa_bay_rays_odds,spreads_new_york_mets_line,spreads_new_york_mets_odds,spreads_tampa_bay_rays_line,spreads_tampa_bay_rays_odds,h2h_baltimore_orioles_line,h2h_baltimore_orioles_odds,h2h_los_angeles_angels_line,h2h_los_angeles_angels_odds,spreads_baltimore_orioles_line,spreads_baltimore_orioles_odds,spreads_los_angeles_angels_line,spreads_los_angeles_angels_odds,h2h_cincinnati_reds_line,h2h_cincinnati_reds_odds,h2h_detroit_tigers_line,h2h_detroit_tigers_odds,spreads_cincinnati_reds_line,spreads_cincinnati_reds_odds,spreads_detroit_tigers_line,spreads_detroit_tigers_odds,h2h_houston_astros_line,h2h_houston_astros_odds,h2h_minnesota_twins_line,h2h_minnesota_twins_odds,spreads_houston_astros_line,spreads_houston_astros_odds,spreads_minnesota_twins_line,spreads_minnesota_twins_odds,h2h_los_angeles_dodgers_line,h2h_los_angeles_dodgers_odds,h2h_san_francisco_giants_line,h2h_san_francisco_giants_odds,spreads_los_angeles_dodgers_line,spreads_los_angeles_dodgers_odds,spreads_san_francisco_giants_line,spreads_san_francisco_giants_odds,h2h_atlanta_braves_line,h2h_atlanta_braves_odds,h2h_colorado_rockies_line,h2h_colorado_rockies_odds,spreads_atlanta_braves_line,spreads_atlanta_braves_odds,spreads_colorado_rockies_line,spreads_colorado_rockies_odds,h2h_boston_red_sox_line,h2h_boston_red_sox_odds,h2h_new_york_yankees_line,h2h_new_york_yankees_odds,spreads_boston_red_sox_line,spreads_boston_red_sox_odds,spreads_new_york_yankees_line,spreads_new_york_yankees_odds,h2h_arizona_diamondbacks_line,h2h_arizona_diamondbacks_odds,h2h_san_diego_padres_line,h2h_san_diego_padres_odds,spreads_arizona_diamondbacks_line,spreads_arizona_diamondbacks_odds,spreads_san_diego_padres_line,spreads_san_diego_padres_odds,h2h_miami_marlins_line,h2h_miami_marlins_odds,h2h_washington_nationals_line,h2h_washington_nationals_odds,spreads_miami_marlins_line,spreads_miami_marlins_odds,spreads_washington_nationals_line,spreads_washington_nationals_odds,h2h_milwaukee_brewers_line,h2h_milwaukee_brewers_odds,h2h_st._louis_cardinals_line,h2h_st._louis_cardinals_odds,spreads_milwaukee_brewers_line,spreads_milwaukee_brewers_odds,spreads_st._louis_cardinals_line,spreads_st._louis_cardinals_odds,pitcher_props,batter_props,game_date
07236539aad09d15d5f04df7df35c366,Philadelphia Phillies,Toronto Blue Jays,2025-06-13 22:46:00+00:00,,-126.0,,104.0,-1.5,162.0,1.5,-200.0,8.0,-111,8.0,-109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'player': 'Kevin Gausman', 'market': 'pitcher_strikeouts', 'line': 5.5, 'odds': -120}, {'player': 'Kevin Gausman', 'market': 'pitcher_strikeouts', 'line': 5.5, 'odds': -110}, {'player': 'Ranger Suarez', 'market': 'pitcher_strikeouts', 'line': 4.5, 'odds': -116}, {'player': 'Ranger Suarez', 'market': 'pitcher_strikeouts', 'line': 4.5, 'odds': -110}, {'player': 'Kevin Gausman', 'market': 'pitcher_strikeouts', 'line': 5.5, 'odds': -125}, {'player': 'Kevin Gausman', 'market': 'pitcher_strikeouts', 'line': 5.5, 'odds': -105}, {'player': 'Ranger Suarez', 'market': 'pitcher_strikeouts', 'line': 4.5, 'odds': -120}, {'player': 'Ranger Suarez', 'market': 'pitcher_strikeouts', 'line': 4.5, 'odds': -110}]","[{'player': 'Bo Bichette', 'market': 'batter_hits', 'line': 1.5, 'odds': 155}, {'player': 'Vladimir Guerrero Jr.', 'market': 'batter_hits', 'line': 1.5, 'odds': 170}, {'player': 'Trea Turner', 'market': 'batter_hits', 'line': 1.5, 'odds': 200}, {'player': 'Alejandro Kirk', 'market': 'batter_hits', 'line': 1.5, 'odds': 210}, {'player': 'Alec Bohm', 'market': 'batter_hits', 'line': 1.5, 'odds': 210}, {'player': 'Ernie Clement', 'market': 'batter_hits', 'line': 1.5, 'odds': 210}, {'player': 'Bryson Stott', 'market': 'batter_hits', 'line': 1.5, 'odds': 260}, {'player': 'George Springer', 'market': 'batter_hits', 'line': 1.5, 'odds': 260}, {'player': 'Nick Castellanos', 'market': 'batter_hits', 'line': 1.5, 'odds': 280}, {'player': 'Myles Straw', 'market': 'batter_hits', 'line': 1.5, 'odds': 300}, {'player': 'Tyler Heineman', 'market': 'batter_hits', 'line': 1.5, 'odds': 300}, {'player': 'Jonatan Clase', 'market': 'batter_hits', 'line': 1.5, 'odds': 320}, {'player': 'J.T. Realmuto', 'market': 'batter_hits', 'line': 1.5, 'odds': 320}, {'player': 'Max Kepler', 'market': 'batter_hits', 'line': 1.5, 'odds': 360}, {'player': 'Kyle Schwarber', 'market': 'batter_hits', 'line': 1.5, 'odds': 360}, {'player': 'Davis Schneider', 'market': 'batter_hits', 'line': 1.5, 'odds': 390}, {'player': 'Brandon Marsh', 'market': 'batter_hits', 'line': 1.5, 'odds': 420}, {'player': 'Otto Kemp', 'market': 'batter_hits', 'line': 1.5, 'odds': 420}, {'player': 'Bo Bichette', 'market': 'batter_hits', 'line': 2.5, 'odds': 700}, {'player': 'Vladimir Guerrero Jr.', 'market': 'batter_hits', 'line': 2.5, 'odds': 850}, {'player': 'Ernie Clement', 'market': 'batter_hits', 'line': 2.5, 'odds': 1000}, {'player': 'Trea Turner', 'market': 'batter_hits', 'line': 2.5, 'odds': 1000}, {'player': 'Alejandro Kirk', 'market': 'batter_hits', 'line': 2.5, 'odds': 1100}, {'player': 'Alec Bohm', 'market': 'batter_hits', 'line': 2.5, 'odds': 1200}, {'player': 'George Springer', 'market': 'batter_hits', 'line': 2.5, 'odds': 1300}, {'player': 'Bryson Stott', 'market': 'batter_hits', 'line': 2.5, 'odds': 1400}, {'player': 'Nick Castellanos', 'market': 'batter_hits', 'line': 2.5, 'odds': 1700}, {'player': 'Myles Straw', 'market': 'batter_hits', 'line': 2.5, 'odds': 1800}, {'player': 'Jonatan Clase', 'market': 'batter_hits', 'line': 2.5, 'odds': 1900}, {'player': 'Tyler Heineman', 'market': 'batter_hits', 'line': 2.5, 'odds': 1900}, {'player': 'J.T. Realmuto', 'market': 'batter_hits', 'line': 2.5, 'odds': 2000}, {'player': 'Kyle Schwarber', 'market': 'batter_hits', 'line': 2.5, 'odds': 2000}, {'player': 'Max Kepler', 'market': 'batter_hits', 'line': 2.5, 'odds': 2200}, {'player': 'Davis Schneider', 'market': 'batter_hits', 'line': 2.5, 'odds': 2500}, {'player': 'Brandon Marsh', 'market': 'batter_hits', 'line': 2.5, 'odds': 2800}, {'player': 'Otto Kemp', 'market': 'batter_hits', 'line': 2.5, 'odds': 2900}, {'player': 'Bo Bichette', 'market': 'batter_hits', 'line': 0.5, 'odds': -330}, {'player': 'Vladimir Guerrero Jr.', 'market': 'batter_hits', 'line': 0.5, 'odds': -300}, {'player': 'Trea Turner', 'market': 'batter_hits', 'line': 0.5, 'odds': -280}, {'player': 'Alec Bohm', 'market': 'batter_hits', 'line': 0.5, 'odds': -260}, {'player': 'Ernie Clement', 'market': 'batter_hits', 'line': 0.5, 'odds': -250}, {'player': 'Alejandro Kirk', 'market': 'batter_hits', 'line': 0.5, 'odds': -240}, {'player': 'Bryson Stott', 'market': 'batter_hits', 'line': 0.5, 'odds': -210}, {'player': 'Nick Castellanos', 'market': 'batter_hits', 'line': 0.5, 'odds': -210}, {'player': 'George Springer', 'market': 'batter_hits', 'line': 0.5, 'odds': -210}, {'player': 'Tyler Heineman', 'market': 'batter_hits', 'line': 0.5, 'odds': -190}, {'player': 'Myles Straw', 'market': 'batter_hits', 'line': 0.5, 'odds': -190}, {'player': 'J.T. Realmuto', 'market': 'batter_hits', 'line': 0.5, 'odds': -180}, {'player': 'Jonatan Clase', 'market': 'batter_hits', 'line': 0.5, 'odds': -175}, {'player': 'Max Kepler', 'market': 'batter_hits', 'line': 0.5, 'odds': -170}, {'player': 'Kyle Schwarber', 'market': 'batter_hits', 'line': 0.5, 'odds': -165}, {'player': 'Davis Schneider', 'market': 'batter_hits', 'line': 0.5, 'odds': -155}, {'player': 'Otto Kemp', 'market': 'batter_hits', 'line': 0.5, 'odds': -155}, {'player': 'Brandon Marsh', 'market': 'batter_hits', 'line': 0.5, 'odds': -150}, {'player': 'Kyle Schwarber', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 240}, {'player': 'George Springer', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 440}, {'player': 'Vladimir Guerrero Jr.', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 450}, {'player': 'Max Kepler', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 500}, {'player': 'Trea Turner', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 520}, {'player': 'J.T. Realmuto', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 560}, {'player': 'Alec Bohm', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 600}, {'player': 'Nick Castellanos', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 630}, {'player': 'Bo Bichette', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 630}, {'player': 'Otto Kemp', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 680}, {'player': 'Davis Schneider', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 700}, {'player': 'Brandon Marsh', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 750}, {'player': 'Bryson Stott', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 750}, {'player': 'Alejandro Kirk', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 750}, {'player': 'Jonatan Clase', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 800}, {'player': 'Ernie Clement', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 1000}, {'player': 'Tyler Heineman', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 1060}, {'player': 'Myles Straw', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 1500}, {'player': 'Bo Bichette', 'market': 'batter_hits', 'line': 1.5, 'odds': 145}, {'player': 'Bo Bichette', 'market': 'batter_hits', 'line': 1.5, 'odds': -195}, {'player': 'Vladimir Guerrero Jr.', 'market': 'batter_hits', 'line': 1.5, 'odds': 185}, {'player': 'Vladimir Guerrero Jr.', 'market': 'batter_hits', 'line': 1.5, 'odds': -250}, {'player': 'Alec Bohm', 'market': 'batter_hits', 'line': 1.5, 'odds': 195}, {'player': 'Alec Bohm', 'market': 'batter_hits', 'line': 1.5, 'odds': -270}, {'player': 'Trea Turner', 'market': 'batter_hits', 'line': 1.5, 'odds': 195}, {'player': 'Trea Turner', 'market': 'batter_hits', 'line': 1.5, 'odds': -270}, {'player': 'Ernie Clement', 'market': 'batter_hits', 'line': 1.5, 'odds': 200}, {'player': 'Ernie Clement', 'market': 'batter_hits', 'line': 1.5, 'odds': -275}, {'player': 'Alejandro Kirk', 'market': 'batter_hits', 'line': 0.5, 'odds': -265}, {'player': 'Alejandro Kirk', 'market': 'batter_hits', 'line': 0.5, 'odds': 195}, {'player': 'Nick Castellanos', 'market': 'batter_hits', 'line': 0.5, 'odds': -225}, {'player': 'Nick Castellanos', 'market': 'batter_hits', 'line': 0.5, 'odds': 165}, {'player': 'George Springer', 'market': 'batter_hits', 'line': 0.5, 'odds': -195}, {'player': 'George Springer', 'market': 'batter_hits', 'line': 0.5, 'odds': 140}, {'player': 'J.T. Realmuto', 'market': 'batter_hits', 'line': 0.5, 'odds': -190}, {'player': 'J.T. Realmuto', 'market': 'batter_hits', 'line': 0.5, 'odds': 140}, {'player': 'Bryson Stott', 'market': 'batter_hits', 'line': 0.5, 'odds': -180}, {'player': 'Bryson Stott', 'market': 'batter_hits', 'line': 0.5, 'odds': 130}, {'player': 'Myles Straw', 'market': 'batter_hits', 'line': 0.5, 'odds': -175}, {'player': 'Myles Straw', 'market': 'batter_hits', 'line': 0.5, 'odds': 130}, {'player': 'Andres Gimenez', 'market': 'batter_hits', 'line': 0.5, 'odds': -170}, {'player': 'Andres Gimenez', 'market': 'batter_hits', 'line': 0.5, 'odds': 125}, {'player': 'Max Kepler', 'market': 'batter_hits', 'line': 0.5, 'odds': -170}, {'player': 'Max Kepler', 'market': 'batter_hits', 'line': 0.5, 'odds': 125}, {'player': 'Kyle Schwarber', 'market': 'batter_hits', 'line': 0.5, 'odds': -160}, {'player': 'Kyle Schwarber', 'market': 'batter_hits', 'line': 0.5, 'odds': 120}, {'player': 'Brandon Marsh', 'market': 'batter_hits', 'line': 0.5, 'odds': -155}, {'player': 'Brandon Marsh', 'market': 'batter_hits', 'line': 0.5, 'odds': 115}, {'player': 'Jonatan Clase', 'market': 'batter_hits', 'line': 0.5, 'odds': -145}, {'player': 'Jonatan Clase', 'market': 'batter_hits', 'line': 0.5, 'odds': 110}, {'player': 'Otto Kemp', 'market': 'batter_hits', 'line': 0.5, 'odds': -130}, {'player': 'Otto Kemp', 'market': 'batter_hits', 'line': 0.5, 'odds': -105}, {'player': 'Davis Schneider', 'market': 'batter_hits', 'line': 0.5, 'odds': -115}, {'player': 'Davis Schneider', 'market': 'batter_hits', 'line': 0.5, 'odds': -120}]",2025-06-13
0c25682262b350c86e632c27c47291f4,Kansas City Royals,Oakland Athletics,2025-06-14 00:11:00+00:00,,,,,,,,,8.0,-116,8.0,-104,,-156.0,,128.0,-1.5,134.0,1.5,-164.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'player': 'Luis Severino', 'market': 'pitcher_strikeouts', 'line': 3.5, 'odds': -158}, {'player': 'Luis Severino', 'market': 'pitcher_strikeouts', 'line': 3.5, 'odds': 118}, {'player': 'Michael Wacha', 'market': 'pitcher_strikeouts', 'line': 4.5, 'odds': -166}, {'player': 'Michael Wacha', 'market': 'pitcher_strikeouts', 'line': 4.5, 'odds': 130}, {'player': 'Michael Wacha', 'market': 'pitcher_strikeouts', 'line': 5.5, 'odds': 130}, {'player': 'Michael Wacha', 'market': 'pitcher_strikeouts', 'line': 5.5, 'odds': -170}, {'player': 'Luis Severino', 'market': 'pitcher_strikeouts', 'line': 3.5, 'odds': -160}, {'player': 'Luis Severino', 'market': 'pitcher_strikeouts', 'line': 3.5, 'odds': 125}]","[{'player': 'Bobby Witt Jr.', 'market': 'batter_hits', 'line': 1.5, 'odds': 140}, {'player': 'Maikel Garcia', 'market': 'batter_hits', 'line': 1.5, 'odds': 180}, {'player': 'Brent Rooker', 'market': 'batter_hits', 'line': 1.5, 'odds': 185}, {'player': 'Vinnie Pasquantino', 'market': 'batter_hits', 'line': 1.5, 'odds': 190}, {'player': 'Lawrence Butler', 'market': 'batter_hits', 'line': 1.5, 'odds': 190}, {'player': 'Jonathan India', 'market': 'batter_hits', 'line': 1.5, 'odds': 200}, {'player': 'Salvador Perez', 'market': 'batter_hits', 'line': 1.5, 'odds': 220}, {'player': 'Tyler Soderstrom', 'market': 'batter_hits', 'line': 1.5, 'odds': 230}, {'player': 'Jac Caglianone', 'market': 'batter_hits', 'line': 1.5, 'odds': 240}, {'player': 'Max Muncy (2002)', 'market': 'batter_hits', 'line': 1.5, 'odds': 260}, {'player': 'Drew Waters', 'market': 'batter_hits', 'line': 1.5, 'odds': 280}, {'player': 'Willie MacIver', 'market': 'batter_hits', 'line': 1.5, 'odds': 300}, {'player': 'Nick Kurtz', 'market': 'batter_hits', 'line': 1.5, 'odds': 300}, {'player': 'Kyle Isbel', 'market': 'batter_hits', 'line': 1.5, 'odds': 340}, {'player': 'Luis Urias', 'market': 'batter_hits', 'line': 1.5, 'odds': 360}, {'player': 'Max Schuemann', 'market': 'batter_hits', 'line': 1.5, 'odds': 380}, {'player': 'Denzel Clarke', 'market': 'batter_hits', 'line': 1.5, 'odds': 420}, {'player': 'John Rave', 'market': 'batter_hits', 'line': 1.5, 'odds': 430}, {'player': 'Bobby Witt Jr.', 'market': 'batter_hits', 'line': 2.5, 'odds': 650}, {'player': 'Maikel Garcia', 'market': 'batter_hits', 'line': 2.5, 'odds': 850}, {'player': 'Lawrence Butler', 'market': 'batter_hits', 'line': 2.5, 'odds': 900}, {'player': 'Brent Rooker', 'market': 'batter_hits', 'line': 2.5, 'odds': 900}, {'player': 'Vinnie Pasquantino', 'market': 'batter_hits', 'line': 2.5, 'odds': 1000}, {'player': 'Jonathan India', 'market': 'batter_hits', 'line': 2.5, 'odds': 1000}, {'player': 'Salvador Perez', 'market': 'batter_hits', 'line': 2.5, 'odds': 1200}, {'player': 'Tyler Soderstrom', 'market': 'batter_hits', 'line': 2.5, 'odds': 1200}, {'player': 'Jac Caglianone', 'market': 'batter_hits', 'line': 2.5, 'odds': 1300}, {'player': 'Max Muncy (2002)', 'market': 'batter_hits', 'line': 2.5, 'odds': 1400}, {'player': 'Drew Waters', 'market': 'batter_hits', 'line': 2.5, 'odds': 1600}, {'player': 'Willie MacIver', 'market': 'batter_hits', 'line': 2.5, 'odds': 1700}, {'player': 'Nick Kurtz', 'market': 'batter_hits', 'line': 2.5, 'odds': 1800}, {'player': 'Luis Urias', 'market': 'batter_hits', 'line': 2.5, 'odds': 2000}, {'player': 'Kyle Isbel', 'market': 'batter_hits', 'line': 2.5, 'odds': 2100}, {'player': 'Max Schuemann', 'market': 'batter_hits', 'line': 2.5, 'odds': 2300}, {'player': 'Denzel Clarke', 'market': 'batter_hits', 'line': 2.5, 'odds': 2800}, {'player': 'John Rave', 'market': 'batter_hits', 'line': 2.5, 'odds': 3000}, {'player': 'Bobby Witt Jr.', 'market': 'batter_hits', 'line': 0.5, 'odds': -380}, {'player': 'Maikel Garcia', 'market': 'batter_hits', 'line': 0.5, 'odds': -310}, {'player': 'Brent Rooker', 'market': 'batter_hits', 'line': 0.5, 'odds': -280}, {'player': 'Vinnie Pasquantino', 'market': 'batter_hits', 'line': 0.5, 'odds': -280}, {'player': 'Lawrence Butler', 'market': 'batter_hits', 'line': 0.5, 'odds': -270}, {'player': 'Jonathan India', 'market': 'batter_hits', 'line': 0.5, 'odds': -270}, {'player': 'Salvador Perez', 'market': 'batter_hits', 'line': 0.5, 'odds': -260}, {'player': 'Tyler Soderstrom', 'market': 'batter_hits', 'line': 0.5, 'odds': -230}, {'player': 'Jac Caglianone', 'market': 'batter_hits', 'line': 0.5, 'odds': -220}, {'player': 'Drew Waters', 'market': 'batter_hits', 'line': 0.5, 'odds': -210}, {'player': 'Max Muncy (2002)', 'market': 'batter_hits', 'line': 0.5, 'odds': -210}, {'player': 'Willie MacIver', 'market': 'batter_hits', 'line': 0.5, 'odds': -190}, {'player': 'Nick Kurtz', 'market': 'batter_hits', 'line': 0.5, 'odds': -180}, {'player': 'Kyle Isbel', 'market': 'batter_hits', 'line': 0.5, 'odds': -175}, {'player': 'Max Schuemann', 'market': 'batter_hits', 'line': 0.5, 'odds': -165}, {'player': 'Luis Urias', 'market': 'batter_hits', 'line': 0.5, 'odds': -160}, {'player': 'John Rave', 'market': 'batter_hits', 'line': 0.5, 'odds': -150}, {'player': 'Denzel Clarke', 'market': 'batter_hits', 'line': 0.5, 'odds': -145}, {'player': 'Brent Rooker', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 440}, {'player': 'Bobby Witt Jr.', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 480}, {'player': 'Tyler Soderstrom', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 520}, {'player': 'Lawrence Butler', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 560}, {'player': 'Salvador Perez', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 560}, {'player': 'Vinnie Pasquantino', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 600}, {'player': 'Nick Kurtz', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 630}, {'player': 'Jac Caglianone', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 800}, {'player': 'Willie MacIver', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 900}, {'player': 'Jonathan India', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 900}, {'player': 'Luis Urias', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 900}, {'player': 'Max Muncy (2002)', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 900}, {'player': 'Denzel Clarke', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 1000}, {'player': 'Maikel Garcia', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 1060}, {'player': 'Drew Waters', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 1060}, {'player': 'John Rave', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 1060}, {'player': 'Max Schuemann', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 1100}, {'player': 'Kyle Isbel', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 1700}, {'player': 'Bobby Witt Jr.', 'market': 'batter_hits', 'line': 1.5, 'odds': 150}, {'player': 'Bobby Witt Jr.', 'market': 'batter_hits', 'line': 1.5, 'odds': -205}, {'player': 'Brent Rooker', 'market': 'batter_hits', 'line': 1.5, 'odds': 190}, {'player': 'Brent Rooker', 'market': 'batter_hits', 'line': 1.5, 'odds': -260}, {'player': 'Maikel Garcia', 'market': 'batter_hits', 'line': 0.5, 'odds': -270}, {'player': 'Maikel Garcia', 'market': 'batter_hits', 'line': 0.5, 'odds': 195}, {'player': 'Vinnie Pasquantino', 'market': 'batter_hits', 'line': 0.5, 'odds': -260}, {'player': 'Vinnie Pasquantino', 'market': 'batter_hits', 'line': 0.5, 'odds': 190}, {'player': 'Salvador Perez', 'market': 'batter_hits', 'line': 0.5, 'odds': -245}, {'player': 'Salvador Perez', 'market': 'batter_hits', 'line': 0.5, 'odds': 180}, {'player': 'Jonathan India', 'market': 'batter_hits', 'line': 0.5, 'odds': -235}, {'player': 'Jonathan India', 'market': 'batter_hits', 'line': 0.5, 'odds': 175}, {'player': 'Jac Caglianone', 'market': 'batter_hits', 'line': 0.5, 'odds': -225}, {'player': 'Jac Caglianone', 'market': 'batter_hits', 'line': 0.5, 'odds': 165}, {'player': 'Lawrence Butler', 'market': 'batter_hits', 'line': 0.5, 'odds': -220}, {'player': 'Lawrence Butler', 'market': 'batter_hits', 'line': 0.5, 'odds': 160}, {'player': 'Tyler Soderstrom', 'market': 'batter_hits', 'line': 0.5, 'odds': -215}, {'player': 'Tyler Soderstrom', 'market': 'batter_hits', 'line': 0.5, 'odds': 160}, {'player': 'Drew Waters', 'market': 'batter_hits', 'line': 0.5, 'odds': -185}, {'player': 'Drew Waters', 'market': 'batter_hits', 'line': 0.5, 'odds': 140}, {'player': 'Nick Kurtz', 'market': 'batter_hits', 'line': 0.5, 'odds': -185}, {'player': 'Nick Kurtz', 'market': 'batter_hits', 'line': 0.5, 'odds': 140}, {'player': 'Max Muncy (2002)', 'market': 'batter_hits', 'line': 0.5, 'odds': -180}, {'player': 'Max Muncy (2002)', 'market': 'batter_hits', 'line': 0.5, 'odds': 135}, {'player': 'Luis Urias', 'market': 'batter_hits', 'line': 0.5, 'odds': -175}, {'player': 'Luis Urias', 'market': 'batter_hits', 'line': 0.5, 'odds': 130}, {'player': 'Willie MacIver', 'market': 'batter_hits', 'line': 0.5, 'odds': -170}, {'player': 'Willie MacIver', 'market': 'batter_hits', 'line': 0.5, 'odds': 125}, {'player': 'Kyle Isbel', 'market': 'batter_hits', 'line': 0.5, 'odds': -155}, {'player': 'Kyle Isbel', 'market': 'batter_hits', 'line': 0.5, 'odds': 115}, {'player': 'Denzel Clarke', 'market': 'batter_hits', 'line': 0.5, 'odds': -140}, {'player': 'Denzel Clarke', 'market': 'batter_hits', 'line': 0.5, 'odds': 105}, {'player': 'Max Schuemann', 'market': 'batter_hits', 'line': 0.5, 'odds': -135}, {'player': 'Max Schuemann', 'market': 'batter_hits', 'line': 0.5, 'odds': 100}]",2025-06-14
