event_id,home_team,away_team,commence_time,h2h_atlanta_braves_line,h2h_atlanta_braves_odds,h2h_los_angeles_angels_line,h2h_los_angeles_angels_odds,spreads_atlanta_braves_line,spreads_atlanta_braves_odds,spreads_los_angeles_angels_line,spreads_los_angeles_angels_odds,totals_over_line,totals_over_odds,totals_under_line,totals_under_odds,h2h_colorado_rockies_line,h2h_colorado_rockies_odds,h2h_houston_astros_line,h2h_houston_astros_odds,spreads_colorado_rockies_line,spreads_colorado_rockies_odds,spreads_houston_astros_line,spreads_houston_astros_odds,h2h_miami_marlins_line,h2h_miami_marlins_odds,h2h_minnesota_twins_line,h2h_minnesota_twins_odds,spreads_miami_marlins_line,spreads_miami_marlins_odds,spreads_minnesota_twins_line,spreads_minnesota_twins_odds,h2h_kansas_city_royals_line,h2h_kansas_city_royals_odds,h2h_seattle_mariners_line,h2h_seattle_mariners_odds,spreads_kansas_city_royals_line,spreads_kansas_city_royals_odds,spreads_seattle_mariners_line,spreads_seattle_mariners_odds,h2h_detroit_tigers_line,h2h_detroit_tigers_odds,h2h_washington_nationals_line,h2h_washington_nationals_odds,spreads_detroit_tigers_line,spreads_detroit_tigers_odds,spreads_washington_nationals_line,spreads_washington_nationals_odds,h2h_new_york_yankees_line,h2h_new_york_yankees_odds,h2h_toronto_blue_jays_line,h2h_toronto_blue_jays_odds,spreads_new_york_yankees_line,spreads_new_york_yankees_odds,spreads_toronto_blue_jays_line,spreads_toronto_blue_jays_odds,h2h_chicago_white_sox_line,h2h_chicago_white_sox_odds,h2h_los_angeles_dodgers_line,h2h_los_angeles_dodgers_odds,spreads_chicago_white_sox_line,spreads_chicago_white_sox_odds,spreads_los_angeles_dodgers_line,spreads_los_angeles_dodgers_odds,h2h_milwaukee_brewers_line,h2h_milwaukee_brewers_odds,h2h_new_york_mets_line,h2h_new_york_mets_odds,spreads_milwaukee_brewers_line,spreads_milwaukee_brewers_odds,spreads_new_york_mets_line,spreads_new_york_mets_odds,h2h_arizona_diamondbacks_line,h2h_arizona_diamondbacks_odds,h2h_san_francisco_giants_line,h2h_san_francisco_giants_odds,spreads_arizona_diamondbacks_line,spreads_arizona_diamondbacks_odds,spreads_san_francisco_giants_line,spreads_san_francisco_giants_odds,h2h_chicago_cubs_line,h2h_chicago_cubs_odds,h2h_cleveland_guardians_line,h2h_cleveland_guardians_odds,spreads_chicago_cubs_line,spreads_chicago_cubs_odds,spreads_cleveland_guardians_line,spreads_cleveland_guardians_odds,pitcher_props,batter_props,game_date
15ab43d1c39e5fada9d2d19307a87f8c,Atlanta Braves,Los Angeles Angels,2025-07-03 23:16:00+00:00,,-137.0,,113.0,-1.5,143.0,1.5,-175.0,9.0,-123,9.0,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'player': 'Jose Soriano', 'market': 'pitcher_strikeouts', 'line': 4.5, 'odds': 102}, {'player': 'Jose Soriano', 'market': 'pitcher_strikeouts', 'line': 4.5, 'odds': -136}, {'player': 'Bryce Elder', 'market': 'pitcher_strikeouts', 'line': 4.5, 'odds': -130}, {'player': 'Bryce Elder', 'market': 'pitcher_strikeouts', 'line': 4.5, 'odds': 104}, {'player': 'Bryce Elder', 'market': 'pitcher_strikeouts', 'line': 4.5, 'odds': -120}, {'player': 'Bryce Elder', 'market': 'pitcher_strikeouts', 'line': 4.5, 'odds': -105}, {'player': 'Jose Soriano', 'market': 'pitcher_strikeouts', 'line': 4.5, 'odds': 100}, {'player': 'Jose Soriano', 'market': 'pitcher_strikeouts', 'line': 4.5, 'odds': -135}]","[{'player': 'Ronald Acuna Jr.', 'market': 'batter_hits', 'line': 1.5, 'odds': 160}, {'player': 'Zach Neto', 'market': 'batter_hits', 'line': 1.5, 'odds': 190}, {'player': 'Austin Riley', 'market': 'batter_hits', 'line': 1.5, 'odds': 200}, {'player': 'Nolan Schanuel', 'market': 'batter_hits', 'line': 1.5, 'odds': 200}, {'player': 'Mike Trout', 'market': 'batter_hits', 'line': 1.5, 'odds': 200}, {'player': 'Taylor Ward', 'market': 'batter_hits', 'line': 1.5, 'odds': 220}, {'player': 'Marcell Ozuna', 'market': 'batter_hits', 'line': 1.5, 'odds': 230}, {'player': 'Luis Rengifo', 'market': 'batter_hits', 'line': 1.5, 'odds': 240}, {'player': ""Logan O'Hoppe"", 'market': 'batter_hits', 'line': 1.5, 'odds': 240}, {'player': 'Matt Olson', 'market': 'batter_hits', 'line': 1.5, 'odds': 240}, {'player': 'Drake Baldwin', 'market': 'batter_hits', 'line': 1.5, 'odds': 250}, {'player': 'Ozzie Albies', 'market': 'batter_hits', 'line': 1.5, 'odds': 260}, {'player': 'Jurickson Profar', 'market': 'batter_hits', 'line': 1.5, 'odds': 260}, {'player': 'Michael Harris II', 'market': 'batter_hits', 'line': 1.5, 'odds': 270}, {'player': 'Jo Adell', 'market': 'batter_hits', 'line': 1.5, 'odds': 280}, {'player': 'Kevin Newman', 'market': 'batter_hits', 'line': 1.5, 'odds': 290}, {'player': 'Nick Allen', 'market': 'batter_hits', 'line': 1.5, 'odds': 370}, {'player': 'Jorge Soler', 'market': 'batter_hits', 'line': 1.5, 'odds': 370}, {'player': 'Ronald Acuna Jr.', 'market': 'batter_hits', 'line': 0.5, 'odds': -330}, {'player': 'Nolan Schanuel', 'market': 'batter_hits', 'line': 0.5, 'odds': -270}, {'player': 'Zach Neto', 'market': 'batter_hits', 'line': 0.5, 'odds': -270}, {'player': 'Mike Trout', 'market': 'batter_hits', 'line': 0.5, 'odds': -270}, {'player': 'Austin Riley', 'market': 'batter_hits', 'line': 0.5, 'odds': -260}, {'player': 'Taylor Ward', 'market': 'batter_hits', 'line': 0.5, 'odds': -250}, {'player': 'Marcell Ozuna', 'market': 'batter_hits', 'line': 0.5, 'odds': -240}, {'player': 'Matt Olson', 'market': 'batter_hits', 'line': 0.5, 'odds': -230}, {'player': 'Luis Rengifo', 'market': 'batter_hits', 'line': 0.5, 'odds': -230}, {'player': 'Drake Baldwin', 'market': 'batter_hits', 'line': 0.5, 'odds': -230}, {'player': 'Ozzie Albies', 'market': 'batter_hits', 'line': 0.5, 'odds': -230}, {'player': ""Logan O'Hoppe"", 'market': 'batter_hits', 'line': 0.5, 'odds': -220}, {'player': 'Michael Harris II', 'market': 'batter_hits', 'line': 0.5, 'odds': -220}, {'player': 'Jo Adell', 'market': 'batter_hits', 'line': 0.5, 'odds': -210}, {'player': 'Jurickson Profar', 'market': 'batter_hits', 'line': 0.5, 'odds': -210}, {'player': 'Kevin Newman', 'market': 'batter_hits', 'line': 0.5, 'odds': -200}, {'player': 'Nick Allen', 'market': 'batter_hits', 'line': 0.5, 'odds': -165}, {'player': 'Jorge Soler', 'market': 'batter_hits', 'line': 0.5, 'odds': -160}, {'player': 'Ronald Acuna Jr.', 'market': 'batter_hits', 'line': 2.5, 'odds': 750}, {'player': 'Zach Neto', 'market': 'batter_hits', 'line': 2.5, 'odds': 900}, {'player': 'Mike Trout', 'market': 'batter_hits', 'line': 2.5, 'odds': 1000}, {'player': 'Austin Riley', 'market': 'batter_hits', 'line': 2.5, 'odds': 1000}, {'player': 'Nolan Schanuel', 'market': 'batter_hits', 'line': 2.5, 'odds': 1000}, {'player': 'Taylor Ward', 'market': 'batter_hits', 'line': 2.5, 'odds': 1100}, {'player': 'Marcell Ozuna', 'market': 'batter_hits', 'line': 2.5, 'odds': 1200}, {'player': 'Matt Olson', 'market': 'batter_hits', 'line': 2.5, 'odds': 1200}, {'player': 'Luis Rengifo', 'market': 'batter_hits', 'line': 2.5, 'odds': 1300}, {'player': ""Logan O'Hoppe"", 'market': 'batter_hits', 'line': 2.5, 'odds': 1300}, {'player': 'Drake Baldwin', 'market': 'batter_hits', 'line': 2.5, 'odds': 1400}, {'player': 'Jurickson Profar', 'market': 'batter_hits', 'line': 2.5, 'odds': 1400}, {'player': 'Ozzie Albies', 'market': 'batter_hits', 'line': 2.5, 'odds': 1500}, {'player': 'Jo Adell', 'market': 'batter_hits', 'line': 2.5, 'odds': 1600}, {'player': 'Kevin Newman', 'market': 'batter_hits', 'line': 2.5, 'odds': 1600}, {'player': 'Michael Harris II', 'market': 'batter_hits', 'line': 2.5, 'odds': 1700}, {'player': 'Jorge Soler', 'market': 'batter_hits', 'line': 2.5, 'odds': 2200}, {'player': 'Nick Allen', 'market': 'batter_hits', 'line': 2.5, 'odds': 2300}, {'player': 'Mike Trout', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 285}, {'player': 'Ronald Acuna Jr.', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 390}, {'player': 'Taylor Ward', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 400}, {'player': ""Logan O'Hoppe"", 'market': 'batter_home_runs', 'line': 0.5, 'odds': 400}, {'player': 'Zach Neto', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 430}, {'player': 'Matt Olson', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 430}, {'player': 'Austin Riley', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 470}, {'player': 'Jo Adell', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 480}, {'player': 'Marcell Ozuna', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 500}, {'player': 'Jorge Soler', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 520}, {'player': 'Drake Baldwin', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 700}, {'player': 'Michael Harris II', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 750}, {'player': 'Ozzie Albies', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 800}, {'player': 'Jurickson Profar', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 830}, {'player': 'Luis Rengifo', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 900}, {'player': 'Nolan Schanuel', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 900}, {'player': 'Kevin Newman', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 1000}, {'player': 'Nick Allen', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 1500}, {'player': 'Zach Neto', 'market': 'batter_hits', 'line': 1.5, 'odds': 185}, {'player': 'Zach Neto', 'market': 'batter_hits', 'line': 1.5, 'odds': -250}, {'player': 'Ronald Acuna Jr.', 'market': 'batter_hits', 'line': 1.5, 'odds': 195}, {'player': 'Ronald Acuna Jr.', 'market': 'batter_hits', 'line': 1.5, 'odds': -270}, {'player': 'Austin Riley', 'market': 'batter_hits', 'line': 0.5, 'odds': -275}, {'player': 'Austin Riley', 'market': 'batter_hits', 'line': 0.5, 'odds': 200}, {'player': 'Matt Olson', 'market': 'batter_hits', 'line': 0.5, 'odds': -260}, {'player': 'Matt Olson', 'market': 'batter_hits', 'line': 0.5, 'odds': 190}, {'player': 'Mike Trout', 'market': 'batter_hits', 'line': 0.5, 'odds': -250}, {'player': 'Mike Trout', 'market': 'batter_hits', 'line': 0.5, 'odds': 180}, {'player': 'Marcell Ozuna', 'market': 'batter_hits', 'line': 0.5, 'odds': -240}, {'player': 'Marcell Ozuna', 'market': 'batter_hits', 'line': 0.5, 'odds': 175}, {'player': 'Michael Harris II', 'market': 'batter_hits', 'line': 0.5, 'odds': -240}, {'player': 'Michael Harris II', 'market': 'batter_hits', 'line': 0.5, 'odds': 175}, {'player': 'Jo Adell', 'market': 'batter_hits', 'line': 0.5, 'odds': -235}, {'player': 'Jo Adell', 'market': 'batter_hits', 'line': 0.5, 'odds': 175}, {'player': 'Jurickson Profar', 'market': 'batter_hits', 'line': 0.5, 'odds': -230}, {'player': 'Jurickson Profar', 'market': 'batter_hits', 'line': 0.5, 'odds': 170}, {'player': 'Ozzie Albies', 'market': 'batter_hits', 'line': 0.5, 'odds': -225}, {'player': 'Ozzie Albies', 'market': 'batter_hits', 'line': 0.5, 'odds': 165}, {'player': 'Luis Rengifo', 'market': 'batter_hits', 'line': 0.5, 'odds': -220}, {'player': 'Luis Rengifo', 'market': 'batter_hits', 'line': 0.5, 'odds': 160}, {'player': 'Nolan Schanuel', 'market': 'batter_hits', 'line': 0.5, 'odds': -220}, {'player': 'Nolan Schanuel', 'market': 'batter_hits', 'line': 0.5, 'odds': 160}, {'player': ""Logan O'Hoppe"", 'market': 'batter_hits', 'line': 0.5, 'odds': -210}, {'player': ""Logan O'Hoppe"", 'market': 'batter_hits', 'line': 0.5, 'odds': 155}, {'player': 'Taylor Ward', 'market': 'batter_hits', 'line': 0.5, 'odds': -210}, {'player': 'Taylor Ward', 'market': 'batter_hits', 'line': 0.5, 'odds': 155}, {'player': 'Drake Baldwin', 'market': 'batter_hits', 'line': 0.5, 'odds': -205}, {'player': 'Drake Baldwin', 'market': 'batter_hits', 'line': 0.5, 'odds': 150}, {'player': 'Jorge Soler', 'market': 'batter_hits', 'line': 0.5, 'odds': -175}, {'player': 'Jorge Soler', 'market': 'batter_hits', 'line': 0.5, 'odds': 130}, {'player': 'Nick Allen', 'market': 'batter_hits', 'line': 0.5, 'odds': -155}, {'player': 'Nick Allen', 'market': 'batter_hits', 'line': 0.5, 'odds': 115}]",2025-07-03
22bf70dbb0981aa1ade730efb3137a16,Colorado Rockies,Houston Astros,2025-07-03 19:11:00+00:00,,,,,,,,,11.0,-118,11.0,-103,,152.0,,-187.0,1.5,101.0,-1.5,-123.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'player': 'Kyle Freeland', 'market': 'pitcher_strikeouts', 'line': 3.5, 'odds': 122}, {'player': 'Kyle Freeland', 'market': 'pitcher_strikeouts', 'line': 3.5, 'odds': -154}, {'player': 'Brandon Walter', 'market': 'pitcher_strikeouts', 'line': 4.5, 'odds': 108}, {'player': 'Brandon Walter', 'market': 'pitcher_strikeouts', 'line': 4.5, 'odds': -144}, {'player': 'Brandon Walter', 'market': 'pitcher_strikeouts', 'line': 4.5, 'odds': 125}, {'player': 'Brandon Walter', 'market': 'pitcher_strikeouts', 'line': 4.5, 'odds': -165}, {'player': 'Kyle Freeland', 'market': 'pitcher_strikeouts', 'line': 3.5, 'odds': 130}, {'player': 'Kyle Freeland', 'market': 'pitcher_strikeouts', 'line': 3.5, 'odds': -170}]","[{'player': 'Jake Meyers', 'market': 'batter_hits', 'line': 0.5, 'odds': -490}, {'player': 'Yainer Diaz', 'market': 'batter_hits', 'line': 0.5, 'odds': -480}, {'player': 'Jose Altuve', 'market': 'batter_hits', 'line': 0.5, 'odds': -470}, {'player': 'Isaac Paredes', 'market': 'batter_hits', 'line': 0.5, 'odds': -450}, {'player': 'Cam Smith', 'market': 'batter_hits', 'line': 0.5, 'odds': -400}, {'player': 'Victor Caratini', 'market': 'batter_hits', 'line': 0.5, 'odds': -390}, {'player': 'Tyler Freeman', 'market': 'batter_hits', 'line': 0.5, 'odds': -360}, {'player': 'Mauricio Dubon', 'market': 'batter_hits', 'line': 0.5, 'odds': -360}, {'player': 'Hunter Goodman', 'market': 'batter_hits', 'line': 0.5, 'odds': -340}, {'player': 'Christian Walker', 'market': 'batter_hits', 'line': 0.5, 'odds': -330}, {'player': 'Thairo Estrada', 'market': 'batter_hits', 'line': 0.5, 'odds': -320}, {'player': 'Jordan Beck', 'market': 'batter_hits', 'line': 0.5, 'odds': -290}, {'player': 'Kyle Farmer', 'market': 'batter_hits', 'line': 0.5, 'odds': -260}, {'player': 'Brenton Doyle', 'market': 'batter_hits', 'line': 0.5, 'odds': -260}, {'player': 'Cooper Hummel', 'market': 'batter_hits', 'line': 0.5, 'odds': -250}, {'player': 'Michael Toglia', 'market': 'batter_hits', 'line': 0.5, 'odds': -210}, {'player': 'Ryan Ritter', 'market': 'batter_hits', 'line': 0.5, 'odds': -210}, {'player': 'Orlando Arcia', 'market': 'batter_hits', 'line': 0.5, 'odds': -195}, {'player': 'Yainer Diaz', 'market': 'batter_hits', 'line': 1.5, 'odds': 100}, {'player': 'Jose Altuve', 'market': 'batter_hits', 'line': 1.5, 'odds': 105}, {'player': 'Jake Meyers', 'market': 'batter_hits', 'line': 1.5, 'odds': 105}, {'player': 'Isaac Paredes', 'market': 'batter_hits', 'line': 1.5, 'odds': 110}, {'player': 'Cam Smith', 'market': 'batter_hits', 'line': 1.5, 'odds': 130}, {'player': 'Mauricio Dubon', 'market': 'batter_hits', 'line': 1.5, 'odds': 145}, {'player': 'Tyler Freeman', 'market': 'batter_hits', 'line': 1.5, 'odds': 145}, {'player': 'Victor Caratini', 'market': 'batter_hits', 'line': 1.5, 'odds': 140}, {'player': 'Christian Walker', 'market': 'batter_hits', 'line': 1.5, 'odds': 155}, {'player': 'Hunter Goodman', 'market': 'batter_hits', 'line': 1.5, 'odds': 160}, {'player': 'Thairo Estrada', 'market': 'batter_hits', 'line': 1.5, 'odds': 175}, {'player': 'Jordan Beck', 'market': 'batter_hits', 'line': 1.5, 'odds': 180}, {'player': 'Cooper Hummel', 'market': 'batter_hits', 'line': 1.5, 'odds': 210}, {'player': 'Brenton Doyle', 'market': 'batter_hits', 'line': 1.5, 'odds': 210}, {'player': 'Kyle Farmer', 'market': 'batter_hits', 'line': 1.5, 'odds': 220}, {'player': 'Michael Toglia', 'market': 'batter_hits', 'line': 1.5, 'odds': 280}, {'player': 'Ryan Ritter', 'market': 'batter_hits', 'line': 1.5, 'odds': 280}, {'player': 'Orlando Arcia', 'market': 'batter_hits', 'line': 1.5, 'odds': 300}, {'player': 'Yainer Diaz', 'market': 'batter_hits', 'line': 2.5, 'odds': 430}, {'player': 'Jake Meyers', 'market': 'batter_hits', 'line': 2.5, 'odds': 440}, {'player': 'Jose Altuve', 'market': 'batter_hits', 'line': 2.5, 'odds': 450}, {'player': 'Isaac Paredes', 'market': 'batter_hits', 'line': 2.5, 'odds': 480}, {'player': 'Cam Smith', 'market': 'batter_hits', 'line': 2.5, 'odds': 550}, {'player': 'Tyler Freeman', 'market': 'batter_hits', 'line': 2.5, 'odds': 600}, {'player': 'Victor Caratini', 'market': 'batter_hits', 'line': 2.5, 'odds': 600}, {'player': 'Mauricio Dubon', 'market': 'batter_hits', 'line': 2.5, 'odds': 650}, {'player': 'Christian Walker', 'market': 'batter_hits', 'line': 2.5, 'odds': 650}, {'player': 'Hunter Goodman', 'market': 'batter_hits', 'line': 2.5, 'odds': 750}, {'player': 'Thairo Estrada', 'market': 'batter_hits', 'line': 2.5, 'odds': 800}, {'player': 'Jordan Beck', 'market': 'batter_hits', 'line': 2.5, 'odds': 900}, {'player': 'Brenton Doyle', 'market': 'batter_hits', 'line': 2.5, 'odds': 1000}, {'player': 'Cooper Hummel', 'market': 'batter_hits', 'line': 2.5, 'odds': 1100}, {'player': 'Kyle Farmer', 'market': 'batter_hits', 'line': 2.5, 'odds': 1100}, {'player': 'Michael Toglia', 'market': 'batter_hits', 'line': 2.5, 'odds': 1500}, {'player': 'Ryan Ritter', 'market': 'batter_hits', 'line': 2.5, 'odds': 1600}, {'player': 'Orlando Arcia', 'market': 'batter_hits', 'line': 2.5, 'odds': 1800}, {'player': 'Hunter Goodman', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 330}, {'player': 'Isaac Paredes', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 340}, {'player': 'Jose Altuve', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 400}, {'player': 'Christian Walker', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 400}, {'player': 'Michael Toglia', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 420}, {'player': 'Yainer Diaz', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 430}, {'player': 'Jordan Beck', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 480}, {'player': 'Victor Caratini', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 500}, {'player': 'Cam Smith', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 520}, {'player': 'Brenton Doyle', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 520}, {'player': 'Jake Meyers', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 560}, {'player': 'Cooper Hummel', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 680}, {'player': 'Orlando Arcia', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 700}, {'player': 'Thairo Estrada', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 750}, {'player': 'Kyle Farmer', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 750}, {'player': 'Tyler Freeman', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 800}, {'player': 'Ryan Ritter', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 800}, {'player': 'Mauricio Dubon', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 830}, {'player': 'Jake Meyers', 'market': 'batter_hits', 'line': 1.5, 'odds': 110}, {'player': 'Jake Meyers', 'market': 'batter_hits', 'line': 1.5, 'odds': -145}, {'player': 'Jose Altuve', 'market': 'batter_hits', 'line': 1.5, 'odds': 115}, {'player': 'Jose Altuve', 'market': 'batter_hits', 'line': 1.5, 'odds': -155}, {'player': 'Yainer Diaz', 'market': 'batter_hits', 'line': 1.5, 'odds': 115}, {'player': 'Yainer Diaz', 'market': 'batter_hits', 'line': 1.5, 'odds': -155}, {'player': 'Cam Smith', 'market': 'batter_hits', 'line': 1.5, 'odds': 125}, {'player': 'Cam Smith', 'market': 'batter_hits', 'line': 1.5, 'odds': -170}, {'player': 'Isaac Paredes', 'market': 'batter_hits', 'line': 1.5, 'odds': 135}, {'player': 'Isaac Paredes', 'market': 'batter_hits', 'line': 1.5, 'odds': -185}, {'player': 'Christian Walker', 'market': 'batter_hits', 'line': 1.5, 'odds': 150}, {'player': 'Christian Walker', 'market': 'batter_hits', 'line': 1.5, 'odds': -205}, {'player': 'Victor Caratini', 'market': 'batter_hits', 'line': 1.5, 'odds': 150}, {'player': 'Victor Caratini', 'market': 'batter_hits', 'line': 1.5, 'odds': -205}, {'player': 'Tyler Freeman', 'market': 'batter_hits', 'line': 1.5, 'odds': 165}, {'player': 'Tyler Freeman', 'market': 'batter_hits', 'line': 1.5, 'odds': -230}, {'player': 'Mauricio Dubon', 'market': 'batter_hits', 'line': 1.5, 'odds': 170}, {'player': 'Mauricio Dubon', 'market': 'batter_hits', 'line': 1.5, 'odds': -230}, {'player': 'Hunter Goodman', 'market': 'batter_hits', 'line': 1.5, 'odds': 180}, {'player': 'Hunter Goodman', 'market': 'batter_hits', 'line': 1.5, 'odds': -245}, {'player': 'Thairo Estrada', 'market': 'batter_hits', 'line': 1.5, 'odds': 185}, {'player': 'Thairo Estrada', 'market': 'batter_hits', 'line': 1.5, 'odds': -260}, {'player': 'Jordan Beck', 'market': 'batter_hits', 'line': 1.5, 'odds': 190}, {'player': 'Jordan Beck', 'market': 'batter_hits', 'line': 1.5, 'odds': -260}, {'player': 'Brenton Doyle', 'market': 'batter_hits', 'line': 1.5, 'odds': 205}, {'player': 'Brenton Doyle', 'market': 'batter_hits', 'line': 1.5, 'odds': -285}, {'player': 'Cooper Hummel', 'market': 'batter_hits', 'line': 0.5, 'odds': -260}, {'player': 'Cooper Hummel', 'market': 'batter_hits', 'line': 0.5, 'odds': 190}, {'player': 'Kyle Farmer', 'market': 'batter_hits', 'line': 0.5, 'odds': -260}, {'player': 'Kyle Farmer', 'market': 'batter_hits', 'line': 0.5, 'odds': 190}, {'player': 'Michael Toglia', 'market': 'batter_hits', 'line': 0.5, 'odds': -225}, {'player': 'Michael Toglia', 'market': 'batter_hits', 'line': 0.5, 'odds': 165}, {'player': 'Ryan Ritter', 'market': 'batter_hits', 'line': 0.5, 'odds': -200}, {'player': 'Ryan Ritter', 'market': 'batter_hits', 'line': 0.5, 'odds': 145}, {'player': 'Ryan McMahon', 'market': 'batter_hits', 'line': 0.5, 'odds': -155}, {'player': 'Ryan McMahon', 'market': 'batter_hits', 'line': 0.5, 'odds': 115}]",2025-07-03
