event_id,home_team,away_team,commence_time,h2h_miami_marlins_line,h2h_miami_marlins_odds,h2h_washington_nationals_line,h2h_washington_nationals_odds,spreads_miami_marlins_line,spreads_miami_marlins_odds,spreads_washington_nationals_line,spreads_washington_nationals_odds,totals_over_line,totals_over_odds,totals_under_line,totals_under_odds,h2h_new_york_mets_line,h2h_new_york_mets_odds,h2h_tampa_bay_rays_line,h2h_tampa_bay_rays_odds,spreads_new_york_mets_line,spreads_new_york_mets_odds,spreads_tampa_bay_rays_line,spreads_tampa_bay_rays_odds,h2h_los_angeles_dodgers_line,h2h_los_angeles_dodgers_odds,h2h_san_francisco_giants_line,h2h_san_francisco_giants_odds,spreads_los_angeles_dodgers_line,spreads_los_angeles_dodgers_odds,spreads_san_francisco_giants_line,spreads_san_francisco_giants_odds,h2h_baltimore_orioles_line,h2h_baltimore_orioles_odds,h2h_los_angeles_angels_line,h2h_los_angeles_angels_odds,spreads_baltimore_orioles_line,spreads_baltimore_orioles_odds,spreads_los_angeles_angels_line,spreads_los_angeles_angels_odds,h2h_cleveland_guardians_line,h2h_cleveland_guardians_odds,h2h_seattle_mariners_line,h2h_seattle_mariners_odds,spreads_cleveland_guardians_line,spreads_cleveland_guardians_odds,spreads_seattle_mariners_line,spreads_seattle_mariners_odds,h2h_milwaukee_brewers_line,h2h_milwaukee_brewers_odds,h2h_st._louis_cardinals_line,h2h_st._louis_cardinals_odds,spreads_milwaukee_brewers_line,spreads_milwaukee_brewers_odds,spreads_st._louis_cardinals_line,spreads_st._louis_cardinals_odds,h2h_boston_red_sox_line,h2h_boston_red_sox_odds,h2h_new_york_yankees_line,h2h_new_york_yankees_odds,spreads_boston_red_sox_line,spreads_boston_red_sox_odds,spreads_new_york_yankees_line,spreads_new_york_yankees_odds,h2h_atlanta_braves_line,h2h_atlanta_braves_odds,h2h_colorado_rockies_line,h2h_colorado_rockies_odds,spreads_atlanta_braves_line,spreads_atlanta_braves_odds,spreads_colorado_rockies_line,spreads_colorado_rockies_odds,h2h_philadelphia_phillies_line,h2h_philadelphia_phillies_odds,h2h_toronto_blue_jays_line,h2h_toronto_blue_jays_odds,spreads_philadelphia_phillies_line,spreads_philadelphia_phillies_odds,spreads_toronto_blue_jays_line,spreads_toronto_blue_jays_odds,h2h_cincinnati_reds_line,h2h_cincinnati_reds_odds,h2h_detroit_tigers_line,h2h_detroit_tigers_odds,spreads_cincinnati_reds_line,spreads_cincinnati_reds_odds,spreads_detroit_tigers_line,spreads_detroit_tigers_odds,h2h_houston_astros_line,h2h_houston_astros_odds,h2h_minnesota_twins_line,h2h_minnesota_twins_odds,spreads_houston_astros_line,spreads_houston_astros_odds,spreads_minnesota_twins_line,spreads_minnesota_twins_odds,h2h_chicago_white_sox_line,h2h_chicago_white_sox_odds,h2h_texas_rangers_line,h2h_texas_rangers_odds,spreads_chicago_white_sox_line,spreads_chicago_white_sox_odds,spreads_texas_rangers_line,spreads_texas_rangers_odds,h2h_kansas_city_royals_line,h2h_kansas_city_royals_odds,h2h_oakland_athletics_line,h2h_oakland_athletics_odds,spreads_kansas_city_royals_line,spreads_kansas_city_royals_odds,spreads_oakland_athletics_line,spreads_oakland_athletics_odds,h2h_chicago_cubs_line,h2h_chicago_cubs_odds,h2h_pittsburgh_pirates_line,h2h_pittsburgh_pirates_odds,spreads_chicago_cubs_line,spreads_chicago_cubs_odds,spreads_pittsburgh_pirates_line,spreads_pittsburgh_pirates_odds,h2h_arizona_diamondbacks_line,h2h_arizona_diamondbacks_odds,h2h_san_diego_padres_line,h2h_san_diego_padres_odds,spreads_arizona_diamondbacks_line,spreads_arizona_diamondbacks_odds,spreads_san_diego_padres_line,spreads_san_diego_padres_odds,pitcher_props,batter_props,game_date
02963f093cc9cf5ff7c8b72e0b265ebe,Washington Nationals,Miami Marlins,2025-06-15 17:36:00+00:00,,156.0,,-192.0,1.5,-137.0,-1.5,113.0,7.5,-113,7.5,-107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'player': 'Eury Perez', 'market': 'pitcher_strikeouts', 'line': 4.5, 'odds': -148}, {'player': 'Eury Perez', 'market': 'pitcher_strikeouts', 'line': 4.5, 'odds': 112}, {'player': 'MacKenzie Gore', 'market': 'pitcher_strikeouts', 'line': 7.5, 'odds': 106}, {'player': 'MacKenzie Gore', 'market': 'pitcher_strikeouts', 'line': 7.5, 'odds': -136}, {'player': 'MacKenzie Gore', 'market': 'pitcher_strikeouts', 'line': 7.5, 'odds': 120}, {'player': 'MacKenzie Gore', 'market': 'pitcher_strikeouts', 'line': 7.5, 'odds': -155}, {'player': 'Eury Perez', 'market': 'pitcher_strikeouts', 'line': 4.5, 'odds': -130}, {'player': 'Eury Perez', 'market': 'pitcher_strikeouts', 'line': 4.5, 'odds': 100}]","[{'player': 'Xavier Edwards', 'market': 'batter_hits', 'line': 2.5, 'odds': 1000}, {'player': 'CJ Abrams', 'market': 'batter_hits', 'line': 2.5, 'odds': 1000}, {'player': 'Otto Lopez', 'market': 'batter_hits', 'line': 2.5, 'odds': 1100}, {'player': 'Luis Garcia Jr.', 'market': 'batter_hits', 'line': 2.5, 'odds': 1200}, {'player': 'Agustín Ramírez', 'market': 'batter_hits', 'line': 2.5, 'odds': 1300}, {'player': 'James Wood', 'market': 'batter_hits', 'line': 2.5, 'odds': 1500}, {'player': 'Nathaniel Lowe', 'market': 'batter_hits', 'line': 2.5, 'odds': 1500}, {'player': 'Eric Wagaman', 'market': 'batter_hits', 'line': 2.5, 'odds': 1600}, {'player': 'Josh Bell', 'market': 'batter_hits', 'line': 2.5, 'odds': 1800}, {'player': 'Dane Myers', 'market': 'batter_hits', 'line': 2.5, 'odds': 1900}, {'player': 'Keibert Ruiz', 'market': 'batter_hits', 'line': 2.5, 'odds': 1900}, {'player': 'Kyle Stowers', 'market': 'batter_hits', 'line': 2.5, 'odds': 2000}, {'player': 'Connor Norby', 'market': 'batter_hits', 'line': 2.5, 'odds': 2100}, {'player': 'Jose Tena', 'market': 'batter_hits', 'line': 2.5, 'odds': 2200}, {'player': 'Alex Call', 'market': 'batter_hits', 'line': 2.5, 'odds': 2700}, {'player': 'Heriberto Hernandez', 'market': 'batter_hits', 'line': 2.5, 'odds': 3100}, {'player': 'Robert Hassell III', 'market': 'batter_hits', 'line': 2.5, 'odds': 3300}, {'player': 'Nick Fortes', 'market': 'batter_hits', 'line': 2.5, 'odds': 3400}, {'player': 'CJ Abrams', 'market': 'batter_hits', 'line': 1.5, 'odds': 200}, {'player': 'Xavier Edwards', 'market': 'batter_hits', 'line': 1.5, 'odds': 220}, {'player': 'Luis Garcia Jr.', 'market': 'batter_hits', 'line': 1.5, 'odds': 230}, {'player': 'Otto Lopez', 'market': 'batter_hits', 'line': 1.5, 'odds': 230}, {'player': 'Agustín Ramírez', 'market': 'batter_hits', 'line': 1.5, 'odds': 260}, {'player': 'James Wood', 'market': 'batter_hits', 'line': 1.5, 'odds': 270}, {'player': 'Nathaniel Lowe', 'market': 'batter_hits', 'line': 1.5, 'odds': 280}, {'player': 'Josh Bell', 'market': 'batter_hits', 'line': 1.5, 'odds': 300}, {'player': 'Eric Wagaman', 'market': 'batter_hits', 'line': 1.5, 'odds': 310}, {'player': 'Keibert Ruiz', 'market': 'batter_hits', 'line': 1.5, 'odds': 320}, {'player': 'Dane Myers', 'market': 'batter_hits', 'line': 1.5, 'odds': 340}, {'player': 'Jose Tena', 'market': 'batter_hits', 'line': 1.5, 'odds': 360}, {'player': 'Connor Norby', 'market': 'batter_hits', 'line': 1.5, 'odds': 360}, {'player': 'Kyle Stowers', 'market': 'batter_hits', 'line': 1.5, 'odds': 360}, {'player': 'Alex Call', 'market': 'batter_hits', 'line': 1.5, 'odds': 420}, {'player': 'Robert Hassell III', 'market': 'batter_hits', 'line': 1.5, 'odds': 480}, {'player': 'Heriberto Hernandez', 'market': 'batter_hits', 'line': 1.5, 'odds': 490}, {'player': 'Nick Fortes', 'market': 'batter_hits', 'line': 1.5, 'odds': 550}, {'player': 'CJ Abrams', 'market': 'batter_hits', 'line': 0.5, 'odds': -250}, {'player': 'Luis Garcia Jr.', 'market': 'batter_hits', 'line': 0.5, 'odds': -250}, {'player': 'Xavier Edwards', 'market': 'batter_hits', 'line': 0.5, 'odds': -250}, {'player': 'Otto Lopez', 'market': 'batter_hits', 'line': 0.5, 'odds': -240}, {'player': 'Agustín Ramírez', 'market': 'batter_hits', 'line': 0.5, 'odds': -220}, {'player': 'Nathaniel Lowe', 'market': 'batter_hits', 'line': 0.5, 'odds': -210}, {'player': 'James Wood', 'market': 'batter_hits', 'line': 0.5, 'odds': -200}, {'player': 'Keibert Ruiz', 'market': 'batter_hits', 'line': 0.5, 'odds': -195}, {'player': 'Josh Bell', 'market': 'batter_hits', 'line': 0.5, 'odds': -190}, {'player': 'Eric Wagaman', 'market': 'batter_hits', 'line': 0.5, 'odds': -180}, {'player': 'Jose Tena', 'market': 'batter_hits', 'line': 0.5, 'odds': -170}, {'player': 'Dane Myers', 'market': 'batter_hits', 'line': 0.5, 'odds': -170}, {'player': 'Connor Norby', 'market': 'batter_hits', 'line': 0.5, 'odds': -160}, {'player': 'Kyle Stowers', 'market': 'batter_hits', 'line': 0.5, 'odds': -155}, {'player': 'Alex Call', 'market': 'batter_hits', 'line': 0.5, 'odds': -150}, {'player': 'Robert Hassell III', 'market': 'batter_hits', 'line': 0.5, 'odds': -140}, {'player': 'Heriberto Hernandez', 'market': 'batter_hits', 'line': 0.5, 'odds': -125}, {'player': 'Nick Fortes', 'market': 'batter_hits', 'line': 0.5, 'odds': -120}, {'player': 'James Wood', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 420}, {'player': 'Agustín Ramírez', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 480}, {'player': 'Josh Bell', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 480}, {'player': 'CJ Abrams', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 500}, {'player': 'Nathaniel Lowe', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 560}, {'player': 'Luis Garcia Jr.', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 560}, {'player': 'Kyle Stowers', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 680}, {'player': 'Eric Wagaman', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 800}, {'player': 'Connor Norby', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 800}, {'player': 'Heriberto Hernandez', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 800}, {'player': 'Dane Myers', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 830}, {'player': 'Otto Lopez', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 830}, {'player': 'Robert Hassell III', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 900}, {'player': 'Alex Call', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 900}, {'player': 'Jose Tena', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 900}, {'player': 'Keibert Ruiz', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 900}, {'player': 'Nick Fortes', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 1000}, {'player': 'Xavier Edwards', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 1500}, {'player': 'CJ Abrams', 'market': 'batter_hits', 'line': 0.5, 'odds': -280}, {'player': 'CJ Abrams', 'market': 'batter_hits', 'line': 0.5, 'odds': 195}, {'player': 'Luis Garcia Jr.', 'market': 'batter_hits', 'line': 0.5, 'odds': -260}, {'player': 'Luis Garcia Jr.', 'market': 'batter_hits', 'line': 0.5, 'odds': 180}, {'player': 'Otto Lopez', 'market': 'batter_hits', 'line': 0.5, 'odds': -250}, {'player': 'Otto Lopez', 'market': 'batter_hits', 'line': 0.5, 'odds': 175}, {'player': 'Xavier Edwards', 'market': 'batter_hits', 'line': 0.5, 'odds': -250}, {'player': 'Xavier Edwards', 'market': 'batter_hits', 'line': 0.5, 'odds': 175}, {'player': 'Nathaniel Lowe', 'market': 'batter_hits', 'line': 0.5, 'odds': -220}, {'player': 'Nathaniel Lowe', 'market': 'batter_hits', 'line': 0.5, 'odds': 155}, {'player': 'James Wood', 'market': 'batter_hits', 'line': 0.5, 'odds': -215}, {'player': 'James Wood', 'market': 'batter_hits', 'line': 0.5, 'odds': 150}, {'player': 'Agustín Ramírez', 'market': 'batter_hits', 'line': 0.5, 'odds': -210}, {'player': 'Agustín Ramírez', 'market': 'batter_hits', 'line': 0.5, 'odds': 145}, {'player': 'Eric Wagaman', 'market': 'batter_hits', 'line': 0.5, 'odds': -200}, {'player': 'Eric Wagaman', 'market': 'batter_hits', 'line': 0.5, 'odds': 140}, {'player': 'Keibert Ruiz', 'market': 'batter_hits', 'line': 0.5, 'odds': -195}, {'player': 'Keibert Ruiz', 'market': 'batter_hits', 'line': 0.5, 'odds': 135}, {'player': 'Josh Bell', 'market': 'batter_hits', 'line': 0.5, 'odds': -190}, {'player': 'Josh Bell', 'market': 'batter_hits', 'line': 0.5, 'odds': 135}, {'player': 'Jose Tena', 'market': 'batter_hits', 'line': 0.5, 'odds': -180}, {'player': 'Jose Tena', 'market': 'batter_hits', 'line': 0.5, 'odds': 125}, {'player': 'Dane Myers', 'market': 'batter_hits', 'line': 0.5, 'odds': -175}, {'player': 'Dane Myers', 'market': 'batter_hits', 'line': 0.5, 'odds': 125}, {'player': 'Connor Norby', 'market': 'batter_hits', 'line': 0.5, 'odds': -165}, {'player': 'Connor Norby', 'market': 'batter_hits', 'line': 0.5, 'odds': 120}, {'player': 'Kyle Stowers', 'market': 'batter_hits', 'line': 0.5, 'odds': -160}, {'player': 'Kyle Stowers', 'market': 'batter_hits', 'line': 0.5, 'odds': 115}, {'player': 'Alex Call', 'market': 'batter_hits', 'line': 0.5, 'odds': -155}, {'player': 'Alex Call', 'market': 'batter_hits', 'line': 0.5, 'odds': 110}, {'player': 'Robert Hassell III', 'market': 'batter_hits', 'line': 0.5, 'odds': -135}, {'player': 'Robert Hassell III', 'market': 'batter_hits', 'line': 0.5, 'odds': -105}, {'player': 'Nick Fortes', 'market': 'batter_hits', 'line': 0.5, 'odds': -130}, {'player': 'Nick Fortes', 'market': 'batter_hits', 'line': 0.5, 'odds': -110}, {'player': 'Heriberto Hernandez', 'market': 'batter_hits', 'line': 0.5, 'odds': -125}, {'player': 'Heriberto Hernandez', 'market': 'batter_hits', 'line': 0.5, 'odds': -115}]",2025-06-15
0eaada61171558a9174e2205504cb4fb,New York Mets,Tampa Bay Rays,2025-06-15 17:41:00+00:00,,,,,,,,,8.0,-108,8.0,-113,,-169.0,,138.0,-1.5,129.0,1.5,-157.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'player': 'Griffin Canning', 'market': 'pitcher_strikeouts', 'line': 5.5, 'odds': 108}, {'player': 'Griffin Canning', 'market': 'pitcher_strikeouts', 'line': 5.5, 'odds': -136}, {'player': 'Shane Baz', 'market': 'pitcher_strikeouts', 'line': 4.5, 'odds': -146}, {'player': 'Shane Baz', 'market': 'pitcher_strikeouts', 'line': 4.5, 'odds': 110}, {'player': 'Griffin Canning', 'market': 'pitcher_strikeouts', 'line': 4.5, 'odds': -165}, {'player': 'Griffin Canning', 'market': 'pitcher_strikeouts', 'line': 4.5, 'odds': 125}, {'player': 'Shane Baz', 'market': 'pitcher_strikeouts', 'line': 4.5, 'odds': -150}, {'player': 'Shane Baz', 'market': 'pitcher_strikeouts', 'line': 4.5, 'odds': 115}]","[{'player': 'Yandy Diaz', 'market': 'batter_hits', 'line': 2.5, 'odds': 1100}, {'player': 'Brandon Nimmo', 'market': 'batter_hits', 'line': 2.5, 'odds': 1300}, {'player': 'Pete Alonso', 'market': 'batter_hits', 'line': 2.5, 'odds': 1300}, {'player': 'Francisco Lindor', 'market': 'batter_hits', 'line': 2.5, 'odds': 1400}, {'player': 'Josh Lowe', 'market': 'batter_hits', 'line': 2.5, 'odds': 1500}, {'player': 'Junior Caminero', 'market': 'batter_hits', 'line': 2.5, 'odds': 1600}, {'player': 'Jonathan Aranda', 'market': 'batter_hits', 'line': 2.5, 'odds': 1700}, {'player': 'Jake Mangum', 'market': 'batter_hits', 'line': 2.5, 'odds': 1700}, {'player': 'Brandon Lowe', 'market': 'batter_hits', 'line': 2.5, 'odds': 1700}, {'player': 'Jeff McNeil', 'market': 'batter_hits', 'line': 2.5, 'odds': 1700}, {'player': 'Juan Soto', 'market': 'batter_hits', 'line': 2.5, 'odds': 2100}, {'player': 'Tyrone Taylor', 'market': 'batter_hits', 'line': 2.5, 'odds': 2300}, {'player': 'Francisco Alvarez', 'market': 'batter_hits', 'line': 2.5, 'odds': 3200}, {'player': 'Brett Baty', 'market': 'batter_hits', 'line': 2.5, 'odds': 3400}, {'player': 'Kameron Misner', 'market': 'batter_hits', 'line': 2.5, 'odds': 4100}, {'player': 'Danny Jansen', 'market': 'batter_hits', 'line': 2.5, 'odds': 4200}, {'player': 'Jared Young', 'market': 'batter_hits', 'line': 2.5, 'odds': 4500}, {'player': 'Taylor Walls', 'market': 'batter_hits', 'line': 2.5, 'odds': 4800}, {'player': 'Pete Alonso', 'market': 'batter_hits', 'line': 1.5, 'odds': 230}, {'player': 'Yandy Diaz', 'market': 'batter_hits', 'line': 1.5, 'odds': 230}, {'player': 'Brandon Nimmo', 'market': 'batter_hits', 'line': 1.5, 'odds': 250}, {'player': 'Francisco Lindor', 'market': 'batter_hits', 'line': 1.5, 'odds': 260}, {'player': 'Josh Lowe', 'market': 'batter_hits', 'line': 1.5, 'odds': 270}, {'player': 'Junior Caminero', 'market': 'batter_hits', 'line': 1.5, 'odds': 270}, {'player': 'Jake Mangum', 'market': 'batter_hits', 'line': 1.5, 'odds': 290}, {'player': 'Brandon Lowe', 'market': 'batter_hits', 'line': 1.5, 'odds': 310}, {'player': 'Jeff McNeil', 'market': 'batter_hits', 'line': 1.5, 'odds': 310}, {'player': 'Jonathan Aranda', 'market': 'batter_hits', 'line': 1.5, 'odds': 310}, {'player': 'Juan Soto', 'market': 'batter_hits', 'line': 1.5, 'odds': 360}, {'player': 'Tyrone Taylor', 'market': 'batter_hits', 'line': 1.5, 'odds': 390}, {'player': 'Francisco Alvarez', 'market': 'batter_hits', 'line': 1.5, 'odds': 450}, {'player': 'Brett Baty', 'market': 'batter_hits', 'line': 1.5, 'odds': 500}, {'player': 'Kameron Misner', 'market': 'batter_hits', 'line': 1.5, 'odds': 600}, {'player': 'Danny Jansen', 'market': 'batter_hits', 'line': 1.5, 'odds': 600}, {'player': 'Jared Young', 'market': 'batter_hits', 'line': 1.5, 'odds': 600}, {'player': 'Taylor Walls', 'market': 'batter_hits', 'line': 1.5, 'odds': 750}, {'player': 'Yandy Diaz', 'market': 'batter_hits', 'line': 0.5, 'odds': -250}, {'player': 'Pete Alonso', 'market': 'batter_hits', 'line': 0.5, 'odds': -240}, {'player': 'Francisco Lindor', 'market': 'batter_hits', 'line': 0.5, 'odds': -220}, {'player': 'Brandon Nimmo', 'market': 'batter_hits', 'line': 0.5, 'odds': -220}, {'player': 'Junior Caminero', 'market': 'batter_hits', 'line': 0.5, 'odds': -210}, {'player': 'Josh Lowe', 'market': 'batter_hits', 'line': 0.5, 'odds': -210}, {'player': 'Jeff McNeil', 'market': 'batter_hits', 'line': 0.5, 'odds': -190}, {'player': 'Jake Mangum', 'market': 'batter_hits', 'line': 0.5, 'odds': -190}, {'player': 'Jonathan Aranda', 'market': 'batter_hits', 'line': 0.5, 'odds': -185}, {'player': 'Brandon Lowe', 'market': 'batter_hits', 'line': 0.5, 'odds': -185}, {'player': 'Juan Soto', 'market': 'batter_hits', 'line': 0.5, 'odds': -175}, {'player': 'Tyrone Taylor', 'market': 'batter_hits', 'line': 0.5, 'odds': -160}, {'player': 'Francisco Alvarez', 'market': 'batter_hits', 'line': 0.5, 'odds': -145}, {'player': 'Brett Baty', 'market': 'batter_hits', 'line': 0.5, 'odds': -130}, {'player': 'Kameron Misner', 'market': 'batter_hits', 'line': 0.5, 'odds': -115}, {'player': 'Danny Jansen', 'market': 'batter_hits', 'line': 0.5, 'odds': -110}, {'player': 'Jared Young', 'market': 'batter_hits', 'line': 0.5, 'odds': -110}, {'player': 'Taylor Walls', 'market': 'batter_hits', 'line': 0.5, 'odds': 105}, {'player': 'Pete Alonso', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 285}, {'player': 'Junior Caminero', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 360}, {'player': 'Brandon Lowe', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 440}, {'player': 'Juan Soto', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 450}, {'player': 'Francisco Lindor', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 460}, {'player': 'Brandon Nimmo', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 470}, {'player': 'Jonathan Aranda', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 480}, {'player': 'Yandy Diaz', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 520}, {'player': 'Josh Lowe', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 560}, {'player': 'Jared Young', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 560}, {'player': 'Francisco Alvarez', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 630}, {'player': 'Danny Jansen', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 680}, {'player': 'Jeff McNeil', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 750}, {'player': 'Kameron Misner', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 800}, {'player': 'Brett Baty', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 870}, {'player': 'Tyrone Taylor', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 900}, {'player': 'Taylor Walls', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 1300}, {'player': 'Jake Mangum', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 1500}, {'player': 'Yandy Diaz', 'market': 'batter_hits', 'line': 0.5, 'odds': -255}, {'player': 'Yandy Diaz', 'market': 'batter_hits', 'line': 0.5, 'odds': 185}, {'player': 'Pete Alonso', 'market': 'batter_hits', 'line': 0.5, 'odds': -225}, {'player': 'Pete Alonso', 'market': 'batter_hits', 'line': 0.5, 'odds': 165}, {'player': 'Francisco Lindor', 'market': 'batter_hits', 'line': 0.5, 'odds': -215}, {'player': 'Francisco Lindor', 'market': 'batter_hits', 'line': 0.5, 'odds': 160}, {'player': 'Brandon Nimmo', 'market': 'batter_hits', 'line': 0.5, 'odds': -210}, {'player': 'Brandon Nimmo', 'market': 'batter_hits', 'line': 0.5, 'odds': 155}, {'player': 'Jake Mangum', 'market': 'batter_hits', 'line': 0.5, 'odds': -210}, {'player': 'Jake Mangum', 'market': 'batter_hits', 'line': 0.5, 'odds': 155}, {'player': 'Junior Caminero', 'market': 'batter_hits', 'line': 0.5, 'odds': -200}, {'player': 'Junior Caminero', 'market': 'batter_hits', 'line': 0.5, 'odds': 150}, {'player': 'Josh Lowe', 'market': 'batter_hits', 'line': 0.5, 'odds': -195}, {'player': 'Josh Lowe', 'market': 'batter_hits', 'line': 0.5, 'odds': 145}, {'player': 'Jeff McNeil', 'market': 'batter_hits', 'line': 0.5, 'odds': -190}, {'player': 'Jeff McNeil', 'market': 'batter_hits', 'line': 0.5, 'odds': 140}, {'player': 'Brandon Lowe', 'market': 'batter_hits', 'line': 0.5, 'odds': -180}, {'player': 'Brandon Lowe', 'market': 'batter_hits', 'line': 0.5, 'odds': 135}, {'player': 'Jonathan Aranda', 'market': 'batter_hits', 'line': 0.5, 'odds': -175}, {'player': 'Jonathan Aranda', 'market': 'batter_hits', 'line': 0.5, 'odds': 130}, {'player': 'Juan Soto', 'market': 'batter_hits', 'line': 0.5, 'odds': -175}, {'player': 'Juan Soto', 'market': 'batter_hits', 'line': 0.5, 'odds': 130}, {'player': 'Tyrone Taylor', 'market': 'batter_hits', 'line': 0.5, 'odds': -165}, {'player': 'Tyrone Taylor', 'market': 'batter_hits', 'line': 0.5, 'odds': 120}, {'player': 'Francisco Alvarez', 'market': 'batter_hits', 'line': 0.5, 'odds': -140}, {'player': 'Francisco Alvarez', 'market': 'batter_hits', 'line': 0.5, 'odds': 105}, {'player': 'Brett Baty', 'market': 'batter_hits', 'line': 0.5, 'odds': -120}, {'player': 'Brett Baty', 'market': 'batter_hits', 'line': 0.5, 'odds': -110}, {'player': 'Danny Jansen', 'market': 'batter_hits', 'line': 0.5, 'odds': -110}, {'player': 'Danny Jansen', 'market': 'batter_hits', 'line': 0.5, 'odds': -125}, {'player': 'Jared Young', 'market': 'batter_hits', 'line': 0.5, 'odds': -110}, {'player': 'Jared Young', 'market': 'batter_hits', 'line': 0.5, 'odds': -120}, {'player': 'Kameron Misner', 'market': 'batter_hits', 'line': 0.5, 'odds': -110}, {'player': 'Kameron Misner', 'market': 'batter_hits', 'line': 0.5, 'odds': -120}, {'player': 'Taylor Walls', 'market': 'batter_hits', 'line': 0.5, 'odds': 100}, {'player': 'Taylor Walls', 'market': 'batter_hits', 'line': 0.5, 'odds': -140}]",2025-06-15
