event_id,home_team,away_team,commence_time,h2h_baltimore_orioles_line,h2h_baltimore_orioles_odds,h2h_tampa_bay_rays_line,h2h_tampa_bay_rays_odds,spreads_baltimore_orioles_line,spreads_baltimore_orioles_odds,spreads_tampa_bay_rays_line,spreads_tampa_bay_rays_odds,totals_over_line,totals_over_odds,totals_under_line,totals_under_odds,h2h_atlanta_braves_line,h2h_atlanta_braves_odds,h2h_philadelphia_phillies_line,h2h_philadelphia_phillies_odds,spreads_atlanta_braves_line,spreads_atlanta_braves_odds,spreads_philadelphia_phillies_line,spreads_philadelphia_phillies_odds,h2h_los_angeles_angels_line,h2h_los_angeles_angels_odds,h2h_washington_nationals_line,h2h_washington_nationals_odds,spreads_los_angeles_angels_line,spreads_los_angeles_angels_odds,spreads_washington_nationals_line,spreads_washington_nationals_odds,h2h_new_york_yankees_line,h2h_new_york_yankees_odds,h2h_oakland_athletics_line,h2h_oakland_athletics_odds,spreads_new_york_yankees_line,spreads_new_york_yankees_odds,spreads_oakland_athletics_line,spreads_oakland_athletics_odds,h2h_arizona_diamondbacks_line,h2h_arizona_diamondbacks_odds,h2h_miami_marlins_line,h2h_miami_marlins_odds,spreads_arizona_diamondbacks_line,spreads_arizona_diamondbacks_odds,spreads_miami_marlins_line,spreads_miami_marlins_odds,h2h_chicago_white_sox_line,h2h_chicago_white_sox_odds,h2h_san_francisco_giants_line,h2h_san_francisco_giants_odds,spreads_chicago_white_sox_line,spreads_chicago_white_sox_odds,spreads_san_francisco_giants_line,spreads_san_francisco_giants_odds,h2h_chicago_cubs_line,h2h_chicago_cubs_odds,h2h_houston_astros_line,h2h_houston_astros_odds,spreads_chicago_cubs_line,spreads_chicago_cubs_odds,spreads_houston_astros_line,spreads_houston_astros_odds,h2h_detroit_tigers_line,h2h_detroit_tigers_odds,h2h_minnesota_twins_line,h2h_minnesota_twins_odds,spreads_detroit_tigers_line,spreads_detroit_tigers_odds,spreads_minnesota_twins_line,spreads_minnesota_twins_odds,h2h_cincinnati_reds_line,h2h_cincinnati_reds_odds,h2h_san_diego_padres_line,h2h_san_diego_padres_odds,spreads_cincinnati_reds_line,spreads_cincinnati_reds_odds,spreads_san_diego_padres_line,spreads_san_diego_padres_odds,h2h_colorado_rockies_line,h2h_colorado_rockies_odds,h2h_milwaukee_brewers_line,h2h_milwaukee_brewers_odds,spreads_colorado_rockies_line,spreads_colorado_rockies_odds,spreads_milwaukee_brewers_line,spreads_milwaukee_brewers_odds,h2h_cleveland_guardians_line,h2h_cleveland_guardians_odds,h2h_st._louis_cardinals_line,h2h_st._louis_cardinals_odds,spreads_cleveland_guardians_line,spreads_cleveland_guardians_odds,spreads_st._louis_cardinals_line,spreads_st._louis_cardinals_odds,h2h_new_york_mets_line,h2h_new_york_mets_odds,h2h_pittsburgh_pirates_line,h2h_pittsburgh_pirates_odds,spreads_new_york_mets_line,spreads_new_york_mets_odds,spreads_pittsburgh_pirates_line,spreads_pittsburgh_pirates_odds,h2h_seattle_mariners_line,h2h_seattle_mariners_odds,h2h_texas_rangers_line,h2h_texas_rangers_odds,spreads_seattle_mariners_line,spreads_seattle_mariners_odds,spreads_texas_rangers_line,spreads_texas_rangers_odds,h2h_boston_red_sox_line,h2h_boston_red_sox_odds,h2h_toronto_blue_jays_line,h2h_toronto_blue_jays_odds,spreads_boston_red_sox_line,spreads_boston_red_sox_odds,spreads_toronto_blue_jays_line,spreads_toronto_blue_jays_odds,h2h_kansas_city_royals_line,h2h_kansas_city_royals_odds,h2h_los_angeles_dodgers_line,h2h_los_angeles_dodgers_odds,spreads_kansas_city_royals_line,spreads_kansas_city_royals_odds,spreads_los_angeles_dodgers_line,spreads_los_angeles_dodgers_odds,pitcher_props,batter_props,game_date
0b0f214b1145b2541579fe5b1037004c,Baltimore Orioles,Tampa Bay Rays,2025-06-28 20:06:00+00:00,,-112.0,,-108.0,1.5,-176.0,-1.5,144.0,10.0,-104,10.0,-116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'player': 'Zack Littell', 'market': 'pitcher_strikeouts', 'line': 4.5, 'odds': -102}, {'player': 'Zack Littell', 'market': 'pitcher_strikeouts', 'line': 4.5, 'odds': -130}, {'player': 'Zach Eflin', 'market': 'pitcher_strikeouts', 'line': 3.5, 'odds': -146}, {'player': 'Zach Eflin', 'market': 'pitcher_strikeouts', 'line': 3.5, 'odds': 114}, {'player': 'Zack Littell', 'market': 'pitcher_strikeouts', 'line': 4.5, 'odds': -115}, {'player': 'Zack Littell', 'market': 'pitcher_strikeouts', 'line': 4.5, 'odds': -115}, {'player': 'Zach Eflin', 'market': 'pitcher_strikeouts', 'line': 3.5, 'odds': -120}, {'player': 'Zach Eflin', 'market': 'pitcher_strikeouts', 'line': 3.5, 'odds': -110}]","[{'player': 'Yandy Diaz', 'market': 'batter_hits', 'line': 1.5, 'odds': 135}, {'player': 'Gunnar Henderson', 'market': 'batter_hits', 'line': 1.5, 'odds': 150}, {'player': 'Junior Caminero', 'market': 'batter_hits', 'line': 1.5, 'odds': 165}, {'player': 'Ramon Urias', 'market': 'batter_hits', 'line': 1.5, 'odds': 170}, {'player': 'Jonathan Aranda', 'market': 'batter_hits', 'line': 1.5, 'odds': 175}, {'player': 'Brandon Lowe', 'market': 'batter_hits', 'line': 1.5, 'odds': 175}, {'player': 'Jake Mangum', 'market': 'batter_hits', 'line': 1.5, 'odds': 170}, {'player': 'Jackson Holliday', 'market': 'batter_hits', 'line': 1.5, 'odds': 170}, {'player': 'Josh Lowe', 'market': 'batter_hits', 'line': 1.5, 'odds': 190}, {'player': ""Ryan O'Hearn"", 'market': 'batter_hits', 'line': 1.5, 'odds': 200}, {'player': 'Chandler Simpson', 'market': 'batter_hits', 'line': 1.5, 'odds': 200}, {'player': 'Colton Cowser', 'market': 'batter_hits', 'line': 1.5, 'odds': 280}, {'player': 'Ramon Laureano', 'market': 'batter_hits', 'line': 1.5, 'odds': 290}, {'player': 'Cedric Mullins', 'market': 'batter_hits', 'line': 1.5, 'odds': 320}, {'player': 'Danny Jansen', 'market': 'batter_hits', 'line': 1.5, 'odds': 320}, {'player': 'Taylor Walls', 'market': 'batter_hits', 'line': 1.5, 'odds': 340}, {'player': 'Gary Sanchez', 'market': 'batter_hits', 'line': 1.5, 'odds': 440}, {'player': 'Dylan Carlson', 'market': 'batter_hits', 'line': 1.5, 'odds': 480}, {'player': 'Yandy Diaz', 'market': 'batter_hits', 'line': 0.5, 'odds': -390}, {'player': 'Gunnar Henderson', 'market': 'batter_hits', 'line': 0.5, 'odds': -370}, {'player': 'Junior Caminero', 'market': 'batter_hits', 'line': 0.5, 'odds': -320}, {'player': 'Jackson Holliday', 'market': 'batter_hits', 'line': 0.5, 'odds': -320}, {'player': 'Brandon Lowe', 'market': 'batter_hits', 'line': 0.5, 'odds': -310}, {'player': 'Jake Mangum', 'market': 'batter_hits', 'line': 0.5, 'odds': -310}, {'player': 'Ramon Urias', 'market': 'batter_hits', 'line': 0.5, 'odds': -300}, {'player': 'Jonathan Aranda', 'market': 'batter_hits', 'line': 0.5, 'odds': -300}, {'player': 'Josh Lowe', 'market': 'batter_hits', 'line': 0.5, 'odds': -280}, {'player': ""Ryan O'Hearn"", 'market': 'batter_hits', 'line': 0.5, 'odds': -270}, {'player': 'Chandler Simpson', 'market': 'batter_hits', 'line': 0.5, 'odds': -260}, {'player': 'Colton Cowser', 'market': 'batter_hits', 'line': 0.5, 'odds': -210}, {'player': 'Ramon Laureano', 'market': 'batter_hits', 'line': 0.5, 'odds': -210}, {'player': 'Danny Jansen', 'market': 'batter_hits', 'line': 0.5, 'odds': -185}, {'player': 'Cedric Mullins', 'market': 'batter_hits', 'line': 0.5, 'odds': -185}, {'player': 'Taylor Walls', 'market': 'batter_hits', 'line': 0.5, 'odds': -165}, {'player': 'Gary Sanchez', 'market': 'batter_hits', 'line': 0.5, 'odds': -145}, {'player': 'Dylan Carlson', 'market': 'batter_hits', 'line': 0.5, 'odds': -140}, {'player': 'Yandy Diaz', 'market': 'batter_hits', 'line': 2.5, 'odds': 550}, {'player': 'Gunnar Henderson', 'market': 'batter_hits', 'line': 2.5, 'odds': 700}, {'player': 'Brandon Lowe', 'market': 'batter_hits', 'line': 2.5, 'odds': 750}, {'player': 'Jake Mangum', 'market': 'batter_hits', 'line': 2.5, 'odds': 750}, {'player': 'Jackson Holliday', 'market': 'batter_hits', 'line': 2.5, 'odds': 750}, {'player': 'Junior Caminero', 'market': 'batter_hits', 'line': 2.5, 'odds': 800}, {'player': 'Jonathan Aranda', 'market': 'batter_hits', 'line': 2.5, 'odds': 800}, {'player': 'Ramon Urias', 'market': 'batter_hits', 'line': 2.5, 'odds': 850}, {'player': 'Josh Lowe', 'market': 'batter_hits', 'line': 2.5, 'odds': 950}, {'player': ""Ryan O'Hearn"", 'market': 'batter_hits', 'line': 2.5, 'odds': 1000}, {'player': 'Chandler Simpson', 'market': 'batter_hits', 'line': 2.5, 'odds': 1000}, {'player': 'Ramon Laureano', 'market': 'batter_hits', 'line': 2.5, 'odds': 1700}, {'player': 'Colton Cowser', 'market': 'batter_hits', 'line': 2.5, 'odds': 1700}, {'player': 'Danny Jansen', 'market': 'batter_hits', 'line': 2.5, 'odds': 1800}, {'player': 'Cedric Mullins', 'market': 'batter_hits', 'line': 2.5, 'odds': 1900}, {'player': 'Taylor Walls', 'market': 'batter_hits', 'line': 2.5, 'odds': 1900}, {'player': 'Gary Sanchez', 'market': 'batter_hits', 'line': 2.5, 'odds': 2700}, {'player': 'Dylan Carlson', 'market': 'batter_hits', 'line': 2.5, 'odds': 3000}, {'player': 'Colton Cowser', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 300}, {'player': 'Junior Caminero', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 300}, {'player': 'Brandon Lowe', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 310}, {'player': 'Gunnar Henderson', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 330}, {'player': 'Cedric Mullins', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 340}, {'player': ""Ryan O'Hearn"", 'market': 'batter_home_runs', 'line': 0.5, 'odds': 400}, {'player': 'Jonathan Aranda', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 400}, {'player': 'Jackson Holliday', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 420}, {'player': 'Yandy Diaz', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 440}, {'player': 'Danny Jansen', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 440}, {'player': 'Gary Sanchez', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 480}, {'player': 'Ramon Laureano', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 520}, {'player': 'Josh Lowe', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 540}, {'player': 'Ramon Urias', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 560}, {'player': 'Dylan Carlson', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 600}, {'player': 'Jake Mangum', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 750}, {'player': 'Chandler Simpson', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 800}, {'player': 'Taylor Walls', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 870}, {'player': 'Yandy Diaz', 'market': 'batter_hits', 'line': 1.5, 'odds': 135}, {'player': 'Yandy Diaz', 'market': 'batter_hits', 'line': 1.5, 'odds': -180}, {'player': 'Jake Mangum', 'market': 'batter_hits', 'line': 1.5, 'odds': 150}, {'player': 'Jake Mangum', 'market': 'batter_hits', 'line': 1.5, 'odds': -205}, {'player': 'Brandon Lowe', 'market': 'batter_hits', 'line': 1.5, 'odds': 180}, {'player': 'Brandon Lowe', 'market': 'batter_hits', 'line': 1.5, 'odds': -250}, {'player': 'Junior Caminero', 'market': 'batter_hits', 'line': 1.5, 'odds': 180}, {'player': 'Junior Caminero', 'market': 'batter_hits', 'line': 1.5, 'odds': -245}, {'player': 'Jonathan Aranda', 'market': 'batter_hits', 'line': 1.5, 'odds': 185}, {'player': 'Jonathan Aranda', 'market': 'batter_hits', 'line': 1.5, 'odds': -255}, {'player': 'Gunnar Henderson', 'market': 'batter_hits', 'line': 1.5, 'odds': 190}, {'player': 'Gunnar Henderson', 'market': 'batter_hits', 'line': 1.5, 'odds': -260}, {'player': 'Josh Lowe', 'market': 'batter_hits', 'line': 0.5, 'odds': -265}, {'player': 'Josh Lowe', 'market': 'batter_hits', 'line': 0.5, 'odds': 190}, {'player': 'Jackson Holliday', 'market': 'batter_hits', 'line': 0.5, 'odds': -260}, {'player': 'Jackson Holliday', 'market': 'batter_hits', 'line': 0.5, 'odds': 190}, {'player': 'Ramon Urias', 'market': 'batter_hits', 'line': 0.5, 'odds': -250}, {'player': 'Ramon Urias', 'market': 'batter_hits', 'line': 0.5, 'odds': 180}, {'player': 'Chandler Simpson', 'market': 'batter_hits', 'line': 0.5, 'odds': -235}, {'player': 'Chandler Simpson', 'market': 'batter_hits', 'line': 0.5, 'odds': 170}, {'player': ""Ryan O'Hearn"", 'market': 'batter_hits', 'line': 0.5, 'odds': -220}, {'player': ""Ryan O'Hearn"", 'market': 'batter_hits', 'line': 0.5, 'odds': 160}, {'player': 'Colton Cowser', 'market': 'batter_hits', 'line': 0.5, 'odds': -195}, {'player': 'Colton Cowser', 'market': 'batter_hits', 'line': 0.5, 'odds': 145}, {'player': 'Ramon Laureano', 'market': 'batter_hits', 'line': 0.5, 'odds': -195}, {'player': 'Ramon Laureano', 'market': 'batter_hits', 'line': 0.5, 'odds': 145}, {'player': 'Cedric Mullins', 'market': 'batter_hits', 'line': 0.5, 'odds': -165}, {'player': 'Cedric Mullins', 'market': 'batter_hits', 'line': 0.5, 'odds': 125}, {'player': 'Taylor Walls', 'market': 'batter_hits', 'line': 0.5, 'odds': -160}, {'player': 'Taylor Walls', 'market': 'batter_hits', 'line': 0.5, 'odds': 120}, {'player': 'Danny Jansen', 'market': 'batter_hits', 'line': 0.5, 'odds': -155}, {'player': 'Danny Jansen', 'market': 'batter_hits', 'line': 0.5, 'odds': 115}, {'player': 'Dylan Carlson', 'market': 'batter_hits', 'line': 0.5, 'odds': -140}, {'player': 'Dylan Carlson', 'market': 'batter_hits', 'line': 0.5, 'odds': 105}, {'player': 'Gary Sanchez', 'market': 'batter_hits', 'line': 0.5, 'odds': -125}, {'player': 'Gary Sanchez', 'market': 'batter_hits', 'line': 0.5, 'odds': -110}]",2025-06-28
1f9f25e572a0132808b6a1c946454710,Atlanta Braves,Philadelphia Phillies,2025-06-28 23:15:00+00:00,,,,,,,,,8.0,-112,8.0,-108,,-157.0,,128.0,-1.5,135.0,1.5,-165.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'player': 'Spencer Schwellenbach', 'market': 'pitcher_strikeouts', 'line': 5.5, 'odds': -144}, {'player': 'Spencer Schwellenbach', 'market': 'pitcher_strikeouts', 'line': 5.5, 'odds': 114}, {'player': 'Jesus Luzardo', 'market': 'pitcher_strikeouts', 'line': 6.5, 'odds': 118}, {'player': 'Jesus Luzardo', 'market': 'pitcher_strikeouts', 'line': 6.5, 'odds': -158}, {'player': 'Jesus Luzardo', 'market': 'pitcher_strikeouts', 'line': 6.5, 'odds': 115}, {'player': 'Jesus Luzardo', 'market': 'pitcher_strikeouts', 'line': 6.5, 'odds': -145}, {'player': 'Spencer Schwellenbach', 'market': 'pitcher_strikeouts', 'line': 5.5, 'odds': -120}, {'player': 'Spencer Schwellenbach', 'market': 'pitcher_strikeouts', 'line': 5.5, 'odds': -110}]","[{'player': 'Ronald Acuna Jr.', 'market': 'batter_hits', 'line': 2.5, 'odds': 750}, {'player': 'Trea Turner', 'market': 'batter_hits', 'line': 2.5, 'odds': 850}, {'player': 'Alec Bohm', 'market': 'batter_hits', 'line': 2.5, 'odds': 850}, {'player': 'Eli White', 'market': 'batter_hits', 'line': 2.5, 'odds': 1100}, {'player': 'Nick Castellanos', 'market': 'batter_hits', 'line': 2.5, 'odds': 1100}, {'player': 'Matt Olson', 'market': 'batter_hits', 'line': 2.5, 'odds': 1100}, {'player': 'Austin Riley', 'market': 'batter_hits', 'line': 2.5, 'odds': 1100}, {'player': 'Kyle Schwarber', 'market': 'batter_hits', 'line': 2.5, 'odds': 1300}, {'player': 'J.T. Realmuto', 'market': 'batter_hits', 'line': 2.5, 'odds': 1500}, {'player': 'Ozzie Albies', 'market': 'batter_hits', 'line': 2.5, 'odds': 1600}, {'player': 'Marcell Ozuna', 'market': 'batter_hits', 'line': 2.5, 'odds': 1600}, {'player': 'Michael Harris II', 'market': 'batter_hits', 'line': 2.5, 'odds': 2000}, {'player': 'Max Kepler', 'market': 'batter_hits', 'line': 2.5, 'odds': 2000}, {'player': 'Bryson Stott', 'market': 'batter_hits', 'line': 2.5, 'odds': 2100}, {'player': 'Sean Murphy', 'market': 'batter_hits', 'line': 2.5, 'odds': 2500}, {'player': 'Nick Allen', 'market': 'batter_hits', 'line': 2.5, 'odds': 2600}, {'player': 'Brandon Marsh', 'market': 'batter_hits', 'line': 2.5, 'odds': 2600}, {'player': 'Otto Kemp', 'market': 'batter_hits', 'line': 2.5, 'odds': 2700}, {'player': 'Ronald Acuna Jr.', 'market': 'batter_hits', 'line': 0.5, 'odds': -330}, {'player': 'Alec Bohm', 'market': 'batter_hits', 'line': 0.5, 'odds': -300}, {'player': 'Trea Turner', 'market': 'batter_hits', 'line': 0.5, 'odds': -290}, {'player': 'Austin Riley', 'market': 'batter_hits', 'line': 0.5, 'odds': -270}, {'player': 'Eli White', 'market': 'batter_hits', 'line': 0.5, 'odds': -260}, {'player': 'Nick Castellanos', 'market': 'batter_hits', 'line': 0.5, 'odds': -250}, {'player': 'Matt Olson', 'market': 'batter_hits', 'line': 0.5, 'odds': -250}, {'player': 'Kyle Schwarber', 'market': 'batter_hits', 'line': 0.5, 'odds': -210}, {'player': 'J.T. Realmuto', 'market': 'batter_hits', 'line': 0.5, 'odds': -210}, {'player': 'Ozzie Albies', 'market': 'batter_hits', 'line': 0.5, 'odds': -200}, {'player': 'Marcell Ozuna', 'market': 'batter_hits', 'line': 0.5, 'odds': -200}, {'player': 'Max Kepler', 'market': 'batter_hits', 'line': 0.5, 'odds': -170}, {'player': 'Bryson Stott', 'market': 'batter_hits', 'line': 0.5, 'odds': -170}, {'player': 'Sean Murphy', 'market': 'batter_hits', 'line': 0.5, 'odds': -165}, {'player': 'Michael Harris II', 'market': 'batter_hits', 'line': 0.5, 'odds': -165}, {'player': 'Otto Kemp', 'market': 'batter_hits', 'line': 0.5, 'odds': -155}, {'player': 'Nick Allen', 'market': 'batter_hits', 'line': 0.5, 'odds': -150}, {'player': 'Brandon Marsh', 'market': 'batter_hits', 'line': 0.5, 'odds': -150}, {'player': 'Ronald Acuna Jr.', 'market': 'batter_hits', 'line': 1.5, 'odds': 165}, {'player': 'Trea Turner', 'market': 'batter_hits', 'line': 1.5, 'odds': 175}, {'player': 'Alec Bohm', 'market': 'batter_hits', 'line': 1.5, 'odds': 180}, {'player': 'Austin Riley', 'market': 'batter_hits', 'line': 1.5, 'odds': 200}, {'player': 'Eli White', 'market': 'batter_hits', 'line': 1.5, 'odds': 210}, {'player': 'Nick Castellanos', 'market': 'batter_hits', 'line': 1.5, 'odds': 210}, {'player': 'Matt Olson', 'market': 'batter_hits', 'line': 1.5, 'odds': 220}, {'player': 'Kyle Schwarber', 'market': 'batter_hits', 'line': 1.5, 'odds': 260}, {'player': 'J.T. Realmuto', 'market': 'batter_hits', 'line': 1.5, 'odds': 280}, {'player': 'Ozzie Albies', 'market': 'batter_hits', 'line': 1.5, 'odds': 290}, {'player': 'Marcell Ozuna', 'market': 'batter_hits', 'line': 1.5, 'odds': 290}, {'player': 'Max Kepler', 'market': 'batter_hits', 'line': 1.5, 'odds': 330}, {'player': 'Michael Harris II', 'market': 'batter_hits', 'line': 1.5, 'odds': 350}, {'player': 'Bryson Stott', 'market': 'batter_hits', 'line': 1.5, 'odds': 370}, {'player': 'Sean Murphy', 'market': 'batter_hits', 'line': 1.5, 'odds': 390}, {'player': 'Nick Allen', 'market': 'batter_hits', 'line': 1.5, 'odds': 410}, {'player': 'Otto Kemp', 'market': 'batter_hits', 'line': 1.5, 'odds': 410}, {'player': 'Brandon Marsh', 'market': 'batter_hits', 'line': 1.5, 'odds': 420}, {'player': 'Austin Riley', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 360}, {'player': 'Kyle Schwarber', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 400}, {'player': 'Ronald Acuna Jr.', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 400}, {'player': 'Marcell Ozuna', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 450}, {'player': 'Matt Olson', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 470}, {'player': 'Sean Murphy', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 480}, {'player': 'Nick Castellanos', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 600}, {'player': 'Ozzie Albies', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 630}, {'player': 'Max Kepler', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 630}, {'player': 'J.T. Realmuto', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 700}, {'player': 'Michael Harris II', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 750}, {'player': 'Brandon Marsh', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 750}, {'player': 'Trea Turner', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 800}, {'player': 'Eli White', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 870}, {'player': 'Otto Kemp', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 870}, {'player': 'Bryson Stott', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 870}, {'player': 'Alec Bohm', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 900}, {'player': 'Nick Allen', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 1100}, {'player': 'Ronald Acuna Jr.', 'market': 'batter_hits', 'line': 1.5, 'odds': 165}, {'player': 'Ronald Acuna Jr.', 'market': 'batter_hits', 'line': 1.5, 'odds': -225}, {'player': 'Trea Turner', 'market': 'batter_hits', 'line': 1.5, 'odds': 185}, {'player': 'Trea Turner', 'market': 'batter_hits', 'line': 1.5, 'odds': -255}, {'player': 'Nick Castellanos', 'market': 'batter_hits', 'line': 0.5, 'odds': -270}, {'player': 'Nick Castellanos', 'market': 'batter_hits', 'line': 0.5, 'odds': 195}, {'player': 'Alec Bohm', 'market': 'batter_hits', 'line': 0.5, 'odds': -240}, {'player': 'Alec Bohm', 'market': 'batter_hits', 'line': 0.5, 'odds': 175}, {'player': 'Austin Riley', 'market': 'batter_hits', 'line': 0.5, 'odds': -220}, {'player': 'Austin Riley', 'market': 'batter_hits', 'line': 0.5, 'odds': 160}, {'player': 'Ozzie Albies', 'market': 'batter_hits', 'line': 0.5, 'odds': -220}, {'player': 'Ozzie Albies', 'market': 'batter_hits', 'line': 0.5, 'odds': 160}, {'player': 'J.T. Realmuto', 'market': 'batter_hits', 'line': 0.5, 'odds': -205}, {'player': 'J.T. Realmuto', 'market': 'batter_hits', 'line': 0.5, 'odds': 150}, {'player': 'Matt Olson', 'market': 'batter_hits', 'line': 0.5, 'odds': -205}, {'player': 'Matt Olson', 'market': 'batter_hits', 'line': 0.5, 'odds': 150}, {'player': 'Marcell Ozuna', 'market': 'batter_hits', 'line': 0.5, 'odds': -195}, {'player': 'Marcell Ozuna', 'market': 'batter_hits', 'line': 0.5, 'odds': 145}, {'player': 'Eli White', 'market': 'batter_hits', 'line': 0.5, 'odds': -190}, {'player': 'Eli White', 'market': 'batter_hits', 'line': 0.5, 'odds': 140}, {'player': 'Kyle Schwarber', 'market': 'batter_hits', 'line': 0.5, 'odds': -185}, {'player': 'Kyle Schwarber', 'market': 'batter_hits', 'line': 0.5, 'odds': 135}, {'player': 'Bryson Stott', 'market': 'batter_hits', 'line': 0.5, 'odds': -175}, {'player': 'Bryson Stott', 'market': 'batter_hits', 'line': 0.5, 'odds': 130}, {'player': 'Max Kepler', 'market': 'batter_hits', 'line': 0.5, 'odds': -175}, {'player': 'Max Kepler', 'market': 'batter_hits', 'line': 0.5, 'odds': 130}, {'player': 'Michael Harris II', 'market': 'batter_hits', 'line': 0.5, 'odds': -175}, {'player': 'Michael Harris II', 'market': 'batter_hits', 'line': 0.5, 'odds': 130}, {'player': 'Brandon Marsh', 'market': 'batter_hits', 'line': 0.5, 'odds': -160}, {'player': 'Brandon Marsh', 'market': 'batter_hits', 'line': 0.5, 'odds': 120}, {'player': 'Otto Kemp', 'market': 'batter_hits', 'line': 0.5, 'odds': -160}, {'player': 'Otto Kemp', 'market': 'batter_hits', 'line': 0.5, 'odds': 120}, {'player': 'Sean Murphy', 'market': 'batter_hits', 'line': 0.5, 'odds': -155}, {'player': 'Sean Murphy', 'market': 'batter_hits', 'line': 0.5, 'odds': 115}, {'player': 'Nick Allen', 'market': 'batter_hits', 'line': 0.5, 'odds': -150}, {'player': 'Nick Allen', 'market': 'batter_hits', 'line': 0.5, 'odds': 110}]",2025-06-28
