event_id,home_team,away_team,commence_time,h2h_oakland_athletics_line,h2h_oakland_athletics_odds,h2h_toronto_blue_jays_line,h2h_toronto_blue_jays_odds,totals_over_line,totals_over_odds,totals_under_line,totals_under_odds,h2h_los_angeles_dodgers_line,h2h_los_angeles_dodgers_odds,h2h_new_york_yankees_line,h2h_new_york_yankees_odds,h2h_houston_astros_line,h2h_houston_astros_odds,h2h_tampa_bay_rays_line,h2h_tampa_bay_rays_odds,h2h_milwaukee_brewers_line,h2h_milwaukee_brewers_odds,h2h_philadelphia_phillies_line,h2h_philadelphia_phillies_odds,h2h_miami_marlins_line,h2h_miami_marlins_odds,h2h_san_francisco_giants_line,h2h_san_francisco_giants_odds,h2h_baltimore_orioles_line,h2h_baltimore_orioles_odds,h2h_chicago_white_sox_line,h2h_chicago_white_sox_odds,h2h_pittsburgh_pirates_line,h2h_pittsburgh_pirates_odds,h2h_san_diego_padres_line,h2h_san_diego_padres_odds,spreads_pittsburgh_pirates_line,spreads_pittsburgh_pirates_odds,spreads_san_diego_padres_line,spreads_san_diego_padres_odds,h2h_arizona_diamondbacks_line,h2h_arizona_diamondbacks_odds,h2h_washington_nationals_line,h2h_washington_nationals_odds,spreads_los_angeles_dodgers_line,spreads_los_angeles_dodgers_odds,spreads_new_york_yankees_line,spreads_new_york_yankees_odds,h2h_minnesota_twins_line,h2h_minnesota_twins_odds,h2h_seattle_mariners_line,h2h_seattle_mariners_odds,spreads_minnesota_twins_line,spreads_minnesota_twins_odds,spreads_seattle_mariners_line,spreads_seattle_mariners_odds,h2h_cleveland_guardians_line,h2h_cleveland_guardians_odds,h2h_los_angeles_angels_line,h2h_los_angeles_angels_odds,h2h_chicago_cubs_line,h2h_chicago_cubs_odds,h2h_cincinnati_reds_line,h2h_cincinnati_reds_odds,h2h_colorado_rockies_line,h2h_colorado_rockies_odds,h2h_new_york_mets_line,h2h_new_york_mets_odds,h2h_detroit_tigers_line,h2h_detroit_tigers_odds,h2h_kansas_city_royals_line,h2h_kansas_city_royals_odds,h2h_st._louis_cardinals_line,h2h_st._louis_cardinals_odds,h2h_texas_rangers_line,h2h_texas_rangers_odds,spreads_arizona_diamondbacks_line,spreads_arizona_diamondbacks_odds,spreads_washington_nationals_line,spreads_washington_nationals_odds,h2h_atlanta_braves_line,h2h_atlanta_braves_odds,h2h_boston_red_sox_line,h2h_boston_red_sox_odds,pitcher_props,batter_props,game_date
0436e54aaf6126f3bc74bd27987c409e,Toronto Blue Jays,Oakland Athletics,2025-06-01 17:38:00+00:00,,162.0,,-180.0,8.5,100.0,8.5,-120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-01
08b64534ae0e07e178e913fa7d558ffb,Los Angeles Dodgers,New York Yankees,2025-06-01 23:11:00+00:00,,,,,8.5,-120.0,8.5,100.0,,-165.0,,149.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-01
1222c02d94f525c0c3db0dd3d0ef9193,Houston Astros,Tampa Bay Rays,2025-06-01 18:11:00+00:00,,,,,7.5,-115.0,7.5,-105.0,,,,,,-200.0,,180.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-01
18b6ba13e093eba6785bed4a36925ecd,Philadelphia Phillies,Milwaukee Brewers,2025-06-01 17:36:00+00:00,,,,,8.0,-125.0,8.0,105.0,,,,,,,,,,154.0,,-171.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-01
2a6398749161143ada6a970f15732b8d,Miami Marlins,San Francisco Giants,2025-06-01 17:41:00+00:00,,,,,8.0,-110.0,8.0,-110.0,,,,,,,,,,,,,,113.0,,-125.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-01
2e9d23c334d7f8541696c6751157e8df,Baltimore Orioles,Chicago White Sox,2025-06-01 17:36:00+00:00,,,,,9.0,-115.0,9.0,-105.0,,,,,,,,,,,,,,,,,,-165.0,,149.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-01
3ab75ccff9e0a732f5cf7fd89e7ee2fb,San Diego Padres,Pittsburgh Pirates,2025-06-01 01:41:00+00:00,,,,,8.0,-107.0,8.0,-113.0,,,,,,,,,,,,,,,,,,,,,,193.0,,-215.0,1.5,-112.0,-1.5,-108.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'player': 'Dylan Cease', 'market': 'pitcher_strikeouts', 'line': 7.5, 'odds': 122}, {'player': 'Dylan Cease', 'market': 'pitcher_strikeouts', 'line': 7.5, 'odds': -159}, {'player': 'Bailey Falter', 'market': 'pitcher_strikeouts', 'line': 3.5, 'odds': 117}, {'player': 'Bailey Falter', 'market': 'pitcher_strikeouts', 'line': 3.5, 'odds': -152}]","[{'player': 'Andrew McCutchen', 'market': 'batter_hits', 'line': 2.5, 'odds': 1200}, {'player': 'Andrew McCutchen', 'market': 'batter_hits', 'line': 0.5, 'odds': -141}, {'player': 'Andrew McCutchen', 'market': 'batter_hits', 'line': 1.5, 'odds': 310}, {'player': 'Fernando Tatis Jr.', 'market': 'batter_hits', 'line': 2.5, 'odds': 525}, {'player': 'Fernando Tatis Jr.', 'market': 'batter_hits', 'line': 0.5, 'odds': -333}, {'player': 'Fernando Tatis Jr.', 'market': 'batter_hits', 'line': 3.5, 'odds': 1750}, {'player': 'Fernando Tatis Jr.', 'market': 'batter_hits', 'line': 1.5, 'odds': 182}, {'player': 'Bryan Reynolds', 'market': 'batter_hits', 'line': 2.5, 'odds': 850}, {'player': 'Bryan Reynolds', 'market': 'batter_hits', 'line': 1.5, 'odds': 240}, {'player': 'Bryan Reynolds', 'market': 'batter_hits', 'line': 0.5, 'odds': -172}, {'player': 'Jake Cronenworth', 'market': 'batter_hits', 'line': 1.5, 'odds': 270}, {'player': 'Jake Cronenworth', 'market': 'batter_hits', 'line': 0.5, 'odds': -143}, {'player': 'Jake Cronenworth', 'market': 'batter_hits', 'line': 2.5, 'odds': 950}, {'player': 'Adam Frazier', 'market': 'batter_hits', 'line': 2.5, 'odds': 1250}, {'player': 'Adam Frazier', 'market': 'batter_hits', 'line': 1.5, 'odds': 340}, {'player': 'Adam Frazier', 'market': 'batter_hits', 'line': 0.5, 'odds': -122}, {'player': ""Ke'Bryan Hayes"", 'market': 'batter_hits', 'line': 2.5, 'odds': 1250}, {'player': ""Ke'Bryan Hayes"", 'market': 'batter_hits', 'line': 0.5, 'odds': -123}, {'player': ""Ke'Bryan Hayes"", 'market': 'batter_hits', 'line': 1.5, 'odds': 340}, {'player': 'Manny Machado', 'market': 'batter_hits', 'line': 2.5, 'odds': 575}, {'player': 'Manny Machado', 'market': 'batter_hits', 'line': 1.5, 'odds': 169}, {'player': 'Manny Machado', 'market': 'batter_hits', 'line': 0.5, 'odds': -270}, {'player': 'Luis Campusano', 'market': 'batter_hits', 'line': 2.5, 'odds': 950}, {'player': 'Luis Campusano', 'market': 'batter_hits', 'line': 1.5, 'odds': 270}, {'player': 'Luis Campusano', 'market': 'batter_hits', 'line': 0.5, 'odds': -145}, {'player': 'Xander Bogaerts', 'market': 'batter_hits', 'line': 0.5, 'odds': -204}, {'player': 'Xander Bogaerts', 'market': 'batter_hits', 'line': 2.5, 'odds': 950}, {'player': 'Xander Bogaerts', 'market': 'batter_hits', 'line': 1.5, 'odds': 240}, {'player': 'Oneil Cruz', 'market': 'batter_hits', 'line': 1.5, 'odds': 300}, {'player': 'Oneil Cruz', 'market': 'batter_hits', 'line': 0.5, 'odds': -154}, {'player': 'Oneil Cruz', 'market': 'batter_hits', 'line': 2.5, 'odds': 1150}, {'player': 'Jackson Merrill', 'market': 'batter_hits', 'line': 0.5, 'odds': -333}, {'player': 'Jackson Merrill', 'market': 'batter_hits', 'line': 2.5, 'odds': 525}, {'player': 'Jackson Merrill', 'market': 'batter_hits', 'line': 1.5, 'odds': 182}, {'player': 'Jackson Merrill', 'market': 'batter_hits', 'line': 3.5, 'odds': 1750}, {'player': 'Luis Arraez', 'market': 'batter_hits', 'line': 2.5, 'odds': 400}, {'player': 'Luis Arraez', 'market': 'batter_hits', 'line': 1.5, 'odds': 171}, {'player': 'Luis Arraez', 'market': 'batter_hits', 'line': 3.5, 'odds': 1100}, {'player': 'Luis Arraez', 'market': 'batter_hits', 'line': 0.5, 'odds': -270}, {'player': 'Henry Davis', 'market': 'batter_hits', 'line': 2.5, 'odds': 2200}, {'player': 'Henry Davis', 'market': 'batter_hits', 'line': 1.5, 'odds': 575}, {'player': 'Henry Davis', 'market': 'batter_hits', 'line': 0.5, 'odds': 112}, {'player': 'Isiah Kiner-Falefa', 'market': 'batter_hits', 'line': 0.5, 'odds': -156}, {'player': 'Isiah Kiner-Falefa', 'market': 'batter_hits', 'line': 1.5, 'odds': 290}, {'player': 'Isiah Kiner-Falefa', 'market': 'batter_hits', 'line': 2.5, 'odds': 1100}, {'player': 'Alexander Canario', 'market': 'batter_hits', 'line': 1.5, 'odds': 310}, {'player': 'Alexander Canario', 'market': 'batter_hits', 'line': 2.5, 'odds': 1200}, {'player': 'Alexander Canario', 'market': 'batter_hits', 'line': 0.5, 'odds': -143}, {'player': 'Gavin Sheets', 'market': 'batter_hits', 'line': 0.5, 'odds': -161}, {'player': 'Gavin Sheets', 'market': 'batter_hits', 'line': 1.5, 'odds': 197}, {'player': 'Gavin Sheets', 'market': 'batter_hits', 'line': 2.5, 'odds': 575}, {'player': 'Spencer Horwitz', 'market': 'batter_hits', 'line': 2.5, 'odds': 1200}, {'player': 'Spencer Horwitz', 'market': 'batter_hits', 'line': 0.5, 'odds': -141}, {'player': 'Spencer Horwitz', 'market': 'batter_hits', 'line': 1.5, 'odds': 320}, {'player': 'Martin Maldonado', 'market': 'batter_hits', 'line': 1.5, 'odds': 550}, {'player': 'Martin Maldonado', 'market': 'batter_hits', 'line': 2.5, 'odds': 2200}, {'player': 'Martin Maldonado', 'market': 'batter_hits', 'line': 0.5, 'odds': 104}, {'player': 'Andrew McCutchen', 'market': 'batter_hits', 'line': 0.5, 'odds': -141}, {'player': 'Andrew McCutchen', 'market': 'batter_hits', 'line': 0.5, 'odds': 109}, {'player': ""Ke'Bryan Hayes"", 'market': 'batter_hits', 'line': 0.5, 'odds': -123}, {'player': ""Ke'Bryan Hayes"", 'market': 'batter_hits', 'line': 0.5, 'odds': -104}, {'player': 'Bryan Reynolds', 'market': 'batter_hits', 'line': 0.5, 'odds': -172}, {'player': 'Bryan Reynolds', 'market': 'batter_hits', 'line': 0.5, 'odds': 132}, {'player': 'Jake Cronenworth', 'market': 'batter_hits', 'line': 0.5, 'odds': -143}, {'player': 'Jake Cronenworth', 'market': 'batter_hits', 'line': 0.5, 'odds': 110}, {'player': 'Manny Machado', 'market': 'batter_hits', 'line': 0.5, 'odds': -270}, {'player': 'Manny Machado', 'market': 'batter_hits', 'line': 0.5, 'odds': 197}, {'player': 'Fernando Tatis Jr.', 'market': 'batter_hits', 'line': 1.5, 'odds': 182}, {'player': 'Fernando Tatis Jr.', 'market': 'batter_hits', 'line': 1.5, 'odds': -244}, {'player': 'Adam Frazier', 'market': 'batter_hits', 'line': 0.5, 'odds': -122}, {'player': 'Adam Frazier', 'market': 'batter_hits', 'line': 0.5, 'odds': -106}, {'player': 'Luis Campusano', 'market': 'batter_hits', 'line': 0.5, 'odds': -145}, {'player': 'Luis Campusano', 'market': 'batter_hits', 'line': 0.5, 'odds': 111}, {'player': 'Xander Bogaerts', 'market': 'batter_hits', 'line': 0.5, 'odds': -204}, {'player': 'Xander Bogaerts', 'market': 'batter_hits', 'line': 0.5, 'odds': 155}, {'player': 'Oneil Cruz', 'market': 'batter_hits', 'line': 0.5, 'odds': -154}, {'player': 'Oneil Cruz', 'market': 'batter_hits', 'line': 0.5, 'odds': 118}, {'player': 'Isiah Kiner-Falefa', 'market': 'batter_hits', 'line': 0.5, 'odds': -156}, {'player': 'Isiah Kiner-Falefa', 'market': 'batter_hits', 'line': 0.5, 'odds': 121}, {'player': 'Jackson Merrill', 'market': 'batter_hits', 'line': 1.5, 'odds': 182}, {'player': 'Jackson Merrill', 'market': 'batter_hits', 'line': 1.5, 'odds': -244}, {'player': 'Luis Arraez', 'market': 'batter_hits', 'line': 1.5, 'odds': 171}, {'player': 'Luis Arraez', 'market': 'batter_hits', 'line': 1.5, 'odds': -227}, {'player': 'Henry Davis', 'market': 'batter_hits', 'line': 0.5, 'odds': 112}, {'player': 'Henry Davis', 'market': 'batter_hits', 'line': 0.5, 'odds': -145}, {'player': 'Martin Maldonado', 'market': 'batter_hits', 'line': 0.5, 'odds': 104}, {'player': 'Martin Maldonado', 'market': 'batter_hits', 'line': 0.5, 'odds': -135}, {'player': 'Gavin Sheets', 'market': 'batter_hits', 'line': 0.5, 'odds': -161}, {'player': 'Gavin Sheets', 'market': 'batter_hits', 'line': 0.5, 'odds': 123}, {'player': 'Spencer Horwitz', 'market': 'batter_hits', 'line': 0.5, 'odds': -141}, {'player': 'Spencer Horwitz', 'market': 'batter_hits', 'line': 0.5, 'odds': 109}, {'player': 'Alexander Canario', 'market': 'batter_hits', 'line': 0.5, 'odds': -143}, {'player': 'Alexander Canario', 'market': 'batter_hits', 'line': 0.5, 'odds': 110}, {'player': 'Andrew McCutchen', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 3400}, {'player': 'Andrew McCutchen', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 500}, {'player': 'Jake Cronenworth', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 600}, {'player': 'Jake Cronenworth', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 3900}, {'player': 'Fernando Tatis Jr.', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 1900}, {'player': 'Fernando Tatis Jr.', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 300}, {'player': ""Ke'Bryan Hayes"", 'market': 'batter_home_runs', 'line': 1.5, 'odds': 4900}, {'player': ""Ke'Bryan Hayes"", 'market': 'batter_home_runs', 'line': 0.5, 'odds': 900}, {'player': 'Manny Machado', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 250}, {'player': 'Manny Machado', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 1650}, {'player': 'Bryan Reynolds', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 3400}, {'player': 'Bryan Reynolds', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 500}, {'player': 'Luis Campusano', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 600}, {'player': 'Luis Campusano', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 3900}, {'player': 'Adam Frazier', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 900}, {'player': 'Adam Frazier', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 4900}, {'player': 'Xander Bogaerts', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 500}, {'player': 'Xander Bogaerts', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 3400}, {'player': 'Oneil Cruz', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 2400}, {'player': 'Oneil Cruz', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 400}, {'player': 'Luis Arraez', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 900}, {'player': 'Luis Arraez', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 4900}, {'player': 'Henry Davis', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 4400}, {'player': 'Henry Davis', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 700}, {'player': 'Isiah Kiner-Falefa', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 900}, {'player': 'Isiah Kiner-Falefa', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 4900}, {'player': 'Jackson Merrill', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 2400}, {'player': 'Jackson Merrill', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 400}, {'player': 'Martin Maldonado', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 600}, {'player': 'Martin Maldonado', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 3900}, {'player': 'Alexander Canario', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 3400}, {'player': 'Alexander Canario', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 500}, {'player': 'Spencer Horwitz', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 4400}, {'player': 'Spencer Horwitz', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 700}, {'player': 'Gavin Sheets', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 3400}, {'player': 'Gavin Sheets', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 500}]",2025-06-01
4585922d93842783c3effd60e97e7cb9,Arizona Diamondbacks,Washington Nationals,2025-06-01 20:11:00+00:00,,,,,9.0,-105.0,9.0,-115.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-230.0,,206.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-01
