event_id,home_team,away_team,commence_time,h2h_atlanta_braves_line,h2h_atlanta_braves_odds,h2h_san_francisco_giants_line,h2h_san_francisco_giants_odds,spreads_atlanta_braves_line,spreads_atlanta_braves_odds,spreads_san_francisco_giants_line,spreads_san_francisco_giants_odds,totals_over_line,totals_over_odds,totals_under_line,totals_under_odds,h2h_los_angeles_angels_line,h2h_los_angeles_angels_odds,h2h_seattle_mariners_line,h2h_seattle_mariners_odds,spreads_los_angeles_angels_line,spreads_los_angeles_angels_odds,spreads_seattle_mariners_line,spreads_seattle_mariners_odds,h2h_chicago_white_sox_line,h2h_chicago_white_sox_odds,h2h_kansas_city_royals_line,h2h_kansas_city_royals_odds,spreads_chicago_white_sox_line,spreads_chicago_white_sox_odds,spreads_kansas_city_royals_line,spreads_kansas_city_royals_odds,h2h_baltimore_orioles_line,h2h_baltimore_orioles_odds,h2h_oakland_athletics_line,h2h_oakland_athletics_odds,spreads_baltimore_orioles_line,spreads_baltimore_orioles_odds,spreads_oakland_athletics_line,spreads_oakland_athletics_odds,h2h_texas_rangers_line,h2h_texas_rangers_odds,h2h_washington_nationals_line,h2h_washington_nationals_odds,spreads_texas_rangers_line,spreads_texas_rangers_odds,spreads_washington_nationals_line,spreads_washington_nationals_odds,h2h_cleveland_guardians_line,h2h_cleveland_guardians_odds,h2h_houston_astros_line,h2h_houston_astros_odds,spreads_cleveland_guardians_line,spreads_cleveland_guardians_odds,spreads_houston_astros_line,spreads_houston_astros_odds,h2h_colorado_rockies_line,h2h_colorado_rockies_odds,h2h_new_york_mets_line,h2h_new_york_mets_odds,spreads_colorado_rockies_line,spreads_colorado_rockies_odds,spreads_new_york_mets_line,spreads_new_york_mets_odds,h2h_los_angeles_dodgers_line,h2h_los_angeles_dodgers_odds,h2h_st._louis_cardinals_line,h2h_st._louis_cardinals_odds,spreads_los_angeles_dodgers_line,spreads_los_angeles_dodgers_odds,spreads_st._louis_cardinals_line,spreads_st._louis_cardinals_odds,h2h_chicago_cubs_line,h2h_chicago_cubs_odds,h2h_detroit_tigers_line,h2h_detroit_tigers_odds,spreads_chicago_cubs_line,spreads_chicago_cubs_odds,spreads_detroit_tigers_line,spreads_detroit_tigers_odds,h2h_miami_marlins_line,h2h_miami_marlins_odds,h2h_tampa_bay_rays_line,h2h_tampa_bay_rays_odds,spreads_miami_marlins_line,spreads_miami_marlins_odds,spreads_tampa_bay_rays_line,spreads_tampa_bay_rays_odds,h2h_philadelphia_phillies_line,h2h_philadelphia_phillies_odds,h2h_pittsburgh_pirates_line,h2h_pittsburgh_pirates_odds,spreads_philadelphia_phillies_line,spreads_philadelphia_phillies_odds,spreads_pittsburgh_pirates_line,spreads_pittsburgh_pirates_odds,h2h_minnesota_twins_line,h2h_minnesota_twins_odds,h2h_toronto_blue_jays_line,h2h_toronto_blue_jays_odds,spreads_minnesota_twins_line,spreads_minnesota_twins_odds,spreads_toronto_blue_jays_line,spreads_toronto_blue_jays_odds,h2h_boston_red_sox_line,h2h_boston_red_sox_odds,h2h_new_york_yankees_line,h2h_new_york_yankees_odds,spreads_boston_red_sox_line,spreads_boston_red_sox_odds,spreads_new_york_yankees_line,spreads_new_york_yankees_odds,h2h_milwaukee_brewers_line,h2h_milwaukee_brewers_odds,h2h_san_diego_padres_line,h2h_san_diego_padres_odds,spreads_milwaukee_brewers_line,spreads_milwaukee_brewers_odds,spreads_san_diego_padres_line,spreads_san_diego_padres_odds,h2h_arizona_diamondbacks_line,h2h_arizona_diamondbacks_odds,h2h_cincinnati_reds_line,h2h_cincinnati_reds_odds,spreads_arizona_diamondbacks_line,spreads_arizona_diamondbacks_odds,spreads_cincinnati_reds_line,spreads_cincinnati_reds_odds,pitcher_props,batter_props,game_date
01b34ae57318185773fdc2d92143ff96,San Francisco Giants,Atlanta Braves,2025-06-07 02:16:00+00:00,,164.0,,-218.0,1.5,-176.0,-1.5,134.0,9.5,106,9.5,-138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'player': 'Jung Hoo Lee', 'market': 'batter_hits', 'line': 1.5, 'odds': -125}, {'player': 'Ronald Acuna Jr.', 'market': 'batter_hits', 'line': 1.5, 'odds': 460}, {'player': 'Austin Riley', 'market': 'batter_hits', 'line': 1.5, 'odds': 550}, {'player': 'Tyler Fitzgerald', 'market': 'batter_hits', 'line': 1.5, 'odds': 700}, {'player': 'Patrick Bailey', 'market': 'batter_hits', 'line': 1.5, 'odds': 850}, {'player': 'Heliot Ramos', 'market': 'batter_hits', 'line': 2.5, 'odds': -120}, {'player': 'Jung Hoo Lee', 'market': 'batter_hits', 'line': 2.5, 'odds': 600}, {'player': 'Ronald Acuna Jr.', 'market': 'batter_hits', 'line': 2.5, 'odds': 3800}, {'player': 'Austin Riley', 'market': 'batter_hits', 'line': 2.5, 'odds': 4600}, {'player': 'Ronald Acuna Jr.', 'market': 'batter_hits', 'line': 0.5, 'odds': -148}, {'player': 'Austin Riley', 'market': 'batter_hits', 'line': 0.5, 'odds': -128}, {'player': 'Tyler Fitzgerald', 'market': 'batter_hits', 'line': 0.5, 'odds': -104}, {'player': 'Patrick Bailey', 'market': 'batter_hits', 'line': 0.5, 'odds': 112}, {'player': 'Matt Chapman', 'market': 'batter_hits', 'line': 0.5, 'odds': 132}, {'player': 'Dominic Smith', 'market': 'batter_hits', 'line': 0.5, 'odds': 140}, {'player': 'Mike Yastrzemski', 'market': 'batter_hits', 'line': 0.5, 'odds': 154}, {'player': 'Willy Adames', 'market': 'batter_hits', 'line': 0.5, 'odds': 158}, {'player': 'Heliot Ramos', 'market': 'batter_hits', 'line': 3.5, 'odds': 650}, {'player': 'Jung Hoo Lee', 'market': 'batter_hits', 'line': 3.5, 'odds': 5500}, {'player': 'Ronald Acuna Jr.', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 650}, {'player': 'Austin Riley', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 850}, {'player': 'Matt Chapman', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 1000}, {'player': 'Heliot Ramos', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 1100}, {'player': 'Willy Adames', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 1500}, {'player': 'Tyler Fitzgerald', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 1900}, {'player': 'Jung Hoo Lee', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 1800}, {'player': 'Mike Yastrzemski', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 1800}, {'player': 'Patrick Bailey', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 1900}, {'player': 'Dominic Smith', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 2200}, {'player': 'Ronald Acuna Jr.', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 10000}, {'player': 'Austin Riley', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 16000}]",2025-06-07
071852a9923b3a38457101c24469658a,Los Angeles Angels,Seattle Mariners,2025-06-07 01:39:00+00:00,,,,,,,,,12.5,105,12.5,-136,,-328.0,,236.0,-1.5,120.0,1.5,-156.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'player': 'Jo Adell', 'market': 'batter_hits', 'line': 0.5, 'odds': 174}, {'player': 'Luis Rengifo', 'market': 'batter_hits', 'line': 0.5, 'odds': 182}, {'player': 'Mike Trout', 'market': 'batter_hits', 'line': 0.5, 'odds': 210}, {'player': 'Randy Arozarena', 'market': 'batter_hits', 'line': 0.5, 'odds': 230}, {'player': 'J.P. Crawford', 'market': 'batter_hits', 'line': 1.5, 'odds': 125}, {'player': 'Jorge Polanco', 'market': 'batter_hits', 'line': 1.5, 'odds': 160}, {'player': 'Zach Neto', 'market': 'batter_hits', 'line': 1.5, 'odds': 150}, {'player': ""Travis d'Arnaud"", 'market': 'batter_hits', 'line': 1.5, 'odds': 170}, {'player': 'Cal Raleigh', 'market': 'batter_hits', 'line': 1.5, 'odds': 185}, {'player': 'Nolan Schanuel', 'market': 'batter_hits', 'line': 1.5, 'odds': 220}, {'player': 'Jorge Soler', 'market': 'batter_hits', 'line': 1.5, 'odds': 360}, {'player': 'Julio Rodriguez', 'market': 'batter_hits', 'line': 2.5, 'odds': 135}, {'player': 'Chris Taylor', 'market': 'batter_hits', 'line': 2.5, 'odds': 230}, {'player': 'J.P. Crawford', 'market': 'batter_hits', 'line': 2.5, 'odds': 1300}, {'player': 'Jorge Polanco', 'market': 'batter_hits', 'line': 2.5, 'odds': 1700}, {'player': 'Zach Neto', 'market': 'batter_hits', 'line': 2.5, 'odds': 1700}, {'player': ""Travis d'Arnaud"", 'market': 'batter_hits', 'line': 2.5, 'odds': 2000}, {'player': 'Cal Raleigh', 'market': 'batter_hits', 'line': 2.5, 'odds': 2100}, {'player': 'Nolan Schanuel', 'market': 'batter_hits', 'line': 2.5, 'odds': 3000}, {'player': 'Julio Rodriguez', 'market': 'batter_hits', 'line': 3.5, 'odds': 1300}, {'player': 'Chris Taylor', 'market': 'batter_hits', 'line': 3.5, 'odds': 3000}, {'player': 'Cal Raleigh', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 550}, {'player': 'Mike Trout', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 800}, {'player': 'Jo Adell', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 1000}, {'player': 'Julio Rodriguez', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 1000}, {'player': 'Jorge Polanco', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 950}, {'player': 'Zach Neto', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 1200}, {'player': 'J.P. Crawford', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 1300}, {'player': 'Randy Arozarena', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 1300}, {'player': 'Taylor Ward', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 1300}, {'player': 'Luis Rengifo', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 1900}, {'player': 'Chris Taylor', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 2100}, {'player': 'Nolan Schanuel', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 2100}, {'player': 'Jorge Soler', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 2000}, {'player': ""Travis d'Arnaud"", 'market': 'batter_home_runs', 'line': 1.5, 'odds': 1200}, {'player': 'Cal Raleigh', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 9500}]",2025-06-07
15131985c9c388ba3c716d7487675933,Chicago White Sox,Kansas City Royals,2025-06-07 20:11:00+00:00,,,,,,,,,8.0,-118,8.0,-103,,,,,,,,,,128.0,,-157.0,1.5,-130.0,-1.5,110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'player': 'Adrian Houser', 'market': 'pitcher_strikeouts', 'line': 3.5, 'odds': 116}, {'player': 'Adrian Houser', 'market': 'pitcher_strikeouts', 'line': 3.5, 'odds': -148}, {'player': 'Michael Wacha', 'market': 'pitcher_strikeouts', 'line': 4.5, 'odds': 116}, {'player': 'Michael Wacha', 'market': 'pitcher_strikeouts', 'line': 4.5, 'odds': -154}]",,2025-06-07
54e990b58c0cac4f52716c380f4df49b,Oakland Athletics,Baltimore Orioles,2025-06-07 02:06:00+00:00,,,,,,,,,13.5,111,13.5,-145,,,,,,,,,,,,,,,,,,-104.0,,-125.0,-1.5,181.0,1.5,-243.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'player': 'Ramon Laureano', 'market': 'batter_hits', 'line': 0.5, 'odds': -166}, {'player': ""Ryan O'Hearn"", 'market': 'batter_hits', 'line': 0.5, 'odds': -118}, {'player': 'Jorge Mateo', 'market': 'batter_hits', 'line': 0.5, 'odds': 106}, {'player': 'Tyler Soderstrom', 'market': 'batter_hits', 'line': 0.5, 'odds': 118}, {'player': 'Max Muncy (2002)', 'market': 'batter_hits', 'line': 0.5, 'odds': 130}, {'player': 'Colton Cowser', 'market': 'batter_hits', 'line': 0.5, 'odds': 148}, {'player': 'JJ Bleday', 'market': 'batter_hits', 'line': 0.5, 'odds': 154}, {'player': 'Coby Mayo', 'market': 'batter_hits', 'line': 0.5, 'odds': 158}, {'player': 'Luis Urias', 'market': 'batter_hits', 'line': 0.5, 'odds': 164}, {'player': 'Willie MacIver', 'market': 'batter_hits', 'line': 0.5, 'odds': 174}, {'player': 'Jacob Wilson', 'market': 'batter_hits', 'line': 1.5, 'odds': -140}, {'player': 'Ramon Urias', 'market': 'batter_hits', 'line': 1.5, 'odds': -110}, {'player': 'Brent Rooker', 'market': 'batter_hits', 'line': 1.5, 'odds': -110}, {'player': 'Lawrence Butler', 'market': 'batter_hits', 'line': 1.5, 'odds': 100}, {'player': 'Denzel Clarke', 'market': 'batter_hits', 'line': 1.5, 'odds': 115}, {'player': 'Dylan Carlson', 'market': 'batter_hits', 'line': 1.5, 'odds': 125}, {'player': 'Ramon Laureano', 'market': 'batter_hits', 'line': 1.5, 'odds': 420}, {'player': ""Ryan O'Hearn"", 'market': 'batter_hits', 'line': 1.5, 'odds': 600}, {'player': 'Jorge Mateo', 'market': 'batter_hits', 'line': 1.5, 'odds': 900}, {'player': 'Jacob Wilson', 'market': 'batter_hits', 'line': 2.5, 'odds': 550}, {'player': 'Ramon Urias', 'market': 'batter_hits', 'line': 2.5, 'odds': 700}, {'player': 'Brent Rooker', 'market': 'batter_hits', 'line': 2.5, 'odds': 800}, {'player': 'Lawrence Butler', 'market': 'batter_hits', 'line': 2.5, 'odds': 850}, {'player': 'Denzel Clarke', 'market': 'batter_hits', 'line': 2.5, 'odds': 950}, {'player': 'Dylan Carlson', 'market': 'batter_hits', 'line': 2.5, 'odds': 1100}, {'player': 'Ramon Laureano', 'market': 'batter_hits', 'line': 2.5, 'odds': 3300}, {'player': ""Ryan O'Hearn"", 'market': 'batter_hits', 'line': 2.5, 'odds': 5000}, {'player': 'Jacob Wilson', 'market': 'batter_hits', 'line': 3.5, 'odds': 4800}, {'player': 'Ramon Urias', 'market': 'batter_hits', 'line': 3.5, 'odds': 6000}, {'player': 'Brent Rooker', 'market': 'batter_hits', 'line': 3.5, 'odds': 9500}, {'player': 'Brent Rooker', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 500}, {'player': 'Tyler Soderstrom', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 600}, {'player': 'Ramon Laureano', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 600}, {'player': 'Lawrence Butler', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 700}, {'player': 'Colton Cowser', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 900}, {'player': 'Ramon Urias', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 1000}, {'player': 'JJ Bleday', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 1000}, {'player': ""Ryan O'Hearn"", 'market': 'batter_home_runs', 'line': 0.5, 'odds': 1100}, {'player': 'Jorge Mateo', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 1300}, {'player': 'Luis Urias', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 1300}, {'player': 'Denzel Clarke', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 1500}, {'player': 'Coby Mayo', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 1600}, {'player': 'Jacob Wilson', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 1700}, {'player': 'Willie MacIver', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 1800}, {'player': 'Max Muncy (2002)', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 1800}, {'player': 'Dylan Carlson', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 1000}, {'player': 'Brent Rooker', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 8500}, {'player': 'Ramon Laureano', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 9000}, {'player': 'Tyler Soderstrom', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 10000}, {'player': 'Lawrence Butler', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 11000}, {'player': 'Colton Cowser', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 16000}]",2025-06-07
5e2fc19452bf149f49620e78147811b1,Washington Nationals,Texas Rangers,2025-06-07 20:06:00+00:00,,,,,,,,,8.0,-114,8.0,-107,,,,,,,,,,,,,,,,,,,,,,,,,,-172.0,,140.0,-1.5,105.0,1.5,-125.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'player': 'Jacob deGrom', 'market': 'pitcher_strikeouts', 'line': 5.5, 'odds': -102}, {'player': 'Jacob deGrom', 'market': 'pitcher_strikeouts', 'line': 5.5, 'odds': -130}, {'player': 'Mitchell Parker', 'market': 'pitcher_strikeouts', 'line': 3.5, 'odds': -164}, {'player': 'Mitchell Parker', 'market': 'pitcher_strikeouts', 'line': 3.5, 'odds': 128}, {'player': 'Jacob deGrom', 'market': 'pitcher_strikeouts', 'line': 5.5, 'odds': -105}, {'player': 'Jacob deGrom', 'market': 'pitcher_strikeouts', 'line': 5.5, 'odds': -120}]","[{'player': 'Josh Jung', 'market': 'batter_hits', 'line': 1.5, 'odds': 185}, {'player': 'Josh Jung', 'market': 'batter_hits', 'line': 1.5, 'odds': -250}, {'player': 'Corey Seager', 'market': 'batter_hits', 'line': 0.5, 'odds': -265}, {'player': 'Corey Seager', 'market': 'batter_hits', 'line': 0.5, 'odds': 190}, {'player': 'Jake Burger', 'market': 'batter_hits', 'line': 0.5, 'odds': -260}, {'player': 'Jake Burger', 'market': 'batter_hits', 'line': 0.5, 'odds': 190}, {'player': 'Sam Haggerty', 'market': 'batter_hits', 'line': 0.5, 'odds': -255}, {'player': 'Sam Haggerty', 'market': 'batter_hits', 'line': 0.5, 'odds': 185}, {'player': 'Wyatt Langford', 'market': 'batter_hits', 'line': 0.5, 'odds': -250}, {'player': 'Wyatt Langford', 'market': 'batter_hits', 'line': 0.5, 'odds': 185}, {'player': 'Jonah Heim', 'market': 'batter_hits', 'line': 0.5, 'odds': -230}, {'player': 'Jonah Heim', 'market': 'batter_hits', 'line': 0.5, 'odds': 165}, {'player': 'Marcus Semien', 'market': 'batter_hits', 'line': 0.5, 'odds': -185}, {'player': 'Marcus Semien', 'market': 'batter_hits', 'line': 0.5, 'odds': 135}, {'player': 'Adolis Garcia', 'market': 'batter_hits', 'line': 0.5, 'odds': -180}, {'player': 'Adolis Garcia', 'market': 'batter_hits', 'line': 0.5, 'odds': 130}, {'player': 'Kyle Higashioka', 'market': 'batter_hits', 'line': 0.5, 'odds': -150}, {'player': 'Kyle Higashioka', 'market': 'batter_hits', 'line': 0.5, 'odds': 110}]",2025-06-07
61ee1f762d8c83268e78f79bc7f62101,Cleveland Guardians,Houston Astros,2025-06-07 20:11:00+00:00,,,,,,,,,7.0,-121,7.0,-101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112.0,,-137.0,1.5,-150.0,-1.5,130.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-07
670a9885a5dad570afee3433536ec120,San Francisco Giants,Atlanta Braves,2025-06-07 20:06:00+00:00,,146.0,,-179.0,1.5,-155.0,-1.5,135.0,7.5,101,7.5,-124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'player': 'Logan Webb', 'market': 'pitcher_strikeouts', 'line': 5.5, 'odds': -112}, {'player': 'Logan Webb', 'market': 'pitcher_strikeouts', 'line': 5.5, 'odds': -112}]","[{'player': 'Ronald Acuna Jr.', 'market': 'batter_hits', 'line': 2.5, 'odds': 850}, {'player': 'Heliot Ramos', 'market': 'batter_hits', 'line': 2.5, 'odds': 1100}, {'player': 'Jung Hoo Lee', 'market': 'batter_hits', 'line': 2.5, 'odds': 1100}, {'player': 'Austin Riley', 'market': 'batter_hits', 'line': 2.5, 'odds': 1100}, {'player': 'Marcell Ozuna', 'market': 'batter_hits', 'line': 2.5, 'odds': 1300}, {'player': 'Wilmer Flores', 'market': 'batter_hits', 'line': 2.5, 'odds': 1400}, {'player': 'Ozzie Albies', 'market': 'batter_hits', 'line': 2.5, 'odds': 1500}, {'player': 'Matt Olson', 'market': 'batter_hits', 'line': 2.5, 'odds': 1500}, {'player': 'Alex Verdugo', 'market': 'batter_hits', 'line': 2.5, 'odds': 1700}, {'player': 'Michael Harris II', 'market': 'batter_hits', 'line': 2.5, 'odds': 1800}, {'player': 'Matt Chapman', 'market': 'batter_hits', 'line': 2.5, 'odds': 1900}, {'player': 'Dominic Smith', 'market': 'batter_hits', 'line': 2.5, 'odds': 1900}, {'player': 'Mike Yastrzemski', 'market': 'batter_hits', 'line': 2.5, 'odds': 2000}, {'player': 'Willy Adames', 'market': 'batter_hits', 'line': 2.5, 'odds': 2100}, {'player': 'Nick Allen', 'market': 'batter_hits', 'line': 2.5, 'odds': 2400}, {'player': 'Patrick Bailey', 'market': 'batter_hits', 'line': 2.5, 'odds': 2500}, {'player': 'Tyler Fitzgerald', 'market': 'batter_hits', 'line': 2.5, 'odds': 2500}, {'player': 'Sean Murphy', 'market': 'batter_hits', 'line': 2.5, 'odds': 2500}, {'player': 'Ronald Acuna Jr.', 'market': 'batter_hits', 'line': 0.5, 'odds': -300}, {'player': 'Jung Hoo Lee', 'market': 'batter_hits', 'line': 0.5, 'odds': -260}, {'player': 'Heliot Ramos', 'market': 'batter_hits', 'line': 0.5, 'odds': -250}, {'player': 'Austin Riley', 'market': 'batter_hits', 'line': 0.5, 'odds': -240}, {'player': 'Wilmer Flores', 'market': 'batter_hits', 'line': 0.5, 'odds': -220}, {'player': 'Marcell Ozuna', 'market': 'batter_hits', 'line': 0.5, 'odds': -220}, {'player': 'Ozzie Albies', 'market': 'batter_hits', 'line': 0.5, 'odds': -210}, {'player': 'Matt Chapman', 'market': 'batter_hits', 'line': 0.5, 'odds': -195}, {'player': 'Alex Verdugo', 'market': 'batter_hits', 'line': 0.5, 'odds': -195}, {'player': 'Matt Olson', 'market': 'batter_hits', 'line': 0.5, 'odds': -190}, {'player': 'Michael Harris II', 'market': 'batter_hits', 'line': 0.5, 'odds': -185}, {'player': 'Mike Yastrzemski', 'market': 'batter_hits', 'line': 0.5, 'odds': -175}, {'player': 'Dominic Smith', 'market': 'batter_hits', 'line': 0.5, 'odds': -175}, {'player': 'Willy Adames', 'market': 'batter_hits', 'line': 0.5, 'odds': -175}, {'player': 'Tyler Fitzgerald', 'market': 'batter_hits', 'line': 0.5, 'odds': -165}, {'player': 'Sean Murphy', 'market': 'batter_hits', 'line': 0.5, 'odds': -160}, {'player': 'Nick Allen', 'market': 'batter_hits', 'line': 0.5, 'odds': -155}, {'player': 'Patrick Bailey', 'market': 'batter_hits', 'line': 0.5, 'odds': -150}, {'player': 'Ronald Acuna Jr.', 'market': 'batter_hits', 'line': 1.5, 'odds': 180}, {'player': 'Heliot Ramos', 'market': 'batter_hits', 'line': 1.5, 'odds': 210}, {'player': 'Jung Hoo Lee', 'market': 'batter_hits', 'line': 1.5, 'odds': 210}, {'player': 'Austin Riley', 'market': 'batter_hits', 'line': 1.5, 'odds': 230}, {'player': 'Marcell Ozuna', 'market': 'batter_hits', 'line': 1.5, 'odds': 250}, {'player': 'Ozzie Albies', 'market': 'batter_hits', 'line': 1.5, 'odds': 260}, {'player': 'Wilmer Flores', 'market': 'batter_hits', 'line': 1.5, 'odds': 270}, {'player': 'Matt Olson', 'market': 'batter_hits', 'line': 1.5, 'odds': 280}, {'player': 'Alex Verdugo', 'market': 'batter_hits', 'line': 1.5, 'odds': 300}, {'player': 'Michael Harris II', 'market': 'batter_hits', 'line': 1.5, 'odds': 300}, {'player': 'Matt Chapman', 'market': 'batter_hits', 'line': 1.5, 'odds': 310}, {'player': 'Dominic Smith', 'market': 'batter_hits', 'line': 1.5, 'odds': 340}, {'player': 'Mike Yastrzemski', 'market': 'batter_hits', 'line': 1.5, 'odds': 350}, {'player': 'Willy Adames', 'market': 'batter_hits', 'line': 1.5, 'odds': 350}, {'player': 'Tyler Fitzgerald', 'market': 'batter_hits', 'line': 1.5, 'odds': 380}, {'player': 'Nick Allen', 'market': 'batter_hits', 'line': 1.5, 'odds': 390}, {'player': 'Sean Murphy', 'market': 'batter_hits', 'line': 1.5, 'odds': 390}, {'player': 'Patrick Bailey', 'market': 'batter_hits', 'line': 1.5, 'odds': 420}, {'player': 'Matt Chapman', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 480}, {'player': 'Heliot Ramos', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 600}, {'player': 'Matt Olson', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 630}, {'player': 'Marcell Ozuna', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 680}, {'player': 'Ronald Acuna Jr.', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 680}, {'player': 'Mike Yastrzemski', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 680}, {'player': 'Willy Adames', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 750}, {'player': 'Wilmer Flores', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 750}, {'player': 'Austin Riley', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 800}, {'player': 'Sean Murphy', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 830}, {'player': 'Dominic Smith', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 870}, {'player': 'Ozzie Albies', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 1060}, {'player': 'Patrick Bailey', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 1060}, {'player': 'Jung Hoo Lee', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 1060}, {'player': 'Tyler Fitzgerald', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 1100}, {'player': 'Michael Harris II', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 1200}, {'player': 'Alex Verdugo', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 1400}, {'player': 'Nick Allen', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 2000}]",2025-06-07
67f2a6ab16d20c0d9b2828d66d697ae1,Colorado Rockies,New York Mets,2025-06-08 01:41:00+00:00,,,,,,,,,11.0,-107,11.0,-113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.0,,-284.0,1.5,153.0,-1.5,-175.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-06-08
