event_id,home_team,away_team,commence_time,h2h_cleveland_guardians_line,h2h_cleveland_guardians_odds,h2h_los_angeles_angels_line,h2h_los_angeles_angels_odds,spreads_cleveland_guardians_line,spreads_cleveland_guardians_odds,spreads_los_angeles_angels_line,spreads_los_angeles_angels_odds,totals_over_line,totals_over_odds,totals_under_line,totals_under_odds,h2h_oakland_athletics_line,h2h_oakland_athletics_odds,h2h_toronto_blue_jays_line,h2h_toronto_blue_jays_odds,spreads_oakland_athletics_line,spreads_oakland_athletics_odds,spreads_toronto_blue_jays_line,spreads_toronto_blue_jays_odds,h2h_pittsburgh_pirates_line,h2h_pittsburgh_pirates_odds,h2h_san_diego_padres_line,h2h_san_diego_padres_odds,spreads_pittsburgh_pirates_line,spreads_pittsburgh_pirates_odds,spreads_san_diego_padres_line,spreads_san_diego_padres_odds,h2h_baltimore_orioles_line,h2h_baltimore_orioles_odds,h2h_chicago_white_sox_line,h2h_chicago_white_sox_odds,spreads_baltimore_orioles_line,spreads_baltimore_orioles_odds,spreads_chicago_white_sox_line,spreads_chicago_white_sox_odds,h2h_detroit_tigers_line,h2h_detroit_tigers_odds,h2h_kansas_city_royals_line,h2h_kansas_city_royals_odds,spreads_detroit_tigers_line,spreads_detroit_tigers_odds,spreads_kansas_city_royals_line,spreads_kansas_city_royals_odds,h2h_miami_marlins_line,h2h_miami_marlins_odds,h2h_san_francisco_giants_line,h2h_san_francisco_giants_odds,spreads_miami_marlins_line,spreads_miami_marlins_odds,spreads_san_francisco_giants_line,spreads_san_francisco_giants_odds,h2h_los_angeles_dodgers_line,h2h_los_angeles_dodgers_odds,h2h_new_york_yankees_line,h2h_new_york_yankees_odds,spreads_los_angeles_dodgers_line,spreads_los_angeles_dodgers_odds,spreads_new_york_yankees_line,spreads_new_york_yankees_odds,h2h_houston_astros_line,h2h_houston_astros_odds,h2h_tampa_bay_rays_line,h2h_tampa_bay_rays_odds,spreads_houston_astros_line,spreads_houston_astros_odds,spreads_tampa_bay_rays_line,spreads_tampa_bay_rays_odds,h2h_atlanta_braves_line,h2h_atlanta_braves_odds,h2h_boston_red_sox_line,h2h_boston_red_sox_odds,spreads_atlanta_braves_line,spreads_atlanta_braves_odds,spreads_boston_red_sox_line,spreads_boston_red_sox_odds,h2h_minnesota_twins_line,h2h_minnesota_twins_odds,h2h_seattle_mariners_line,h2h_seattle_mariners_odds,spreads_minnesota_twins_line,spreads_minnesota_twins_odds,spreads_seattle_mariners_line,spreads_seattle_mariners_odds,h2h_chicago_cubs_line,h2h_chicago_cubs_odds,h2h_cincinnati_reds_line,h2h_cincinnati_reds_odds,spreads_chicago_cubs_line,spreads_chicago_cubs_odds,spreads_cincinnati_reds_line,spreads_cincinnati_reds_odds,h2h_st._louis_cardinals_line,h2h_st._louis_cardinals_odds,h2h_texas_rangers_line,h2h_texas_rangers_odds,spreads_st._louis_cardinals_line,spreads_st._louis_cardinals_odds,spreads_texas_rangers_line,spreads_texas_rangers_odds,h2h_milwaukee_brewers_line,h2h_milwaukee_brewers_odds,h2h_philadelphia_phillies_line,h2h_philadelphia_phillies_odds,spreads_milwaukee_brewers_line,spreads_milwaukee_brewers_odds,spreads_philadelphia_phillies_line,spreads_philadelphia_phillies_odds,h2h_colorado_rockies_line,h2h_colorado_rockies_odds,h2h_new_york_mets_line,h2h_new_york_mets_odds,spreads_colorado_rockies_line,spreads_colorado_rockies_odds,spreads_new_york_mets_line,spreads_new_york_mets_odds,h2h_arizona_diamondbacks_line,h2h_arizona_diamondbacks_odds,h2h_washington_nationals_line,h2h_washington_nationals_odds,spreads_arizona_diamondbacks_line,spreads_arizona_diamondbacks_odds,spreads_washington_nationals_line,spreads_washington_nationals_odds,pitcher_props,batter_props,game_date
365907e132322ee76107442625f70fa7,Cleveland Guardians,Los Angeles Angels,2025-05-31 20:11:00+00:00,,-168.0,,152.0,-1.5,122.0,1.5,-142.0,8.0,-110,8.0,-110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'player': 'Slade Cecconi', 'market': 'pitcher_strikeouts', 'line': 5.5, 'odds': -106}, {'player': 'Slade Cecconi', 'market': 'pitcher_strikeouts', 'line': 5.5, 'odds': -122}, {'player': 'Kyle Hendricks', 'market': 'pitcher_strikeouts', 'line': 3.5, 'odds': -102}, {'player': 'Kyle Hendricks', 'market': 'pitcher_strikeouts', 'line': 3.5, 'odds': -127}]","[{'player': 'Luis Rengifo', 'market': 'batter_hits', 'line': 0.5, 'odds': -130}, {'player': 'Luis Rengifo', 'market': 'batter_hits', 'line': 2.5, 'odds': 1250}, {'player': 'Luis Rengifo', 'market': 'batter_hits', 'line': 1.5, 'odds': 330}, {'player': 'Taylor Ward', 'market': 'batter_hits', 'line': 2.5, 'odds': 1000}, {'player': 'Taylor Ward', 'market': 'batter_hits', 'line': 0.5, 'odds': -179}, {'player': 'Taylor Ward', 'market': 'batter_hits', 'line': 1.5, 'odds': 270}, {'player': 'Carlos Santana', 'market': 'batter_hits', 'line': 0.5, 'odds': -167}, {'player': 'Carlos Santana', 'market': 'batter_hits', 'line': 1.5, 'odds': 280}, {'player': 'Carlos Santana', 'market': 'batter_hits', 'line': 2.5, 'odds': 1100}, {'player': 'Jose Ramirez', 'market': 'batter_hits', 'line': 0.5, 'odds': -244}, {'player': 'Jose Ramirez', 'market': 'batter_hits', 'line': 2.5, 'odds': 675}, {'player': 'Jose Ramirez', 'market': 'batter_hits', 'line': 1.5, 'odds': 188}, {'player': 'Mike Trout', 'market': 'batter_hits', 'line': 2.5, 'odds': 950}, {'player': 'Mike Trout', 'market': 'batter_hits', 'line': 0.5, 'odds': -200}, {'player': 'Mike Trout', 'market': 'batter_hits', 'line': 1.5, 'odds': 250}, {'player': 'Jo Adell', 'market': 'batter_hits', 'line': 1.5, 'odds': 280}, {'player': 'Jo Adell', 'market': 'batter_hits', 'line': 2.5, 'odds': 1050}, {'player': 'Jo Adell', 'market': 'batter_hits', 'line': 0.5, 'odds': -161}, {'player': 'Jhonkensy Noel', 'market': 'batter_hits', 'line': 2.5, 'odds': 1200}, {'player': 'Jhonkensy Noel', 'market': 'batter_hits', 'line': 0.5, 'odds': -143}, {'player': 'Jhonkensy Noel', 'market': 'batter_hits', 'line': 1.5, 'odds': 310}, {'player': 'Gabriel Arias', 'market': 'batter_hits', 'line': 1.5, 'odds': 260}, {'player': 'Gabriel Arias', 'market': 'batter_hits', 'line': 2.5, 'odds': 1000}, {'player': 'Gabriel Arias', 'market': 'batter_hits', 'line': 0.5, 'odds': -192}, {'player': 'Steven Kwan', 'market': 'batter_hits', 'line': 2.5, 'odds': 525}, {'player': 'Steven Kwan', 'market': 'batter_hits', 'line': 3.5, 'odds': 1750}, {'player': 'Steven Kwan', 'market': 'batter_hits', 'line': 1.5, 'odds': 182}, {'player': 'Steven Kwan', 'market': 'batter_hits', 'line': 0.5, 'odds': -333}, {'player': 'Bo Naylor', 'market': 'batter_hits', 'line': 0.5, 'odds': -130}, {'player': 'Bo Naylor', 'market': 'batter_hits', 'line': 1.5, 'odds': 340}, {'player': 'Bo Naylor', 'market': 'batter_hits', 'line': 2.5, 'odds': 1250}, {'player': ""Logan O'Hoppe"", 'market': 'batter_hits', 'line': 0.5, 'odds': -172}, {'player': ""Logan O'Hoppe"", 'market': 'batter_hits', 'line': 2.5, 'odds': 625}, {'player': ""Logan O'Hoppe"", 'market': 'batter_hits', 'line': 1.5, 'odds': 200}, {'player': 'Angel Martinez', 'market': 'batter_hits', 'line': 1.5, 'odds': 188}, {'player': 'Angel Martinez', 'market': 'batter_hits', 'line': 2.5, 'odds': 675}, {'player': 'Angel Martinez', 'market': 'batter_hits', 'line': 0.5, 'odds': -244}, {'player': 'Zach Neto', 'market': 'batter_hits', 'line': 2.5, 'odds': 950}, {'player': 'Zach Neto', 'market': 'batter_hits', 'line': 0.5, 'odds': -200}, {'player': 'Zach Neto', 'market': 'batter_hits', 'line': 1.5, 'odds': 250}, {'player': 'Nolan Schanuel', 'market': 'batter_hits', 'line': 1.5, 'odds': 240}, {'player': 'Nolan Schanuel', 'market': 'batter_hits', 'line': 0.5, 'odds': -213}, {'player': 'Nolan Schanuel', 'market': 'batter_hits', 'line': 2.5, 'odds': 950}, {'player': 'Scott Kingery', 'market': 'batter_hits', 'line': 0.5, 'odds': -111}, {'player': 'Scott Kingery', 'market': 'batter_hits', 'line': 1.5, 'odds': 525}, {'player': 'Scott Kingery', 'market': 'batter_hits', 'line': 2.5, 'odds': 2100}, {'player': 'Jorge Soler', 'market': 'batter_hits', 'line': 0.5, 'odds': -147}, {'player': 'Jorge Soler', 'market': 'batter_hits', 'line': 2.5, 'odds': 1150}, {'player': 'Jorge Soler', 'market': 'batter_hits', 'line': 1.5, 'odds': 310}, {'player': 'Kyle Manzardo', 'market': 'batter_hits', 'line': 2.5, 'odds': 1000}, {'player': 'Kyle Manzardo', 'market': 'batter_hits', 'line': 1.5, 'odds': 260}, {'player': 'Kyle Manzardo', 'market': 'batter_hits', 'line': 0.5, 'odds': -185}, {'player': 'Daniel Schneemann', 'market': 'batter_hits', 'line': 0.5, 'odds': -167}, {'player': 'Daniel Schneemann', 'market': 'batter_hits', 'line': 2.5, 'odds': 1100}, {'player': 'Daniel Schneemann', 'market': 'batter_hits', 'line': 1.5, 'odds': 280}, {'player': 'Mike Trout', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 2150}, {'player': 'Mike Trout', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 350}, {'player': 'Jose Ramirez', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 2400}, {'player': 'Jose Ramirez', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 400}, {'player': 'Carlos Santana', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 500}, {'player': 'Carlos Santana', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 3400}, {'player': 'Luis Rengifo', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 4900}, {'player': 'Luis Rengifo', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 900}, {'player': 'Taylor Ward', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 3400}, {'player': 'Taylor Ward', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 500}, {'player': 'Jhonkensy Noel', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 3400}, {'player': 'Jhonkensy Noel', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 500}, {'player': 'Jo Adell', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 3400}, {'player': 'Jo Adell', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 500}, {'player': 'Gabriel Arias', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 600}, {'player': 'Gabriel Arias', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 3900}, {'player': 'Steven Kwan', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 4900}, {'player': 'Steven Kwan', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 900}, {'player': 'Bo Naylor', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 400}, {'player': 'Bo Naylor', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 2400}, {'player': 'Angel Martinez', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 700}, {'player': 'Angel Martinez', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 4400}, {'player': ""Logan O'Hoppe"", 'market': 'batter_home_runs', 'line': 0.5, 'odds': 450}, {'player': ""Logan O'Hoppe"", 'market': 'batter_home_runs', 'line': 1.5, 'odds': 2900}, {'player': 'Zach Neto', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 3400}, {'player': 'Zach Neto', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 500}, {'player': 'Jorge Soler', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 3400}, {'player': 'Jorge Soler', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 500}, {'player': 'Kyle Manzardo', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 400}, {'player': 'Kyle Manzardo', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 2400}, {'player': 'Daniel Schneemann', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 3400}, {'player': 'Daniel Schneemann', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 500}, {'player': 'Nolan Schanuel', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 900}, {'player': 'Nolan Schanuel', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 4900}, {'player': 'Scott Kingery', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 4900}, {'player': 'Scott Kingery', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 900}]",2025-05-31
38552b61e28a1b46fec48355bb6e7c8d,Toronto Blue Jays,Oakland Athletics,2025-05-31 19:07:00+00:00,,,,,,,,,8.5,-115,8.5,-105,,145.0,,-160.0,1.5,-146.0,-1.5,126.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{'player': 'Gunnar Hoglund', 'market': 'pitcher_strikeouts', 'line': 3.5, 'odds': -132}, {'player': 'Gunnar Hoglund', 'market': 'pitcher_strikeouts', 'line': 3.5, 'odds': 102}]","[{'player': 'Shea Langeliers', 'market': 'batter_hits', 'line': 1.5, 'odds': 190}, {'player': 'Shea Langeliers', 'market': 'batter_hits', 'line': 2.5, 'odds': 625}, {'player': 'Shea Langeliers', 'market': 'batter_hits', 'line': 0.5, 'odds': -204}, {'player': 'Vladimir Guerrero Jr.', 'market': 'batter_hits', 'line': 2.5, 'odds': 550}, {'player': 'Vladimir Guerrero Jr.', 'market': 'batter_hits', 'line': 0.5, 'odds': -323}, {'player': 'Vladimir Guerrero Jr.', 'market': 'batter_hits', 'line': 3.5, 'odds': 1750}, {'player': 'Vladimir Guerrero Jr.', 'market': 'batter_hits', 'line': 1.5, 'odds': 186}, {'player': 'George Springer', 'market': 'batter_hits', 'line': 0.5, 'odds': -208}, {'player': 'George Springer', 'market': 'batter_hits', 'line': 1.5, 'odds': 240}, {'player': 'George Springer', 'market': 'batter_hits', 'line': 2.5, 'odds': 950}, {'player': 'Lawrence Butler', 'market': 'batter_hits', 'line': 0.5, 'odds': -182}, {'player': 'Lawrence Butler', 'market': 'batter_hits', 'line': 2.5, 'odds': 1000}, {'player': 'Lawrence Butler', 'market': 'batter_hits', 'line': 1.5, 'odds': 270}, {'player': 'Alejandro Kirk', 'market': 'batter_hits', 'line': 1.5, 'odds': 200}, {'player': 'Alejandro Kirk', 'market': 'batter_hits', 'line': 0.5, 'odds': -217}, {'player': 'Alejandro Kirk', 'market': 'batter_hits', 'line': 2.5, 'odds': 700}, {'player': 'Bo Bichette', 'market': 'batter_hits', 'line': 2.5, 'odds': 475}, {'player': 'Bo Bichette', 'market': 'batter_hits', 'line': 0.5, 'odds': -417}, {'player': 'Bo Bichette', 'market': 'batter_hits', 'line': 3.5, 'odds': 1650}, {'player': 'Bo Bichette', 'market': 'batter_hits', 'line': 1.5, 'odds': 139}, {'player': 'Addison Barger', 'market': 'batter_hits', 'line': 1.5, 'odds': 186}, {'player': 'Addison Barger', 'market': 'batter_hits', 'line': 0.5, 'odds': -250}, {'player': 'Addison Barger', 'market': 'batter_hits', 'line': 2.5, 'odds': 675}, {'player': 'Nathan Lukes', 'market': 'batter_hits', 'line': 1.5, 'odds': 210}, {'player': 'Nathan Lukes', 'market': 'batter_hits', 'line': 0.5, 'odds': -204}, {'player': 'Nathan Lukes', 'market': 'batter_hits', 'line': 2.5, 'odds': 750}, {'player': 'Jacob Wilson', 'market': 'batter_hits', 'line': 3.5, 'odds': 1700}, {'player': 'Jacob Wilson', 'market': 'batter_hits', 'line': 2.5, 'odds': 525}, {'player': 'Jacob Wilson', 'market': 'batter_hits', 'line': 0.5, 'odds': -357}, {'player': 'Jacob Wilson', 'market': 'batter_hits', 'line': 1.5, 'odds': 164}, {'player': 'Daulton Varsho', 'market': 'batter_hits', 'line': 0.5, 'odds': -189}, {'player': 'Daulton Varsho', 'market': 'batter_hits', 'line': 1.5, 'odds': 260}, {'player': 'Daulton Varsho', 'market': 'batter_hits', 'line': 2.5, 'odds': 1000}, {'player': 'Ernie Clement', 'market': 'batter_hits', 'line': 1.5, 'odds': 155}, {'player': 'Ernie Clement', 'market': 'batter_hits', 'line': 0.5, 'odds': -238}, {'player': 'Ernie Clement', 'market': 'batter_hits', 'line': 2.5, 'odds': 475}, {'player': 'Tyler Soderstrom', 'market': 'batter_hits', 'line': 0.5, 'odds': -172}, {'player': 'Tyler Soderstrom', 'market': 'batter_hits', 'line': 2.5, 'odds': 1050}, {'player': 'Tyler Soderstrom', 'market': 'batter_hits', 'line': 1.5, 'odds': 280}, {'player': 'Brent Rooker', 'market': 'batter_hits', 'line': 2.5, 'odds': 675}, {'player': 'Brent Rooker', 'market': 'batter_hits', 'line': 0.5, 'odds': -238}, {'player': 'Brent Rooker', 'market': 'batter_hits', 'line': 1.5, 'odds': 191}, {'player': 'Scott Alexander', 'market': 'batter_hits', 'line': 1.5, 'odds': 500}, {'player': 'Scott Alexander', 'market': 'batter_hits', 'line': 0.5, 'odds': -114}, {'player': 'Scott Alexander', 'market': 'batter_hits', 'line': 2.5, 'odds': 2000}, {'player': 'Miguel Andujar', 'market': 'batter_hits', 'line': 0.5, 'odds': -233}, {'player': 'Miguel Andujar', 'market': 'batter_hits', 'line': 2.5, 'odds': 700}, {'player': 'Miguel Andujar', 'market': 'batter_hits', 'line': 1.5, 'odds': 196}, {'player': 'Denzel Clarke', 'market': 'batter_hits', 'line': 1.5, 'odds': 350}, {'player': 'Denzel Clarke', 'market': 'batter_hits', 'line': 0.5, 'odds': -119}, {'player': 'Denzel Clarke', 'market': 'batter_hits', 'line': 2.5, 'odds': 1300}, {'player': 'Luis Urias', 'market': 'batter_hits', 'line': 0.5, 'odds': -145}, {'player': 'Luis Urias', 'market': 'batter_hits', 'line': 1.5, 'odds': 310}, {'player': 'Luis Urias', 'market': 'batter_hits', 'line': 2.5, 'odds': 1150}, {'player': 'Andres Gimenez', 'market': 'batter_hits', 'line': 1.5, 'odds': 260}, {'player': 'Andres Gimenez', 'market': 'batter_hits', 'line': 0.5, 'odds': -185}, {'player': 'Andres Gimenez', 'market': 'batter_hits', 'line': 2.5, 'odds': 1000}, {'player': 'Jonatan Clase', 'market': 'batter_hits', 'line': 1.5, 'odds': 300}, {'player': 'Jonatan Clase', 'market': 'batter_hits', 'line': 0.5, 'odds': -152}, {'player': 'Jonatan Clase', 'market': 'batter_hits', 'line': 2.5, 'odds': 1150}, {'player': 'Ali Sanchez', 'market': 'batter_hits', 'line': 0.5, 'odds': -164}, {'player': 'Ali Sanchez', 'market': 'batter_hits', 'line': 1.5, 'odds': 290}, {'player': 'Ali Sanchez', 'market': 'batter_hits', 'line': 2.5, 'odds': 1100}, {'player': 'Vladimir Guerrero Jr.', 'market': 'batter_hits', 'line': 1.5, 'odds': 186}, {'player': 'Vladimir Guerrero Jr.', 'market': 'batter_hits', 'line': 1.5, 'odds': -250}, {'player': 'Lawrence Butler', 'market': 'batter_hits', 'line': 0.5, 'odds': -182}, {'player': 'Lawrence Butler', 'market': 'batter_hits', 'line': 0.5, 'odds': 139}, {'player': 'Shea Langeliers', 'market': 'batter_hits', 'line': 0.5, 'odds': -204}, {'player': 'Shea Langeliers', 'market': 'batter_hits', 'line': 0.5, 'odds': 155}, {'player': 'Nathan Lukes', 'market': 'batter_hits', 'line': 0.5, 'odds': -204}, {'player': 'Nathan Lukes', 'market': 'batter_hits', 'line': 0.5, 'odds': 156}, {'player': 'Alejandro Kirk', 'market': 'batter_hits', 'line': 0.5, 'odds': -217}, {'player': 'Alejandro Kirk', 'market': 'batter_hits', 'line': 0.5, 'odds': 165}, {'player': 'Bo Bichette', 'market': 'batter_hits', 'line': 1.5, 'odds': 139}, {'player': 'Bo Bichette', 'market': 'batter_hits', 'line': 1.5, 'odds': -182}, {'player': 'George Springer', 'market': 'batter_hits', 'line': 0.5, 'odds': -208}, {'player': 'George Springer', 'market': 'batter_hits', 'line': 0.5, 'odds': 159}, {'player': 'Addison Barger', 'market': 'batter_hits', 'line': 0.5, 'odds': -250}, {'player': 'Addison Barger', 'market': 'batter_hits', 'line': 0.5, 'odds': 184}, {'player': 'Scott Alexander', 'market': 'batter_hits', 'line': 0.5, 'odds': -114}, {'player': 'Scott Alexander', 'market': 'batter_hits', 'line': 0.5, 'odds': -114}, {'player': 'Daulton Varsho', 'market': 'batter_hits', 'line': 0.5, 'odds': -189}, {'player': 'Daulton Varsho', 'market': 'batter_hits', 'line': 0.5, 'odds': 144}, {'player': 'Miguel Andujar', 'market': 'batter_hits', 'line': 0.5, 'odds': -233}, {'player': 'Miguel Andujar', 'market': 'batter_hits', 'line': 0.5, 'odds': 174}, {'player': 'Jacob Wilson', 'market': 'batter_hits', 'line': 1.5, 'odds': 164}, {'player': 'Jacob Wilson', 'market': 'batter_hits', 'line': 1.5, 'odds': -217}, {'player': 'Tyler Soderstrom', 'market': 'batter_hits', 'line': 0.5, 'odds': -172}, {'player': 'Tyler Soderstrom', 'market': 'batter_hits', 'line': 0.5, 'odds': 132}, {'player': 'Brent Rooker', 'market': 'batter_hits', 'line': 0.5, 'odds': -238}, {'player': 'Brent Rooker', 'market': 'batter_hits', 'line': 0.5, 'odds': 178}, {'player': 'Ernie Clement', 'market': 'batter_hits', 'line': 0.5, 'odds': -238}, {'player': 'Ernie Clement', 'market': 'batter_hits', 'line': 0.5, 'odds': 178}, {'player': 'Luis Urias', 'market': 'batter_hits', 'line': 0.5, 'odds': -145}, {'player': 'Luis Urias', 'market': 'batter_hits', 'line': 0.5, 'odds': 112}, {'player': 'Denzel Clarke', 'market': 'batter_hits', 'line': 0.5, 'odds': -119}, {'player': 'Denzel Clarke', 'market': 'batter_hits', 'line': 0.5, 'odds': -109}, {'player': 'Andres Gimenez', 'market': 'batter_hits', 'line': 0.5, 'odds': -185}, {'player': 'Andres Gimenez', 'market': 'batter_hits', 'line': 0.5, 'odds': 141}, {'player': 'Jonatan Clase', 'market': 'batter_hits', 'line': 0.5, 'odds': -152}, {'player': 'Jonatan Clase', 'market': 'batter_hits', 'line': 0.5, 'odds': 117}, {'player': 'Ali Sanchez', 'market': 'batter_hits', 'line': 0.5, 'odds': -164}, {'player': 'Ali Sanchez', 'market': 'batter_hits', 'line': 0.5, 'odds': 126}, {'player': 'Vladimir Guerrero Jr.', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 1900}, {'player': 'Vladimir Guerrero Jr.', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 300}, {'player': 'Nathan Lukes', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 4400}, {'player': 'Nathan Lukes', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 700}, {'player': 'Addison Barger', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 2150}, {'player': 'Addison Barger', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 350}, {'player': 'George Springer', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 2400}, {'player': 'George Springer', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 400}, {'player': 'Shea Langeliers', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 350}, {'player': 'Shea Langeliers', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 2150}, {'player': 'Bo Bichette', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 2400}, {'player': 'Bo Bichette', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 400}, {'player': 'Lawrence Butler', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 400}, {'player': 'Lawrence Butler', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 2400}, {'player': 'Alejandro Kirk', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 600}, {'player': 'Alejandro Kirk', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 3900}, {'player': 'Miguel Andujar', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 700}, {'player': 'Miguel Andujar', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 4400}, {'player': 'Jacob Wilson', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 600}, {'player': 'Jacob Wilson', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 3900}, {'player': 'Scott Alexander', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 3900}, {'player': 'Scott Alexander', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 600}, {'player': 'Ernie Clement', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 3900}, {'player': 'Ernie Clement', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 600}, {'player': 'Brent Rooker', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 300}, {'player': 'Brent Rooker', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 1900}, {'player': 'Daulton Varsho', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 300}, {'player': 'Daulton Varsho', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 1900}, {'player': 'Tyler Soderstrom', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 400}, {'player': 'Tyler Soderstrom', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 2400}, {'player': 'Luis Urias', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 500}, {'player': 'Luis Urias', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 3400}, {'player': 'Denzel Clarke', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 4400}, {'player': 'Denzel Clarke', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 700}, {'player': 'Andres Gimenez', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 700}, {'player': 'Andres Gimenez', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 4400}, {'player': 'Ali Sanchez', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 4900}, {'player': 'Ali Sanchez', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 900}, {'player': 'Jonatan Clase', 'market': 'batter_home_runs', 'line': 0.5, 'odds': 900}, {'player': 'Jonatan Clase', 'market': 'batter_home_runs', 'line': 1.5, 'odds': 4900}]",2025-05-31
