game_date,player,line,odds,predicted_SO,edge,bet_recommendation,confidence
2025-06-01,bailey falter,3.5,132,2.162250169558078,-1.337749830441922,✅ Under,🔥🔥
2025-06-01,brandon pfaadt,4.5,-114,2.551875,-1.948125,✅ Under,🔥🔥🔥
2025-06-01,dylan cease,6.5,-156,3.9885170361247946,-2.5114829638752054,✅ Under,🔥🔥🔥🔥🔥
2025-06-01,michael soroka,4.5,124,2.560208333333333,-1.9397916666666668,✅ Under,🔥🔥🔥
