game_date,player,line,odds,predicted_SO,edge,bet_recommendation,confidence
2025-05-27,jack kochanowicz,3.5,-115,0.8475646551724138,-2.652435344827586,✅ Under,🔥🔥🔥🔥🔥
2025-05-27,ryan yarbrough,3.5,-143,0.7946311219390304,-2.7053688780609697,✅ Under,🔥🔥🔥🔥🔥
