game_date,player,line,odds,predicted_SO,edge,bet_recommendation,confidence
2025-05-28,hunter greene,6.5,120,2.0948938477189976,-4.405106152281002,✅ Under,🔥🔥🔥🔥🔥
2025-05-28,zac gallen,6.5,112,3.587564655172414,-2.912435344827586,✅ Under,🔥🔥🔥🔥🔥
2025-05-28,zack wheeler,6.5,-141,2.475873357963876,-4.024126642036125,✅ Under,🔥🔥🔥🔥🔥
