game_date,player,line,odds,predicted_SO,edge,bet_recommendation,confidence
2025-05-31,kodai senga,7.5,-105,2.5022501695580783,-4.997749830441922,✅ Under,🔥🔥🔥🔥🔥
2025-05-31,spencer schwellenbach,6.5,118,2.449206691297209,-4.050793308702791,✅ Under,🔥🔥🔥🔥🔥
